"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Government Property Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Government Property Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Health and Safety Executive","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Maritime and Coastguard Agency","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Maritime and Coastguard Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Public Guardian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Public Guardian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Public Guardian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Public Guardian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Public Health England","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Public Health England","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Public Health England","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Public Health England","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Registers of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Rural Payments Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Fiscal Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Fiscal Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Fiscal Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
