"Status","Year","Ethnicity","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Lewisham and Southwark","London","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Outside London","EO","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","London","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid and East Antrim","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid and East Antrim","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Ulster","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Mid Ulster","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Na h-Eileanan Siar","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Newry, Mourne and Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Norwich and East Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Norwich and East Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Nottingham","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Nottingham","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Nottingham","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Orkney Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Orkney Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Orkney Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Oxfordshire CC","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Oxfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Oxfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Oxfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Perth and Kinross, and Stirling","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Perth and Kinross, and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Perth and Kinross, and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Perth and Kinross, and Stirling","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Perth and Kinross, and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Plymouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Portsmouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","London","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
