"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Communications","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Communications","AO","35","[c]","21940","21250"
"New entrant CS","2022","20-29","Communications","Communications","EO","90","[c]","26900","27270"
"New entrant CS","2022","20-29","Communications","Communications","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Communications","HEO","110","[c]","33860","33160"
"New entrant CS","2022","20-29","Communications","Communications","SEO","30","[c]","39750","40000"
"New entrant CS","2022","20-29","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Operational Delivery","AO","45","[c]","21250","21250"
"New entrant CS","2022","20-29","Communications","Operational Delivery","EO","150","[c]","26610","26590"
"New entrant CS","2022","20-29","Communications","Operational Delivery","HEO","15","[c]","33160","33080"
"New entrant CS","2022","20-29","Communications","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Tax","EO","160","[c]","26580","26590"
"New entrant CS","2022","20-29","Communications","Tax","HEO","20","[c]","32820","33080"
"New entrant CS","2022","20-29","Communications","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","EO","20","[c]","26510","26590"
"New entrant CS","2022","20-29","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","HEO","15","[c]","34620","34550"
"New entrant CS","2022","20-29","Communications","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Counter Fraud","AO","115","[c]","22800","21260"
"New entrant CS","2022","20-29","Counter Fraud","Counter Fraud","EO","115","[c]","27910","27570"
"New entrant CS","2022","20-29","Counter Fraud","Counter Fraud","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Intelligence Analysis","EO","20","[c]","28670","28670"
"New entrant CS","2022","20-29","Counter Fraud","Intelligence Analysis","HEO","15","[c]","36210","37610"
"New entrant CS","2022","20-29","Counter Fraud","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Legal","EO","25","[c]","27600","26590"
"New entrant CS","2022","20-29","Counter Fraud","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Operational Delivery","AO","100","[c]","21690","21260"
"New entrant CS","2022","20-29","Counter Fraud","Operational Delivery","EO","50","[c]","26780","26590"
"New entrant CS","2022","20-29","Counter Fraud","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Tax","EO","10","[c]","26930","26590"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","AO","15","[c]","21440","21250"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","EO","145","[c]","27690","26590"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","HEO","15","[c]","33250","33080"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Operational Delivery","AO","250","[c]","21250","21250"
"New entrant CS","2022","20-29","Debt","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Other","AO","105","[c]","21290","21260"
"New entrant CS","2022","20-29","Debt","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Debt","Tax","AO","70","[c]","21250","21250"
"New entrant CS","2022","20-29","Debt","Tax","EO","10","[c]","26590","26590"
"New entrant CS","2022","20-29","Debt","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","AA","50","[c]","18270","17900"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","AO","60","[c]","21360","21170"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","EO","300","[c]","26460","26590"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","G7","45","[c]","52260","52470"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","HEO","265","[c]","32590","33000"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","SEO","130","[c]","39520","38750"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Science and Engineering","AO","25","[c]","21020","20910"
"New entrant CS","2022","20-29","Digital, Data & Technology","Science and Engineering","EO","10","[c]","24970","24580"
"New entrant CS","2022","20-29","Digital, Data & Technology","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","AO","20","[c]","20660","18450"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","EO","20","[c]","26600","27500"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","G7","25","[c]","53550","54700"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","HEO","25","[c]","33180","32000"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","SEO","15","[c]","38950","37300"
"New entrant CS","2022","20-29","Finance","Commercial","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Commercial","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Finance","AO","50","[c]","21150","21250"
"New entrant CS","2022","20-29","Finance","Finance","EO","155","[c]","25000","25000"
"New entrant CS","2022","20-29","Finance","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Finance","G7","15","[c]","54120","54090"
"New entrant CS","2022","20-29","Finance","Finance","HEO","100","[c]","32050","31940"
"New entrant CS","2022","20-29","Finance","Finance","SEO","45","[c]","39840","40180"
"New entrant CS","2022","20-29","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Operational Delivery","AO","20","[c]","21250","21250"
"New entrant CS","2022","20-29","Finance","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Operational Delivery","AO","190","[c]","21210","21300"
"New entrant CS","2022","20-29","Grants Management","Operational Delivery","EO","15","[c]","24920","24920"
"New entrant CS","2022","20-29","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Human Resources","AA","15","[c]","18850","19590"
"New entrant CS","2022","20-29","Human Resources","Human Resources","AO","105","[c]","21720","21170"
"New entrant CS","2022","20-29","Human Resources","Human Resources","EO","145","[c]","25450","26250"
"New entrant CS","2022","20-29","Human Resources","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Human Resources","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Human Resources","HEO","105","[c]","31660","32320"
"New entrant CS","2022","20-29","Human Resources","Human Resources","SEO","20","[c]","39080","39460"
"New entrant CS","2022","20-29","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Operational Delivery","AO","15","[c]","21510","21250"
"New entrant CS","2022","20-29","Human Resources","Operational Delivery","EO","20","[c]","28060","27570"
"New entrant CS","2022","20-29","Human Resources","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","AO","35","[c]","20950","21050"
"New entrant CS","2022","20-29","Human Resources","Unknown","EO","20","[c]","25180","24100"
"New entrant CS","2022","20-29","Human Resources","Unknown","HEO","20","[c]","29690","30730"
"New entrant CS","2022","20-29","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Internal Audit","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Internal Audit","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Legal","AO","10","[c]","22270","22520"
"New entrant CS","2022","20-29","Legal","Legal","EO","105","[c]","27560","27230"
"New entrant CS","2022","20-29","Legal","Legal","G7","30","[c]","52810","52080"
"New entrant CS","2022","20-29","Legal","Legal","HEO","65","[c]","40150","40000"
"New entrant CS","2022","20-29","Legal","Legal","SEO","30","[c]","41090","41750"
"New entrant CS","2022","20-29","Legal","Operational Delivery","AO","215","[c]","21510","21250"
"New entrant CS","2022","20-29","Legal","Operational Delivery","EO","35","[c]","26250","25480"
"New entrant CS","2022","20-29","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Other","EO","70","[c]","26850","26950"
"New entrant CS","2022","20-29","Legal","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Communications","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Economics","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Economics","HEO","20","[c]","31490","31050"
"New entrant CS","2022","20-29","No function","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Geography","AO","40","[c]","20420","20420"
"New entrant CS","2022","20-29","No function","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Geography","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","International Trade","EO","55","[c]","25480","26250"
"New entrant CS","2022","20-29","No function","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","International Trade","HEO","55","[c]","31640","31800"
"New entrant CS","2022","20-29","No function","International Trade","SEO","10","[c]","38210","38160"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","AO","10","[c]","21830","20970"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","EO","10","[c]","26210","26880"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","HEO","15","[c]","31330","31060"
"New entrant CS","2022","20-29","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Legal","HEO","60","[c]","32030","30450"
"New entrant CS","2022","20-29","No function","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Operational Delivery","AA","940","[c]","20550","20890"
"New entrant CS","2022","20-29","No function","Operational Delivery","AO","6175","[c]","22670","21260"
"New entrant CS","2022","20-29","No function","Operational Delivery","EO","2190","[c]","27890","27570"
"New entrant CS","2022","20-29","No function","Operational Delivery","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Operational Delivery","G7","55","[c]","52650","53130"
"New entrant CS","2022","20-29","No function","Operational Delivery","HEO","420","[c]","32240","32330"
"New entrant CS","2022","20-29","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Operational Delivery","SEO","140","[c]","38770","40050"
"New entrant CS","2022","20-29","No function","Operational Delivery","Unknown","1930","[c]","23810","23170"
"New entrant CS","2022","20-29","No function","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Operational Research","HEO","15","[c]","29090","29230"
"New entrant CS","2022","20-29","No function","Other","AA","20","[c]","19970","21640"
"New entrant CS","2022","20-29","No function","Other","AO","210","[c]","21510","21260"
"New entrant CS","2022","20-29","No function","Other","EO","125","[c]","24700","25750"
"New entrant CS","2022","20-29","No function","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Other","HEO","50","[c]","30280","29230"
"New entrant CS","2022","20-29","No function","Other","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Planning","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Planning","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Policy","AA","15","[c]","17630","18200"
"New entrant CS","2022","20-29","No function","Policy","AO","70","[c]","22210","21840"
"New entrant CS","2022","20-29","No function","Policy","EO","460","[c]","26380","26180"
"New entrant CS","2022","20-29","No function","Policy","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Policy","G7","125","[c]","52740","52290"
"New entrant CS","2022","20-29","No function","Policy","HEO","1010","[c]","32380","32790"
"New entrant CS","2022","20-29","No function","Policy","SEO","230","[c]","39070","38750"
"New entrant CS","2022","20-29","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Project Delivery","HEO","20","[c]","33390","34020"
"New entrant CS","2022","20-29","No function","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Psychology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Psychology","AO","20","[c]","20460","19780"
"New entrant CS","2022","20-29","No function","Psychology","EO","50","[c]","25160","24620"
"New entrant CS","2022","20-29","No function","Psychology","HEO","65","[c]","28060","27700"
"New entrant CS","2022","20-29","No function","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Science and Engineering","AA","55","[c]","18560","17720"
"New entrant CS","2022","20-29","No function","Science and Engineering","AO","70","[c]","22450","23780"
"New entrant CS","2022","20-29","No function","Science and Engineering","EO","140","[c]","26330","26370"
"New entrant CS","2022","20-29","No function","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Science and Engineering","HEO","215","[c]","28760","28590"
"New entrant CS","2022","20-29","No function","Science and Engineering","SEO","40","[c]","37940","38070"
"New entrant CS","2022","20-29","No function","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Tax","AO","270","[c]","21250","21250"
"New entrant CS","2022","20-29","No function","Tax","EO","325","[c]","27090","26590"
"New entrant CS","2022","20-29","No function","Tax","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Tax","HEO","245","[c]","33950","33080"
"New entrant CS","2022","20-29","No function","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Unknown","AO","110","[c]","21450","21250"
"New entrant CS","2022","20-29","No function","Unknown","EO","100","[c]","27150","27500"
"New entrant CS","2022","20-29","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Unknown","G7","20","[c]","54140","54110"
"New entrant CS","2022","20-29","No function","Unknown","HEO","620","[c]","28850","28000"
"New entrant CS","2022","20-29","No function","Unknown","SEO","35","[c]","41080","42470"
"New entrant CS","2022","20-29","No function","Unknown","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Veterinarian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Commercial","EO","15","[c]","22260","22000"
"New entrant CS","2022","20-29","Project Delivery","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","AO","15","[c]","20430","21300"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","EO","10","[c]","24610","24530"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Other","EO","60","[c]","20690","19460"
"New entrant CS","2022","20-29","Project Delivery","Other","HEO","15","[c]","25650","26000"
