"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Scotland","City of Edinburgh","Heterosexual / straight","150","145","54730","54120"
"In post","2022","Legal","Scotland","City of Edinburgh","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","Scotland","City of Edinburgh","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","City of Edinburgh","Unknown","30","30","48050","46800"
"In post","2022","Legal","Scotland","Clackmannanshire and Fife","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Dumfries and Galloway","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Falkirk","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Glasgow City","Heterosexual / straight","170","160","54430","53490"
"In post","2022","Legal","Scotland","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Scotland","Glasgow City","Undeclared","15","10","[c]","[c]"
"In post","2022","Legal","Scotland","Glasgow City","Unknown","30","30","[c]","[c]"
"In post","2022","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","50","45","52430","53490"
"In post","2022","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","North Lanarkshire","Heterosexual / straight","165","155","36270","33370"
"In post","2022","Legal","Scotland","North Lanarkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","North Lanarkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","North Lanarkshire","Unknown","45","40","35610","33080"
"In post","2022","Legal","Scotland","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Perth and Kinross, and Stirling","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Scotland","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","South Lanarkshire","Heterosexual / straight","65","60","54520","53490"
"In post","2022","Legal","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","West Lothian","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Berkshire","Heterosexual / straight","75","70","46450","44100"
"In post","2022","Legal","South East (England)","Berkshire","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Berkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","South East (England)","Berkshire","Unknown","35","30","49500","45970"
"In post","2022","Legal","South East (England)","Brighton and Hove","Heterosexual / straight","55","50","52660","53050"
"In post","2022","Legal","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Brighton and Hove","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","South East (England)","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Kent","Heterosexual / straight","105","95","38800","33370"
"In post","2022","Legal","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Kent","Undeclared","25","20","[c]","[c]"
"In post","2022","Legal","South East (England)","East Kent","Unknown","50","45","43290","36240"
"In post","2022","Legal","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Medway","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Mid Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Milton Keynes","Heterosexual / straight","45","30","46650","53430"
"In post","2022","Legal","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Milton Keynes","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","North Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Oxfordshire CC","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Portsmouth","Heterosexual / straight","85","85","45630","44780"
"In post","2022","Legal","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Portsmouth","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","South East (England)","Portsmouth","Unknown","25","25","[c]","[c]"
"In post","2022","Legal","South East (England)","South Hampshire","Heterosexual / straight","55","50","55610","53050"
"In post","2022","Legal","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","South Hampshire","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","South East (England)","Southampton","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Legal","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","Unknown","15","10","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Bristol, City of","Heterosexual / straight","185","175","42050","39170"
"In post","2022","Legal","South West (England)","Bristol, City of","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Bristol, City of","Undeclared","30","25","[c]","[c]"
"In post","2022","Legal","South West (England)","Bristol, City of","Unknown","70","65","41170","36240"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Devon CC","Heterosexual / straight","55","55","48200","48830"
"In post","2022","Legal","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Devon CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Devon CC","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Dorset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Gloucestershire CC","Heterosexual / straight","35","30","43400","38380"
"In post","2022","Legal","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Gloucestershire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Gloucestershire CC","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","South West (England)","Plymouth","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South West (England)","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","345","320","47230","48080"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","Undeclared","50","45","43070","33480"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","Unknown","70","65","41930","34480"
"In post","2022","Legal","Wales","Central Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Flintshire and Wrexham","Heterosexual / straight","30","30","46520","48080"
"In post","2022","Legal","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Flintshire and Wrexham","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Monmouthshire and Newport","Heterosexual / straight","55","50","46440","41860"
"In post","2022","Legal","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Wales","Monmouthshire and Newport","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","Wales","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","South West Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Swansea","Heterosexual / straight","50","45","50400","48080"
"In post","2022","Legal","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Swansea","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Wales","Swansea","Unknown","20","20","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Birmingham","Heterosexual / straight","340","325","44780","48080"
"In post","2022","Legal","West Midlands (England)","Birmingham","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Birmingham","Undeclared","30","30","38530","36050"
"In post","2022","Legal","West Midlands (England)","Birmingham","Unknown","135","125","44130","40910"
"In post","2022","Legal","West Midlands (England)","Coventry","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Coventry","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Coventry","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Walsall","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Warwickshire CC","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Wolverhampton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","35","35","52640","55610"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","15","10","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","Heterosexual / straight","385","360","44090","44780"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","LGBO","20","20","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","Undeclared","25","25","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","Unknown","130","120","43200","40180"
"In post","2022","Legal","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","Heterosexual / straight","45","45","45690","48080"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","Unknown","25","25","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Wakefield","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","York","Heterosexual / straight","20","20","[c]","[c]"
