"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bristol, City of","G6/G7","Female","Heterosexual / straight","460","430","54460","53630"
"In post","2022","Bristol, City of","G6/G7","Female","LGBO","35","30","53050","52080"
"In post","2022","Bristol, City of","G6/G7","Female","Undeclared","55","50","53810","51470"
"In post","2022","Bristol, City of","G6/G7","Female","Unknown","80","75","55270","54160"
"In post","2022","Bristol, City of","G6/G7","Male","Heterosexual / straight","420","410","57120","55210"
"In post","2022","Bristol, City of","G6/G7","Male","LGBO","35","35","53850","52450"
"In post","2022","Bristol, City of","G6/G7","Male","Undeclared","65","60","56590","55100"
"In post","2022","Bristol, City of","G6/G7","Male","Unknown","95","95","56080","55210"
"In post","2022","Bristol, City of","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Female","Heterosexual / straight","30","30","88340","76750"
"In post","2022","Bristol, City of","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Male","Heterosexual / straight","35","35","91960","85620"
"In post","2022","Bristol, City of","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SEO/HEO","Female","Heterosexual / straight","895","830","35120","33800"
"In post","2022","Bristol, City of","SEO/HEO","Female","LGBO","75","70","34400","33370"
"In post","2022","Bristol, City of","SEO/HEO","Female","Undeclared","120","110","35620","35900"
"In post","2022","Bristol, City of","SEO/HEO","Female","Unknown","185","175","35230","33370"
"In post","2022","Bristol, City of","SEO/HEO","Male","Heterosexual / straight","750","735","36230","35240"
"In post","2022","Bristol, City of","SEO/HEO","Male","LGBO","60","60","34750","33370"
"In post","2022","Bristol, City of","SEO/HEO","Male","Undeclared","90","90","35850","33520"
"In post","2022","Bristol, City of","SEO/HEO","Male","Unknown","195","185","35720","33400"
"In post","2022","Bristol, City of","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","Female","Heterosexual / straight","130","120","28860","28200"
"In post","2022","Bristol, City of","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","Female","Unknown","45","40","26590","24090"
"In post","2022","Bristol, City of","Unknown","Male","Heterosexual / straight","40","40","30840","29490"
"In post","2022","Bristol, City of","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","Female","Heterosexual / straight","75","65","23930","23720"
"In post","2022","Bromley","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Bromley","AA/AO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Bromley","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","EO","Female","Heterosexual / straight","115","100","31000","31060"
"In post","2022","Bromley","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Bromley","EO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Bromley","EO","Female","Unknown","30","25","31510","31880"
"In post","2022","Bromley","EO","Male","Heterosexual / straight","45","45","31450","31060"
"In post","2022","Bromley","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Bromley","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","EO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Bromley","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Bromley","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Bromley","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Female","Heterosexual / straight","35","30","40990","39000"
"In post","2022","Bromley","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Unknown","Female","Heterosexual / straight","75","70","32520","30200"
"In post","2022","Bromley","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Bromley","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Bromley","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Bromley","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Bromley","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Bromley","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","AA/AO","Female","Heterosexual / straight","220","205","23970","23170"
"In post","2022","Buckinghamshire","AA/AO","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Buckinghamshire","AA/AO","Female","Undeclared","30","30","23900","23170"
"In post","2022","Buckinghamshire","AA/AO","Female","Unknown","35","30","23930","21810"
"In post","2022","Buckinghamshire","AA/AO","Male","Heterosexual / straight","175","175","27070","28140"
"In post","2022","Buckinghamshire","AA/AO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Buckinghamshire","AA/AO","Male","Undeclared","20","15","[c]","[c]"
"In post","2022","Buckinghamshire","AA/AO","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Buckinghamshire","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Female","Heterosexual / straight","215","200","28270","27780"
"In post","2022","Buckinghamshire","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Male","Heterosexual / straight","155","150","29170","28670"
"In post","2022","Buckinghamshire","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Female","Heterosexual / straight","45","40","63720","58470"
"In post","2022","Buckinghamshire","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Male","Heterosexual / straight","45","45","62650","59020"
"In post","2022","Buckinghamshire","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","Female","Heterosexual / straight","225","215","38650","36610"
"In post","2022","Buckinghamshire","SEO/HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","Male","Heterosexual / straight","140","140","39400","38160"
"In post","2022","Buckinghamshire","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","Male","Undeclared","30","30","39450","36120"
"In post","2022","Buckinghamshire","SEO/HEO","Male","Unknown","25","20","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Female","Heterosexual / straight","35","30","33200","34410"
"In post","2022","Buckinghamshire","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Male","Unknown","20","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Male","Unknown","15","10","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Female","Heterosexual / straight","80","60","20960","21260"
"In post","2022","Calderdale and Kirklees","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Female","Unknown","25","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Male","Heterosexual / straight","40","40","21150","21260"
"In post","2022","Calderdale and Kirklees","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","EO","Female","Heterosexual / straight","250","215","27380","27570"
"In post","2022","Calderdale and Kirklees","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Calderdale and Kirklees","EO","Female","Undeclared","40","30","27030","27570"
"In post","2022","Calderdale and Kirklees","EO","Female","Unknown","60","50","27390","27570"
"In post","2022","Calderdale and Kirklees","EO","Male","Heterosexual / straight","155","150","27490","27570"
"In post","2022","Calderdale and Kirklees","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Calderdale and Kirklees","EO","Male","Undeclared","30","25","[c]","[c]"
"In post","2022","Calderdale and Kirklees","EO","Male","Unknown","40","40","27370","27570"
"In post","2022","Calderdale and Kirklees","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Female","Heterosexual / straight","35","35","35380","32850"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Female","Heterosexual / straight","120","110","29430","28200"
"In post","2022","Calderdale and Kirklees","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","AA/AO","Female","Heterosexual / straight","350","315","23400","21820"
"In post","2022","Cambridgeshire CC","AA/AO","Female","LGBO","25","20","[c]","[c]"
"In post","2022","Cambridgeshire CC","AA/AO","Female","Undeclared","45","45","23360","21830"
"In post","2022","Cambridgeshire CC","AA/AO","Female","Unknown","90","80","23890","21840"
"In post","2022","Cambridgeshire CC","AA/AO","Male","Heterosexual / straight","445","425","27960","28700"
"In post","2022","Cambridgeshire CC","AA/AO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Cambridgeshire CC","AA/AO","Male","Undeclared","65","60","28910","31550"
"In post","2022","Cambridgeshire CC","AA/AO","Male","Unknown","135","125","27120","28700"
"In post","2022","Cambridgeshire CC","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","EO","Female","Heterosexual / straight","265","245","27120","26670"
"In post","2022","Cambridgeshire CC","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Cambridgeshire CC","EO","Female","Undeclared","40","40","27170","26670"
"In post","2022","Cambridgeshire CC","EO","Female","Unknown","40","35","27400","27190"
"In post","2022","Cambridgeshire CC","EO","Male","Heterosexual / straight","260","255","29850","27570"
"In post","2022","Cambridgeshire CC","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Cambridgeshire CC","EO","Male","Undeclared","35","35","31120","29200"
"In post","2022","Cambridgeshire CC","EO","Male","Unknown","60","60","29550","27900"
"In post","2022","Cambridgeshire CC","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","G6/G7","Female","Heterosexual / straight","80","75","58660","54540"
"In post","2022","Cambridgeshire CC","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","G6/G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Cambridgeshire CC","G6/G7","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Cambridgeshire CC","G6/G7","Male","Heterosexual / straight","110","105","58720","54540"
"In post","2022","Cambridgeshire CC","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","G6/G7","Male","Undeclared","10","10","[c]","[c]"
