"Status","Year","Disability","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Unknown","Unknown","Unknown","1805","1800","37630","34460"
"In post","2022","Unknown","Unknown","Wales","Outside London","520","495","34520","29430"
"In post","2022","Unknown","Unknown","West Midlands (England)","Outside London","365","355","29190","24880"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","Outside London","910","880","29070","24880"
"Leaver CS","2022","Declared disabled","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","London","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","London","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","Outside London","195","[c]","27420","27570"
"Leaver CS","2022","Declared disabled","No function","East of England","Outside London","230","[c]","28270","27570"
"Leaver CS","2022","Declared disabled","No function","London","London","485","[c]","36150","31060"
"Leaver CS","2022","Declared disabled","No function","North East (England)","Outside London","150","[c]","25130","21260"
"Leaver CS","2022","Declared disabled","No function","North West (England)","Outside London","340","[c]","25890","23460"
"Leaver CS","2022","Declared disabled","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Scotland","Outside London","170","[c]","27350","26900"
"Leaver CS","2022","Declared disabled","No function","South East (England)","Outside London","285","[c]","27950","27570"
"Leaver CS","2022","Declared disabled","No function","South West (England)","Outside London","240","[c]","28710","26660"
"Leaver CS","2022","Declared disabled","No function","Unknown","Unknown","40","[c]","23320","21840"
"Leaver CS","2022","Declared disabled","No function","Wales","Outside London","140","[c]","26220","25120"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","Outside London","205","[c]","25700","27570"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","Outside London","200","[c]","27480","27570"
"Leaver CS","2022","Declared disabled","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","Outside London","55","[c]","36550","33380"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","London","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Midlands (England)","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East of England","Outside London","45","[c]","25220","21830"
"Leaver CS","2022","Declared disabled","Unknown","London","London","165","[c]","36200","31060"
"Leaver CS","2022","Declared disabled","Unknown","North East (England)","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North West (England)","Outside London","145","[c]","25440","24890"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Scotland","Outside London","150","[c]","32210","27940"
"Leaver CS","2022","Declared disabled","Unknown","South East (England)","Outside London","90","[c]","28130","26670"
"Leaver CS","2022","Declared disabled","Unknown","South West (England)","Outside London","55","[c]","29150","22330"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Wales","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","West Midlands (England)","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","Outside London","90","[c]","28360","25040"
"Leaver CS","2022","Declared non-disabled","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","London","London","160","[c]","41620","36980"
"Leaver CS","2022","Declared non-disabled","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","London","London","50","[c]","55840","52500"
"Leaver CS","2022","Declared non-disabled","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","South West (England)","Outside London","55","[c]","42250","38140"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","London","London","140","[c]","44660","40620"
"Leaver CS","2022","Declared non-disabled","Communications","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","London","40","[c]","35640","33100"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North West (England)","Outside London","35","[c]","29710","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Yorkshire and The Humber","Outside London","30","[c]","21970","21260"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
