"Status","Year","Function_of_post","Region_london","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","Outside London","AA/AO","AA","105","[c]","19410","19010"
"Leaver CS","2022","Property","Outside London","AA/AO","AO","135","[c]","22170","22010"
"Leaver CS","2022","Property","Outside London","EO","EO","85","[c]","25960","26030"
"Leaver CS","2022","Property","Outside London","G6/G7","G6","15","[c]","65750","65000"
"Leaver CS","2022","Property","Outside London","G6/G7","G7","35","[c]","55520","54540"
"Leaver CS","2022","Property","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Outside London","SEO/HEO","HEO","80","[c]","33690","33300"
"Leaver CS","2022","Property","Outside London","SEO/HEO","SEO","80","[c]","42630","42170"
"Leaver CS","2022","Property","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","AA/AO","AA","15","[c]","22030","22650"
"Leaver CS","2022","Security","London","AA/AO","AO","20","[c]","32710","29170"
"Leaver CS","2022","Security","London","EO","EO","25","[c]","30570","29250"
"Leaver CS","2022","Security","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","SEO/HEO","HEO","20","[c]","37450","37620"
"Leaver CS","2022","Security","London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","AA/AO","AA","165","[c]","21050","19810"
"Leaver CS","2022","Security","Outside London","AA/AO","AO","325","[c]","32340","39070"
"Leaver CS","2022","Security","Outside London","EO","EO","90","[c]","33610","26930"
"Leaver CS","2022","Security","Outside London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outside London","G6/G7","G7","10","[c]","61830","57030"
"Leaver CS","2022","Security","Outside London","SEO/HEO","HEO","70","[c]","38050","33390"
"Leaver CS","2022","Security","Outside London","SEO/HEO","SEO","30","[c]","44630","40660"
"Leaver CS","2022","Security","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","AA/AO","AA","100","[c]","22290","22460"
"Leaver CS","2022","Unknown","London","AA/AO","AO","250","[c]","25200","25630"
"Leaver CS","2022","Unknown","London","EO","EO","520","[c]","29600","29140"
"Leaver CS","2022","Unknown","London","G6/G7","G6","105","[c]","68410","68720"
"Leaver CS","2022","Unknown","London","G6/G7","G7","185","[c]","59400","57740"
"Leaver CS","2022","Unknown","London","SCS level","SCS level","65","[c]","100880","93760"
"Leaver CS","2022","Unknown","London","SEO/HEO","HEO","340","[c]","36230","35380"
"Leaver CS","2022","Unknown","London","SEO/HEO","SEO","195","[c]","43550","43250"
"Leaver CS","2022","Unknown","London","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","AA/AO","AA","535","[c]","20060","19560"
"Leaver CS","2022","Unknown","Outside London","AA/AO","AO","4120","[c]","21860","21260"
"Leaver CS","2022","Unknown","Outside London","EO","EO","2335","[c]","27470","27570"
"Leaver CS","2022","Unknown","Outside London","G6/G7","G6","200","[c]","74200","75340"
"Leaver CS","2022","Unknown","Outside London","G6/G7","G7","335","[c]","57790","57190"
"Leaver CS","2022","Unknown","Outside London","SCS level","SCS level","65","[c]","96010","94380"
"Leaver CS","2022","Unknown","Outside London","SEO/HEO","HEO","1025","[c]","34710","33980"
"Leaver CS","2022","Unknown","Outside London","SEO/HEO","SEO","575","[c]","43180","42120"
"Leaver CS","2022","Unknown","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","HEO","45","[c]","40210","40120"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","AO","25","[c]","23050","21590"
"Leaver CS","2022","Unknown","Unknown","EO","EO","15","[c]","28850","29030"
"Leaver CS","2022","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","275","[c]","35910","33270"
"Leaver Dept.","2022","Analysis","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","EO","EO","15","[c]","28790","28000"
"Leaver Dept.","2022","Analysis","London","G6/G7","G6","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","G6/G7","G7","90","[c]","55670","54180"
"Leaver Dept.","2022","Analysis","London","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","SEO/HEO","HEO","120","[c]","33810","33750"
"Leaver Dept.","2022","Analysis","London","SEO/HEO","SEO","55","[c]","44080","43290"
"Leaver Dept.","2022","Analysis","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Outside London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Outside London","EO","EO","15","[c]","24990","23880"
"Leaver Dept.","2022","Analysis","Outside London","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Outside London","G6/G7","G7","30","[c]","52360","52150"
"Leaver Dept.","2022","Analysis","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Outside London","SEO/HEO","HEO","65","[c]","31150","30210"
"Leaver Dept.","2022","Analysis","Outside London","SEO/HEO","SEO","45","[c]","39790","38740"
"Leaver Dept.","2022","Analysis","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","EO","EO","10","[c]","28210","27710"
"Leaver Dept.","2022","Commercial","London","G6/G7","G6","20","[c]","69950","68420"
"Leaver Dept.","2022","Commercial","London","G6/G7","G7","45","[c]","56440","54700"
"Leaver Dept.","2022","Commercial","London","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","SEO/HEO","HEO","20","[c]","34310","34550"
"Leaver Dept.","2022","Commercial","London","SEO/HEO","SEO","60","[c]","42100","41000"
"Leaver Dept.","2022","Commercial","Outside London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outside London","EO","EO","25","[c]","25600","26240"
"Leaver Dept.","2022","Commercial","Outside London","G6/G7","G6","15","[c]","67120","67580"
"Leaver Dept.","2022","Commercial","Outside London","G6/G7","G7","40","[c]","51280","52000"
"Leaver Dept.","2022","Commercial","Outside London","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outside London","SEO/HEO","HEO","60","[c]","31780","32620"
"Leaver Dept.","2022","Commercial","Outside London","SEO/HEO","SEO","75","[c]","39600","40000"
"Leaver Dept.","2022","Commercial","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","EO","EO","45","[c]","28550","28040"
"Leaver Dept.","2022","Communications","London","G6/G7","G6","35","[c]","69820","69410"
"Leaver Dept.","2022","Communications","London","G6/G7","G7","55","[c]","54740","54800"
"Leaver Dept.","2022","Communications","London","SCS level","SCS level","20","[c]","95020","88530"
"Leaver Dept.","2022","Communications","London","SEO/HEO","HEO","90","[c]","34880","34550"
"Leaver Dept.","2022","Communications","London","SEO/HEO","SEO","70","[c]","42270","41500"
"Leaver Dept.","2022","Communications","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outside London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outside London","EO","EO","10","[c]","26550","26090"
"Leaver Dept.","2022","Communications","Outside London","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outside London","G6/G7","G7","30","[c]","55190","55150"
"Leaver Dept.","2022","Communications","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outside London","SEO/HEO","HEO","40","[c]","32960","32650"
"Leaver Dept.","2022","Communications","Outside London","SEO/HEO","SEO","20","[c]","38680","37910"
"Leaver Dept.","2022","Communications","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","EO","EO","15","[c]","29410","30470"
"Leaver Dept.","2022","Counter Fraud","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","SEO/HEO","HEO","10","[c]","33710","33100"
"Leaver Dept.","2022","Counter Fraud","London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outside London","AA/AO","AO","20","[c]","21210","21260"
"Leaver Dept.","2022","Counter Fraud","Outside London","EO","EO","55","[c]","27380","27570"
"Leaver Dept.","2022","Counter Fraud","Outside London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outside London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outside London","SEO/HEO","HEO","20","[c]","32860","31990"
"Leaver Dept.","2022","Counter Fraud","Outside London","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Outside London","AA/AO","AO","45","[c]","21180","21260"
"Leaver Dept.","2022","Debt","Outside London","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Outside London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Outside London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","EO","EO","30","[c]","28650","28170"
"Leaver Dept.","2022","Digital, Data & Technology","London","G6/G7","G6","20","[c]","70950","70200"
"Leaver Dept.","2022","Digital, Data & Technology","London","G6/G7","G7","70","[c]","57360","55660"
"Leaver Dept.","2022","Digital, Data & Technology","London","SCS level","SCS level","15","[c]","96230","93270"
"Leaver Dept.","2022","Digital, Data & Technology","London","SEO/HEO","HEO","100","[c]","34380","34550"
"Leaver Dept.","2022","Digital, Data & Technology","London","SEO/HEO","SEO","75","[c]","42470","41950"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","EO","EO","55","[c]","26850","26670"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","G6/G7","G6","15","[c]","68420","66230"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","G6/G7","G7","90","[c]","53540","52640"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","SEO/HEO","HEO","115","[c]","32700","32170"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","SEO/HEO","SEO","130","[c]","38440","37910"
"Leaver Dept.","2022","Digital, Data & Technology","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SEO/HEO","HEO","25","[c]","31190","30890"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","EO","EO","25","[c]","28530","28310"
"Leaver Dept.","2022","Finance","London","G6/G7","G6","10","[c]","69770","68770"
"Leaver Dept.","2022","Finance","London","G6/G7","G7","50","[c]","56430","54850"
"Leaver Dept.","2022","Finance","London","SCS level","SCS level","15","[c]","86940","75880"
"Leaver Dept.","2022","Finance","London","SEO/HEO","HEO","65","[c]","34990","34550"
"Leaver Dept.","2022","Finance","London","SEO/HEO","SEO","60","[c]","41540","41160"
"Leaver Dept.","2022","Finance","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Outside London","AA/AO","AO","20","[c]","20960","21260"
"Leaver Dept.","2022","Finance","Outside London","EO","EO","60","[c]","25320","25060"
"Leaver Dept.","2022","Finance","Outside London","G6/G7","G6","25","[c]","65640","64650"
"Leaver Dept.","2022","Finance","Outside London","G6/G7","G7","60","[c]","53290","52800"
"Leaver Dept.","2022","Finance","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Outside London","SEO/HEO","HEO","70","[c]","31530","31990"
"Leaver Dept.","2022","Finance","Outside London","SEO/HEO","SEO","85","[c]","38700","37330"
"Leaver Dept.","2022","Finance","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Outside London","AA/AO","AO","35","[c]","21120","21300"
"Leaver Dept.","2022","Grants Management","Outside London","EO","EO","15","[c]","25300","25150"
"Leaver Dept.","2022","Grants Management","Outside London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Outside London","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Outside London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","EO","EO","90","[c]","27720","27500"
"Leaver Dept.","2022","Human Resources","London","G6/G7","G6","30","[c]","66330","66440"
"Leaver Dept.","2022","Human Resources","London","G6/G7","G7","50","[c]","54870","54400"
"Leaver Dept.","2022","Human Resources","London","SCS level","SCS level","20","[c]","88880","85000"
"Leaver Dept.","2022","Human Resources","London","SEO/HEO","HEO","105","[c]","33210","32960"
"Leaver Dept.","2022","Human Resources","London","SEO/HEO","SEO","40","[c]","40850","40600"
"Leaver Dept.","2022","Human Resources","Outside London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","AA/AO","AO","55","[c]","21390","21170"
"Leaver Dept.","2022","Human Resources","Outside London","EO","EO","100","[c]","26820","27570"
"Leaver Dept.","2022","Human Resources","Outside London","G6/G7","G6","20","[c]","64280","62650"
"Leaver Dept.","2022","Human Resources","Outside London","G6/G7","G7","50","[c]","51950","50850"
"Leaver Dept.","2022","Human Resources","Outside London","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","HEO","70","[c]","31090","31990"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","SEO","60","[c]","38940","37910"
"Leaver Dept.","2022","Human Resources","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","HEO","15","[c]","32160","31850"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","AA/AO","AO","25","[c]","23910","23770"
"Leaver Dept.","2022","Legal","London","EO","EO","35","[c]","27300","27350"
"Leaver Dept.","2022","Legal","London","G6/G7","G6","35","[c]","68790","67290"
"Leaver Dept.","2022","Legal","London","G6/G7","G7","55","[c]","55030","52690"
"Leaver Dept.","2022","Legal","London","SCS level","SCS level","10","[c]","90190","88130"
"Leaver Dept.","2022","Legal","London","SEO/HEO","HEO","15","[c]","32550","31560"
"Leaver Dept.","2022","Legal","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","AA/AO","AO","20","[c]","22540","22200"
"Leaver Dept.","2022","Legal","Outside London","EO","EO","15","[c]","26460","26120"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","AA/AO","AA","80","[c]","21180","22350"
"Leaver Dept.","2022","No function","London","AA/AO","AO","285","[c]","23670","23780"
"Leaver Dept.","2022","No function","London","EO","EO","1095","[c]","28580","27920"
"Leaver Dept.","2022","No function","London","G6/G7","G6","520","[c]","68770","65950"
"Leaver Dept.","2022","No function","London","G6/G7","G7","1350","[c]","54240","54070"
"Leaver Dept.","2022","No function","London","SCS level","SCS level","365","[c]","96840","93000"
"Leaver Dept.","2022","No function","London","SEO/HEO","HEO","1830","[c]","33020","32750"
"Leaver Dept.","2022","No function","London","SEO/HEO","SEO","1130","[c]","40600","40230"
"Leaver Dept.","2022","No function","London","Unknown","Unknown","45","[c]","43190","40430"
"Leaver Dept.","2022","No function","Outside London","AA/AO","AA","145","[c]","19380","19100"
"Leaver Dept.","2022","No function","Outside London","AA/AO","AO","1515","[c]","21030","21050"
"Leaver Dept.","2022","No function","Outside London","EO","EO","2250","[c]","26590","27570"
"Leaver Dept.","2022","No function","Outside London","G6/G7","G6","270","[c]","70850","67810"
"Leaver Dept.","2022","No function","Outside London","G6/G7","G7","760","[c]","51910","50730"
"Leaver Dept.","2022","No function","Outside London","SCS level","SCS level","225","[c]","107400","107490"
"Leaver Dept.","2022","No function","Outside London","SEO/HEO","HEO","1340","[c]","31300","30880"
"Leaver Dept.","2022","No function","Outside London","SEO/HEO","SEO","1030","[c]","39230","38730"
"Leaver Dept.","2022","No function","Outside London","Unknown","Unknown","105","[c]","32310","30210"
"Leaver Dept.","2022","No function","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","AA/AO","AO","50","[c]","21710","21840"
"Leaver Dept.","2022","No function","Unknown","EO","EO","55","[c]","27460","27570"
"Leaver Dept.","2022","No function","Unknown","G6/G7","G6","25","[c]","64490","64500"
"Leaver Dept.","2022","No function","Unknown","G6/G7","G7","50","[c]","54400","54700"
"Leaver Dept.","2022","No function","Unknown","SCS level","SCS level","20","[c]","86770","77880"
"Leaver Dept.","2022","No function","Unknown","SEO/HEO","HEO","195","[c]","32210","32000"
"Leaver Dept.","2022","No function","Unknown","SEO/HEO","SEO","35","[c]","39530","39470"
"Leaver Dept.","2022","No function","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","EO","EO","20","[c]","28300","28160"
"Leaver Dept.","2022","Project Delivery","London","G6/G7","G6","15","[c]","68470","69140"
"Leaver Dept.","2022","Project Delivery","London","G6/G7","G7","35","[c]","55430","54400"
"Leaver Dept.","2022","Project Delivery","London","SCS level","SCS level","15","[c]","97850","92580"
"Leaver Dept.","2022","Project Delivery","London","SEO/HEO","HEO","40","[c]","36350","36650"
"Leaver Dept.","2022","Project Delivery","London","SEO/HEO","SEO","20","[c]","42450","41750"
"Leaver Dept.","2022","Project Delivery","Outside London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","EO","EO","100","[c]","24040","25150"
"Leaver Dept.","2022","Project Delivery","Outside London","G6/G7","G6","30","[c]","64790","64220"
"Leaver Dept.","2022","Project Delivery","Outside London","G6/G7","G7","75","[c]","51710","51420"
"Leaver Dept.","2022","Project Delivery","Outside London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","SEO/HEO","HEO","150","[c]","30810","31310"
"Leaver Dept.","2022","Project Delivery","Outside London","SEO/HEO","SEO","135","[c]","39930","40280"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
