"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East Midlands (England)","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East Midlands (England)","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East of England","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East of England","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East of England","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","East of England","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","EO","60","[c]","27160","26880"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","G7","75","[c]","54190","53120"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","HEO","130","[c]","32510","32330"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","SEO","125","[c]","40630","40070"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South East (England)","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South East (England)","HEO","35","[c]","32380","31920"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South East (England)","SEO","40","[c]","39440","39380"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","AO","35","[c]","20830","19880"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","EO","80","[c]","23850","23390"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","G7","50","[c]","51050","50020"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","HEO","125","[c]","30540","29470"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","SEO","80","[c]","38820","38070"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","West Midlands (England)","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","EO","115","[c]","28240","27500"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","G6","110","[c]","66870","66230"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","G7","280","[c]","55320","54700"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","HEO","325","[c]","34390","34550"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","SCS level","85","[c]","87180","76950"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","SEO","140","[c]","41470","41290"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","AO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","AO","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","HEO","35","[c]","33070","33250"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
