"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Project Delivery","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","45","39440","34100"
"In post","2022","Mixed","Project Delivery","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Hampshire and Isle of Wight","Outside London","10","5","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Inner London - East","London","25","25","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Inner London - West","London","80","80","46500","41950"
"In post","2022","Mixed","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Project Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Outer London - South","London","25","25","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Inner London - West","London","15","15","[c]","[c]"
"In post","2022","Mixed","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Outer London - South","London","10","10","[c]","[c]"
"In post","2022","Mixed","Property","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","West Midlands","Outside London","10","5","[c]","[c]"
"In post","2022","Mixed","Property","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Psychology","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Devon","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","85","36820","32670"
"In post","2022","Mixed","Science and Engineering","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Hampshire and Isle of Wight","Outside London","20","20","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Inner London - East","London","10","10","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Outer London - West and North West","London","20","20","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Security","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Devon","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Security","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Security","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Inner London - West","London","25","25","[c]","[c]"
"In post","2022","Mixed","Security","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Social Research","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Social Research","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Inner London - West","London","10","10","[c]","[c]"
"In post","2022","Mixed","Social Research","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Inner London - West","London","20","20","[c]","[c]"
"In post","2022","Mixed","Statistics","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Derbyshire and Nottinghamshire","Outside London","25","25","[c]","[c]"
"In post","2022","Mixed","Tax","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","East Wales","Outside London","45","45","32050","33080"
"In post","2022","Mixed","Tax","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Tax","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Tax","Greater Manchester","Outside London","30","30","34450","33080"
"In post","2022","Mixed","Tax","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Mixed","Tax","Inner London - East","London","30","30","44410","37930"
"In post","2022","Mixed","Tax","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2022","Mixed","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","Mixed","Tax","Outer London - South","London","25","25","[c]","[c]"
"In post","2022","Mixed","Tax","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
