"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Ministry of Defence","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Midlands (England)","AA/AO","45","[c]","20540","20970"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ministry of Justice","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","National Crime Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
