"Status","Year","Disability","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Cabinet Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
