"Status","Year","Function_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","East of England","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Male","Undeclared","70","70","35150","35620"
"In post","2022","Digital, Data & Technology","East of England","Male","Unknown","105","100","35430","33370"
"In post","2022","Digital, Data & Technology","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Female","Heterosexual / straight","1170","1135","47100","42580"
"In post","2022","Digital, Data & Technology","London","Female","LGBO","125","125","46580","43810"
"In post","2022","Digital, Data & Technology","London","Female","Undeclared","185","180","47130","43690"
"In post","2022","Digital, Data & Technology","London","Female","Unknown","345","330","47180","43180"
"In post","2022","Digital, Data & Technology","London","Male","Heterosexual / straight","1600","1585","49850","48000"
"In post","2022","Digital, Data & Technology","London","Male","LGBO","165","165","51630","54170"
"In post","2022","Digital, Data & Technology","London","Male","Undeclared","225","225","49490","46550"
"In post","2022","Digital, Data & Technology","London","Male","Unknown","495","490","49680","45240"
"In post","2022","Digital, Data & Technology","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","North East (England)","Female","Heterosexual / straight","585","545","40110","36050"
"In post","2022","Digital, Data & Technology","North East (England)","Female","LGBO","40","40","40070","37100"
"In post","2022","Digital, Data & Technology","North East (England)","Female","Undeclared","55","50","41500","38080"
"In post","2022","Digital, Data & Technology","North East (England)","Female","Unknown","150","140","38240","33370"
"In post","2022","Digital, Data & Technology","North East (England)","Male","Heterosexual / straight","970","950","43230","40180"
"In post","2022","Digital, Data & Technology","North East (England)","Male","LGBO","50","50","39220","34930"
"In post","2022","Digital, Data & Technology","North East (England)","Male","Undeclared","130","130","43870","40580"
"In post","2022","Digital, Data & Technology","North East (England)","Male","Unknown","355","350","40930","37880"
"In post","2022","Digital, Data & Technology","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","North West (England)","Female","Heterosexual / straight","800","755","39300","35310"
"In post","2022","Digital, Data & Technology","North West (England)","Female","LGBO","55","55","39150","36500"
"In post","2022","Digital, Data & Technology","North West (England)","Female","Undeclared","105","95","39800","35310"
"In post","2022","Digital, Data & Technology","North West (England)","Female","Unknown","180","175","39910","35310"
"In post","2022","Digital, Data & Technology","North West (England)","Male","Heterosexual / straight","1190","1170","43320","39790"
"In post","2022","Digital, Data & Technology","North West (England)","Male","LGBO","85","85","39260","35940"
"In post","2022","Digital, Data & Technology","North West (England)","Male","Undeclared","150","145","40930","35310"
"In post","2022","Digital, Data & Technology","North West (England)","Male","Unknown","345","340","40560","36340"
"In post","2022","Digital, Data & Technology","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Male","Heterosexual / straight","30","30","33700","33080"
"In post","2022","Digital, Data & Technology","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Male","Heterosexual / straight","40","40","33570","33300"
"In post","2022","Digital, Data & Technology","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scotland","Female","Heterosexual / straight","165","160","38180","36840"
"In post","2022","Digital, Data & Technology","Scotland","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scotland","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scotland","Female","Unknown","80","80","38290","33930"
"In post","2022","Digital, Data & Technology","Scotland","Male","Heterosexual / straight","385","380","38310","33930"
"In post","2022","Digital, Data & Technology","Scotland","Male","LGBO","25","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scotland","Male","Undeclared","50","50","36240","33500"
"In post","2022","Digital, Data & Technology","Scotland","Male","Unknown","190","185","38830","33930"
"In post","2022","Digital, Data & Technology","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South East (England)","Female","Heterosexual / straight","420","395","35650","33300"
"In post","2022","Digital, Data & Technology","South East (England)","Female","LGBO","30","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","South East (England)","Female","Undeclared","55","55","36640","33300"
"In post","2022","Digital, Data & Technology","South East (England)","Female","Unknown","65","60","40220","33370"
"In post","2022","Digital, Data & Technology","South East (England)","Male","Heterosexual / straight","575","565","38620","35900"
"In post","2022","Digital, Data & Technology","South East (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","South East (England)","Male","Undeclared","100","95","38070","35300"
"In post","2022","Digital, Data & Technology","South East (England)","Male","Unknown","135","130","39400","36840"
"In post","2022","Digital, Data & Technology","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South West (England)","Female","Heterosexual / straight","945","875","36650","34360"
"In post","2022","Digital, Data & Technology","South West (England)","Female","LGBO","75","70","33390","31340"
"In post","2022","Digital, Data & Technology","South West (England)","Female","Undeclared","165","155","38790","38450"
"In post","2022","Digital, Data & Technology","South West (England)","Female","Unknown","95","90","36620","36000"
"In post","2022","Digital, Data & Technology","South West (England)","Male","Heterosexual / straight","1690","1655","40170","38550"
"In post","2022","Digital, Data & Technology","South West (England)","Male","LGBO","75","75","34780","36030"
"In post","2022","Digital, Data & Technology","South West (England)","Male","Undeclared","390","375","39270","38450"
"In post","2022","Digital, Data & Technology","South West (England)","Male","Unknown","290","285","37470","36300"
"In post","2022","Digital, Data & Technology","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wales","Female","Heterosexual / straight","460","435","38850","36840"
"In post","2022","Digital, Data & Technology","Wales","Female","LGBO","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wales","Female","Undeclared","80","75","37730","36840"
"In post","2022","Digital, Data & Technology","Wales","Female","Unknown","110","100","35580","33370"
"In post","2022","Digital, Data & Technology","Wales","Male","Heterosexual / straight","900","890","41760","39660"
"In post","2022","Digital, Data & Technology","Wales","Male","LGBO","45","40","38670","36840"
"In post","2022","Digital, Data & Technology","Wales","Male","Undeclared","180","180","41970","40210"
"In post","2022","Digital, Data & Technology","Wales","Male","Unknown","305","305","40660","36840"
"In post","2022","Digital, Data & Technology","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Female","Heterosexual / straight","385","370","38480","34300"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Female","Undeclared","35","35","37390","33370"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Female","Unknown","100","95","38730","36050"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Male","Heterosexual / straight","520","515","40090","36580"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Male","Undeclared","55","55","42440","36500"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Male","Unknown","165","160","40930","36780"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Female","Heterosexual / straight","410","385","40610","37040"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Female","Undeclared","45","45","38060","34290"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Female","Unknown","110","105","41040","37370"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Male","Heterosexual / straight","630","620","43090","40000"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Male","LGBO","35","35","41460","36890"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Male","Undeclared","95","95","41510","40000"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Male","Unknown","200","195","42560","38880"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Female","Heterosexual / straight","140","130","35420","33370"
"In post","2022","Finance","East Midlands (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Male","Heterosexual / straight","90","90","38220","33370"
"In post","2022","Finance","East Midlands (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East of England","Female","Heterosexual / straight","145","135","35810","33190"
"In post","2022","Finance","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East of England","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Finance","East of England","Female","Unknown","35","30","33470","26930"
"In post","2022","Finance","East of England","Male","Heterosexual / straight","95","95","41880","37000"
"In post","2022","Finance","East of England","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","East of England","Male","Undeclared","15","10","[c]","[c]"
"In post","2022","Finance","East of England","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Finance","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Female","Heterosexual / straight","1030","990","47050","42130"
"In post","2022","Finance","London","Female","LGBO","40","40","48550","40650"
"In post","2022","Finance","London","Female","Undeclared","175","170","44390","40650"
"In post","2022","Finance","London","Female","Unknown","250","235","44000","39000"
"In post","2022","Finance","London","Male","Heterosexual / straight","1010","1000","50760","46710"
"In post","2022","Finance","London","Male","LGBO","75","75","49760","53130"
"In post","2022","Finance","London","Male","Undeclared","170","170","50590","46480"
"In post","2022","Finance","London","Male","Unknown","245","245","50850","43810"
"In post","2022","Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Female","Heterosexual / straight","325","300","37730","34290"
"In post","2022","Finance","North East (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","North East (England)","Female","Undeclared","35","35","37610","33370"
"In post","2022","Finance","North East (England)","Female","Unknown","85","75","34670","31990"
"In post","2022","Finance","North East (England)","Male","Heterosexual / straight","290","285","40750","36500"
"In post","2022","Finance","North East (England)","Male","LGBO","20","15","[c]","[c]"
"In post","2022","Finance","North East (England)","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Finance","North East (England)","Male","Unknown","80","80","37260","33370"
"In post","2022","Finance","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Female","Heterosexual / straight","575","530","36390","33630"
"In post","2022","Finance","North West (England)","Female","LGBO","30","30","35310","33270"
"In post","2022","Finance","North West (England)","Female","Undeclared","55","50","32810","31990"
"In post","2022","Finance","North West (England)","Female","Unknown","105","95","33980","31990"
"In post","2022","Finance","North West (England)","Male","Heterosexual / straight","420","410","39390","35310"
"In post","2022","Finance","North West (England)","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Finance","North West (England)","Male","Undeclared","50","50","38300","36030"
"In post","2022","Finance","North West (England)","Male","Unknown","120","120","35500","33370"
"In post","2022","Finance","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Finance","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Female","Heterosexual / straight","410","350","29180","26120"
"In post","2022","Finance","Scotland","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","Scotland","Female","Undeclared","60","45","27080","22080"
"In post","2022","Finance","Scotland","Female","Unknown","190","170","29580","22080"
"In post","2022","Finance","Scotland","Male","Heterosexual / straight","210","200","31840","26820"
"In post","2022","Finance","Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Scotland","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Finance","Scotland","Male","Unknown","115","105","28560","21740"
"In post","2022","Finance","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","Female","Heterosexual / straight","435","410","36150","33300"
"In post","2022","Finance","South East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","South East (England)","Female","Undeclared","75","70","37760","33630"
"In post","2022","Finance","South East (England)","Female","Unknown","90","80","31680","28860"
"In post","2022","Finance","South East (England)","Male","Heterosexual / straight","290","280","39800","35980"
"In post","2022","Finance","South East (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","South East (England)","Male","Undeclared","40","40","38210","35000"
"In post","2022","Finance","South East (England)","Male","Unknown","70","70","34150","33300"
"In post","2022","Finance","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Female","Heterosexual / straight","565","525","37520","33300"
"In post","2022","Finance","South West (England)","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Finance","South West (England)","Female","Undeclared","50","50","37640","33300"
"In post","2022","Finance","South West (England)","Female","Unknown","75","65","36830","32890"
"In post","2022","Finance","South West (England)","Male","Heterosexual / straight","420","415","40980","37080"
"In post","2022","Finance","South West (England)","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Finance","South West (England)","Male","Undeclared","60","60","42350","40580"
"In post","2022","Finance","South West (England)","Male","Unknown","40","40","40620","39520"
"In post","2022","Finance","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Female","Heterosexual / straight","185","170","32820","30730"
"In post","2022","Finance","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Female","Undeclared","30","30","32180","28970"
"In post","2022","Finance","Wales","Female","Unknown","35","35","34040","29430"
"In post","2022","Finance","Wales","Male","Heterosexual / straight","130","125","40130","36840"
"In post","2022","Finance","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Finance","Wales","Male","Unknown","40","40","34750","30950"
"In post","2022","Finance","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Female","Heterosexual / straight","340","325","38200","36500"
"In post","2022","Finance","West Midlands (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Female","Undeclared","40","35","36980","33430"
"In post","2022","Finance","West Midlands (England)","Female","Unknown","95","90","37500","36770"
"In post","2022","Finance","West Midlands (England)","Male","Heterosexual / straight","245","240","39150","36500"
"In post","2022","Finance","West Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Male","Undeclared","30","30","41830","36870"
"In post","2022","Finance","West Midlands (England)","Male","Unknown","90","85","37380","33240"
"In post","2022","Finance","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Female","Heterosexual / straight","625","565","35580","32950"
"In post","2022","Finance","Yorkshire and The Humber","Female","LGBO","35","30","35910","31440"
"In post","2022","Finance","Yorkshire and The Humber","Female","Undeclared","125","115","33680","28970"
"In post","2022","Finance","Yorkshire and The Humber","Female","Unknown","185","150","29390","22080"
"In post","2022","Finance","Yorkshire and The Humber","Male","Heterosexual / straight","495","480","39560","36500"
"In post","2022","Finance","Yorkshire and The Humber","Male","LGBO","35","35","37400","34290"
"In post","2022","Finance","Yorkshire and The Humber","Male","Undeclared","90","85","38780","36780"
"In post","2022","Finance","Yorkshire and The Humber","Male","Unknown","175","170","33420","31300"
"In post","2022","Finance","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Female","Unknown","30","30","24380","22430"
"In post","2022","Grants Management","East Midlands (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Grants Management","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Grants Management","East of England","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Grants Management","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Grants Management","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Female","Heterosexual / straight","110","95","25120","21300"
"In post","2022","Grants Management","North East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Female","Unknown","90","80","25150","21300"
"In post","2022","Grants Management","North East (England)","Male","Heterosexual / straight","85","80","24820","21300"
"In post","2022","Grants Management","North East (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Male","Unknown","85","85","22640","21300"
"In post","2022","Grants Management","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Female","Heterosexual / straight","270","225","24800","21300"
"In post","2022","Grants Management","North West (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Female","Unknown","290","255","23320","21300"
"In post","2022","Grants Management","North West (England)","Male","Heterosexual / straight","115","110","24930","21300"
"In post","2022","Grants Management","North West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Male","Unknown","160","155","23710","21300"
"In post","2022","Grants Management","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South East (England)","Female","Heterosexual / straight","45","40","27050","24920"
"In post","2022","Grants Management","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
