"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Nottingham","EO","45","40","25910","25000"
"In post","2022","Department for Education","East Midlands (England)","Nottingham","G6/G7","120","115","53280","50630"
"In post","2022","Department for Education","East Midlands (England)","Nottingham","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Nottingham","SEO/HEO","175","165","34820","36500"
"In post","2022","Department for Education","East Midlands (England)","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Cambridgeshire CC","G6/G7","20","20","54930","52740"
"In post","2022","Department for Education","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Cambridgeshire CC","SEO/HEO","15","15","33150","30420"
"In post","2022","Department for Education","East of England","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Hertfordshire CC","G6/G7","15","10","59170","56640"
"In post","2022","Department for Education","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Hertfordshire CC","SEO/HEO","15","15","36410","34490"
"In post","2022","Department for Education","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","East of England","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Bromley","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","London","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Croydon","EO","5","5","[c]","[c]"
"In post","2022","Department for Education","London","Croydon","G6/G7","15","15","56230","54400"
"In post","2022","Department for Education","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Croydon","SEO/HEO","30","25","37030","40230"
"In post","2022","Department for Education","London","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","London","Westminster","AA/AO","30","30","24160","24250"
"In post","2022","Department for Education","London","Westminster","EO","215","210","29210","28500"
"In post","2022","Department for Education","London","Westminster","G6/G7","1115","1070","58820","54540"
"In post","2022","Department for Education","London","Westminster","SCS level","185","175","83220","74380"
"In post","2022","Department for Education","London","Westminster","SEO/HEO","900","870","38850","40230"
"In post","2022","Department for Education","North East (England)","Darlington","AA/AO","35","30","21230","21250"
"In post","2022","Department for Education","North East (England)","Darlington","EO","105","100","25510","25000"
"In post","2022","Department for Education","North East (England)","Darlington","G6/G7","210","205","52840","50400"
"In post","2022","Department for Education","North East (England)","Darlington","SCS level","10","10","77400","74100"
"In post","2022","Department for Education","North East (England)","Darlington","SEO/HEO","450","430","34460","36500"
"In post","2022","Department for Education","North East (England)","Durham","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Tyneside","EO","20","20","25100","25000"
"In post","2022","Department for Education","North East (England)","Tyneside","G6/G7","40","40","53720","50500"
"In post","2022","Department for Education","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North East (England)","Tyneside","SEO/HEO","65","65","34370","36500"
"In post","2022","Department for Education","North West (England)","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Greater Manchester South West","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Manchester","AA/AO","20","15","21270","21250"
"In post","2022","Department for Education","North West (England)","Manchester","EO","150","150","25250","25000"
"In post","2022","Department for Education","North West (England)","Manchester","G6/G7","395","385","53520","50400"
"In post","2022","Department for Education","North West (England)","Manchester","SCS level","20","20","78050","74100"
"In post","2022","Department for Education","North West (England)","Manchester","SEO/HEO","645","630","34210","36500"
"In post","2022","Department for Education","North West (England)","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Wirral","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Scotland","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","West Surrey","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","South East (England)","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South East (England)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Bristol, City of","EO","25","25","25010","25000"
"In post","2022","Department for Education","South West (England)","Bristol, City of","G6/G7","110","105","53680","50180"
"In post","2022","Department for Education","South West (England)","Bristol, City of","SCS level","10","10","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Bristol, City of","SEO/HEO","165","160","35490","36500"
"In post","2022","Department for Education","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Devon CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Dorset","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","South West (England)","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Wales","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Coventry","AA/AO","25","25","21200","21250"
"In post","2022","Department for Education","West Midlands (England)","Coventry","EO","160","155","25380","25000"
"In post","2022","Department for Education","West Midlands (England)","Coventry","G6/G7","455","445","53900","50620"
"In post","2022","Department for Education","West Midlands (England)","Coventry","SCS level","25","25","82950","76400"
"In post","2022","Department for Education","West Midlands (England)","Coventry","SEO/HEO","710","690","34170","36500"
"In post","2022","Department for Education","West Midlands (England)","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Warwickshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","West Midlands (England)","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Leeds","EO","10","10","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Leeds","G6/G7","45","45","53990","50400"
"In post","2022","Department for Education","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Leeds","SEO/HEO","55","50","34790","36500"
"In post","2022","Department for Education","Yorkshire and The Humber","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Sheffield","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","Sheffield","EO","190","185","25460","25000"
"In post","2022","Department for Education","Yorkshire and The Humber","Sheffield","G6/G7","465","445","53920","50630"
"In post","2022","Department for Education","Yorkshire and The Humber","Sheffield","SCS level","35","30","78690","74100"
"In post","2022","Department for Education","Yorkshire and The Humber","Sheffield","SEO/HEO","830","790","34690","36500"
"In post","2022","Department for Education","Yorkshire and The Humber","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","York","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Education","Yorkshire and The Humber","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","15","15","37010","36570"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire CC","EO","15","15","25200","25330"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire CC","G6/G7","10","10","54130","52020"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire CC","SEO/HEO","30","30","34470","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","AA/AO","50","50","21040","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","EO","30","30","25020","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","SEO/HEO","35","30","32800","32030"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South and West Derbyshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South and West Derbyshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","AA/AO","10","10","21300","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","EO","10","10","25010","24920"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","G6/G7","15","15","51610","49490"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","SEO/HEO","40","40","32560","30290"
"In post","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","AA/AO","30","30","21320","21300"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","EO","25","25","25400","25150"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","G6/G7","10","10","51890","48480"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","SEO/HEO","40","40","33240","32160"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","EO","25","25","25770","25230"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","SEO/HEO","25","25","33280","32160"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire CC","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire CC","SEO/HEO","10","10","34160","36590"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","EO","10","10","25830","26060"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","G6/G7","10","10","51240","47550"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","SEO/HEO","20","20","34650","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","EO","15","10","26650","26570"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","G6/G7","35","35","50760","48870"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","SEO/HEO","55","50","34160","35900"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","AA/AO","45","45","21240","21510"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","EO","110","105","25160","25010"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","G6/G7","95","90","51520","48080"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","SEO/HEO","290","275","33720","32770"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs","East of England","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
