"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","AO","50","40","22410","21260"
"In post","2022","Other ethnicity","North West (England)","EO","60","60","27040","27570"
"In post","2022","Other ethnicity","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","HEO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","SEO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","AA","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","AO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","EO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","HEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","SEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","AA","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","AO","45","45","25790","24260"
"In post","2022","Other ethnicity","South East (England)","EO","70","65","28180","27570"
"In post","2022","Other ethnicity","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","HEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","SEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","AA","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","AO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","EO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","G6","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","G7","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","HEO","35","35","30800","30950"
"In post","2022","Other ethnicity","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","SEO","30","30","41570","40850"
"In post","2022","Other ethnicity","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","AA","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Wales","AO","30","30","22430","21300"
"In post","2022","Other ethnicity","Wales","EO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Wales","HEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","SEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","AO","55","50","21570","20970"
"In post","2022","Other ethnicity","West Midlands (England)","EO","50","45","26600","27420"
"In post","2022","Other ethnicity","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","HEO","25","20","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","SEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","AO","35","30","23670","21680"
"In post","2022","Other ethnicity","Yorkshire and The Humber","EO","35","30","26760","26590"
"In post","2022","Other ethnicity","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","HEO","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","SEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","AA","25","20","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","AO","255","230","22800","21260"
"In post","2022","Undeclared","East Midlands (England)","EO","255","230","27680","27570"
"In post","2022","Undeclared","East Midlands (England)","G6","20","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","G7","55","50","55820","55210"
"In post","2022","Undeclared","East Midlands (England)","HEO","185","175","33280","33300"
"In post","2022","Undeclared","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","SEO","100","100","41470","40520"
"In post","2022","Undeclared","East Midlands (England)","Unknown","40","35","30820","30480"
"In post","2022","Undeclared","East of England","AA","25","25","[c]","[c]"
"In post","2022","Undeclared","East of England","AO","240","215","24800","22770"
"In post","2022","Undeclared","East of England","EO","365","335","28400","27570"
"In post","2022","Undeclared","East of England","G6","15","10","[c]","[c]"
"In post","2022","Undeclared","East of England","G7","50","45","54750","53830"
"In post","2022","Undeclared","East of England","HEO","215","205","34090","33370"
"In post","2022","Undeclared","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","SEO","115","110","42210","40580"
"In post","2022","Undeclared","East of England","Unknown","40","35","29690","28200"
"In post","2022","Undeclared","London","AA","45","40","22330","22460"
"In post","2022","Undeclared","London","AO","490","450","25570","25110"
"In post","2022","Undeclared","London","EO","1140","1065","30590","30780"
"In post","2022","Undeclared","London","G6","380","365","69870","68790"
"In post","2022","Undeclared","London","G7","765","745","58050","57460"
"In post","2022","Undeclared","London","HEO","785","755","36810","36660"
"In post","2022","Undeclared","London","SCS level","115","110","87320","79930"
"In post","2022","Undeclared","London","SEO","610","590","43910","43430"
"In post","2022","Undeclared","London","Unknown","105","100","35720","33700"
"In post","2022","Undeclared","North East (England)","AA","20","15","[c]","[c]"
"In post","2022","Undeclared","North East (England)","AO","375","325","21710","21260"
"In post","2022","Undeclared","North East (England)","EO","245","225","27080","27570"
"In post","2022","Undeclared","North East (England)","G6","25","20","[c]","[c]"
"In post","2022","Undeclared","North East (England)","G7","95","95","53940","55050"
"In post","2022","Undeclared","North East (England)","HEO","155","145","32930","33370"
"In post","2022","Undeclared","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","SEO","120","115","41020","40520"
"In post","2022","Undeclared","North East (England)","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","North West (England)","AA","40","35","19990","19850"
"In post","2022","Undeclared","North West (England)","AO","610","530","21790","21260"
"In post","2022","Undeclared","North West (England)","EO","680","620","27420","27570"
"In post","2022","Undeclared","North West (England)","G6","55","50","67510","67910"
"In post","2022","Undeclared","North West (England)","G7","175","170","53920","54310"
"In post","2022","Undeclared","North West (England)","HEO","325","310","33430","33370"
"In post","2022","Undeclared","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","North West (England)","SEO","270","255","41250","40520"
"In post","2022","Undeclared","North West (England)","Unknown","70","60","32520","33670"
"In post","2022","Undeclared","Northern Ireland","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6","20","20","[c]","[c]"
"In post","2022","Undeclared","Overseas","G7","60","55","56560","54470"
"In post","2022","Undeclared","Overseas","HEO","65","65","35900","34580"
"In post","2022","Undeclared","Overseas","SCS level","20","20","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO","30","30","41410","40310"
"In post","2022","Undeclared","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Scotland","AA","45","40","21430","21640"
"In post","2022","Undeclared","Scotland","AO","435","395","23480","21260"
"In post","2022","Undeclared","Scotland","EO","535","495","30570","28920"
"In post","2022","Undeclared","Scotland","G6","45","40","72750","70920"
"In post","2022","Undeclared","Scotland","G7","100","95","58700","57030"
"In post","2022","Undeclared","Scotland","HEO","245","235","35770","34500"
"In post","2022","Undeclared","Scotland","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Scotland","SEO","160","150","46090","44420"
"In post","2022","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","AA","55","50","19950","19810"
"In post","2022","Undeclared","South East (England)","AO","455","405","24750","22080"
"In post","2022","Undeclared","South East (England)","EO","680","620","28630","27570"
"In post","2022","Undeclared","South East (England)","G6","35","35","71550","67910"
"In post","2022","Undeclared","South East (England)","G7","220","210","53690","53500"
"In post","2022","Undeclared","South East (England)","HEO","390","370","34170","33370"
