"Status","Year","Disability","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Legal","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South Teesside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Tower Hamlets","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Westminster","London","210","[c]","49310","51250"
"Leaver CS","2022","Declared non-disabled","Legal","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Aberdeen City and Aberdeenshire","Outside London","35","[c]","33400","27570"
"Leaver CS","2022","Declared non-disabled","No function","Angus and Dundee City","Outside London","50","[c]","23560","21260"
"Leaver CS","2022","Declared non-disabled","No function","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Barking & Dagenham and Havering","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Barnet","London","115","[c]","32780","31060"
"Leaver CS","2022","Declared non-disabled","No function","Barnsley, Doncaster and Rotherham","Outside London","145","[c]","29130","27570"
"Leaver CS","2022","Declared non-disabled","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","250","[c]","36390","30590"
"Leaver CS","2022","Declared non-disabled","No function","Bedford","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Belfast","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Berkshire","Outside London","75","[c]","29780","29290"
"Leaver CS","2022","Declared non-disabled","No function","Bexley and Greenwich","London","105","[c]","32090","31060"
"Leaver CS","2022","Declared non-disabled","No function","Birmingham","Outside London","370","[c]","33510","27570"
"Leaver CS","2022","Declared non-disabled","No function","Blackburn with Darwen","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Blackpool","Outside London","205","[c]","23210","21260"
"Leaver CS","2022","Declared non-disabled","No function","Bournemouth, Christchurch and Poole","Outside London","50","[c]","28780","27570"
"Leaver CS","2022","Declared non-disabled","No function","Bradford","Outside London","50","[c]","25270","27570"
"Leaver CS","2022","Declared non-disabled","No function","Breckland and South Norfolk","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Brent","London","60","[c]","29620","31060"
"Leaver CS","2022","Declared non-disabled","No function","Bridgend and Neath Port Talbot","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Brighton and Hove","Outside London","40","[c]","27060","27570"
"Leaver CS","2022","Declared non-disabled","No function","Bristol, City of","Outside London","220","[c]","32710","27570"
"Leaver CS","2022","Declared non-disabled","No function","Bromley","London","35","[c]","28250","31060"
"Leaver CS","2022","Declared non-disabled","No function","Buckinghamshire","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Calderdale and Kirklees","Outside London","55","[c]","28260","27570"
"Leaver CS","2022","Declared non-disabled","No function","Cambridgeshire CC","Outside London","210","[c]","37350","29210"
"Leaver CS","2022","Declared non-disabled","No function","Camden and City of London","London","55","[c]","30760","24310"
"Leaver CS","2022","Declared non-disabled","No function","Cardiff and Vale of Glamorgan","Outside London","140","[c]","26060","23980"
"Leaver CS","2022","Declared non-disabled","No function","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Central Hampshire","Outside London","100","[c]","36060","29260"
"Leaver CS","2022","Declared non-disabled","No function","Central Valleys","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Cheshire East","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Cheshire West and Chester","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Chorley and West Lancashire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","City of Edinburgh","Outside London","60","[c]","31010","27570"
"Leaver CS","2022","Declared non-disabled","No function","Clackmannanshire and Fife","Outside London","55","[c]","25180","21260"
"Leaver CS","2022","Declared non-disabled","No function","Conwy and Denbighshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Cornwall and Isles of Scilly","Outside London","70","[c]","25960","21260"
"Leaver CS","2022","Declared non-disabled","No function","Coventry","Outside London","80","[c]","38700","27570"
"Leaver CS","2022","Declared non-disabled","No function","Croydon","London","85","[c]","32250","31060"
"Leaver CS","2022","Declared non-disabled","No function","Darlington","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Derby","Outside London","60","[c]","26790","21260"
"Leaver CS","2022","Declared non-disabled","No function","Devon CC","Outside London","215","[c]","25850","21260"
"Leaver CS","2022","Declared non-disabled","No function","Dorset","Outside London","105","[c]","29170","27130"
"Leaver CS","2022","Declared non-disabled","No function","Dudley","Outside London","40","[c]","26290","26120"
"Leaver CS","2022","Declared non-disabled","No function","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Durham","Outside London","180","[c]","28180","27130"
"Leaver CS","2022","Declared non-disabled","No function","Ealing","London","40","[c]","33020","31060"
"Leaver CS","2022","Declared non-disabled","No function","East Ayrshire and North Ayrshire mainland","Outside London","30","[c]","25600","26780"
"Leaver CS","2022","Declared non-disabled","No function","East Cumbria","Outside London","40","[c]","31660","24600"
"Leaver CS","2022","Declared non-disabled","No function","East Derbyshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","30","[c]","23860","23230"
"Leaver CS","2022","Declared non-disabled","No function","East Kent","Outside London","65","[c]","28770","25110"
"Leaver CS","2022","Declared non-disabled","No function","East Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","East Lothian and Midlothian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","East Merseyside","Outside London","40","[c]","29250","26120"
"Leaver CS","2022","Declared non-disabled","No function","East Riding of Yorkshire","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","East Surrey","Outside London","90","[c]","42800","40060"
"Leaver CS","2022","Declared non-disabled","No function","East Sussex CC","Outside London","145","[c]","24480","21260"
"Leaver CS","2022","Declared non-disabled","No function","Enfield","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Essex Haven Gateway","Outside London","40","[c]","33080","29290"
"Leaver CS","2022","Declared non-disabled","No function","Essex Thames Gateway","Outside London","60","[c]","27530","27590"
"Leaver CS","2022","Declared non-disabled","No function","Falkirk","Outside London","45","[c]","22940","21260"
"Leaver CS","2022","Declared non-disabled","No function","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Flintshire and Wrexham","Outside London","195","[c]","24160","21260"
"Leaver CS","2022","Declared non-disabled","No function","Glasgow City","Outside London","200","[c]","27830","24450"
"Leaver CS","2022","Declared non-disabled","No function","Gloucestershire CC","Outside London","60","[c]","30070","27570"
"Leaver CS","2022","Declared non-disabled","No function","Greater Manchester North East","Outside London","55","[c]","29900","27570"
"Leaver CS","2022","Declared non-disabled","No function","Greater Manchester North West","Outside London","105","[c]","24600","21260"
"Leaver CS","2022","Declared non-disabled","No function","Greater Manchester South East","Outside London","80","[c]","25430","21260"
"Leaver CS","2022","Declared non-disabled","No function","Greater Manchester South West","Outside London","75","[c]","25650","21790"
"Leaver CS","2022","Declared non-disabled","No function","Gwent Valleys","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Gwynedd","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Hackney and Newham","London","55","[c]","33420","31060"
"Leaver CS","2022","Declared non-disabled","No function","Haringey and Islington","London","110","[c]","28470","31060"
"Leaver CS","2022","Declared non-disabled","No function","Harrow and Hillingdon","London","45","[c]","29320","31060"
"Leaver CS","2022","Declared non-disabled","No function","Hartlepool and Stockton-on-Tees","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Heart of Essex","Outside London","100","[c]","36210","29290"
"Leaver CS","2022","Declared non-disabled","No function","Herefordshire, County of","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Hertfordshire CC","Outside London","135","[c]","33250","29290"
"Leaver CS","2022","Declared non-disabled","No function","Hounslow and Richmond upon Thames","London","100","[c]","28280","28460"
"Leaver CS","2022","Declared non-disabled","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Isle of Wight","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Kensington & Chelsea and Hammersmith & Fulham","London","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Kent Thames Gateway","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Kingston upon Hull, City of","Outside London","90","[c]","25580","27350"
"Leaver CS","2022","Declared non-disabled","No function","Lambeth","London","550","[c]","41530","36330"
"Leaver CS","2022","Declared non-disabled","No function","Lancaster and Wyre","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Leeds","Outside London","425","[c]","30130","27570"
"Leaver CS","2022","Declared non-disabled","No function","Leicester","Outside London","110","[c]","25190","21260"
"Leaver CS","2022","Declared non-disabled","No function","Leicestershire CC and Rutland","Outside London","155","[c]","38200","28590"
"Leaver CS","2022","Declared non-disabled","No function","Lewisham and Southwark","London","220","[c]","44310","40560"
"Leaver CS","2022","Declared non-disabled","No function","Lincolnshire CC","Outside London","115","[c]","30140","27570"
"Leaver CS","2022","Declared non-disabled","No function","Liverpool","Outside London","115","[c]","30910","27570"
"Leaver CS","2022","Declared non-disabled","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Luton","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Manchester","Outside London","230","[c]","32710","27060"
"Leaver CS","2022","Declared non-disabled","No function","Medway","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Merton, Kingston upon Thames and Sutton","London","55","[c]","29710","31060"
"Leaver CS","2022","Declared non-disabled","No function","Mid Kent","Outside London","85","[c]","41530","29290"
"Leaver CS","2022","Declared non-disabled","No function","Mid Lancashire","Outside London","160","[c]","25180","21300"
"Leaver CS","2022","Declared non-disabled","No function","Milton Keynes","Outside London","130","[c]","25620","27350"
"Leaver CS","2022","Declared non-disabled","No function","Monmouthshire and Newport","Outside London","80","[c]","30350","27470"
"Leaver CS","2022","Declared non-disabled","No function","Na h-Eileanan Siar","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","North and North East Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","North and West Norfolk","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","North Hampshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","North Lanarkshire","Outside London","35","[c]","23180","21260"
"Leaver CS","2022","Declared non-disabled","No function","North Northamptonshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","North Nottinghamshire","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","North Yorkshire CC","Outside London","40","[c]","32090","27570"
"Leaver CS","2022","Declared non-disabled","No function","Northumberland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Norwich and East Norfolk","Outside London","135","[c]","26660","27570"
"Leaver CS","2022","Declared non-disabled","No function","Nottingham","Outside London","150","[c]","26490","21260"
"Leaver CS","2022","Declared non-disabled","No function","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Oxfordshire CC","Outside London","155","[c]","29930","27570"
"Leaver CS","2022","Declared non-disabled","No function","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Peterborough","Outside London","45","[c]","28460","27570"
"Leaver CS","2022","Declared non-disabled","No function","Plymouth","Outside London","35","[c]","28750","27350"
"Leaver CS","2022","Declared non-disabled","No function","Portsmouth","Outside London","40","[c]","30480","27570"
"Leaver CS","2022","Declared non-disabled","No function","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Redbridge and Waltham Forest","London","55","[c]","29960","31060"
"Leaver CS","2022","Declared non-disabled","No function","Sandwell","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Scottish Borders","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Sefton","Outside London","85","[c]","30980","27570"
"Leaver CS","2022","Declared non-disabled","No function","Sheffield","Outside London","105","[c]","32140","27230"
"Leaver CS","2022","Declared non-disabled","No function","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Shropshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Solihull","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Somerset CC","Outside London","65","[c]","29900","27570"
"Leaver CS","2022","Declared non-disabled","No function","South and West Derbyshire","Outside London","75","[c]","33750","27570"
"Leaver CS","2022","Declared non-disabled","No function","South Ayrshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","South Hampshire","Outside London","135","[c]","25100","23050"
"Leaver CS","2022","Declared non-disabled","No function","South Lanarkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","South Nottinghamshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","South Teesside","Outside London","45","[c]","25400","21260"
"Leaver CS","2022","Declared non-disabled","No function","South West Wales","Outside London","60","[c]","25500","21300"
"Leaver CS","2022","Declared non-disabled","No function","Southampton","Outside London","65","[c]","35780","27570"
"Leaver CS","2022","Declared non-disabled","No function","Southend-on-Sea","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Staffordshire CC","Outside London","180","[c]","29430","27570"
"Leaver CS","2022","Declared non-disabled","No function","Stoke-on-Trent","Outside London","85","[c]","23180","20970"
"Leaver CS","2022","Declared non-disabled","No function","Suffolk CC","Outside London","200","[c]","25690","24920"
"Leaver CS","2022","Declared non-disabled","No function","Sunderland","Outside London","55","[c]","25520","27570"
"Leaver CS","2022","Declared non-disabled","No function","Swansea","Outside London","60","[c]","25560","22600"
"Leaver CS","2022","Declared non-disabled","No function","Swindon","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Telford and Wrekin","Outside London","35","[c]","28000","27570"
"Leaver CS","2022","Declared non-disabled","No function","Thurrock","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Torbay","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Tower Hamlets","London","240","[c]","45020","38550"
"Leaver CS","2022","Declared non-disabled","No function","Tyneside","Outside London","465","[c]","26120","21260"
"Leaver CS","2022","Declared non-disabled","No function","Unknown","Unknown","300","[c]","24030","21840"
"Leaver CS","2022","Declared non-disabled","No function","Wakefield","Outside London","105","[c]","30220","27570"
"Leaver CS","2022","Declared non-disabled","No function","Walsall","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Wandsworth","London","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Warrington","Outside London","75","[c]","35870","29600"
"Leaver CS","2022","Declared non-disabled","No function","Warwickshire CC","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","West Cumbria","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","West Essex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","West Kent","Outside London","35","[c]","34130","29290"
"Leaver CS","2022","Declared non-disabled","No function","West Lothian","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","West Northamptonshire","Outside London","105","[c]","25490","26120"
"Leaver CS","2022","Declared non-disabled","No function","West Surrey","Outside London","155","[c]","31690","29290"
"Leaver CS","2022","Declared non-disabled","No function","West Sussex (North East)","Outside London","35","[c]","28230","27570"
"Leaver CS","2022","Declared non-disabled","No function","West Sussex (South West)","Outside London","45","[c]","28370","27570"
"Leaver CS","2022","Declared non-disabled","No function","Westminster","London","1040","[c]","45930","40960"
"Leaver CS","2022","Declared non-disabled","No function","Wiltshire","Outside London","295","[c]","29650","27570"
"Leaver CS","2022","Declared non-disabled","No function","Wirral","Outside London","90","[c]","25650","21260"
"Leaver CS","2022","Declared non-disabled","No function","Wolverhampton","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Worcestershire CC","Outside London","130","[c]","29890","27570"
"Leaver CS","2022","Declared non-disabled","No function","York","Outside London","75","[c]","37640","27570"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","305","[c]","35850","33000"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Blackpool","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Central Hampshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Devon CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Plymouth","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Portsmouth","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Somerset CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South Hampshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
