"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Food Standards Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Wales","EO","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","London","AA/AO","20","15","29720","28250"
"In post","2022","65+","Foreign, Commonwealth and Development Office","London","EO","5","5","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","London","G6/G7","25","20","67030","65590"
"In post","2022","65+","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","London","SEO/HEO","15","15","42580","42100"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","25","15","57250","57490"
"In post","2022","65+","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","East Midlands (England)","SEO/HEO","5","0","[c]","[c]"
"In post","2022","65+","HM Land Registry","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","East of England","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","London","EO","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","North West (England)","EO","10","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","South West (England)","EO","15","5","28190","27130"
"In post","2022","65+","HM Land Registry","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","South West (England)","SEO/HEO","15","10","36030","33840"
"In post","2022","65+","HM Land Registry","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","HM Land Registry","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Land Registry","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","East Midlands (England)","AA/AO","20","15","21620","21250"
"In post","2022","65+","HM Revenue and Customs","East Midlands (England)","EO","15","10","27860","27960"
"In post","2022","65+","HM Revenue and Customs","East Midlands (England)","G6/G7","10","10","56700","56750"
"In post","2022","65+","HM Revenue and Customs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","East Midlands (England)","SEO/HEO","20","15","38660","35980"
"In post","2022","65+","HM Revenue and Customs","East of England","AA/AO","25","20","21650","21550"
"In post","2022","65+","HM Revenue and Customs","East of England","EO","20","15","28150","28570"
"In post","2022","65+","HM Revenue and Customs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","East of England","SEO/HEO","20","15","37390","35980"
"In post","2022","65+","HM Revenue and Customs","London","AA/AO","85","70","26110","26400"
"In post","2022","65+","HM Revenue and Customs","London","EO","80","60","32600","33440"
"In post","2022","65+","HM Revenue and Customs","London","G6/G7","40","30","70570","66050"
"In post","2022","65+","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","London","SEO/HEO","100","75","42320","40910"
"In post","2022","65+","HM Revenue and Customs","North East (England)","AA/AO","185","135","21650","21450"
"In post","2022","65+","HM Revenue and Customs","North East (England)","EO","30","20","28380","28920"
"In post","2022","65+","HM Revenue and Customs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","North East (England)","SEO/HEO","30","20","38310","35980"
"In post","2022","65+","HM Revenue and Customs","North West (England)","AA/AO","130","100","21590","21250"
"In post","2022","65+","HM Revenue and Customs","North West (England)","EO","65","40","28240","28920"
"In post","2022","65+","HM Revenue and Customs","North West (England)","G6/G7","15","10","60250","58710"
"In post","2022","65+","HM Revenue and Customs","North West (England)","SEO/HEO","60","40","38450","35980"
"In post","2022","65+","HM Revenue and Customs","Northern Ireland","AA/AO","15","15","21540","21250"
"In post","2022","65+","HM Revenue and Customs","Northern Ireland","EO","10","5","27670","28920"
"In post","2022","65+","HM Revenue and Customs","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","Northern Ireland","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","Scotland","AA/AO","100","75","21540","21250"
"In post","2022","65+","HM Revenue and Customs","Scotland","EO","55","35","28600","28920"
"In post","2022","65+","HM Revenue and Customs","Scotland","G6/G7","10","10","60560","58710"
"In post","2022","65+","HM Revenue and Customs","Scotland","SEO/HEO","25","20","36730","35980"
"In post","2022","65+","HM Revenue and Customs","South East (England)","AA/AO","35","25","22100","21460"
"In post","2022","65+","HM Revenue and Customs","South East (England)","EO","35","25","28770","28920"
"In post","2022","65+","HM Revenue and Customs","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","South East (England)","SEO/HEO","35","25","38770","36950"
"In post","2022","65+","HM Revenue and Customs","South West (England)","AA/AO","10","10","21990","22060"
"In post","2022","65+","HM Revenue and Customs","South West (England)","EO","10","5","27820","28300"
"In post","2022","65+","HM Revenue and Customs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","South West (England)","SEO/HEO","10","5","38900","35980"
"In post","2022","65+","HM Revenue and Customs","Wales","AA/AO","45","30","21720","22080"
"In post","2022","65+","HM Revenue and Customs","Wales","EO","25","15","28300","28920"
"In post","2022","65+","HM Revenue and Customs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","Wales","SEO/HEO","20","10","36820","35980"
"In post","2022","65+","HM Revenue and Customs","West Midlands (England)","AA/AO","15","10","21860","22080"
"In post","2022","65+","HM Revenue and Customs","West Midlands (England)","EO","20","15","28410","28920"
"In post","2022","65+","HM Revenue and Customs","West Midlands (England)","G6/G7","10","5","58850","58710"
"In post","2022","65+","HM Revenue and Customs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","West Midlands (England)","SEO/HEO","30","20","40030","41340"
"In post","2022","65+","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","20","15","21720","21860"
"In post","2022","65+","HM Revenue and Customs","Yorkshire and The Humber","EO","20","15","27990","28810"
"In post","2022","65+","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","20","15","37570","35980"
"In post","2022","65+","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Treasury","London","G6/G7","10","5","[c]","[c]"
"In post","2022","65+","HM Treasury","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","HM Treasury","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Treasury","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","East of England","AA/AO","20","15","20650","21680"
"In post","2022","65+","Home Office","East of England","EO","25","15","30670","31000"
"In post","2022","65+","Home Office","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","London","AA/AO","155","130","24790","25630"
"In post","2022","65+","Home Office","London","EO","140","100","30390","29410"
"In post","2022","65+","Home Office","London","G6/G7","25","20","63970","63180"
"In post","2022","65+","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","London","SEO/HEO","60","50","40440","38340"
"In post","2022","65+","Home Office","North East (England)","AA/AO","30","20","21010","21680"
"In post","2022","65+","Home Office","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","North West (England)","AA/AO","90","70","20710","21680"
"In post","2022","65+","Home Office","North West (England)","EO","35","25","27280","25310"
"In post","2022","65+","Home Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","North West (England)","SEO/HEO","15","10","34360","32250"
"In post","2022","65+","Home Office","Northern Ireland","AA/AO","10","10","[c]","[c]"
"In post","2022","65+","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","65+","Home Office","Scotland","EO","10","5","[c]","[c]"
"In post","2022","65+","Home Office","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","South East (England)","AA/AO","10","10","22030","21680"
"In post","2022","65+","Home Office","South East (England)","EO","60","35","30580","28670"
"In post","2022","65+","Home Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","South East (England)","SEO/HEO","15","10","34100","33900"
"In post","2022","65+","Home Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","South West (England)","EO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","West Midlands (England)","EO","10","5","[c]","[c]"
"In post","2022","65+","Home Office","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Yorkshire and The Humber","AA/AO","35","25","21270","21680"
"In post","2022","65+","Home Office","Yorkshire and The Humber","EO","15","10","26530","26160"
"In post","2022","65+","Home Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","East Midlands (England)","AA/AO","40","40","20950","20970"
"In post","2022","65+","Ministry of Defence","East Midlands (England)","EO","10","10","27480","29200"
"In post","2022","65+","Ministry of Defence","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","East Midlands (England)","SEO/HEO","20","15","37100","34360"
"In post","2022","65+","Ministry of Defence","East of England","AA/AO","80","70","21890","21380"
"In post","2022","65+","Ministry of Defence","East of England","EO","25","25","27910","28800"
"In post","2022","65+","Ministry of Defence","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","East of England","SEO/HEO","45","40","38860","36460"
"In post","2022","65+","Ministry of Defence","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","London","AA/AO","55","55","23610","23340"
"In post","2022","65+","Ministry of Defence","London","EO","45","40","25420","23140"
"In post","2022","65+","Ministry of Defence","London","G6/G7","10","10","[c]","[c]"
"In post","2022","65+","Ministry of Defence","London","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","London","SEO/HEO","45","35","42760","41240"
"In post","2022","65+","Ministry of Defence","North East (England)","AA/AO","15","15","19140","19050"
"In post","2022","65+","Ministry of Defence","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","North West (England)","AA/AO","30","25","20800","21170"
"In post","2022","65+","Ministry of Defence","North West (England)","EO","15","15","25390","26670"
"In post","2022","65+","Ministry of Defence","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","North West (England)","SEO/HEO","10","10","38800","36830"
"In post","2022","65+","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Northern Ireland","AA/AO","35","30","20650","20560"
"In post","2022","65+","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Scotland","AA/AO","75","65","21640","21220"
"In post","2022","65+","Ministry of Defence","Scotland","EO","15","15","25690","25460"
"In post","2022","65+","Ministry of Defence","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Scotland","SEO/HEO","20","15","37000","36460"
"In post","2022","65+","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","South East (England)","AA/AO","185","170","21420","21170"
"In post","2022","65+","Ministry of Defence","South East (England)","EO","95","85","28860","26930"
"In post","2022","65+","Ministry of Defence","South East (England)","G6/G7","45","35","60220","58370"
"In post","2022","65+","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","South East (England)","SEO/HEO","155","140","37770","36050"
"In post","2022","65+","Ministry of Defence","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","South West (England)","AA/AO","165","150","21620","21380"
"In post","2022","65+","Ministry of Defence","South West (England)","EO","105","95","26790","26670"
"In post","2022","65+","Ministry of Defence","South West (England)","G6/G7","65","50","59530","57850"
"In post","2022","65+","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","South West (England)","SEO/HEO","240","200","37980","37610"
"In post","2022","65+","Ministry of Defence","South West (England)","Unknown","35","35","42950","40440"
"In post","2022","65+","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Unknown","Unknown","25","25","37450","32550"
"In post","2022","65+","Ministry of Defence","Wales","AA/AO","35","30","20550","20870"
"In post","2022","65+","Ministry of Defence","Wales","EO","20","15","29190","29200"
"In post","2022","65+","Ministry of Defence","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Wales","SEO/HEO","10","10","39430","39520"
"In post","2022","65+","Ministry of Defence","West Midlands (England)","AA/AO","50","45","20720","21170"
"In post","2022","65+","Ministry of Defence","West Midlands (England)","EO","40","40","27760","26800"
"In post","2022","65+","Ministry of Defence","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","West Midlands (England)","SEO/HEO","25","25","37180","34320"
"In post","2022","65+","Ministry of Defence","Yorkshire and The Humber","AA/AO","50","45","20090","19810"
"In post","2022","65+","Ministry of Defence","Yorkshire and The Humber","EO","15","15","28500","26930"
"In post","2022","65+","Ministry of Defence","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","20","20","34750","33630"
"In post","2022","65+","Ministry of Justice","East Midlands (England)","AA/AO","80","65","21760","20970"
"In post","2022","65+","Ministry of Justice","East Midlands (England)","EO","15","10","27780","26820"
"In post","2022","65+","Ministry of Justice","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","East Midlands (England)","SEO/HEO","15","10","38510","36480"
"In post","2022","65+","Ministry of Justice","East Midlands (England)","Unknown","45","30","29500","28200"
"In post","2022","65+","Ministry of Justice","East of England","AA/AO","110","80","22350","20890"
"In post","2022","65+","Ministry of Justice","East of England","EO","10","10","29160","27590"
"In post","2022","65+","Ministry of Justice","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","East of England","SEO/HEO","20","15","41890","44140"
"In post","2022","65+","Ministry of Justice","East of England","Unknown","55","45","28310","28200"
"In post","2022","65+","Ministry of Justice","London","AA/AO","265","215","24540","24080"
"In post","2022","65+","Ministry of Justice","London","EO","50","45","29760","28760"
"In post","2022","65+","Ministry of Justice","London","G6/G7","25","25","65640","63500"
"In post","2022","65+","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","London","SEO/HEO","40","40","44870","45670"
"In post","2022","65+","Ministry of Justice","London","Unknown","110","95","36620","34150"
"In post","2022","65+","Ministry of Justice","North East (England)","AA/AO","60","40","23120","20970"
"In post","2022","65+","Ministry of Justice","North East (England)","EO","10","5","[c]","[c]"
"In post","2022","65+","Ministry of Justice","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","North East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","Ministry of Justice","North East (England)","Unknown","20","15","30920","28200"
"In post","2022","65+","Ministry of Justice","North West (England)","AA/AO","140","95","22560","20970"
"In post","2022","65+","Ministry of Justice","North West (England)","EO","35","25","28750","27380"
"In post","2022","65+","Ministry of Justice","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","North West (England)","SEO/HEO","20","15","40450","40440"
"In post","2022","65+","Ministry of Justice","North West (England)","Unknown","60","45","28410","28200"
"In post","2022","65+","Ministry of Justice","Scotland","AA/AO","10","5","20720","21410"
"In post","2022","65+","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","South East (England)","AA/AO","170","140","22700","21490"
"In post","2022","65+","Ministry of Justice","South East (England)","EO","35","25","29520","27380"
"In post","2022","65+","Ministry of Justice","South East (England)","SEO/HEO","35","25","42310","38860"
"In post","2022","65+","Ministry of Justice","South East (England)","Unknown","70","50","32270","28750"
"In post","2022","65+","Ministry of Justice","South West (England)","AA/AO","110","80","22210","20970"
"In post","2022","65+","Ministry of Justice","South West (England)","EO","15","10","27390","27380"
"In post","2022","65+","Ministry of Justice","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","South West (England)","SEO/HEO","20","15","36770","36030"
"In post","2022","65+","Ministry of Justice","South West (England)","Unknown","45","30","29340","28200"
"In post","2022","65+","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Wales","AA/AO","60","45","21810","20970"
"In post","2022","65+","Ministry of Justice","Wales","EO","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Wales","Unknown","30","25","31680","37170"
"In post","2022","65+","Ministry of Justice","West Midlands (England)","AA/AO","110","85","21850","20970"
"In post","2022","65+","Ministry of Justice","West Midlands (England)","EO","15","10","27450","25120"
"In post","2022","65+","Ministry of Justice","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","West Midlands (England)","SEO/HEO","20","15","36500","36050"
"In post","2022","65+","Ministry of Justice","West Midlands (England)","Unknown","75","50","28420","28200"
"In post","2022","65+","Ministry of Justice","Yorkshire and The Humber","AA/AO","90","60","23740","20970"
"In post","2022","65+","Ministry of Justice","Yorkshire and The Humber","EO","15","10","30450","29920"
"In post","2022","65+","Ministry of Justice","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","Yorkshire and The Humber","SEO/HEO","15","10","41200","36950"
"In post","2022","65+","Ministry of Justice","Yorkshire and The Humber","Unknown","55","40","30470","28200"
"In post","2022","65+","National Crime Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","London","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","National Crime Agency","London","EO","10","5","[c]","[c]"
"In post","2022","65+","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","London","SEO/HEO","10","10","47490","47730"
"In post","2022","65+","National Crime Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","65+","National Crime Agency","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","National Crime Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","London","G6/G7","5","5","[c]","[c]"
