"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Counter Fraud","London","AA/AO","130","120","25030","25110"
"In post","2022","White","Counter Fraud","London","EO","430","405","31120","31020"
"In post","2022","White","Counter Fraud","London","G6/G7","285","270","63580","62120"
"In post","2022","White","Counter Fraud","London","SCS level","25","25","[c]","[c]"
"In post","2022","White","Counter Fraud","London","SEO/HEO","680","655","39730","37930"
"In post","2022","White","Counter Fraud","Outside London","AA/AO","1635","1410","21650","21260"
"In post","2022","White","Counter Fraud","Outside London","EO","4350","3935","27550","27570"
"In post","2022","White","Counter Fraud","Outside London","G6/G7","670","645","57840","55210"
"In post","2022","White","Counter Fraud","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","White","Counter Fraud","Outside London","SEO/HEO","3290","3105","35350","33370"
"In post","2022","White","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Debt","London","AA/AO","80","70","25710","25900"
"In post","2022","White","Debt","London","EO","45","45","31430","31020"
"In post","2022","White","Debt","London","G6/G7","10","10","[c]","[c]"
"In post","2022","White","Debt","London","SEO/HEO","20","15","[c]","[c]"
"In post","2022","White","Debt","Outside London","AA/AO","2930","2540","21310","21260"
"In post","2022","White","Debt","Outside London","EO","790","710","27290","27560"
"In post","2022","White","Debt","Outside London","G6/G7","35","35","57630","55210"
"In post","2022","White","Debt","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Debt","Outside London","SEO/HEO","275","255","34670","33370"
"In post","2022","White","Debt","Unknown","AA/AO","10","5","[c]","[c]"
"In post","2022","White","Debt","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Debt","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","London","AA/AO","70","70","24790","24470"
"In post","2022","White","Digital, Data & Technology","London","EO","190","185","29790","30200"
"In post","2022","White","Digital, Data & Technology","London","G6/G7","1060","1035","60490","58800"
"In post","2022","White","Digital, Data & Technology","London","SCS level","110","105","94010","88950"
"In post","2022","White","Digital, Data & Technology","London","SEO/HEO","885","865","40060","40230"
"In post","2022","White","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","Outside London","AA/AO","615","590","21480","21290"
"In post","2022","White","Digital, Data & Technology","Outside London","EO","2360","2235","27340","26900"
"In post","2022","White","Digital, Data & Technology","Outside London","G6/G7","3145","3065","56630","55210"
"In post","2022","White","Digital, Data & Technology","Outside London","SCS level","135","135","88890","82020"
"In post","2022","White","Digital, Data & Technology","Outside London","SEO/HEO","6630","6400","37010","36500"
"In post","2022","White","Digital, Data & Technology","Outside London","Unknown","55","55","35370","32710"
"In post","2022","White","Digital, Data & Technology","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","Overseas","EO","10","10","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","Overseas","SEO/HEO","40","40","35700","33300"
"In post","2022","White","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","Unknown","EO","5","5","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","Unknown","G6/G7","15","15","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Digital, Data & Technology","Unknown","SEO/HEO","25","25","[c]","[c]"
"In post","2022","White","Finance","London","AA/AO","50","45","24770","25330"
"In post","2022","White","Finance","London","EO","155","150","29560","30100"
"In post","2022","White","Finance","London","G6/G7","630","615","62440","62120"
"In post","2022","White","Finance","London","SCS level","125","125","90020","82090"
"In post","2022","White","Finance","London","SEO/HEO","575","560","40430","40650"
"In post","2022","White","Finance","Outside London","AA/AO","1085","905","21560","21260"
"In post","2022","White","Finance","Outside London","EO","1280","1195","26330","26670"
"In post","2022","White","Finance","Outside London","G6/G7","1390","1350","56500","55210"
"In post","2022","White","Finance","Outside London","SCS level","110","105","85690","78130"
"In post","2022","White","Finance","Outside London","SEO/HEO","3050","2910","36330","35310"
"In post","2022","White","Finance","Outside London","Unknown","50","45","51480","44500"
"In post","2022","White","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Finance","Overseas","EO","10","10","[c]","[c]"
"In post","2022","White","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Finance","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","White","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Finance","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Grants Management","Outside London","AA/AO","630","555","21280","21300"
"In post","2022","White","Grants Management","Outside London","EO","380","340","25580","25190"
"In post","2022","White","Grants Management","Outside London","G6/G7","40","40","51640","49370"
"In post","2022","White","Grants Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Grants Management","Outside London","SEO/HEO","250","235","32730","31090"
"In post","2022","White","Human Resources","London","AA/AO","40","35","24220","24090"
"In post","2022","White","Human Resources","London","EO","210","200","29070","28590"
"In post","2022","White","Human Resources","London","G6/G7","680","660","60910","59470"
"In post","2022","White","Human Resources","London","SCS level","120","115","90010","82170"
"In post","2022","White","Human Resources","London","SEO/HEO","715","695","39320","38860"
"In post","2022","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Outside London","AA/AO","1220","1095","21580","21260"
"In post","2022","White","Human Resources","Outside London","EO","1670","1545","26900","26900"
"In post","2022","White","Human Resources","Outside London","G6/G7","1185","1145","55810","54920"
"In post","2022","White","Human Resources","Outside London","SCS level","90","85","85020","78160"
"In post","2022","White","Human Resources","Outside London","SEO/HEO","2940","2780","35480","33840"
"In post","2022","White","Human Resources","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","White","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Human Resources","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","London","AA/AO","5","5","[c]","[c]"
"In post","2022","White","Internal Audit","London","EO","5","5","[c]","[c]"
"In post","2022","White","Internal Audit","London","G6/G7","45","45","63750","61560"
"In post","2022","White","Internal Audit","London","SCS level","15","15","[c]","[c]"
"In post","2022","White","Internal Audit","London","SEO/HEO","45","45","44800","45200"
"In post","2022","White","Internal Audit","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","White","Internal Audit","Outside London","EO","30","30","[c]","[c]"
"In post","2022","White","Internal Audit","Outside London","G6/G7","115","110","56530","55210"
"In post","2022","White","Internal Audit","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","White","Internal Audit","Outside London","SEO/HEO","280","260","39760","40000"
"In post","2022","White","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","London","AA/AO","155","145","23660","23770"
"In post","2022","White","Legal","London","EO","360","345","29000","29280"
"In post","2022","White","Legal","London","G6/G7","1790","1650","61530","62420"
"In post","2022","White","Legal","London","SCS level","265","255","88430","82540"
"In post","2022","White","Legal","London","SEO/HEO","265","255","38140","37930"
"In post","2022","White","Legal","Outside London","AA/AO","890","820","22390","22200"
"In post","2022","White","Legal","Outside London","EO","1035","950","27550","27570"
"In post","2022","White","Legal","Outside London","G6/G7","2285","2100","57750","55610"
"In post","2022","White","Legal","Outside London","SCS level","80","80","86350","83230"
"In post","2022","White","Legal","Outside London","SEO/HEO","1270","1205","40660","39100"
"In post","2022","White","Legal","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Legal","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","No function","London","AA/AO","2730","2540","27130","25110"
"In post","2022","White","No function","London","EO","4225","4055","30960","31060"
"In post","2022","White","No function","London","G6/G7","8250","7985","59530","57430"
"In post","2022","White","No function","London","SCS level","1670","1590","88990","79780"
"In post","2022","White","No function","London","SEO/HEO","8725","8520","38850","38670"
"In post","2022","White","No function","London","Unknown","845","805","36640","34100"
"In post","2022","White","No function","Outside London","AA/AO","61680","54580","22850","21260"
"In post","2022","White","No function","Outside London","EO","49065","44615","27930","27570"
"In post","2022","White","No function","Outside London","G6/G7","9315","8955","57790","55210"
"In post","2022","White","No function","Outside London","SCS level","620","595","92180","87210"
"In post","2022","White","No function","Outside London","SEO/HEO","29410","27895","36650","35310"
"In post","2022","White","No function","Outside London","Unknown","11695","10850","29970","28200"
"In post","2022","White","No function","Overseas","AA/AO","15","15","[c]","[c]"
"In post","2022","White","No function","Overseas","EO","30","30","[c]","[c]"
"In post","2022","White","No function","Overseas","G6/G7","520","515","59190","57010"
"In post","2022","White","No function","Overseas","SCS level","190","190","87410","77370"
"In post","2022","White","No function","Overseas","SEO/HEO","560","560","39320","34490"
"In post","2022","White","No function","Unknown","AA/AO","75","70","21260","21260"
"In post","2022","White","No function","Unknown","EO","170","160","28050","27570"
"In post","2022","White","No function","Unknown","G6/G7","25","25","[c]","[c]"
"In post","2022","White","No function","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","White","No function","Unknown","SEO/HEO","80","80","37420","35310"
"In post","2022","White","No function","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","White","Project Delivery","London","AA/AO","35","35","24430","24490"
"In post","2022","White","Project Delivery","London","EO","130","120","30180","30630"
"In post","2022","White","Project Delivery","London","G6/G7","1210","1160","62980","62120"
"In post","2022","White","Project Delivery","London","SCS level","270","260","94490","87520"
"In post","2022","White","Project Delivery","London","SEO/HEO","700","680","40580","40910"
"In post","2022","White","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Outside London","AA/AO","355","315","21230","21260"
"In post","2022","White","Project Delivery","Outside London","EO","2460","2315","24290","25190"
"In post","2022","White","Project Delivery","Outside London","G6/G7","3950","3835","56380","55210"
"In post","2022","White","Project Delivery","Outside London","SCS level","195","195","90800","81480"
"In post","2022","White","Project Delivery","Outside London","SEO/HEO","9070","8670","36260","36080"
"In post","2022","White","Project Delivery","Outside London","Unknown","1315","1285","41460","39860"
"In post","2022","White","Project Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2022","White","Project Delivery","Overseas","G6/G7","245","245","60460","58030"
"In post","2022","White","Project Delivery","Overseas","SCS level","20","20","[c]","[c]"
"In post","2022","White","Project Delivery","Overseas","SEO/HEO","75","75","39560","39020"
"In post","2022","White","Project Delivery","Overseas","Unknown","20","20","[c]","[c]"
"In post","2022","White","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Unknown","EO","5","5","[c]","[c]"
