"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Outer London - West and North West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Male","Unknown","60","[c]","32890","30950"
"Leaver CS","2022","Unknown","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Female","Unknown","55","[c]","26410","21680"
"Leaver CS","2022","Unknown","South Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Male","Unknown","60","[c]","34440","27570"
"Leaver CS","2022","Unknown","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Female","Unknown","80","[c]","26670","23780"
"Leaver CS","2022","Unknown","Southern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Male","Unknown","60","[c]","32820","27570"
"Leaver CS","2022","Unknown","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Female","Unknown","85","[c]","26590","23770"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Male","Unknown","70","[c]","27610","25770"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Female","Unknown","60","[c]","23810","22030"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","255","[c]","31450","21840"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","355","[c]","36630","32700"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Female","Unknown","130","[c]","27860","24880"
"Leaver CS","2022","Unknown","West Central Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Male","Unknown","145","[c]","31370","27750"
"Leaver CS","2022","Unknown","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Female","Unknown","160","[c]","26470","21430"
"Leaver CS","2022","Unknown","West Midlands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Male","Unknown","130","[c]","31310","26080"
"Leaver CS","2022","Unknown","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Female","Unknown","55","[c]","25280","26130"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Male","Unknown","45","[c]","26260","26130"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Female","Unknown","185","[c]","27360","22200"
"Leaver CS","2022","Unknown","West Yorkshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Male","Unknown","210","[c]","34230","27570"
"Leaver CS","2022","Unknown","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","155","[c]","31970","29290"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","160","[c]","32190","29290"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","310","[c]","30110","27570"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","390","[c]","30710","26670"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Female","Heterosexual / straight","110","[c]","30820","27570"
"Leaver CS","2022","White","Cheshire","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Male","Heterosexual / straight","100","[c]","32300","27570"
"Leaver CS","2022","White","Cheshire","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Female","Heterosexual / straight","70","[c]","27190","21260"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Male","Heterosexual / straight","45","[c]","26360","21260"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Female","Heterosexual / straight","75","[c]","28260","26670"
"Leaver CS","2022","White","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Male","Heterosexual / straight","65","[c]","33340","28610"
"Leaver CS","2022","White","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","280","[c]","28250","27570"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Female","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","220","[c]","31710","27570"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Female","Heterosexual / straight","195","[c]","28010","25660"
"Leaver CS","2022","White","Devon","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Male","Heterosexual / straight","245","[c]","32390","27570"
"Leaver CS","2022","White","Devon","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Female","Heterosexual / straight","170","[c]","27870","26670"
"Leaver CS","2022","White","Dorset and Somerset","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Male","Heterosexual / straight","155","[c]","31410","29000"
"Leaver CS","2022","White","Dorset and Somerset","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Female","Heterosexual / straight","435","[c]","29300","26920"
"Leaver CS","2022","White","East Anglia","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Female","Undeclared","45","[c]","30450","27570"
"Leaver CS","2022","White","East Anglia","Female","Unknown","60","[c]","36150","27570"
"Leaver CS","2022","White","East Anglia","Male","Heterosexual / straight","435","[c]","32730","27570"
"Leaver CS","2022","White","East Anglia","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Male","Unknown","65","[c]","33500","30220"
"Leaver CS","2022","White","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Female","Heterosexual / straight","355","[c]","31030","27460"
"Leaver CS","2022","White","East Wales","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Female","Unknown","150","[c]","25520","21260"
"Leaver CS","2022","White","East Wales","Male","Heterosexual / straight","350","[c]","36500","29490"
"Leaver CS","2022","White","East Wales","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Male","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","105","[c]","26620","26450"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","175","[c]","29530","26930"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Female","Heterosexual / straight","300","[c]","33150","27570"
"Leaver CS","2022","White","Eastern Scotland","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Female","Unknown","195","[c]","33290","27570"
"Leaver CS","2022","White","Eastern Scotland","Male","Heterosexual / straight","265","[c]","36980","30230"
"Leaver CS","2022","White","Eastern Scotland","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Male","Unknown","170","[c]","36420","30840"
"Leaver CS","2022","White","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Female","Heterosexual / straight","190","[c]","30810","29290"
"Leaver CS","2022","White","Essex","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Male","Heterosexual / straight","140","[c]","29910","27370"
"Leaver CS","2022","White","Essex","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","690","[c]","33010","27570"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","50","[c]","26850","25560"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","70","[c]","35790","32660"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","55","[c]","32460","27570"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","810","[c]","36420","33300"
