"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Swindon","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Swindon","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Swindon","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Swindon","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Telford and Wrekin","AO","55","50","22440","22600"
"In post","2022","Unknown","Telford and Wrekin","EO","55","50","26820","26820"
"In post","2022","Unknown","Telford and Wrekin","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Telford and Wrekin","G7","35","35","56700","55210"
"In post","2022","Unknown","Telford and Wrekin","HEO","35","30","33950","33370"
"In post","2022","Unknown","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Telford and Wrekin","SEO","35","35","40340","40520"
"In post","2022","Unknown","Telford and Wrekin","Unknown","15","10","[c]","[c]"
"In post","2022","Unknown","Thurrock","AO","30","30","[c]","[c]"
"In post","2022","Unknown","Thurrock","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Torbay","AO","10","5","[c]","[c]"
"In post","2022","Unknown","Torbay","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Torbay","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","AO","55","55","24410","23720"
"In post","2022","Unknown","Tower Hamlets","EO","90","85","29340","28950"
"In post","2022","Unknown","Tower Hamlets","G6","60","60","73510","72430"
"In post","2022","Unknown","Tower Hamlets","G7","165","165","58570","58130"
"In post","2022","Unknown","Tower Hamlets","HEO","155","155","34260","34260"
"In post","2022","Unknown","Tower Hamlets","SCS level","35","35","102500","95750"
"In post","2022","Unknown","Tower Hamlets","SEO","110","105","44000","41820"
"In post","2022","Unknown","Tower Hamlets","Unknown","20","15","[c]","[c]"
"In post","2022","Unknown","Tyneside","AA","95","70","21090","21250"
"In post","2022","Unknown","Tyneside","AO","1135","1000","21420","21250"
"In post","2022","Unknown","Tyneside","EO","745","705","26440","26820"
"In post","2022","Unknown","Tyneside","G6","55","50","67840","67910"
"In post","2022","Unknown","Tyneside","G7","155","150","54280","54760"
"In post","2022","Unknown","Tyneside","HEO","495","480","32350","33080"
"In post","2022","Unknown","Tyneside","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Tyneside","SEO","255","250","39970","40180"
"In post","2022","Unknown","Tyneside","Unknown","60","55","27900","26310"
"In post","2022","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AO","20","15","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","60","60","27540","27570"
"In post","2022","Unknown","Unknown","G6","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","G7","40","35","56690","54700"
"In post","2022","Unknown","Unknown","HEO","265","265","31200","29250"
"In post","2022","Unknown","Unknown","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","1790","1785","37370","33630"
"In post","2022","Unknown","Wakefield","AA","25","25","[c]","[c]"
"In post","2022","Unknown","Wakefield","AO","65","65","24690","24260"
"In post","2022","Unknown","Wakefield","EO","30","25","[c]","[c]"
"In post","2022","Unknown","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wakefield","HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Wakefield","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Wakefield","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","Walsall","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Walsall","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Walsall","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Walsall","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Wandsworth","AA","20","20","[c]","[c]"
"In post","2022","Unknown","Wandsworth","AO","120","120","30860","30520"
"In post","2022","Unknown","Wandsworth","EO","20","15","[c]","[c]"
"In post","2022","Unknown","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wandsworth","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wandsworth","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Warrington","AA","30","30","[c]","[c]"
"In post","2022","Unknown","Warrington","AO","80","80","24230","23700"
"In post","2022","Unknown","Warrington","EO","65","60","31730","30690"
"In post","2022","Unknown","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Warrington","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Warrington","HEO","50","50","38190","38540"
"In post","2022","Unknown","Warrington","SEO","15","15","[c]","[c]"
"In post","2022","Unknown","Warrington","Unknown","10","5","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","AA","5","5","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","AO","15","15","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","EO","30","25","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","Unknown","15","10","[c]","[c]"
"In post","2022","Unknown","West Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Cumbria","AO","185","175","22110","21300"
"In post","2022","Unknown","West Cumbria","EO","55","50","26020","24920"
"In post","2022","Unknown","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Cumbria","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Cumbria","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","West Essex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","EO","20","15","[c]","[c]"
"In post","2022","Unknown","West Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","West Kent","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Kent","EO","5","5","[c]","[c]"
"In post","2022","Unknown","West Kent","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Kent","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","West Lothian","AA","5","5","[c]","[c]"
"In post","2022","Unknown","West Lothian","AO","15","15","[c]","[c]"
"In post","2022","Unknown","West Lothian","EO","15","15","[c]","[c]"
"In post","2022","Unknown","West Lothian","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","AA","5","5","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","AO","45","40","23080","22330"
"In post","2022","Unknown","West Northamptonshire","EO","20","20","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","Unknown","35","35","28160","24800"
"In post","2022","Unknown","West Surrey","AA","15","15","[c]","[c]"
"In post","2022","Unknown","West Surrey","AO","55","50","25550","24370"
"In post","2022","Unknown","West Surrey","EO","40","40","28550","28070"
"In post","2022","Unknown","West Surrey","G6","10","10","[c]","[c]"
"In post","2022","Unknown","West Surrey","G7","15","10","[c]","[c]"
"In post","2022","Unknown","West Surrey","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Surrey","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","West Surrey","Unknown","35","25","30170","28250"
"In post","2022","Unknown","West Sussex (North East)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Sussex (North East)","EO","115","105","28530","25770"
"In post","2022","Unknown","West Sussex (North East)","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Sussex (North East)","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","AA","10","10","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","AO","50","45","22090","21600"
"In post","2022","Unknown","West Sussex (South West)","EO","40","35","27140","27570"
"In post","2022","Unknown","West Sussex (South West)","G6","5","5","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","G7","15","15","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","SEO","20","15","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Westminster","AA","55","55","22080","22460"
"In post","2022","Unknown","Westminster","AO","280","270","24810","23770"
"In post","2022","Unknown","Westminster","EO","1075","1060","28640","28310"
"In post","2022","Unknown","Westminster","G6","1160","1125","68530","66230"
"In post","2022","Unknown","Westminster","G7","2710","2660","56200","54700"
"In post","2022","Unknown","Westminster","HEO","3075","3050","32860","32790"
"In post","2022","Unknown","Westminster","SCS level","550","540","95620","87900"
"In post","2022","Unknown","Westminster","SEO","1665","1640","41680","41500"
"In post","2022","Unknown","Westminster","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Wiltshire","AA","25","25","[c]","[c]"
"In post","2022","Unknown","Wiltshire","AO","105","105","23660","21830"
"In post","2022","Unknown","Wiltshire","EO","85","80","27070","26670"
"In post","2022","Unknown","Wiltshire","G6","40","35","75620","76110"
"In post","2022","Unknown","Wiltshire","G7","95","95","52820","53110"
"In post","2022","Unknown","Wiltshire","HEO","150","145","31010","29230"
"In post","2022","Unknown","Wiltshire","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Wiltshire","SEO","85","85","39510","38070"
"In post","2022","Unknown","Wiltshire","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Wirral","AA","5","5","[c]","[c]"
"In post","2022","Unknown","Wirral","AO","155","135","21800","21260"
"In post","2022","Unknown","Wirral","EO","60","60","27270","27570"
"In post","2022","Unknown","Wirral","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Wirral","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Wirral","HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wirral","Unknown","35","30","27150","24800"
"In post","2022","Unknown","Wolverhampton","AA","10","10","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","AO","20","15","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","EO","30","30","27200","27570"
"In post","2022","Unknown","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","Unknown","35","30","30350","28200"
"In post","2022","Unknown","Worcestershire CC","AA","25","25","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","AO","150","140","23240","21630"
"In post","2022","Unknown","Worcestershire CC","EO","35","35","26600","25190"
"In post","2022","Unknown","Worcestershire CC","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","HEO","30","25","30420","30040"
"In post","2022","Unknown","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","York","AA","5","5","[c]","[c]"
"In post","2022","Unknown","York","AO","105","100","21590","21300"
"In post","2022","Unknown","York","EO","85","80","25950","26190"
"In post","2022","Unknown","York","G6","15","10","[c]","[c]"
"In post","2022","Unknown","York","G7","50","45","54570","50270"
"In post","2022","Unknown","York","HEO","75","70","31780","32000"
"In post","2022","Unknown","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","York","SEO","35","35","37890","37300"
"In post","2022","Unknown","York","Unknown","25","25","[c]","[c]"
"In post","2022","White","Aberdeen City and Aberdeenshire","AA","40","30","22110","22140"
"In post","2022","White","Aberdeen City and Aberdeenshire","AO","295","275","27150","24020"
"In post","2022","White","Aberdeen City and Aberdeenshire","EO","440","410","29090","27570"
"In post","2022","White","Aberdeen City and Aberdeenshire","G6","30","30","74250","75340"
"In post","2022","White","Aberdeen City and Aberdeenshire","G7","75","70","64760","62170"
"In post","2022","White","Aberdeen City and Aberdeenshire","HEO","240","230","35820","34600"
"In post","2022","White","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Aberdeen City and Aberdeenshire","SEO","235","220","53950","47490"
"In post","2022","White","Angus and Dundee City","AA","215","205","21620","21050"
"In post","2022","White","Angus and Dundee City","AO","545","505","21550","21260"
"In post","2022","White","Angus and Dundee City","EO","500","465","27620","27570"
"In post","2022","White","Angus and Dundee City","G6","25","25","[c]","[c]"
"In post","2022","White","Angus and Dundee City","G7","40","35","56590","57190"
"In post","2022","White","Angus and Dundee City","HEO","150","145","32740","31990"
"In post","2022","White","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Angus and Dundee City","SEO","100","95","44140","41750"
"In post","2022","White","Antrim and Newtownabbey","AA","95","90","20180","20560"
"In post","2022","White","Antrim and Newtownabbey","AO","35","35","22970","22130"
"In post","2022","White","Antrim and Newtownabbey","EO","20","20","[c]","[c]"
"In post","2022","White","Antrim and Newtownabbey","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Antrim and Newtownabbey","G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Antrim and Newtownabbey","HEO","20","20","[c]","[c]"
"In post","2022","White","Antrim and Newtownabbey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Antrim and Newtownabbey","SEO","10","5","[c]","[c]"
"In post","2022","White","Ards and North Down","AA","95","95","20300","20560"
"In post","2022","White","Ards and North Down","AO","55","50","23600","22130"
"In post","2022","White","Ards and North Down","EO","25","20","[c]","[c]"
"In post","2022","White","Ards and North Down","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Ards and North Down","G7","5","5","[c]","[c]"
"In post","2022","White","Ards and North Down","HEO","15","15","[c]","[c]"
"In post","2022","White","Ards and North Down","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Ards and North Down","SEO","15","10","[c]","[c]"
"In post","2022","White","Armagh City, Banbridge and Craigavon","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Armagh City, Banbridge and Craigavon","AO","5","5","[c]","[c]"
"In post","2022","White","Armagh City, Banbridge and Craigavon","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Armagh City, Banbridge and Craigavon","G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Armagh City, Banbridge and Craigavon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Armagh City, Banbridge and Craigavon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","AO","50","45","24710","24010"
"In post","2022","White","Barking & Dagenham and Havering","EO","130","115","31030","31060"
"In post","2022","White","Barking & Dagenham and Havering","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","HEO","20","20","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","SEO","15","15","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","Unknown","40","35","33500","30200"
"In post","2022","White","Barnet","AA","15","15","[c]","[c]"
"In post","2022","White","Barnet","AO","70","60","24550","24060"
"In post","2022","White","Barnet","EO","170","155","29600","30350"
"In post","2022","White","Barnet","G6","50","50","70410","68520"
"In post","2022","White","Barnet","G7","135","135","56040","54180"
"In post","2022","White","Barnet","HEO","130","125","34440","32650"
"In post","2022","White","Barnet","SCS level","25","20","[c]","[c]"
"In post","2022","White","Barnet","SEO","145","140","42940","41910"
"In post","2022","White","Barnet","Unknown","25","25","[c]","[c]"
"In post","2022","White","Barnsley, Doncaster and Rotherham","AA","160","145","20790","20890"
"In post","2022","White","Barnsley, Doncaster and Rotherham","AO","1020","895","23740","21260"
"In post","2022","White","Barnsley, Doncaster and Rotherham","EO","835","730","28380","27570"
"In post","2022","White","Barnsley, Doncaster and Rotherham","G6","10","10","[c]","[c]"
"In post","2022","White","Barnsley, Doncaster and Rotherham","G7","30","30","55340","50040"
"In post","2022","White","Barnsley, Doncaster and Rotherham","HEO","240","225","34110","32880"
"In post","2022","White","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Barnsley, Doncaster and Rotherham","SEO","100","95","46200","46390"
"In post","2022","White","Barnsley, Doncaster and Rotherham","Unknown","235","215","29280","28200"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","100","95","20360","19810"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","500","450","24130","21830"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","1905","1795","25380","26030"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","465","455","68340","67150"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","1335","1300","52940","53680"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","2530","2415","31340","31950"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","125","125","99780","92290"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","2840","2725","40880","40580"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","1360","1310","40710","37850"
"In post","2022","White","Bedford","AA","30","30","[c]","[c]"
"In post","2022","White","Bedford","AO","160","150","27200","28140"
"In post","2022","White","Bedford","EO","175","160","27920","27570"
"In post","2022","White","Bedford","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Bedford","G7","20","20","[c]","[c]"
"In post","2022","White","Bedford","HEO","65","60","33760","33300"
"In post","2022","White","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Bedford","SEO","45","45","44520","45100"
"In post","2022","White","Bedford","Unknown","60","55","29380","27860"
"In post","2022","White","Belfast","AA","45","45","19750","19810"
"In post","2022","White","Belfast","AO","590","520","21560","21250"
"In post","2022","White","Belfast","EO","680","640","26980","26820"
"In post","2022","White","Belfast","G6","35","35","67760","67910"
"In post","2022","White","Belfast","G7","180","175","54520","55210"
"In post","2022","White","Belfast","HEO","530","515","33570","33370"
"In post","2022","White","Belfast","SCS level","10","10","[c]","[c]"
"In post","2022","White","Belfast","SEO","260","250","40090","40180"
"In post","2022","White","Berkshire","AA","65","60","19500","19200"
"In post","2022","White","Berkshire","AO","545","530","29590","26610"
"In post","2022","White","Berkshire","EO","425","400","31310","29290"
"In post","2022","White","Berkshire","G6","40","40","68540","67910"
"In post","2022","White","Berkshire","G7","140","135","55960","54090"
"In post","2022","White","Berkshire","HEO","260","245","36890","35090"
"In post","2022","White","Berkshire","SCS level","15","15","[c]","[c]"
"In post","2022","White","Berkshire","SEO","195","185","42690","40580"
"In post","2022","White","Berkshire","Unknown","140","140","30710","28200"
"In post","2022","White","Bexley and Greenwich","AA","110","105","24070","24080"
"In post","2022","White","Bexley and Greenwich","AO","355","335","30280","31890"
"In post","2022","White","Bexley and Greenwich","EO","295","280","32690","31320"
"In post","2022","White","Bexley and Greenwich","G6","5","5","[c]","[c]"
"In post","2022","White","Bexley and Greenwich","G7","10","10","[c]","[c]"
"In post","2022","White","Bexley and Greenwich","HEO","100","100","38320","39000"
"In post","2022","White","Bexley and Greenwich","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Bexley and Greenwich","SEO","45","40","49340","47410"
"In post","2022","White","Bexley and Greenwich","Unknown","60","60","33540","33950"
"In post","2022","White","Birmingham","AA","120","110","20040","19200"
"In post","2022","White","Birmingham","AO","1190","1075","22340","21260"
"In post","2022","White","Birmingham","EO","1610","1480","27470","27570"
"In post","2022","White","Birmingham","G6","200","190","69020","67910"
"In post","2022","White","Birmingham","G7","650","620","54270","55210"
"In post","2022","White","Birmingham","HEO","1120","1065","33630","33370"
"In post","2022","White","Birmingham","SCS level","65","60","98810","95000"
"In post","2022","White","Birmingham","SEO","770","740","41420","40520"
"In post","2022","White","Birmingham","Unknown","275","260","30840","28200"
"In post","2022","White","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"In post","2022","White","Blackburn with Darwen","AO","70","60","21780","21260"
"In post","2022","White","Blackburn with Darwen","EO","105","95","27630","27570"
"In post","2022","White","Blackburn with Darwen","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Blackburn with Darwen","G7","5","5","[c]","[c]"
"In post","2022","White","Blackburn with Darwen","HEO","25","25","[c]","[c]"
"In post","2022","White","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Blackburn with Darwen","SEO","5","5","[c]","[c]"
"In post","2022","White","Blackburn with Darwen","Unknown","55","55","30360","28200"
"In post","2022","White","Blackpool","AA","10","5","[c]","[c]"
"In post","2022","White","Blackpool","AO","1565","1415","21140","21260"
"In post","2022","White","Blackpool","EO","1605","1455","27470","27570"
"In post","2022","White","Blackpool","G6","125","120","66130","64500"
"In post","2022","White","Blackpool","G7","330","320","52170","49170"
"In post","2022","White","Blackpool","HEO","525","490","32460","31990"
"In post","2022","White","Blackpool","SCS level","15","15","[c]","[c]"
"In post","2022","White","Blackpool","SEO","470","450","37600","36380"
"In post","2022","White","Blackpool","Unknown","70","70","29280","28200"
"In post","2022","White","Bournemouth, Christchurch and Poole","AA","35","35","19060","19050"
"In post","2022","White","Bournemouth, Christchurch and Poole","AO","125","110","21760","21170"
"In post","2022","White","Bournemouth, Christchurch and Poole","EO","280","250","27120","27570"
"In post","2022","White","Bournemouth, Christchurch and Poole","G6","5","5","[c]","[c]"
"In post","2022","White","Bournemouth, Christchurch and Poole","G7","15","15","[c]","[c]"
"In post","2022","White","Bournemouth, Christchurch and Poole","HEO","50","45","32450","31990"
"In post","2022","White","Bournemouth, Christchurch and Poole","SEO","30","25","[c]","[c]"
"In post","2022","White","Bournemouth, Christchurch and Poole","Unknown","115","105","29910","28200"
"In post","2022","White","Bradford","AA","35","30","20160","19840"
"In post","2022","White","Bradford","AO","480","395","21400","21260"
"In post","2022","White","Bradford","EO","400","350","27210","27570"
"In post","2022","White","Bradford","G6","10","10","[c]","[c]"
"In post","2022","White","Bradford","G7","40","35","55310","55210"
"In post","2022","White","Bradford","HEO","135","125","33160","33370"
"In post","2022","White","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Bradford","SEO","60","55","39620","40520"
"In post","2022","White","Bradford","Unknown","115","110","30210","28200"
"In post","2022","White","Breckland and South Norfolk","AA","55","50","21040","20890"
"In post","2022","White","Breckland and South Norfolk","AO","180","170","25270","24430"
"In post","2022","White","Breckland and South Norfolk","EO","110","105","28670","27570"
"In post","2022","White","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Breckland and South Norfolk","G7","10","10","[c]","[c]"
"In post","2022","White","Breckland and South Norfolk","HEO","45","45","34250","33900"
"In post","2022","White","Breckland and South Norfolk","SEO","35","35","47810","46550"
"In post","2022","White","Breckland and South Norfolk","Unknown","5","5","[c]","[c]"
"In post","2022","White","Brent","AA","5","5","[c]","[c]"
"In post","2022","White","Brent","AO","30","30","24950","24310"
"In post","2022","White","Brent","EO","45","45","30590","31060"
"In post","2022","White","Brent","G6","[c]","[c]","[c]","[c]"
"In post","2022","White","Brent","G7","10","10","[c]","[c]"
"In post","2022","White","Brent","HEO","20","20","[c]","[c]"
"In post","2022","White","Brent","SEO","20","15","[c]","[c]"
"In post","2022","White","Brent","Unknown","25","25","[c]","[c]"
"In post","2022","White","Bridgend and Neath Port Talbot","AA","5","5","[c]","[c]"
"In post","2022","White","Bridgend and Neath Port Talbot","AO","235","200","21140","21260"
"In post","2022","White","Bridgend and Neath Port Talbot","EO","260","235","28170","27570"
"In post","2022","White","Bridgend and Neath Port Talbot","G6","5","5","[c]","[c]"
"In post","2022","White","Bridgend and Neath Port Talbot","G7","10","10","[c]","[c]"
"In post","2022","White","Bridgend and Neath Port Talbot","HEO","60","55","36030","34290"
"In post","2022","White","Bridgend and Neath Port Talbot","SEO","35","30","40270","37910"
"In post","2022","White","Bridgend and Neath Port Talbot","Unknown","65","60","30920","28200"
"In post","2022","White","Brighton and Hove","AA","20","15","[c]","[c]"
"In post","2022","White","Brighton and Hove","AO","85","75","22140","21490"
"In post","2022","White","Brighton and Hove","EO","225","200","27630","27570"
"In post","2022","White","Brighton and Hove","G6","15","15","[c]","[c]"
"In post","2022","White","Brighton and Hove","G7","60","60","59380","59570"
"In post","2022","White","Brighton and Hove","HEO","35","30","33960","34110"
"In post","2022","White","Brighton and Hove","SCS level","5","5","[c]","[c]"
"In post","2022","White","Brighton and Hove","SEO","30","25","[c]","[c]"
"In post","2022","White","Brighton and Hove","Unknown","95","85","31200","28200"
"In post","2022","White","Bristol, City of","AA","85","80","19690","19200"
"In post","2022","White","Bristol, City of","AO","875","795","22290","21410"
"In post","2022","White","Bristol, City of","EO","1055","965","26970","27530"
"In post","2022","White","Bristol, City of","G6","245","235","65750","66020"
"In post","2022","White","Bristol, City of","G7","735","700","52300","51300"
"In post","2022","White","Bristol, City of","HEO","1005","950","32380","32960"
"In post","2022","White","Bristol, City of","SCS level","75","75","91050","80610"
"In post","2022","White","Bristol, City of","SEO","795","755","39800","39850"
"In post","2022","White","Bristol, City of","Unknown","165","150","29480","28200"
"In post","2022","White","Bromley","AA","5","5","[c]","[c]"
