"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Education (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bexley and Greenwich","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bexley and Greenwich","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bexley and Greenwich","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bournemouth, Christchurch and Poole","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bournemouth, Christchurch and Poole","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bradford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bradford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Breckland and South Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Brent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Brent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bristol, City of","EO","EO","15","15","25080","25000"
"In post","2022","Department for Education (excl. agencies)","Bristol, City of","G6/G7","G6","25","25","62920","61010"
"In post","2022","Department for Education (excl. agencies)","Bristol, City of","G6/G7","G7","55","50","50760","49860"
"In post","2022","Department for Education (excl. agencies)","Bristol, City of","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bristol, City of","SEO/HEO","HEO","30","30","30790","29360"
"In post","2022","Department for Education (excl. agencies)","Bristol, City of","SEO/HEO","SEO","70","70","38470","36500"
"In post","2022","Department for Education (excl. agencies)","Bromley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Calderdale and Kirklees","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cambridgeshire CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cambridgeshire CC","G6/G7","G7","10","10","51300","50630"
"In post","2022","Department for Education (excl. agencies)","Cambridgeshire CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cambridgeshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Central Bedfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cheshire West and Chester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Chorley and West Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Coventry","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Coventry","EO","EO","85","85","25410","25000"
"In post","2022","Department for Education (excl. agencies)","Coventry","G6/G7","G6","45","40","63430","61680"
"In post","2022","Department for Education (excl. agencies)","Coventry","G6/G7","G7","120","120","50740","49980"
"In post","2022","Department for Education (excl. agencies)","Coventry","SCS level","SCS level","10","10","88550","74100"
"In post","2022","Department for Education (excl. agencies)","Coventry","SEO/HEO","HEO","145","145","30160","29360"
"In post","2022","Department for Education (excl. agencies)","Coventry","SEO/HEO","SEO","150","150","37640","36500"
"In post","2022","Department for Education (excl. agencies)","Croydon","EO","EO","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Croydon","G6/G7","G7","10","10","54880","54400"
"In post","2022","Department for Education (excl. agencies)","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Croydon","SEO/HEO","HEO","10","10","33260","32940"
"In post","2022","Department for Education (excl. agencies)","Croydon","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Darlington","AA/AO","AO","30","30","21280","21250"
"In post","2022","Department for Education (excl. agencies)","Darlington","EO","EO","95","85","25530","25000"
"In post","2022","Department for Education (excl. agencies)","Darlington","G6/G7","G6","30","30","62390","61350"
"In post","2022","Department for Education (excl. agencies)","Darlington","G6/G7","G7","125","120","50600","50080"
"In post","2022","Department for Education (excl. agencies)","Darlington","SCS level","SCS level","10","10","77980","74100"
"In post","2022","Department for Education (excl. agencies)","Darlington","SEO/HEO","HEO","135","130","30170","29730"
"In post","2022","Department for Education (excl. agencies)","Darlington","SEO/HEO","SEO","195","185","37880","36780"
"In post","2022","Department for Education (excl. agencies)","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Devon CC","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Dorset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Dorset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Dudley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Durham","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Ealing","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Ealing","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Derbyshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Riding of Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Riding of Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Sussex CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Enfield","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Enfield","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Essex Haven Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Gloucestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Gloucestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester South East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester South West","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Greater Manchester South West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Gwent Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Gwynedd","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Haringey and Islington","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Harrow and Hillingdon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Heart of Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Hertfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Hertfordshire CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Hertfordshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Hertfordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Hertfordshire CC","SEO/HEO","HEO","10","10","33790","33460"
"In post","2022","Department for Education (excl. agencies)","Hertfordshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Hounslow and Richmond upon Thames","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Kent Thames Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Kingston upon Hull, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lancaster and Wyre","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leeds","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leeds","G6/G7","G7","15","15","50410","49860"
"In post","2022","Department for Education (excl. agencies)","Leeds","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leeds","SEO/HEO","SEO","15","15","38530","36500"
"In post","2022","Department for Education (excl. agencies)","Leicester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leicester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leicestershire CC and Rutland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Leicestershire CC and Rutland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lewisham and Southwark","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lewisham and Southwark","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lincolnshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lincolnshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Liverpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Liverpool","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Luton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Manchester","AA/AO","AO","15","15","21270","21250"
"In post","2022","Department for Education (excl. agencies)","Manchester","EO","EO","125","125","25220","25000"
"In post","2022","Department for Education (excl. agencies)","Manchester","G6/G7","G6","90","85","62230","61350"
"In post","2022","Department for Education (excl. agencies)","Manchester","G6/G7","G7","250","240","50490","49860"
"In post","2022","Department for Education (excl. agencies)","Manchester","SCS level","SCS level","15","15","77520","74100"
"In post","2022","Department for Education (excl. agencies)","Manchester","SEO/HEO","HEO","225","220","30370","29360"
"In post","2022","Department for Education (excl. agencies)","Manchester","SEO/HEO","SEO","260","255","37590","36500"
"In post","2022","Department for Education (excl. agencies)","Medway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Merton, Kingston upon Thames and Sutton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Merton, Kingston upon Thames and Sutton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Mid Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North and North East Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North and North East Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North and West Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Northumberland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Nottingham","EO","EO","35","35","26000","25500"
"In post","2022","Department for Education (excl. agencies)","Nottingham","G6/G7","G6","20","20","62770","61680"
"In post","2022","Department for Education (excl. agencies)","Nottingham","G6/G7","G7","70","70","50460","49860"
"In post","2022","Department for Education (excl. agencies)","Nottingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Nottingham","SEO/HEO","HEO","55","50","30430","29360"
"In post","2022","Department for Education (excl. agencies)","Nottingham","SEO/HEO","SEO","80","75","38320","36870"
"In post","2022","Department for Education (excl. agencies)","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Perth and Kinross, and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Powys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Redbridge and Waltham Forest","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Redbridge and Waltham Forest","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Sheffield","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Sheffield","EO","EO","145","140","25420","25000"
"In post","2022","Department for Education (excl. agencies)","Sheffield","G6/G7","G6","100","95","62180","61010"
"In post","2022","Department for Education (excl. agencies)","Sheffield","G6/G7","G7","285","270","50850","50130"
"In post","2022","Department for Education (excl. agencies)","Sheffield","SCS level","SCS level","25","25","75280","74100"
"In post","2022","Department for Education (excl. agencies)","Sheffield","SEO/HEO","HEO","265","250","30420","29730"
"In post","2022","Department for Education (excl. agencies)","Sheffield","SEO/HEO","SEO","365","350","37950","36780"
"In post","2022","Department for Education (excl. agencies)","Shropshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South and West Derbyshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Suffolk CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Telford and Wrekin","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Tower Hamlets","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Tyneside","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Tyneside","EO","EO","10","10","25000","25000"
"In post","2022","Department for Education (excl. agencies)","Tyneside","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Tyneside","G6/G7","G7","25","25","51090","49860"
"In post","2022","Department for Education (excl. agencies)","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Tyneside","SEO/HEO","HEO","15","15","29950","29360"
"In post","2022","Department for Education (excl. agencies)","Tyneside","SEO/HEO","SEO","20","20","37490","36500"
"In post","2022","Department for Education (excl. agencies)","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wandsworth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Warwickshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Surrey","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Sussex (North East)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Westminster","AA/AO","AO","25","25","24320","24250"
"In post","2022","Department for Education (excl. agencies)","Westminster","EO","EO","185","180","29260","29500"
"In post","2022","Department for Education (excl. agencies)","Westminster","G6/G7","G6","320","305","66150","65070"
"In post","2022","Department for Education (excl. agencies)","Westminster","G6/G7","G7","595","570","54870","53760"
"In post","2022","Department for Education (excl. agencies)","Westminster","SCS level","SCS level","155","145","82280","74340"
"In post","2022","Department for Education (excl. agencies)","Westminster","SEO/HEO","HEO","305","300","34320","33300"
"In post","2022","Department for Education (excl. agencies)","Westminster","SEO/HEO","SEO","425","410","41960","40510"
"In post","2022","Department for Education (excl. agencies)","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wirral","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wirral","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","York","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","York","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Angus and Dundee City","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Armagh City, Banbridge and Craigavon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnet","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","EO","EO","20","20","26180","25450"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","G6/G7","G6","10","10","62420","60000"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","G6/G7","G7","45","45","50610","49340"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","SEO/HEO","HEO","35","30","30890","30300"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","SEO/HEO","SEO","45","45","40360","37410"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bexley and Greenwich","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bexley and Greenwich","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bexley and Greenwich","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","EO","EO","10","10","[c]","[c]"
