"Status","Year","Disability","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Home Office","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Social Research","Heterosexual / straight","65","60","52030","50600"
"In post","2022","Declared non-disabled","Home Office","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Social Research","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Statistics","Heterosexual / straight","50","45","45840","43950"
"In post","2022","Declared non-disabled","Home Office","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Commercial","Heterosexual / straight","1315","1265","38110","34850"
"In post","2022","Declared non-disabled","Ministry of Defence","Commercial","LGBO","50","50","33720","33000"
"In post","2022","Declared non-disabled","Ministry of Defence","Commercial","Undeclared","120","115","39130","35080"
"In post","2022","Declared non-disabled","Ministry of Defence","Commercial","Unknown","90","85","33320","33000"
"In post","2022","Declared non-disabled","Ministry of Defence","Communications","Heterosexual / straight","340","325","35660","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Communications","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Communications","Undeclared","30","30","33540","31200"
"In post","2022","Declared non-disabled","Ministry of Defence","Communications","Unknown","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Corporate Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Corporate Finance","Unknown","40","40","41630","38460"
"In post","2022","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Heterosexual / straight","1410","1380","35260","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","LGBO","35","35","34110","33140"
"In post","2022","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Undeclared","145","140","35140","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Unknown","120","115","43910","44720"
"In post","2022","Declared non-disabled","Ministry of Defence","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Finance","Heterosexual / straight","2690","2610","37600","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Finance","LGBO","70","65","37200","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Finance","Undeclared","265","255","37680","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Finance","Unknown","70","70","37620","34150"
"In post","2022","Declared non-disabled","Ministry of Defence","Geography","Heterosexual / straight","260","250","31920","33290"
"In post","2022","Declared non-disabled","Ministry of Defence","Geography","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Geography","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Geography","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Human Resources","Heterosexual / straight","1275","1200","32670","26930"
"In post","2022","Declared non-disabled","Ministry of Defence","Human Resources","LGBO","55","55","38970","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Human Resources","Undeclared","85","85","32350","26930"
"In post","2022","Declared non-disabled","Ministry of Defence","Human Resources","Unknown","75","70","31690","26670"
"In post","2022","Declared non-disabled","Ministry of Defence","Intelligence Analysis","Heterosexual / straight","485","470","37090","35200"
"In post","2022","Declared non-disabled","Ministry of Defence","Intelligence Analysis","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Intelligence Analysis","Undeclared","50","50","36060","34120"
"In post","2022","Declared non-disabled","Ministry of Defence","Intelligence Analysis","Unknown","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Internal Audit","Heterosexual / straight","90","85","38440","34800"
"In post","2022","Declared non-disabled","Ministry of Defence","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Internal Audit","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Heterosexual / straight","435","425","32080","29230"
"In post","2022","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Undeclared","60","55","33390","33010"
"In post","2022","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Unknown","45","45","38010","38070"
"In post","2022","Declared non-disabled","Ministry of Defence","Legal","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Legal","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Medicine","Heterosexual / straight","905","800","46700","39030"
"In post","2022","Declared non-disabled","Ministry of Defence","Medicine","LGBO","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Medicine","Undeclared","60","55","51860","40870"
"In post","2022","Declared non-disabled","Ministry of Defence","Medicine","Unknown","45","40","42840","38160"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Delivery","Heterosexual / straight","370","350","35660","32720"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Delivery","Undeclared","40","35","35880","32290"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Delivery","Unknown","270","255","37780","29260"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Research","Heterosexual / straight","95","90","44330","47010"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Research","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Research","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Operational Research","Unknown","355","340","44360","47010"
"In post","2022","Declared non-disabled","Ministry of Defence","Other","Heterosexual / straight","8710","8380","27500","23170"
"In post","2022","Declared non-disabled","Ministry of Defence","Other","LGBO","205","200","28060","25050"
"In post","2022","Declared non-disabled","Ministry of Defence","Other","Undeclared","725","695","27810","23980"
"In post","2022","Declared non-disabled","Ministry of Defence","Other","Unknown","225","215","30890","26350"
"In post","2022","Declared non-disabled","Ministry of Defence","Policy","Heterosexual / straight","715","700","45610","42200"
"In post","2022","Declared non-disabled","Ministry of Defence","Policy","LGBO","40","40","45450","44500"
"In post","2022","Declared non-disabled","Ministry of Defence","Policy","Undeclared","90","85","47730","44500"
"In post","2022","Declared non-disabled","Ministry of Defence","Policy","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Project Delivery","Heterosexual / straight","3690","3590","42460","40100"
"In post","2022","Declared non-disabled","Ministry of Defence","Project Delivery","LGBO","110","110","38140","37190"
"In post","2022","Declared non-disabled","Ministry of Defence","Project Delivery","Undeclared","285","275","45100","40810"
"In post","2022","Declared non-disabled","Ministry of Defence","Project Delivery","Unknown","440","415","42240","40580"
"In post","2022","Declared non-disabled","Ministry of Defence","Property","Heterosexual / straight","1380","1345","32910","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Property","LGBO","30","30","31560","33000"
"In post","2022","Declared non-disabled","Ministry of Defence","Property","Undeclared","100","90","34190","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Property","Unknown","50","50","40910","42020"
"In post","2022","Declared non-disabled","Ministry of Defence","Psychology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Psychology","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Science and Engineering","Heterosexual / straight","3790","3720","37920","36010"
"In post","2022","Declared non-disabled","Ministry of Defence","Science and Engineering","LGBO","140","140","34760","31600"
"In post","2022","Declared non-disabled","Ministry of Defence","Science and Engineering","Undeclared","380","370","37960","34970"
"In post","2022","Declared non-disabled","Ministry of Defence","Science and Engineering","Unknown","2055","1990","40630","38110"
"In post","2022","Declared non-disabled","Ministry of Defence","Security","Heterosexual / straight","3475","3405","29120","25000"
"In post","2022","Declared non-disabled","Ministry of Defence","Security","LGBO","115","115","29420","26750"
"In post","2022","Declared non-disabled","Ministry of Defence","Security","Undeclared","285","280","32460","33300"
"In post","2022","Declared non-disabled","Ministry of Defence","Security","Unknown","145","145","31640","29230"
"In post","2022","Declared non-disabled","Ministry of Defence","Statistics","Heterosexual / straight","165","160","41070","38500"
"In post","2022","Declared non-disabled","Ministry of Defence","Statistics","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Statistics","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Statistics","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Commercial","Heterosexual / straight","380","375","47220","42900"
"In post","2022","Declared non-disabled","Ministry of Justice","Commercial","LGBO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Commercial","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Communications","Heterosexual / straight","110","105","44650","41750"
"In post","2022","Declared non-disabled","Ministry of Justice","Communications","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","695","685","46160","42710"
"In post","2022","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","LGBO","50","50","50070","45860"
"In post","2022","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","Undeclared","60","55","48940","50430"
"In post","2022","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Economics","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Finance","Heterosexual / straight","420","410","43230","41100"
"In post","2022","Declared non-disabled","Ministry of Justice","Finance","LGBO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Finance","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Human Resources","Heterosexual / straight","635","615","41900","37590"
"In post","2022","Declared non-disabled","Ministry of Justice","Human Resources","LGBO","30","30","43170","41100"
"In post","2022","Declared non-disabled","Ministry of Justice","Human Resources","Undeclared","40","40","43440","41100"
"In post","2022","Declared non-disabled","Ministry of Justice","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Intelligence Analysis","Heterosexual / straight","245","235","30540","27380"
"In post","2022","Declared non-disabled","Ministry of Justice","Intelligence Analysis","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Intelligence Analysis","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Intelligence Analysis","Unknown","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Internal Audit","Heterosexual / straight","35","35","47140","47480"
"In post","2022","Declared non-disabled","Ministry of Justice","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Knowledge and Information Management","Heterosexual / straight","95","95","30680","26330"
"In post","2022","Declared non-disabled","Ministry of Justice","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Legal","Heterosexual / straight","690","625","44910","44080"
"In post","2022","Declared non-disabled","Ministry of Justice","Legal","LGBO","35","30","48150","50660"
"In post","2022","Declared non-disabled","Ministry of Justice","Legal","Undeclared","140","125","47160","46370"
"In post","2022","Declared non-disabled","Ministry of Justice","Legal","Unknown","70","65","47640","46000"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Delivery","Heterosexual / straight","42130","39520","29080","26610"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Delivery","LGBO","2540","2470","29110","26610"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Delivery","Undeclared","3070","2830","29240","26660"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Delivery","Unknown","2455","2150","30160","31650"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Research","Heterosexual / straight","55","55","50630","50980"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Research","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Research","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Policy","Heterosexual / straight","530","515","46000","41750"
"In post","2022","Declared non-disabled","Ministry of Justice","Policy","LGBO","50","50","49150","41750"
"In post","2022","Declared non-disabled","Ministry of Justice","Policy","Undeclared","45","45","48380","42390"
"In post","2022","Declared non-disabled","Ministry of Justice","Policy","Unknown","30","30","39420","35220"
"In post","2022","Declared non-disabled","Ministry of Justice","Project Delivery","Heterosexual / straight","195","195","43400","41750"
"In post","2022","Declared non-disabled","Ministry of Justice","Project Delivery","LGBO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Project Delivery","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Property","Heterosexual / straight","290","280","44510","41750"
"In post","2022","Declared non-disabled","Ministry of Justice","Property","LGBO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Property","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Property","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Psychology","Heterosexual / straight","920","885","36120","30450"
"In post","2022","Declared non-disabled","Ministry of Justice","Psychology","LGBO","50","50","31920","29060"
"In post","2022","Declared non-disabled","Ministry of Justice","Psychology","Undeclared","40","40","35860","31180"
"In post","2022","Declared non-disabled","Ministry of Justice","Psychology","Unknown","40","35","41300","41660"
"In post","2022","Declared non-disabled","Ministry of Justice","Security","Heterosexual / straight","430","425","38450","36480"
"In post","2022","Declared non-disabled","Ministry of Justice","Security","LGBO","30","30","40420","38160"
"In post","2022","Declared non-disabled","Ministry of Justice","Security","Undeclared","40","35","45020","41750"
"In post","2022","Declared non-disabled","Ministry of Justice","Security","Unknown","40","40","47710","40190"
"In post","2022","Declared non-disabled","Ministry of Justice","Social Research","Heterosexual / straight","55","55","50850","47430"
"In post","2022","Declared non-disabled","Ministry of Justice","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Statistics","Heterosexual / straight","85","80","48590","44660"
"In post","2022","Declared non-disabled","Ministry of Justice","Statistics","LGBO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Statistics","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Digital, Data and Technology","Heterosexual / straight","70","70","45350","45480"
"In post","2022","Declared non-disabled","National Crime Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Human Resources","Heterosexual / straight","55","50","42690","40600"
"In post","2022","Declared non-disabled","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Operational Delivery","Heterosexual / straight","1185","1150","44050","41700"
"In post","2022","Declared non-disabled","National Crime Agency","Operational Delivery","LGBO","50","50","39370","36740"
"In post","2022","Declared non-disabled","National Crime Agency","Operational Delivery","Undeclared","85","85","43080","41300"
"In post","2022","Declared non-disabled","National Crime Agency","Operational Delivery","Unknown","55","55","42340","40190"
"In post","2022","Declared non-disabled","National Crime Agency","Project Delivery","Heterosexual / straight","30","30","46520","45480"
"In post","2022","Declared non-disabled","National Crime Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Security","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Other","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Policy","Heterosexual / straight","50","50","51320","51230"
"In post","2022","Declared non-disabled","Northern Ireland Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
