"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","EO","Female","40","[c]","25600","26130"
"New entrant CS","2022","30-39","Finance","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","SEO/HEO","Female","95","[c]","36920","36500"
"New entrant CS","2022","30-39","Finance","SEO/HEO","Male","80","[c]","38070","37980"
"New entrant CS","2022","30-39","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","AA/AO","Female","35","[c]","21570","21170"
"New entrant CS","2022","30-39","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","EO","Female","50","[c]","26340","26350"
"New entrant CS","2022","30-39","Human Resources","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","SEO/HEO","Female","85","[c]","34860","33950"
"New entrant CS","2022","30-39","Human Resources","SEO/HEO","Male","30","[c]","34730","33630"
"New entrant CS","2022","30-39","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","G6/G7","Female","115","[c]","53210","52080"
"New entrant CS","2022","30-39","Legal","G6/G7","Male","60","[c]","54020","51200"
"New entrant CS","2022","30-39","Legal","SEO/HEO","Female","70","[c]","38790","40000"
"New entrant CS","2022","30-39","Legal","SEO/HEO","Male","40","[c]","38440","39280"
"New entrant CS","2022","30-39","Medicine","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","AA/AO","Female","1970","[c]","22040","21260"
"New entrant CS","2022","30-39","Operational Delivery","AA/AO","Male","1865","[c]","22790","21300"
"New entrant CS","2022","30-39","Operational Delivery","EO","Female","1080","[c]","27430","27570"
"New entrant CS","2022","30-39","Operational Delivery","EO","Male","940","[c]","27430","27570"
"New entrant CS","2022","30-39","Operational Delivery","G6/G7","Female","95","[c]","56090","53360"
"New entrant CS","2022","30-39","Operational Delivery","G6/G7","Male","65","[c]","53640","52500"
"New entrant CS","2022","30-39","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","SEO/HEO","Female","380","[c]","35370","33570"
"New entrant CS","2022","30-39","Operational Delivery","SEO/HEO","Male","320","[c]","35420","33080"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Female","1430","[c]","26970","24800"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Male","400","[c]","27050","24800"
"New entrant CS","2022","30-39","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","AA/AO","Female","150","[c]","20950","21170"
"New entrant CS","2022","30-39","Other","AA/AO","Male","85","[c]","21170","21260"
"New entrant CS","2022","30-39","Other","EO","Female","75","[c]","25590","26350"
"New entrant CS","2022","30-39","Other","EO","Male","50","[c]","25970","26650"
"New entrant CS","2022","30-39","Other","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","G6/G7","Male","30","[c]","57820","54110"
"New entrant CS","2022","30-39","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","SEO/HEO","Female","90","[c]","35110","34020"
"New entrant CS","2022","30-39","Other","SEO/HEO","Male","70","[c]","36500","36560"
"New entrant CS","2022","30-39","Other","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","EO","Female","65","[c]","26170","25320"
"New entrant CS","2022","30-39","Policy","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","G6/G7","Female","125","[c]","54740","53380"
"New entrant CS","2022","30-39","Policy","G6/G7","Male","130","[c]","54270","53240"
"New entrant CS","2022","30-39","Policy","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","SEO/HEO","Female","320","[c]","35550","35900"
"New entrant CS","2022","30-39","Policy","SEO/HEO","Male","255","[c]","35460","35590"
"New entrant CS","2022","30-39","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","G6/G7","Female","35","[c]","55530","54110"
"New entrant CS","2022","30-39","Project Delivery","G6/G7","Male","40","[c]","54220","53500"
"New entrant CS","2022","30-39","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","SEO/HEO","Female","110","[c]","35500","35050"
"New entrant CS","2022","30-39","Project Delivery","SEO/HEO","Male","90","[c]","37080","37770"
"New entrant CS","2022","30-39","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","SEO/HEO","Female","40","[c]","37560","38750"
"New entrant CS","2022","30-39","Property","SEO/HEO","Male","35","[c]","34860","33000"
"New entrant CS","2022","30-39","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","EO","Female","35","[c]","26010","26370"
"New entrant CS","2022","30-39","Science and Engineering","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","SEO/HEO","Female","100","[c]","35560","34170"
"New entrant CS","2022","30-39","Science and Engineering","SEO/HEO","Male","115","[c]","36570","34000"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","AA/AO","Male","90","[c]","25820","25000"
"New entrant CS","2022","30-39","Security","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","SEO/HEO","Female","40","[c]","35960","37680"
"New entrant CS","2022","30-39","Social Research","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","AA/AO","Female","110","[c]","21250","21250"
"New entrant CS","2022","30-39","Tax","AA/AO","Male","100","[c]","21250","21250"
"New entrant CS","2022","30-39","Tax","EO","Female","150","[c]","27060","26590"
"New entrant CS","2022","30-39","Tax","EO","Male","205","[c]","26910","26590"
"New entrant CS","2022","30-39","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","SEO/HEO","Female","90","[c]","33720","33080"
"New entrant CS","2022","30-39","Tax","SEO/HEO","Male","160","[c]","33780","33080"
"New entrant CS","2022","30-39","Unknown","AA/AO","Female","285","[c]","22170","21250"
"New entrant CS","2022","30-39","Unknown","AA/AO","Male","230","[c]","21860","21250"
"New entrant CS","2022","30-39","Unknown","EO","Female","305","[c]","27400","27230"
"New entrant CS","2022","30-39","Unknown","EO","Male","270","[c]","27430","27230"
"New entrant CS","2022","30-39","Unknown","G6/G7","Female","160","[c]","57380","54700"
"New entrant CS","2022","30-39","Unknown","G6/G7","Male","145","[c]","59200","54700"
"New entrant CS","2022","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Female","365","[c]","35480","34600"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Male","300","[c]","35600","34550"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","SEO/HEO","Female","45","[c]","34400","35000"
"New entrant CS","2022","40-49","Commercial","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","AA/AO","Female","35","[c]","22660","21260"
"New entrant CS","2022","40-49","Counter Fraud","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","EO","Female","40","[c]","27970","27570"
"New entrant CS","2022","40-49","Counter Fraud","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","EO","Male","40","[c]","27480","27570"
"New entrant CS","2022","40-49","Digital, Data and Technology","G6/G7","Female","60","[c]","53820","52080"
"New entrant CS","2022","40-49","Digital, Data and Technology","G6/G7","Male","165","[c]","57710","56800"
"New entrant CS","2022","40-49","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","SEO/HEO","Female","110","[c]","36580","36500"
"New entrant CS","2022","40-49","Digital, Data and Technology","SEO/HEO","Male","155","[c]","38160","38000"
"New entrant CS","2022","40-49","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","EO","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","SEO/HEO","Female","60","[c]","37690","38250"
"New entrant CS","2022","40-49","Finance","SEO/HEO","Male","45","[c]","37000","36270"
"New entrant CS","2022","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","G6/G7","Male","[c]","[c]","[c]","[c]"
