"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","AA/AO","285","[c]","21910","21380"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","EO","200","[c]","27710","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","G6/G7","65","[c]","63030","61940"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","SEO/HEO","150","[c]","39670","39120"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","No function","AA/AO","70","[c]","22370","21260"
"Leaver CS","2022","40-49","Undeclared","No function","EO","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","No function","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","No function","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Analysis","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Commercial","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Commercial","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data & Technology","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data & Technology","SEO/HEO","40","[c]","38050","37190"
"Leaver CS","2022","40-49","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Finance","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Legal","G6/G7","30","[c]","57080","55000"
"Leaver CS","2022","40-49","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","No function","AA/AO","245","[c]","22040","21640"
"Leaver CS","2022","40-49","Unknown","No function","EO","115","[c]","28210","27570"
"Leaver CS","2022","40-49","Unknown","No function","G6/G7","120","[c]","58010","55930"
"Leaver CS","2022","40-49","Unknown","No function","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","No function","SEO/HEO","140","[c]","37410","36840"
"Leaver CS","2022","40-49","Unknown","No function","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Project Delivery","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Property","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Security","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","AA/AO","205","[c]","21720","21260"
"Leaver CS","2022","40-49","Unknown","Unknown","EO","135","[c]","28310","27570"
"Leaver CS","2022","40-49","Unknown","Unknown","G6/G7","40","[c]","62160","60410"
"Leaver CS","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","SEO/HEO","70","[c]","39680","40120"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Debt","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","No function","AA/AO","195","[c]","21400","21260"
"Leaver CS","2022","50-59","Declared disabled","No function","EO","185","[c]","28050","27570"
"Leaver CS","2022","50-59","Declared disabled","No function","G6/G7","35","[c]","63840","60580"
"Leaver CS","2022","50-59","Declared disabled","No function","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","No function","SEO/HEO","85","[c]","37650","36910"
"Leaver CS","2022","50-59","Declared disabled","No function","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","AA/AO","115","[c]","21070","21170"
"Leaver CS","2022","50-59","Declared disabled","Unknown","EO","60","[c]","28170","27570"
"Leaver CS","2022","50-59","Declared disabled","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","SEO/HEO","65","[c]","36880","35660"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Analysis","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Commercial","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
