"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South East (England)","Milton Keynes","Male","Heterosexual / straight","105","[c]","34690","27850"
"Leaver CS","2022","South East (England)","Milton Keynes","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Milton Keynes","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Milton Keynes","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Milton Keynes","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Milton Keynes","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Female","Heterosexual / straight","35","[c]","26230","26350"
"Leaver CS","2022","South East (England)","North Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","North Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Female","Heterosexual / straight","145","[c]","28340","23000"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Male","Heterosexual / straight","185","[c]","25290","20970"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Oxfordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Female","Heterosexual / straight","70","[c]","28860","23770"
"Leaver CS","2022","South East (England)","Portsmouth","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Female","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Male","Heterosexual / straight","120","[c]","34120","29890"
"Leaver CS","2022","South East (England)","Portsmouth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Portsmouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","South Hampshire","Female","Heterosexual / straight","145","[c]","26700","23050"
"Leaver CS","2022","South East (England)","South Hampshire","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","South Hampshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","South Hampshire","Female","Unknown","55","[c]","27570","23050"
"Leaver CS","2022","South East (England)","South Hampshire","Male","Heterosexual / straight","165","[c]","26860","23130"
"Leaver CS","2022","South East (England)","South Hampshire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","South Hampshire","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","South Hampshire","Male","Unknown","50","[c]","26540","22750"
"Leaver CS","2022","South East (England)","South Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Female","Heterosexual / straight","50","[c]","29000","27370"
"Leaver CS","2022","South East (England)","Southampton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Male","Heterosexual / straight","50","[c]","40840","36350"
"Leaver CS","2022","South East (England)","Southampton","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Female","Heterosexual / straight","95","[c]","30410","27960"
"Leaver CS","2022","South East (England)","West Surrey","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Male","Heterosexual / straight","85","[c]","37290","29290"
"Leaver CS","2022","South East (England)","West Surrey","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Surrey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Female","Heterosexual / straight","40","[c]","29720","27570"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (North East)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","West Sussex (South West)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Heterosexual / straight","285","[c]","33790","28380"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Undeclared","35","[c]","35760","34770"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Unknown","65","[c]","35050","28550"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Heterosexual / straight","460","[c]","38390","36460"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Undeclared","75","[c]","41060","38780"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Unknown","105","[c]","28620","26180"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bournemouth, Christchurch and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bristol, City of","Female","Heterosexual / straight","180","[c]","33550","27570"
"Leaver CS","2022","South West (England)","Bristol, City of","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bristol, City of","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bristol, City of","Female","Unknown","110","[c]","27480","23660"
"Leaver CS","2022","South West (England)","Bristol, City of","Male","Heterosexual / straight","120","[c]","33150","27570"
"Leaver CS","2022","South West (England)","Bristol, City of","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bristol, City of","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bristol, City of","Male","Unknown","90","[c]","29870","24800"
"Leaver CS","2022","South West (England)","Bristol, City of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Bristol, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Female","Heterosexual / straight","70","[c]","27190","21260"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Male","Heterosexual / straight","50","[c]","26550","21840"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon CC","Female","Heterosexual / straight","130","[c]","27780","24790"
"Leaver CS","2022","South West (England)","Devon CC","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon CC","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon CC","Female","Unknown","45","[c]","25050","21260"
"Leaver CS","2022","South West (England)","Devon CC","Male","Heterosexual / straight","170","[c]","32090","27910"
"Leaver CS","2022","South West (England)","Devon CC","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon CC","Male","Undeclared","40","[c]","33900","35130"
"Leaver CS","2022","South West (England)","Devon CC","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Female","Heterosexual / straight","65","[c]","27550","26670"
"Leaver CS","2022","South West (England)","Dorset","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Male","Heterosexual / straight","85","[c]","33570","32670"
"Leaver CS","2022","South West (England)","Dorset","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Female","Heterosexual / straight","55","[c]","30160","27570"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Male","Heterosexual / straight","35","[c]","34070","31330"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Female","Heterosexual / straight","65","[c]","29430","26220"
"Leaver CS","2022","South West (England)","Plymouth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Male","Heterosexual / straight","85","[c]","32230","27570"
"Leaver CS","2022","South West (England)","Plymouth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Plymouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Female","Heterosexual / straight","75","[c]","27800","23280"
"Leaver CS","2022","South West (England)","Somerset CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Male","Heterosexual / straight","70","[c]","31220","29520"
"Leaver CS","2022","South West (England)","Somerset CC","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Somerset CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Swindon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Torbay","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Wiltshire","Female","Heterosexual / straight","225","[c]","31720","27570"
"Leaver CS","2022","South West (England)","Wiltshire","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Wiltshire","Female","Undeclared","45","[c]","33410","28590"
"Leaver CS","2022","South West (England)","Wiltshire","Female","Unknown","50","[c]","32390","29260"
"Leaver CS","2022","South West (England)","Wiltshire","Male","Heterosexual / straight","275","[c]","33620","32330"
"Leaver CS","2022","South West (England)","Wiltshire","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Wiltshire","Male","Undeclared","40","[c]","34570","36000"
"Leaver CS","2022","South West (England)","Wiltshire","Male","Unknown","95","[c]","34810","30380"
"Leaver CS","2022","South West (England)","Wiltshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Wiltshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","220","[c]","26860","21840"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","120","[c]","23520","21590"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","265","[c]","30760","21840"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","170","[c]","32110","26670"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","60","[c]","29610","26190"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","370","[c]","36370","32700"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Bridgend and Neath Port Talbot","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Female","Heterosexual / straight","185","[c]","31910","27460"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Female","Unknown","205","[c]","30020","21280"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Male","Heterosexual / straight","155","[c]","38850","31850"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Male","Unknown","200","[c]","31510","25430"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cardiff and Vale of Glamorgan","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Female","Heterosexual / straight","50","[c]","29360","27570"
"Leaver CS","2022","Wales","Central Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Central Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Conwy and Denbighshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Female","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Male","Heterosexual / straight","110","[c]","[c]","[c]"
