"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","EO","EO","10","[c]","29370","29430"
"Leaver CS","2022","65+","Policy","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","G6/G7","G7","15","[c]","59870","60830"
"Leaver CS","2022","65+","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","SEO/HEO","HEO","15","[c]","35560","35440"
"Leaver CS","2022","65+","Policy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","SEO/HEO","HEO","15","[c]","37250","35210"
"Leaver CS","2022","65+","Project Delivery","SEO/HEO","SEO","20","[c]","43740","43380"
"Leaver CS","2022","65+","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","AA/AO","AA","20","[c]","17820","17480"
"Leaver CS","2022","65+","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","EO","EO","20","[c]","27440","27000"
"Leaver CS","2022","65+","Property","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","SEO/HEO","HEO","20","[c]","35000","35890"
"Leaver CS","2022","65+","Property","SEO/HEO","SEO","15","[c]","45270","45250"
"Leaver CS","2022","65+","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","AA/AO","AO","30","[c]","22310","22750"
"Leaver CS","2022","65+","Science and Engineering","EO","EO","15","[c]","26430","26260"
"Leaver CS","2022","65+","Science and Engineering","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","G6/G7","G7","30","[c]","56670","55370"
"Leaver CS","2022","65+","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","SEO/HEO","HEO","30","[c]","34390","34380"
"Leaver CS","2022","65+","Science and Engineering","SEO/HEO","SEO","30","[c]","41290","40560"
"Leaver CS","2022","65+","Science and Engineering","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","AA/AO","AA","40","[c]","21060","20180"
"Leaver CS","2022","65+","Security","AA/AO","AO","25","[c]","30430","28080"
"Leaver CS","2022","65+","Security","EO","EO","15","[c]","29930","26850"
"Leaver CS","2022","65+","Security","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Tax","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","AA/AO","AA","70","[c]","23000","23230"
"Leaver CS","2022","65+","Unknown","AA/AO","AO","340","[c]","24180","21260"
"Leaver CS","2022","65+","Unknown","EO","EO","185","[c]","29380","29530"
"Leaver CS","2022","65+","Unknown","G6/G7","G6","25","[c]","72420","75340"
"Leaver CS","2022","65+","Unknown","G6/G7","G7","40","[c]","62370","62170"
"Leaver CS","2022","65+","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","SEO/HEO","HEO","110","[c]","35470","36130"
"Leaver CS","2022","65+","Unknown","SEO/HEO","SEO","65","[c]","46530","47250"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinarian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","AA/AO","AA","10","[c]","21050","22350"
"Leaver Dept.","2022","16-19","Operational Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","EO","EO","20","[c]","25580","26670"
"Leaver Dept.","2022","20-29","Commercial","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","SEO/HEO","HEO","45","[c]","30620","29550"
"Leaver Dept.","2022","20-29","Commercial","SEO/HEO","SEO","35","[c]","40900","41500"
"Leaver Dept.","2022","20-29","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","EO","EO","35","[c]","29020","28500"
"Leaver Dept.","2022","20-29","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","SEO/HEO","HEO","45","[c]","34480","33610"
"Leaver Dept.","2022","20-29","Communications","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Corporate Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","EO","EO","10","[c]","28170","27570"
"Leaver Dept.","2022","20-29","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","EO","EO","35","[c]","27190","26880"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","SEO/HEO","HEO","70","[c]","33070","32940"
"Leaver Dept.","2022","20-29","Digital, Data and Technology","SEO/HEO","SEO","45","[c]","39950","40170"
"Leaver Dept.","2022","20-29","Economics","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Economics","G6/G7","G7","15","[c]","55980","54760"
"Leaver Dept.","2022","20-29","Economics","SEO/HEO","HEO","60","[c]","32490","33210"
"Leaver Dept.","2022","20-29","Economics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","AA/AO","AO","10","[c]","22540","21630"
"Leaver Dept.","2022","20-29","Finance","EO","EO","40","[c]","25150","25000"
"Leaver Dept.","2022","20-29","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","SEO/HEO","HEO","45","[c]","32740","32640"
"Leaver Dept.","2022","20-29","Finance","SEO/HEO","SEO","20","[c]","39230","39960"
"Leaver Dept.","2022","20-29","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","AA/AO","AO","15","[c]","22290","21210"
"Leaver Dept.","2022","20-29","Human Resources","EO","EO","65","[c]","26150","26880"
"Leaver Dept.","2022","20-29","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","SEO/HEO","HEO","85","[c]","31560","32000"
"Leaver Dept.","2022","20-29","Human Resources","SEO/HEO","SEO","15","[c]","38380","40020"
"Leaver Dept.","2022","20-29","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intelligence Analysis","EO","EO","15","[c]","27250","27750"
"Leaver Dept.","2022","20-29","Intelligence Analysis","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","International Trade","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","SEO/HEO","HEO","10","[c]","30580","30000"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Delivery","AA/AO","AA","80","[c]","19470","19100"
"Leaver Dept.","2022","20-29","Operational Delivery","AA/AO","AO","785","[c]","21480","21260"
"Leaver Dept.","2022","20-29","Operational Delivery","EO","EO","975","[c]","27080","27570"
"Leaver Dept.","2022","20-29","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Delivery","G6/G7","G7","50","[c]","52710","52730"
"Leaver Dept.","2022","20-29","Operational Delivery","SEO/HEO","HEO","335","[c]","31610","32330"
"Leaver Dept.","2022","20-29","Operational Delivery","SEO/HEO","SEO","170","[c]","39450","40070"
"Leaver Dept.","2022","20-29","Operational Delivery","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","SEO/HEO","HEO","20","[c]","33680","36590"
"Leaver Dept.","2022","20-29","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","AA/AO","AO","55","[c]","21530","21260"
"Leaver Dept.","2022","20-29","Other","EO","EO","165","[c]","27170","27570"
"Leaver Dept.","2022","20-29","Other","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","SEO/HEO","HEO","70","[c]","32180","32830"
"Leaver Dept.","2022","20-29","Other","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","AA/AO","AO","15","[c]","23640","23830"
"Leaver Dept.","2022","20-29","Policy","EO","EO","160","[c]","27490","27850"
"Leaver Dept.","2022","20-29","Policy","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","G6/G7","G7","140","[c]","53850","53380"
"Leaver Dept.","2022","20-29","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Policy","SEO/HEO","HEO","465","[c]","33840","33570"
"Leaver Dept.","2022","20-29","Policy","SEO/HEO","SEO","160","[c]","40570","40050"
"Leaver Dept.","2022","20-29","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","EO","EO","40","[c]","26210","26350"
"Leaver Dept.","2022","20-29","Project Delivery","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","SEO/HEO","HEO","55","[c]","32420","33000"
"Leaver Dept.","2022","20-29","Project Delivery","SEO/HEO","SEO","25","[c]","39670","40580"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","EO","EO","15","[c]","27000","26880"
"Leaver Dept.","2022","20-29","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","AA/AO","AA","20","[c]","20850","22350"
"Leaver Dept.","2022","20-29","Science and Engineering","AA/AO","AO","65","[c]","21240","19880"
"Leaver Dept.","2022","20-29","Science and Engineering","EO","EO","170","[c]","25000","25010"
"Leaver Dept.","2022","20-29","Science and Engineering","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Science and Engineering","SEO/HEO","HEO","170","[c]","30860","31250"
"Leaver Dept.","2022","20-29","Science and Engineering","SEO/HEO","SEO","75","[c]","38570","38990"
"Leaver Dept.","2022","20-29","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Research","SEO/HEO","HEO","15","[c]","32070","31010"
"Leaver Dept.","2022","20-29","Social Research","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","EO","EO","15","[c]","30090","30100"
"Leaver Dept.","2022","20-29","Statistics","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Statistics","SEO/HEO","HEO","25","[c]","32630","31740"
"Leaver Dept.","2022","20-29","Statistics","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","AO","290","[c]","22350","21260"
"Leaver Dept.","2022","20-29","Unknown","EO","EO","280","[c]","27900","27500"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","G7","150","[c]","54490","54700"
"Leaver Dept.","2022","20-29","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","HEO","790","[c]","32370","32000"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","SEO","115","[c]","40680","40600"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","EO","EO","10","[c]","26380","26240"
"Leaver Dept.","2022","30-39","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","G6/G7","G7","20","[c]","50660","52610"
"Leaver Dept.","2022","30-39","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","SEO/HEO","HEO","45","[c]","30880","30730"
"Leaver Dept.","2022","30-39","Commercial","SEO/HEO","SEO","65","[c]","39730","40000"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G6/G7","G7","35","[c]","54610","54200"
"Leaver Dept.","2022","30-39","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","SEO/HEO","HEO","40","[c]","34580","34190"
"Leaver Dept.","2022","30-39","Communications","SEO/HEO","SEO","40","[c]","41020","41030"
"Leaver Dept.","2022","30-39","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","EO","EO","10","[c]","27000","27570"
"Leaver Dept.","2022","30-39","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","EO","EO","30","[c]","28080","27570"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","G6/G7","G7","45","[c]","54520","53500"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","SEO/HEO","HEO","75","[c]","33170","32650"
"Leaver Dept.","2022","30-39","Digital, Data and Technology","SEO/HEO","SEO","75","[c]","40240","39630"
"Leaver Dept.","2022","30-39","Economics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","G6/G7","G7","25","[c]","56310","55140"
"Leaver Dept.","2022","30-39","Economics","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Economics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","EO","EO","20","[c]","26940","26670"
"Leaver Dept.","2022","30-39","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G6/G7","G7","35","[c]","54370","53760"
"Leaver Dept.","2022","30-39","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SEO/HEO","HEO","50","[c]","32790","31990"
"Leaver Dept.","2022","30-39","Finance","SEO/HEO","SEO","40","[c]","40310","40360"
"Leaver Dept.","2022","30-39","Geography","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","AA/AO","AO","10","[c]","21760","21170"
"Leaver Dept.","2022","30-39","Human Resources","EO","EO","35","[c]","27080","26880"
"Leaver Dept.","2022","30-39","Human Resources","G6/G7","G6","15","[c]","68590","68040"
"Leaver Dept.","2022","30-39","Human Resources","G6/G7","G7","25","[c]","52460","51380"
"Leaver Dept.","2022","30-39","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SEO/HEO","HEO","45","[c]","32310","32330"
"Leaver Dept.","2022","30-39","Human Resources","SEO/HEO","SEO","20","[c]","38960","39790"
"Leaver Dept.","2022","30-39","Intelligence Analysis","EO","EO","10","[c]","27250","28650"
"Leaver Dept.","2022","30-39","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Intelligence Analysis","SEO/HEO","HEO","10","[c]","34510","34720"
"Leaver Dept.","2022","30-39","Intelligence Analysis","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","International Trade","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","G6/G7","G7","25","[c]","51950","52610"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","SEO/HEO","HEO","20","[c]","31470","30810"
"Leaver Dept.","2022","30-39","Knowledge and Information Management","SEO/HEO","SEO","20","[c]","39300","38200"
"Leaver Dept.","2022","30-39","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","G6/G7","G6","15","[c]","65740","65180"
"Leaver Dept.","2022","30-39","Legal","G6/G7","G7","30","[c]","53550","51830"
"Leaver Dept.","2022","30-39","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
