"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South East (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Midlands (England)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East of England","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","Unknown","260","[c]","51660","50730"
"Leaver CS","2022","40-49","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","North East (England)","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","North West (England)","Unknown","110","[c]","30460","27570"
"Leaver CS","2022","40-49","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scotland","Unknown","120","[c]","33880","27750"
"Leaver CS","2022","40-49","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South East (England)","Unknown","95","[c]","30800","26470"
"Leaver CS","2022","40-49","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South West (England)","Unknown","85","[c]","34690","30920"
"Leaver CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","85","[c]","36990","32700"
"Leaver CS","2022","40-49","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Wales","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","West Midlands (England)","Unknown","75","[c]","30290","26560"
"Leaver CS","2022","40-49","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Yorkshire and The Humber","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Yorkshire and The Humber","Unknown","95","[c]","39830","27570"
"Leaver CS","2022","40-49","White","East Midlands (England)","Heterosexual / straight","145","[c]","29500","27570"
"Leaver CS","2022","40-49","White","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","East of England","Heterosexual / straight","205","[c]","30550","27570"
"Leaver CS","2022","40-49","White","East of England","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","East of England","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","East of England","Unknown","35","[c]","36300","36420"
"Leaver CS","2022","40-49","White","London","Heterosexual / straight","490","[c]","52680","50200"
"Leaver CS","2022","40-49","White","London","LGBO","50","[c]","46140","36800"
"Leaver CS","2022","40-49","White","London","Undeclared","55","[c]","45360","40710"
"Leaver CS","2022","40-49","White","London","Unknown","75","[c]","54970","53830"
"Leaver CS","2022","40-49","White","North East (England)","Heterosexual / straight","130","[c]","30340","27570"
"Leaver CS","2022","40-49","White","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","North East (England)","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","North West (England)","Heterosexual / straight","260","[c]","32570","27570"
"Leaver CS","2022","40-49","White","North West (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","North West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","North West (England)","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Scotland","Heterosexual / straight","205","[c]","33170","27570"
"Leaver CS","2022","40-49","White","Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Scotland","Unknown","75","[c]","34320","27360"
"Leaver CS","2022","40-49","White","South East (England)","Heterosexual / straight","345","[c]","32670","29200"
"Leaver CS","2022","40-49","White","South East (England)","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","South East (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","South West (England)","Heterosexual / straight","320","[c]","36380","33290"
"Leaver CS","2022","40-49","White","South West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","South West (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Heterosexual / straight","50","[c]","31100","26130"
"Leaver CS","2022","40-49","White","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Wales","Heterosexual / straight","125","[c]","33710","27570"
"Leaver CS","2022","40-49","White","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Wales","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","West Midlands (England)","Heterosexual / straight","175","[c]","33370","27570"
"Leaver CS","2022","40-49","White","West Midlands (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","West Midlands (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Yorkshire and The Humber","Heterosexual / straight","210","[c]","34520","27570"
"Leaver CS","2022","40-49","White","Yorkshire and The Humber","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
