"Status","Year","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","185","[c]","29150","27130"
"Leaver CS","2022","30-39","Devon","120","[c]","28700","26750"
"Leaver CS","2022","30-39","Dorset and Somerset","75","[c]","29000","27570"
"Leaver CS","2022","30-39","East Anglia","260","[c]","29720","27570"
"Leaver CS","2022","30-39","East Wales","285","[c]","31170","29430"
"Leaver CS","2022","30-39","East Yorkshire and Northern Lincolnshire","70","[c]","24960","26510"
"Leaver CS","2022","30-39","Eastern Scotland","240","[c]","31150","27570"
"Leaver CS","2022","30-39","Essex","95","[c]","29250","29290"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","505","[c]","34120","33000"
"Leaver CS","2022","30-39","Greater Manchester","280","[c]","31980","27570"
"Leaver CS","2022","30-39","Hampshire and Isle of Wight","200","[c]","30880","27570"
"Leaver CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","80","[c]","25190","27570"
"Leaver CS","2022","30-39","Highlands and Islands","35","[c]","26390","27570"
"Leaver CS","2022","30-39","Inner London - East","635","[c]","42040","38200"
"Leaver CS","2022","30-39","Inner London - West","1150","[c]","46250","44900"
"Leaver CS","2022","30-39","Kent","140","[c]","27980","26470"
"Leaver CS","2022","30-39","Lancashire","160","[c]","24620","21260"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","165","[c]","27330","25510"
"Leaver CS","2022","30-39","Lincolnshire","45","[c]","27830","27120"
"Leaver CS","2022","30-39","Merseyside","205","[c]","26220","24890"
"Leaver CS","2022","30-39","North Eastern Scotland","30","[c]","27690","25630"
"Leaver CS","2022","30-39","North Yorkshire","65","[c]","27350","26440"
"Leaver CS","2022","30-39","Northern Ireland","45","[c]","27960","24880"
"Leaver CS","2022","30-39","Northumberland, and Tyne and Wear","270","[c]","30220","24880"
"Leaver CS","2022","30-39","Outer London - East and North East","95","[c]","30060","31060"
"Leaver CS","2022","30-39","Outer London - South","130","[c]","36970","31130"
"Leaver CS","2022","30-39","Outer London - West and North West","170","[c]","32050","31060"
"Leaver CS","2022","30-39","Overseas","30","[c]","40990","38860"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","140","[c]","25850","23800"
"Leaver CS","2022","30-39","South Yorkshire","135","[c]","33080","27570"
"Leaver CS","2022","30-39","Southern Scotland","95","[c]","31730","27570"
"Leaver CS","2022","30-39","Surrey, East and West Sussex","145","[c]","30510","27570"
"Leaver CS","2022","30-39","Tees Valley and Durham","115","[c]","24870","22030"
"Leaver CS","2022","30-39","Unknown","290","[c]","31130","27780"
"Leaver CS","2022","30-39","West Central Scotland","170","[c]","28950","24890"
"Leaver CS","2022","30-39","West Midlands","260","[c]","32950","27770"
"Leaver CS","2022","30-39","West Wales and The Valleys","100","[c]","26820","27570"
"Leaver CS","2022","30-39","West Yorkshire","360","[c]","31490","27570"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","70","[c]","32590","29290"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","195","[c]","32510","29290"
"Leaver CS","2022","40-49","Cheshire","40","[c]","32420","32450"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","30","[c]","27150","21260"
"Leaver CS","2022","40-49","Cumbria","25","[c]","27420","24040"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","125","[c]","29300","27570"
"Leaver CS","2022","40-49","Devon","95","[c]","36340","33680"
"Leaver CS","2022","40-49","Dorset and Somerset","80","[c]","32190","27570"
"Leaver CS","2022","40-49","East Anglia","215","[c]","33230","27570"
"Leaver CS","2022","40-49","East Wales","175","[c]","35820","27570"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","55","[c]","27590","27570"
"Leaver CS","2022","40-49","Eastern Scotland","215","[c]","33580","28990"
"Leaver CS","2022","40-49","Essex","95","[c]","29690","28330"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","340","[c]","38550","36330"
"Leaver CS","2022","40-49","Greater Manchester","200","[c]","35120","27570"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","210","[c]","32570","27570"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","55","[c]","26140","27570"
"Leaver CS","2022","40-49","Highlands and Islands","35","[c]","30170","26670"
"Leaver CS","2022","40-49","Inner London - East","460","[c]","51670","47130"
"Leaver CS","2022","40-49","Inner London - West","645","[c]","54940","54700"
"Leaver CS","2022","40-49","Kent","105","[c]","35970","29290"
"Leaver CS","2022","40-49","Lancashire","135","[c]","25270","21260"
"Leaver CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","130","[c]","29640","27350"
"Leaver CS","2022","40-49","Lincolnshire","50","[c]","27430","27470"
"Leaver CS","2022","40-49","Merseyside","155","[c]","32980","27570"
"Leaver CS","2022","40-49","North Eastern Scotland","35","[c]","37150","28980"
"Leaver CS","2022","40-49","North Yorkshire","55","[c]","38030","31530"
"Leaver CS","2022","40-49","Northern Ireland","30","[c]","28680","24880"
"Leaver CS","2022","40-49","Northumberland, and Tyne and Wear","225","[c]","30120","25620"
"Leaver CS","2022","40-49","Outer London - East and North East","65","[c]","29980","31060"
"Leaver CS","2022","40-49","Outer London - South","110","[c]","38730","31060"
"Leaver CS","2022","40-49","Outer London - West and North West","125","[c]","34410","31060"
"Leaver CS","2022","40-49","Overseas","35","[c]","42340","40120"
"Leaver CS","2022","40-49","Shropshire and Staffordshire","105","[c]","28270","27570"
"Leaver CS","2022","40-49","South Yorkshire","90","[c]","33340","27570"
"Leaver CS","2022","40-49","Southern Scotland","45","[c]","30800","27570"
"Leaver CS","2022","40-49","Surrey, East and West Sussex","125","[c]","32670","27570"
"Leaver CS","2022","40-49","Tees Valley and Durham","80","[c]","25610","22040"
"Leaver CS","2022","40-49","Unknown","180","[c]","33960","27570"
"Leaver CS","2022","40-49","West Central Scotland","135","[c]","35160","27570"
"Leaver CS","2022","40-49","West Midlands","225","[c]","37690","27570"
"Leaver CS","2022","40-49","West Wales and The Valleys","80","[c]","28800","24920"
"Leaver CS","2022","40-49","West Yorkshire","250","[c]","35480","27570"
"Leaver CS","2022","50-59","Bedfordshire and Hertfordshire","135","[c]","32280","28720"
"Leaver CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","260","[c]","29730","26670"
"Leaver CS","2022","50-59","Cheshire","90","[c]","33470","27570"
"Leaver CS","2022","50-59","Cornwall and Isles of Scilly","40","[c]","29320","26510"
"Leaver CS","2022","50-59","Cumbria","35","[c]","34570","27570"
"Leaver CS","2022","50-59","Derbyshire and Nottinghamshire","230","[c]","30840","27570"
"Leaver CS","2022","50-59","Devon","150","[c]","32960","29200"
"Leaver CS","2022","50-59","Dorset and Somerset","110","[c]","31070","27570"
"Leaver CS","2022","50-59","East Anglia","315","[c]","35640","27570"
"Leaver CS","2022","50-59","East Wales","285","[c]","36560","29540"
"Leaver CS","2022","50-59","East Yorkshire and Northern Lincolnshire","80","[c]","28420","26670"
"Leaver CS","2022","50-59","Eastern Scotland","345","[c]","36520","33540"
"Leaver CS","2022","50-59","Essex","145","[c]","32160","29290"
"Leaver CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","420","[c]","39170","35360"
"Leaver CS","2022","50-59","Greater Manchester","305","[c]","35270","27570"
"Leaver CS","2022","50-59","Hampshire and Isle of Wight","320","[c]","32540","27570"
"Leaver CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","90","[c]","29350","27570"
"Leaver CS","2022","50-59","Highlands and Islands","50","[c]","28600","26780"
"Leaver CS","2022","50-59","Inner London - East","460","[c]","51450","46080"
"Leaver CS","2022","50-59","Inner London - West","600","[c]","55280","53240"
"Leaver CS","2022","50-59","Kent","160","[c]","34640","29290"
"Leaver CS","2022","50-59","Lancashire","245","[c]","29570","26120"
"Leaver CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","190","[c]","32550","27570"
"Leaver CS","2022","50-59","Lincolnshire","60","[c]","31480","27570"
"Leaver CS","2022","50-59","Merseyside","265","[c]","31190","26160"
"Leaver CS","2022","50-59","North Eastern Scotland","25","[c]","31790","27570"
"Leaver CS","2022","50-59","North Yorkshire","90","[c]","34830","27570"
"Leaver CS","2022","50-59","Northern Ireland","55","[c]","29980","23380"
"Leaver CS","2022","50-59","Northumberland, and Tyne and Wear","340","[c]","32120","26120"
"Leaver CS","2022","50-59","Outer London - East and North East","65","[c]","31270","31060"
"Leaver CS","2022","50-59","Outer London - South","120","[c]","38160","31060"
"Leaver CS","2022","50-59","Outer London - West and North West","135","[c]","34120","31060"
"Leaver CS","2022","50-59","Overseas","30","[c]","49930","46600"
"Leaver CS","2022","50-59","Shropshire and Staffordshire","145","[c]","32890","27570"
"Leaver CS","2022","50-59","South Yorkshire","140","[c]","32860","27570"
"Leaver CS","2022","50-59","Southern Scotland","105","[c]","32970","27570"
"Leaver CS","2022","50-59","Surrey, East and West Sussex","205","[c]","32640","27570"
"Leaver CS","2022","50-59","Tees Valley and Durham","145","[c]","29970","27350"
"Leaver CS","2022","50-59","Unknown","180","[c]","39640","32700"
"Leaver CS","2022","50-59","West Central Scotland","270","[c]","33230","27570"
"Leaver CS","2022","50-59","West Midlands","265","[c]","39060","27570"
"Leaver CS","2022","50-59","West Wales and The Valleys","110","[c]","29670","26780"
"Leaver CS","2022","50-59","West Yorkshire","385","[c]","32970","27570"
"Leaver CS","2022","60-64","Bedfordshire and Hertfordshire","65","[c]","36100","31310"
"Leaver CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","165","[c]","34340","29530"
"Leaver CS","2022","60-64","Cheshire","50","[c]","34760","28430"
"Leaver CS","2022","60-64","Cornwall and Isles of Scilly","25","[c]","26960","21830"
"Leaver CS","2022","60-64","Cumbria","40","[c]","31620","25830"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","175","[c]","32980","27570"
"Leaver CS","2022","60-64","Devon","120","[c]","31670","27570"
"Leaver CS","2022","60-64","Dorset and Somerset","85","[c]","31940","27570"
"Leaver CS","2022","60-64","East Anglia","195","[c]","33420","27570"
"Leaver CS","2022","60-64","East Wales","200","[c]","37550","27570"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","80","[c]","29650","27470"
"Leaver CS","2022","60-64","Eastern Scotland","325","[c]","39980","35000"
"Leaver CS","2022","60-64","Essex","115","[c]","32230","29290"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","340","[c]","40150","37690"
"Leaver CS","2022","60-64","Greater Manchester","215","[c]","33420","27570"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","255","[c]","32790","27570"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","55","[c]","30210","27570"
"Leaver CS","2022","60-64","Highlands and Islands","25","[c]","27360","27360"
"Leaver CS","2022","60-64","Inner London - East","240","[c]","53300","46000"
"Leaver CS","2022","60-64","Inner London - West","415","[c]","52930","46710"
"Leaver CS","2022","60-64","Kent","110","[c]","32960","29290"
"Leaver CS","2022","60-64","Lancashire","175","[c]","28810","27160"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","125","[c]","28970","26980"
"Leaver CS","2022","60-64","Lincolnshire","40","[c]","32640","27250"
"Leaver CS","2022","60-64","Merseyside","245","[c]","30910","27350"
"Leaver CS","2022","60-64","North Eastern Scotland","20","[c]","37730","35000"
"Leaver CS","2022","60-64","North Yorkshire","95","[c]","33900","29200"
"Leaver CS","2022","60-64","Northern Ireland","45","[c]","30080","26660"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","355","[c]","30880","27570"
"Leaver CS","2022","60-64","Outer London - East and North East","25","[c]","31680","31060"
"Leaver CS","2022","60-64","Outer London - South","125","[c]","36130","31060"
"Leaver CS","2022","60-64","Outer London - West and North West","120","[c]","36740","31880"
"Leaver CS","2022","60-64","Overseas","30","[c]","55960","47990"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","125","[c]","29440","27130"
"Leaver CS","2022","60-64","South Yorkshire","115","[c]","31600","27570"
"Leaver CS","2022","60-64","Southern Scotland","110","[c]","32640","27570"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","120","[c]","33210","27570"
"Leaver CS","2022","60-64","Tees Valley and Durham","130","[c]","29250","25310"
"Leaver CS","2022","60-64","Unknown","145","[c]","35210","30780"
"Leaver CS","2022","60-64","West Central Scotland","225","[c]","34800","31990"
"Leaver CS","2022","60-64","West Midlands","210","[c]","33950","27570"
"Leaver CS","2022","60-64","West Wales and The Valleys","125","[c]","34830","27570"
"Leaver CS","2022","60-64","West Yorkshire","240","[c]","33040","27570"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","50","[c]","30180","28280"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","115","[c]","29310","26590"
"Leaver CS","2022","65+","Cheshire","35","[c]","28840","27040"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","35","[c]","24900","21260"
"Leaver CS","2022","65+","Cumbria","30","[c]","29880","27570"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","120","[c]","27010","21410"
"Leaver CS","2022","65+","Devon","95","[c]","27540","22330"
"Leaver CS","2022","65+","Dorset and Somerset","80","[c]","28090","26780"
"Leaver CS","2022","65+","East Anglia","180","[c]","29670","26670"
"Leaver CS","2022","65+","East Wales","175","[c]","33020","27570"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","50","[c]","26510","26930"
"Leaver CS","2022","65+","Eastern Scotland","190","[c]","33670","27570"
"Leaver CS","2022","65+","Essex","60","[c]","30540","27370"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","260","[c]","37120","33300"
"Leaver CS","2022","65+","Greater Manchester","180","[c]","27880","24140"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","265","[c]","28710","24450"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","55","[c]","27980","26220"
"Leaver CS","2022","65+","Highlands and Islands","25","[c]","28360","27570"
"Leaver CS","2022","65+","Inner London - East","175","[c]","47500","38440"
"Leaver CS","2022","65+","Inner London - West","220","[c]","43320","38670"
"Leaver CS","2022","65+","Kent","95","[c]","28070","27370"
"Leaver CS","2022","65+","Lancashire","165","[c]","27080","21750"
"Leaver CS","2022","65+","Leicestershire, Rutland and Northamptonshire","80","[c]","28560","21260"
"Leaver CS","2022","65+","Lincolnshire","40","[c]","24450","21260"
"Leaver CS","2022","65+","Merseyside","235","[c]","25630","23960"
"Leaver CS","2022","65+","North Eastern Scotland","15","[c]","39290","30040"
"Leaver CS","2022","65+","North Yorkshire","60","[c]","28050","25330"
"Leaver CS","2022","65+","Northern Ireland","40","[c]","25860","22080"
"Leaver CS","2022","65+","Northumberland, and Tyne and Wear","265","[c]","24600","21260"
"Leaver CS","2022","65+","Outer London - East and North East","30","[c]","30270","29670"
"Leaver CS","2022","65+","Outer London - South","115","[c]","31210","29080"
"Leaver CS","2022","65+","Outer London - West and North West","110","[c]","32170","29080"
"Leaver CS","2022","65+","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Shropshire and Staffordshire","85","[c]","29420","27570"
"Leaver CS","2022","65+","South Yorkshire","90","[c]","28380","26120"
"Leaver CS","2022","65+","Southern Scotland","95","[c]","26160","25930"
"Leaver CS","2022","65+","Surrey, East and West Sussex","110","[c]","29730","27570"
"Leaver CS","2022","65+","Tees Valley and Durham","105","[c]","26470","21680"
"Leaver CS","2022","65+","Unknown","90","[c]","28680","22690"
"Leaver CS","2022","65+","West Central Scotland","190","[c]","28080","25760"
"Leaver CS","2022","65+","West Midlands","145","[c]","28430","25600"
"Leaver CS","2022","65+","West Wales and The Valleys","105","[c]","28090","25840"
"Leaver CS","2022","65+","West Yorkshire","190","[c]","27330","27000"
"Leaver CS","2022","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Bedfordshire and Hertfordshire","30","[c]","34800","30020"
"Leaver Dept.","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","75","[c]","29110","27570"
"Leaver Dept.","2022","20-29","Cheshire","30","[c]","26340","27570"
"Leaver Dept.","2022","20-29","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cumbria","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Derbyshire and Nottinghamshire","135","[c]","26000","25000"
"Leaver Dept.","2022","20-29","Devon","30","[c]","23850","21670"
"Leaver Dept.","2022","20-29","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Anglia","85","[c]","25730","25010"
"Leaver Dept.","2022","20-29","East Wales","175","[c]","29020","27980"
"Leaver Dept.","2022","20-29","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Eastern Scotland","115","[c]","26200","26470"
"Leaver Dept.","2022","20-29","Essex","20","[c]","28990","29290"
"Leaver Dept.","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","515","[c]","26390","26070"
"Leaver Dept.","2022","20-29","Greater Manchester","295","[c]","25810","24880"
"Leaver Dept.","2022","20-29","Hampshire and Isle of Wight","85","[c]","28100","28590"
"Leaver Dept.","2022","20-29","Herefordshire, Worcestershire and Warwickshire","20","[c]","23150","21260"
"Leaver Dept.","2022","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Inner London - East","610","[c]","32530","32310"
"Leaver Dept.","2022","20-29","Inner London - West","2550","[c]","36030","33640"
"Leaver Dept.","2022","20-29","Kent","30","[c]","25070","24180"
"Leaver Dept.","2022","20-29","Lancashire","50","[c]","24910","21260"
"Leaver Dept.","2022","20-29","Leicestershire, Rutland and Northamptonshire","35","[c]","22320","21170"
"Leaver Dept.","2022","20-29","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Merseyside","175","[c]","25350","24890"
"Leaver Dept.","2022","20-29","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North Yorkshire","50","[c]","27460","25790"
"Leaver Dept.","2022","20-29","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northumberland, and Tyne and Wear","190","[c]","25580","24880"
"Leaver Dept.","2022","20-29","Outer London - East and North East","50","[c]","29810","31060"
"Leaver Dept.","2022","20-29","Outer London - South","115","[c]","32850","31060"
"Leaver Dept.","2022","20-29","Outer London - West and North West","320","[c]","29600","27620"
"Leaver Dept.","2022","20-29","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Shropshire and Staffordshire","35","[c]","25600","26510"
"Leaver Dept.","2022","20-29","South Yorkshire","80","[c]","29560","27570"
"Leaver Dept.","2022","20-29","Southern Scotland","30","[c]","28960","27570"
"Leaver Dept.","2022","20-29","Surrey, East and West Sussex","40","[c]","27520","27570"
"Leaver Dept.","2022","20-29","Tees Valley and Durham","60","[c]","25870","27040"
"Leaver Dept.","2022","20-29","Unknown","300","[c]","32290","32000"
"Leaver Dept.","2022","20-29","West Central Scotland","145","[c]","25700","24890"
"Leaver Dept.","2022","20-29","West Midlands","285","[c]","25040","24250"
"Leaver Dept.","2022","20-29","West Wales and The Valleys","45","[c]","26550","27570"
"Leaver Dept.","2022","20-29","West Yorkshire","305","[c]","28940","27570"
"Leaver Dept.","2022","30-39","Bedfordshire and Hertfordshire","20","[c]","36380","32540"
"Leaver Dept.","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","95","[c]","39770","38200"
"Leaver Dept.","2022","30-39","Cheshire","30","[c]","29870","27570"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cumbria","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derbyshire and Nottinghamshire","130","[c]","31030","27570"
"Leaver Dept.","2022","30-39","Devon","30","[c]","35420","33670"
"Leaver Dept.","2022","30-39","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Anglia","100","[c]","32870","30760"
"Leaver Dept.","2022","30-39","East Wales","205","[c]","34260","30830"
"Leaver Dept.","2022","30-39","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Eastern Scotland","150","[c]","28110","27570"
"Leaver Dept.","2022","30-39","Essex","40","[c]","32600","30460"
"Leaver Dept.","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","515","[c]","34730","33400"
"Leaver Dept.","2022","30-39","Greater Manchester","285","[c]","31830","27570"
"Leaver Dept.","2022","30-39","Hampshire and Isle of Wight","75","[c]","34220","31040"
"Leaver Dept.","2022","30-39","Herefordshire, Worcestershire and Warwickshire","25","[c]","26450","27240"
"Leaver Dept.","2022","30-39","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Inner London - East","680","[c]","43120","40070"
"Leaver Dept.","2022","30-39","Inner London - West","1930","[c]","47430","45200"
"Leaver Dept.","2022","30-39","Kent","40","[c]","32350","29290"
"Leaver Dept.","2022","30-39","Lancashire","65","[c]","31120","27570"
"Leaver Dept.","2022","30-39","Leicestershire, Rutland and Northamptonshire","25","[c]","27450","27570"
"Leaver Dept.","2022","30-39","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Merseyside","205","[c]","28530","25520"
"Leaver Dept.","2022","30-39","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North Yorkshire","65","[c]","38190","36330"
"Leaver Dept.","2022","30-39","Northern Ireland","20","[c]","31230","26260"
"Leaver Dept.","2022","30-39","Northumberland, and Tyne and Wear","225","[c]","30780","27570"
"Leaver Dept.","2022","30-39","Outer London - East and North East","30","[c]","31560","31060"
"Leaver Dept.","2022","30-39","Outer London - South","105","[c]","37260","32000"
"Leaver Dept.","2022","30-39","Outer London - West and North West","305","[c]","38480","35250"
"Leaver Dept.","2022","30-39","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Shropshire and Staffordshire","45","[c]","28800","27570"
"Leaver Dept.","2022","30-39","South Yorkshire","85","[c]","38240","35590"
"Leaver Dept.","2022","30-39","Southern Scotland","50","[c]","35130","33930"
"Leaver Dept.","2022","30-39","Surrey, East and West Sussex","30","[c]","38320","38200"
"Leaver Dept.","2022","30-39","Tees Valley and Durham","65","[c]","28540","27570"
"Leaver Dept.","2022","30-39","Unknown","215","[c]","39790","33250"
"Leaver Dept.","2022","30-39","West Central Scotland","185","[c]","28980","27570"
"Leaver Dept.","2022","30-39","West Midlands","305","[c]","29720","27570"
"Leaver Dept.","2022","30-39","West Wales and The Valleys","50","[c]","30640","27570"
"Leaver Dept.","2022","30-39","West Yorkshire","290","[c]","33810","29260"
"Leaver Dept.","2022","40-49","Bedfordshire and Hertfordshire","15","[c]","33290","31880"
"Leaver Dept.","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","115","[c]","44940","42380"
"Leaver Dept.","2022","40-49","Cheshire","15","[c]","35760","32490"
"Leaver Dept.","2022","40-49","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Cumbria","10","[c]","26800","26420"
"Leaver Dept.","2022","40-49","Derbyshire and Nottinghamshire","125","[c]","37280","31720"
"Leaver Dept.","2022","40-49","Devon","50","[c]","37230","31990"
"Leaver Dept.","2022","40-49","Dorset and Somerset","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Anglia","115","[c]","40040","33630"
"Leaver Dept.","2022","40-49","East Wales","120","[c]","36570","32380"
"Leaver Dept.","2022","40-49","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Eastern Scotland","130","[c]","32140","27570"
"Leaver Dept.","2022","40-49","Essex","25","[c]","36880","32310"
"Leaver Dept.","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","450","[c]","41940","39170"
"Leaver Dept.","2022","40-49","Greater Manchester","230","[c]","36930","31420"
"Leaver Dept.","2022","40-49","Hampshire and Isle of Wight","55","[c]","41350","36330"
"Leaver Dept.","2022","40-49","Herefordshire, Worcestershire and Warwickshire","30","[c]","35280","27570"
"Leaver Dept.","2022","40-49","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inner London - East","575","[c]","50440","50420"
"Leaver Dept.","2022","40-49","Inner London - West","975","[c]","56050","54700"
"Leaver Dept.","2022","40-49","Kent","50","[c]","42660","37760"
"Leaver Dept.","2022","40-49","Lancashire","75","[c]","37190","32210"
"Leaver Dept.","2022","40-49","Leicestershire, Rutland and Northamptonshire","30","[c]","32750","30990"
"Leaver Dept.","2022","40-49","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Merseyside","160","[c]","34570","29160"
"Leaver Dept.","2022","40-49","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North Yorkshire","50","[c]","44720","38490"
"Leaver Dept.","2022","40-49","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northumberland, and Tyne and Wear","210","[c]","34490","27570"
"Leaver Dept.","2022","40-49","Outer London - East and North East","15","[c]","30570","31060"
"Leaver Dept.","2022","40-49","Outer London - South","85","[c]","42460","38900"
"Leaver Dept.","2022","40-49","Outer London - West and North West","310","[c]","48100","42550"
"Leaver Dept.","2022","40-49","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Shropshire and Staffordshire","35","[c]","34860","27570"
"Leaver Dept.","2022","40-49","South Yorkshire","75","[c]","42410","40750"
"Leaver Dept.","2022","40-49","Southern Scotland","40","[c]","37730","33930"
"Leaver Dept.","2022","40-49","Surrey, East and West Sussex","55","[c]","39360","32150"
"Leaver Dept.","2022","40-49","Tees Valley and Durham","45","[c]","36760","31990"
"Leaver Dept.","2022","40-49","Unknown","140","[c]","41860","32440"
"Leaver Dept.","2022","40-49","West Central Scotland","125","[c]","30040","27570"
"Leaver Dept.","2022","40-49","West Midlands","270","[c]","36280","30450"
