"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","EO","Female","55","55","28250","28070"
"In post","2022","Black","Digital, Data & Technology","EO","Male","70","70","28160","27610"
"In post","2022","Black","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","G6/G7","Female","60","60","55560","54700"
"In post","2022","Black","Digital, Data & Technology","G6/G7","Male","75","75","57170","55000"
"In post","2022","Black","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","SEO/HEO","Female","140","140","36920","36650"
"In post","2022","Black","Digital, Data & Technology","SEO/HEO","Male","210","205","37500","36810"
"In post","2022","Black","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","AA/AO","Female","20","20","[c]","[c]"
"In post","2022","Black","Finance","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Black","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","EO","Female","60","60","28690","28960"
"In post","2022","Black","Finance","EO","Male","25","25","[c]","[c]"
"In post","2022","Black","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","G6/G7","Female","45","45","57750","56270"
"In post","2022","Black","Finance","G6/G7","Male","35","35","57540","54910"
"In post","2022","Black","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","SEO/HEO","Female","140","140","37910","36880"
"In post","2022","Black","Finance","SEO/HEO","Male","100","100","39560","38730"
"In post","2022","Black","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","Black","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Black","Human Resources","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Black","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","EO","Female","85","85","28000","27570"
"In post","2022","Black","Human Resources","EO","Male","20","20","[c]","[c]"
"In post","2022","Black","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","G6/G7","Female","40","40","56470","55210"
"In post","2022","Black","Human Resources","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Black","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","SEO/HEO","Female","145","145","37600","37000"
"In post","2022","Black","Human Resources","SEO/HEO","Male","35","35","37070","36650"
"In post","2022","Black","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Black","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Internal Audit","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Black","Internal Audit","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Black","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","AA/AO","Female","90","85","23590","23770"
"In post","2022","Black","Legal","AA/AO","Male","35","35","22850","23770"
"In post","2022","Black","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","EO","Female","120","110","28480","27760"
"In post","2022","Black","Legal","EO","Male","35","35","28400","27650"
"In post","2022","Black","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","G6/G7","Female","170","160","57910","55610"
"In post","2022","Black","Legal","G6/G7","Male","70","70","61050","60550"
"In post","2022","Black","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Black","Legal","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Black","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal","SEO/HEO","Female","80","75","37590","37930"
"In post","2022","Black","Legal","SEO/HEO","Male","35","35","36370","37090"
"In post","2022","Black","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","AA/AO","Female","1690","1550","23870","23720"
"In post","2022","Black","No function","AA/AO","Male","1220","1180","26420","24950"
"In post","2022","Black","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","EO","Female","2535","2400","29570","30320"
"In post","2022","Black","No function","EO","Male","1150","1130","29680","29830"
"In post","2022","Black","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","G6/G7","Female","320","315","56980","54370"
"In post","2022","Black","No function","G6/G7","Male","175","170","57560","54160"
"In post","2022","Black","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","SCS level","Female","30","30","87070","78670"
"In post","2022","Black","No function","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Black","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","SEO/HEO","Female","1220","1190","37250","36650"
"In post","2022","Black","No function","SEO/HEO","Male","690","680","38300","37610"
"In post","2022","Black","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","No function","Unknown","Female","830","790","31410","28690"
"In post","2022","Black","No function","Unknown","Male","345","335","31760","28690"
"In post","2022","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","AA/AO","Female","40","30","23440","23380"
"In post","2022","Black","Project Delivery","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Black","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","EO","Female","65","60","27530","28840"
"In post","2022","Black","Project Delivery","EO","Male","35","35","28240","27570"
"In post","2022","Black","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","G6/G7","Female","90","90","58570","58710"
"In post","2022","Black","Project Delivery","G6/G7","Male","60","60","58740","58600"
"In post","2022","Black","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","SEO/HEO","Female","200","200","37760","37930"
"In post","2022","Black","Project Delivery","SEO/HEO","Male","175","175","36470","36820"
"In post","2022","Black","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Black","Property","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Black","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","EO","Female","35","35","28800","29590"
"In post","2022","Black","Property","EO","Male","25","20","[c]","[c]"
"In post","2022","Black","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Black","Property","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Black","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","SEO/HEO","Female","60","60","37040","36970"
"In post","2022","Black","Property","SEO/HEO","Male","35","35","40960","40380"
"In post","2022","Black","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Black","Security","AA/AO","Male","50","50","24620","22900"
"In post","2022","Black","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","EO","Female","10","10","[c]","[c]"
"In post","2022","Black","Security","EO","Male","15","15","[c]","[c]"
"In post","2022","Black","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Black","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Black","Security","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Black","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","AA/AO","Female","345","295","23930","25630"
"In post","2022","Black","Unknown","AA/AO","Male","170","165","23590","23340"
"In post","2022","Black","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","EO","Female","530","490","28630","28810"
"In post","2022","Black","Unknown","EO","Male","285","280","28530","28670"
"In post","2022","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","G6/G7","Female","110","110","60520","57680"
"In post","2022","Black","Unknown","G6/G7","Male","75","75","61260","57460"
"In post","2022","Black","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","SEO/HEO","Female","455","445","38230","36650"
"In post","2022","Black","Unknown","SEO/HEO","Male","245","240","38260","36620"
"In post","2022","Black","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Mixed","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","EO","Female","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","EO","Male","10","10","[c]","[c]"
"In post","2022","Mixed","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","G6/G7","Female","40","40","59090","56850"
"In post","2022","Mixed","Analysis","G6/G7","Male","30","30","57160","55210"
"In post","2022","Mixed","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
