"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","65","[c]","35150","36330"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Outside London","SEO/HEO","40","[c]","34260","32410"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","London","EO","30","[c]","28850","29200"
"Leaver Dept.","2022","Declared disabled","Inner London - East","London","G6/G7","40","[c]","56260","54700"
"Leaver Dept.","2022","Declared disabled","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","London","SEO/HEO","65","[c]","36730","36490"
"Leaver Dept.","2022","Declared disabled","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","London","EO","80","[c]","28470","28320"
"Leaver Dept.","2022","Declared disabled","Inner London - West","London","G6/G7","130","[c]","58390","56340"
"Leaver Dept.","2022","Declared disabled","Inner London - West","London","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - West","London","SEO/HEO","205","[c]","37440","36900"
"Leaver Dept.","2022","Declared disabled","Inner London - West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Outside London","EO","30","[c]","26700","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Outside London","SEO/HEO","40","[c]","32700","32170"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","50","[c]","21920","21820"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","40","[c]","27790","27570"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","50","[c]","57760","53240"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","90","[c]","36490","38200"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","Outside London","SEO/HEO","10","[c]","[c]","[c]"
