"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","SEO","Heterosexual / straight","45","[c]","39770","37470"
"Leaver CS","2022","No function","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AO","Heterosexual / straight","120","[c]","21100","21260"
"Leaver CS","2022","No function","West Wales and The Valleys","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AO","Unknown","40","[c]","21100","21260"
"Leaver CS","2022","No function","West Wales and The Valleys","EO","Heterosexual / straight","60","[c]","27620","27570"
"Leaver CS","2022","No function","West Wales and The Valleys","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AA","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AA","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AO","Heterosexual / straight","190","[c]","20950","21010"
"Leaver CS","2022","No function","West Yorkshire","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AO","Unknown","95","[c]","20880","21130"
"Leaver CS","2022","No function","West Yorkshire","EO","Heterosexual / straight","210","[c]","26800","27570"
"Leaver CS","2022","No function","West Yorkshire","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","EO","Unknown","70","[c]","26960","27570"
"Leaver CS","2022","No function","West Yorkshire","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","HEO","Heterosexual / straight","60","[c]","32470","31990"
"Leaver CS","2022","No function","West Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","SEO","Heterosexual / straight","50","[c]","39800","38510"
"Leaver CS","2022","No function","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","70","[c]","23060","23250"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","35","[c]","53470","53780"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","105","[c]","30490","31380"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","95","[c]","41310","40600"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","65","[c]","37560","39250"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
