"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Home Office","Norwich and East Norfolk","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","Overseas","Female","125","120","31050","27370"
"In post","2022","Home Office","Overseas","Overseas","Male","180","175","30120","27370"
"In post","2022","Home Office","Oxfordshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Peterborough","Outside London","Female","315","265","24230","21680"
"In post","2022","Home Office","Peterborough","Outside London","Male","195","180","26050","21680"
"In post","2022","Home Office","Plymouth","Outside London","Female","40","40","28110","25310"
"In post","2022","Home Office","Plymouth","Outside London","Male","60","55","30080","27370"
"In post","2022","Home Office","Portsmouth","Outside London","Female","125","115","28070","25310"
"In post","2022","Home Office","Portsmouth","Outside London","Male","330","325","30130","27330"
"In post","2022","Home Office","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Sefton","Outside London","Female","845","745","25160","24880"
"In post","2022","Home Office","Sefton","Outside London","Male","610","595","26620","24880"
"In post","2022","Home Office","Sheffield","Outside London","Female","1370","1210","28340","24890"
"In post","2022","Home Office","Sheffield","Outside London","Male","1275","1240","29520","25040"
"In post","2022","Home Office","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Solihull","Outside London","Female","475","430","28440","25310"
"In post","2022","Home Office","Solihull","Outside London","Male","360","345","28690","26040"
"In post","2022","Home Office","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South Ayrshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Home Office","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Home Office","South Lanarkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Home Office","South Lanarkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Home Office","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South Teesside","Outside London","Female","50","50","25780","25040"
"In post","2022","Home Office","South Teesside","Outside London","Male","55","55","26720","25310"
"In post","2022","Home Office","South West Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Home Office","South West Wales","Outside London","Male","35","30","28270","25040"
"In post","2022","Home Office","Southampton","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Home Office","Southampton","Outside London","Male","65","65","28290","25310"
"In post","2022","Home Office","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Stoke-on-Trent","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Home Office","Stoke-on-Trent","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Home Office","Suffolk CC","Outside London","Female","100","90","26570","25040"
"In post","2022","Home Office","Suffolk CC","Outside London","Male","165","160","27020","25910"
"In post","2022","Home Office","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Swansea","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Swansea","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Home Office","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Thurrock","Outside London","Female","105","100","25120","24890"
"In post","2022","Home Office","Thurrock","Outside London","Male","155","150","26150","25040"
"In post","2022","Home Office","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Tyneside","Outside London","Female","210","200","27850","25040"
"In post","2022","Home Office","Tyneside","Outside London","Male","175","170","29010","25310"
"In post","2022","Home Office","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wandsworth","London","Female","10","10","[c]","[c]"
"In post","2022","Home Office","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Warrington","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Warrington","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Home Office","Warwickshire CC","Outside London","Female","45","40","24540","21680"
"In post","2022","Home Office","Warwickshire CC","Outside London","Male","50","50","26270","24880"
"In post","2022","Home Office","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Essex","Outside London","Female","175","150","29330","27370"
"In post","2022","Home Office","West Essex","Outside London","Male","240","210","30120","27370"
"In post","2022","Home Office","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Sussex (North East)","Outside London","Female","335","290","28660","26990"
"In post","2022","Home Office","West Sussex (North East)","Outside London","Male","450","405","29200","27710"
"In post","2022","Home Office","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Westminster","London","Female","2330","2235","47040","41970"
"In post","2022","Home Office","Westminster","London","Male","1905","1885","50130","43880"
"In post","2022","Home Office","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Worcestershire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Home Office","Worcestershire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Home Office","York","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","Male","85","80","40630","44070"
"In post","2022","Ministry of Defence","Angus and Dundee City","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Angus and Dundee City","Outside London","Male","30","30","24260","21830"
"In post","2022","Ministry of Defence","Antrim and Newtownabbey","Outside London","Female","55","50","27210","22100"
"In post","2022","Ministry of Defence","Antrim and Newtownabbey","Outside London","Male","120","115","23060","20560"
"In post","2022","Ministry of Defence","Ards and North Down","Outside London","Female","40","35","28340","22580"
"In post","2022","Ministry of Defence","Ards and North Down","Outside London","Male","135","135","22140","20560"
"In post","2022","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Barnet","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Barnet","London","Male","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Barnsley, Doncaster and Rotherham","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","4500","4210","35980","33300"
"In post","2022","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","7365","7240","40690","39500"
"In post","2022","Ministry of Defence","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Belfast","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Belfast","Outside London","Male","35","35","21130","20560"
"In post","2022","Ministry of Defence","Berkshire","Outside London","Female","230","220","30930","26670"
"In post","2022","Ministry of Defence","Berkshire","Outside London","Male","770","765","35960","39070"
"In post","2022","Ministry of Defence","Bexley and Greenwich","London","Female","50","45","32220","26010"
"In post","2022","Ministry of Defence","Bexley and Greenwich","London","Male","65","65","34770","33950"
"In post","2022","Ministry of Defence","Birmingham","Outside London","Female","45","40","26160","21830"
"In post","2022","Ministry of Defence","Birmingham","Outside London","Male","45","45","26040","20530"
"In post","2022","Ministry of Defence","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Bournemouth, Christchurch and Poole","Outside London","Female","35","35","24270","21600"
"In post","2022","Ministry of Defence","Bournemouth, Christchurch and Poole","Outside London","Male","60","60","24600","20770"
"In post","2022","Ministry of Defence","Breckland and South Norfolk","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Breckland and South Norfolk","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Brent","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Brent","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Bristol, City of","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Bristol, City of","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Ministry of Defence","Buckinghamshire","Outside London","Female","465","440","33190","28840"
"In post","2022","Ministry of Defence","Buckinghamshire","Outside London","Male","280","280","38480","35300"
"In post","2022","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Ministry of Defence","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Cambridgeshire CC","Outside London","Female","570","545","32540","33000"
"In post","2022","Ministry of Defence","Cambridgeshire CC","Outside London","Male","770","760","37510","33630"
"In post","2022","Ministry of Defence","Camden and City of London","London","Female","35","35","36170","32370"
"In post","2022","Ministry of Defence","Camden and City of London","London","Male","105","105","35780","33680"
"In post","2022","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","Female","100","90","24720","21830"
"In post","2022","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","Male","160","155","28020","26670"
"In post","2022","Ministry of Defence","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Causeway Coast and Glens","Outside London","Male","60","60","20980","20560"
"In post","2022","Ministry of Defence","Central Bedfordshire","Outside London","Female","145","140","28430","26510"
"In post","2022","Ministry of Defence","Central Bedfordshire","Outside London","Male","210","210","32810","33000"
"In post","2022","Ministry of Defence","Central Hampshire","Outside London","Female","1570","1495","35140","33300"
"In post","2022","Ministry of Defence","Central Hampshire","Outside London","Male","2015","1970","39720","38070"
"In post","2022","Ministry of Defence","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Cheshire East","Outside London","Female","200","180","27640","22170"
"In post","2022","Ministry of Defence","Cheshire East","Outside London","Male","160","155","28110","26350"
"In post","2022","Ministry of Defence","Cheshire West and Chester","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Cheshire West and Chester","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","City of Edinburgh","Outside London","Female","110","105","29740","26000"
"In post","2022","Ministry of Defence","City of Edinburgh","Outside London","Male","110","105","26730","21380"
"In post","2022","Ministry of Defence","Clackmannanshire and Fife","Outside London","Female","135","130","29970","26670"
"In post","2022","Ministry of Defence","Clackmannanshire and Fife","Outside London","Male","260","250","34690","33300"
"In post","2022","Ministry of Defence","Conwy and Denbighshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Conwy and Denbighshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","Female","145","125","26770","21600"
"In post","2022","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","Male","300","290","25710","22330"
"In post","2022","Ministry of Defence","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Coventry","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Croydon","London","Female","10","5","[c]","[c]"
"In post","2022","Ministry of Defence","Croydon","London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Derby","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Ministry of Defence","Derby","Outside London","Male","55","55","36780","39070"
"In post","2022","Ministry of Defence","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Derry City and Strabane","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Devon CC","Outside London","Female","150","135","25030","21380"
"In post","2022","Ministry of Defence","Devon CC","Outside London","Male","235","230","25560","23370"
"In post","2022","Ministry of Defence","Dorset","Outside London","Female","205","195","26830","26350"
"In post","2022","Ministry of Defence","Dorset","Outside London","Male","400","395","30540","29200"
"In post","2022","Ministry of Defence","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Dumfries and Galloway","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Durham","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Durham","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Ealing","London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","Female","55","50","25130","22690"
"In post","2022","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","Male","240","235","26260","24470"
"In post","2022","Ministry of Defence","East Cumbria","Outside London","Female","35","35","23010","21170"
"In post","2022","Ministry of Defence","East Cumbria","Outside London","Male","110","105","24930","21340"
"In post","2022","Ministry of Defence","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","380","360","29920","26350"
"In post","2022","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","1230","1195","32850","33000"
"In post","2022","Ministry of Defence","East Kent","Outside London","Female","40","40","29430","25000"
"In post","2022","Ministry of Defence","East Kent","Outside London","Male","70","70","26240","25000"
"In post","2022","Ministry of Defence","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Merseyside","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Ministry of Defence","East Merseyside","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","East Riding of Yorkshire","Outside London","Female","105","100","24650","21830"
"In post","2022","Ministry of Defence","East Riding of Yorkshire","Outside London","Male","365","355","28140","26670"
"In post","2022","Ministry of Defence","East Surrey","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Sussex CC","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Essex Haven Gateway","Outside London","Female","120","115","30520","26670"
"In post","2022","Ministry of Defence","Essex Haven Gateway","Outside London","Male","140","135","33530","27880"
"In post","2022","Ministry of Defence","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Fermanagh and Omagh","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Flintshire and Wrexham","Outside London","Female","80","80","30030","27040"
"In post","2022","Ministry of Defence","Flintshire and Wrexham","Outside London","Male","365","355","30030","29470"
"In post","2022","Ministry of Defence","Glasgow City","Outside London","Female","490","455","26160","22330"
"In post","2022","Ministry of Defence","Glasgow City","Outside London","Male","430","425","28900","26350"
"In post","2022","Ministry of Defence","Gloucestershire CC","Outside London","Female","160","150","28140","23280"
"In post","2022","Ministry of Defence","Gloucestershire CC","Outside London","Male","195","190","32710","33000"
"In post","2022","Ministry of Defence","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Greater Manchester North East","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Greater Manchester South West","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Gwent Valleys","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Gwent Valleys","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Hackney and Newham","London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Haringey and Islington","London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Harrow and Hillingdon","London","Female","120","115","28880","25890"
"In post","2022","Ministry of Defence","Harrow and Hillingdon","London","Male","210","205","29250","23400"
"In post","2022","Ministry of Defence","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Hartlepool and Stockton-on-Tees","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Heart of Essex","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Heart of Essex","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Herefordshire, County of","Outside London","Female","140","135","26040","21830"
"In post","2022","Ministry of Defence","Herefordshire, County of","Outside London","Male","175","175","28910","26350"
"In post","2022","Ministry of Defence","Hertfordshire CC","Outside London","Female","230","225","40930","37640"
"In post","2022","Ministry of Defence","Hertfordshire CC","Outside London","Male","220","220","42050","37640"
"In post","2022","Ministry of Defence","Hounslow and Richmond upon Thames","London","Female","110","100","32150","29250"
"In post","2022","Ministry of Defence","Hounslow and Richmond upon Thames","London","Male","190","180","32490","29250"
"In post","2022","Ministry of Defence","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","140","130","26870","21280"
"In post","2022","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","175","170","25790","21170"
"In post","2022","Ministry of Defence","Isle of Anglesey","Outside London","Female","40","35","27460","22330"
"In post","2022","Ministry of Defence","Isle of Anglesey","Outside London","Male","50","45","28060","26670"
"In post","2022","Ministry of Defence","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","London","Female","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Kingston upon Hull, City of","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Kingston upon Hull, City of","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Lancaster and Wyre","Outside London","Female","300","270","28520","26670"
"In post","2022","Ministry of Defence","Lancaster and Wyre","Outside London","Male","130","130","32360","26670"
"In post","2022","Ministry of Defence","Leeds","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Leeds","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Ministry of Defence","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Leicester","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Leicestershire CC and Rutland","Outside London","Female","115","110","24970","21170"
"In post","2022","Ministry of Defence","Leicestershire CC and Rutland","Outside London","Male","60","60","26330","26350"
"In post","2022","Ministry of Defence","Lewisham and Southwark","London","Female","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Lewisham and Southwark","London","Male","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Lincolnshire CC","Outside London","Female","540","510","26450","21830"
"In post","2022","Ministry of Defence","Lincolnshire CC","Outside London","Male","595","585","30000","26670"
"In post","2022","Ministry of Defence","Lisburn and Castlereagh","Outside London","Female","135","125","26560","22580"
"In post","2022","Ministry of Defence","Lisburn and Castlereagh","Outside London","Male","190","185","28230","22580"
"In post","2022","Ministry of Defence","Liverpool","Outside London","Female","160","145","26670","22330"
"In post","2022","Ministry of Defence","Liverpool","Outside London","Male","160","155","28370","26350"
"In post","2022","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Ministry of Defence","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Manchester","Outside London","Female","35","35","29230","26670"
"In post","2022","Ministry of Defence","Manchester","Outside London","Male","65","60","38830","37920"
"In post","2022","Ministry of Defence","Medway","Outside London","Female","60","55","26460","22330"
"In post","2022","Ministry of Defence","Medway","Outside London","Male","40","35","28190","26350"
"In post","2022","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Mid Kent","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Mid Kent","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Mid Lancashire","Outside London","Female","70","65","27880","22330"
"In post","2022","Ministry of Defence","Mid Lancashire","Outside London","Male","85","80","30670","27700"
