"Status","Year","Age","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Operational Research","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Hackney and Newham","London","10","10","38320","37770"
"In post","2022","20-29","Operational Research","Leeds","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Operational Research","Liverpool","Outside London","10","10","36370","33370"
"In post","2022","20-29","Operational Research","Manchester","Outside London","15","15","35330","33370"
"In post","2022","20-29","Operational Research","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Operational Research","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Operational Research","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Operational Research","Tower Hamlets","London","35","35","40500","35070"
"In post","2022","20-29","Operational Research","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Operational Research","Westminster","London","60","60","40680","37050"
"In post","2022","20-29","Operational Research","Wiltshire","Outside London","15","15","33450","29230"
"In post","2022","20-29","Other","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Angus and Dundee City","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Barnet","London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Barnsley, Doncaster and Rotherham","Outside London","30","25","21710","21260"
"In post","2022","20-29","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","350","345","25290","23800"
"In post","2022","20-29","Other","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Berkshire","Outside London","15","15","23510","21170"
"In post","2022","20-29","Other","Bexley and Greenwich","London","10","10","30080","31060"
"In post","2022","20-29","Other","Birmingham","Outside London","25","25","26730","24100"
"In post","2022","20-29","Other","Blackpool","Outside London","35","35","24820","21260"
"In post","2022","20-29","Other","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Bradford","Outside London","45","45","22870","21260"
"In post","2022","20-29","Other","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Bridgend and Neath Port Talbot","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Bristol, City of","Outside London","35","35","25600","24100"
"In post","2022","20-29","Other","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Buckinghamshire","Outside London","20","20","23290","22650"
"In post","2022","20-29","Other","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Cambridgeshire CC","Outside London","30","30","24450","21170"
"In post","2022","20-29","Other","Camden and City of London","London","60","60","36500","32880"
"In post","2022","20-29","Other","Cardiff and Vale of Glamorgan","Outside London","35","30","27490","27570"
"In post","2022","20-29","Other","Central Bedfordshire","Outside London","15","15","23160","21170"
"In post","2022","20-29","Other","Central Hampshire","Outside London","45","45","23820","21170"
"In post","2022","20-29","Other","Central Valleys","Outside London","35","35","24780","24630"
"In post","2022","20-29","Other","Cheshire East","Outside London","25","25","23150","22170"
"In post","2022","20-29","Other","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","City of Edinburgh","Outside London","30","25","29670","27230"
"In post","2022","20-29","Other","Clackmannanshire and Fife","Outside London","10","10","26450","26930"
"In post","2022","20-29","Other","Conwy and Denbighshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Cornwall and Isles of Scilly","Outside London","15","15","21480","21260"
"In post","2022","20-29","Other","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Croydon","London","75","75","33050","31060"
"In post","2022","20-29","Other","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Devon CC","Outside London","10","10","21780","21220"
"In post","2022","20-29","Other","Dorset","Outside London","15","15","21220","21170"
"In post","2022","20-29","Other","Dudley","Outside London","40","35","21760","21260"
"In post","2022","20-29","Other","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Durham","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Ealing","London","10","10","31060","31060"
"In post","2022","20-29","Other","East Ayrshire and North Ayrshire mainland","Outside London","45","45","21930","20480"
"In post","2022","20-29","Other","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","25","25","24830","21640"
"In post","2022","20-29","Other","East Kent","Outside London","30","30","25690","24250"
"In post","2022","20-29","Other","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","East Sussex CC","Outside London","20","20","24990","27570"
"In post","2022","20-29","Other","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Essex Haven Gateway","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Essex Thames Gateway","Outside London","10","10","26260","24250"
"In post","2022","20-29","Other","Falkirk","Outside London","20","20","30130","27570"
"In post","2022","20-29","Other","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Glasgow City","Outside London","145","140","25590","23450"
"In post","2022","20-29","Other","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Greater Manchester North East","Outside London","10","10","27570","27570"
"In post","2022","20-29","Other","Greater Manchester North West","Outside London","10","10","24530","21260"
"In post","2022","20-29","Other","Greater Manchester South East","Outside London","20","20","22310","21260"
"In post","2022","20-29","Other","Greater Manchester South West","Outside London","40","40","25700","21260"
"In post","2022","20-29","Other","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Gwynedd","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Hackney and Newham","London","30","30","32090","31060"
"In post","2022","20-29","Other","Haringey and Islington","London","15","15","29950","31060"
"In post","2022","20-29","Other","Harrow and Hillingdon","London","15","15","24500","24250"
"In post","2022","20-29","Other","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Hertfordshire CC","Outside London","15","15","28330","24250"
"In post","2022","20-29","Other","Hounslow and Richmond upon Thames","London","15","15","31360","31060"
"In post","2022","20-29","Other","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","15","22560","21170"
"In post","2022","20-29","Other","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Lambeth","London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Lancaster and Wyre","Outside London","10","10","23100","21170"
"In post","2022","20-29","Other","Leeds","Outside London","20","20","27380","27570"
"In post","2022","20-29","Other","Leicester","Outside London","15","15","24620","27570"
"In post","2022","20-29","Other","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Lewisham and Southwark","London","10","10","29990","31060"
"In post","2022","20-29","Other","Lincolnshire CC","Outside London","25","25","22710","21170"
"In post","2022","20-29","Other","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Liverpool","Outside London","40","40","26800","27570"
"In post","2022","20-29","Other","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Manchester","Outside London","40","40","28870","27570"
"In post","2022","20-29","Other","Medway","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Merton, Kingston upon Thames and Sutton","London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Mid Lancashire","Outside London","10","10","21260","21260"
"In post","2022","20-29","Other","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Na h-Eileanan Siar","Outside London","15","15","21750","21260"
"In post","2022","20-29","Other","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","North Lanarkshire","Outside London","20","20","23920","21640"
"In post","2022","20-29","Other","North Northamptonshire","Outside London","45","40","21660","21260"
"In post","2022","20-29","Other","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","North Yorkshire CC","Outside London","15","15","21640","21170"
"In post","2022","20-29","Other","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Overseas","Overseas","20","20","34870","34000"
"In post","2022","20-29","Other","Oxfordshire CC","Outside London","30","30","24570","21290"
"In post","2022","20-29","Other","Perth and Kinross, and Stirling","Outside London","15","15","31280","29550"
"In post","2022","20-29","Other","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Plymouth","Outside London","15","15","24190","21170"
"In post","2022","20-29","Other","Portsmouth","Outside London","15","15","28480","26670"
"In post","2022","20-29","Other","Powys","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Redbridge and Waltham Forest","London","10","10","30520","31060"
"In post","2022","20-29","Other","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Sefton","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","Sheffield","Outside London","25","25","27930","27570"
"In post","2022","20-29","Other","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Solihull","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Somerset CC","Outside London","30","30","21670","21260"
"In post","2022","20-29","Other","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","South Hampshire","Outside London","35","35","21650","20480"
"In post","2022","20-29","Other","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","South Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Other","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","South West Wales","Outside London","10","10","25490","26100"
"In post","2022","20-29","Other","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Staffordshire CC","Outside London","25","20","25660","26350"
"In post","2022","20-29","Other","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Suffolk CC","Outside London","35","35","22450","21260"
"In post","2022","20-29","Other","Sunderland","Outside London","60","60","22620","21260"
"In post","2022","20-29","Other","Swansea","Outside London","20","20","24030","21260"
"In post","2022","20-29","Other","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Tower Hamlets","London","160","160","31910","28500"
"In post","2022","20-29","Other","Tyneside","Outside London","55","50","24790","21260"
"In post","2022","20-29","Other","Unknown","Unknown","375","375","28190","28980"
"In post","2022","20-29","Other","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Warrington","Outside London","15","15","27750","27570"
"In post","2022","20-29","Other","Warwickshire CC","Outside London","35","30","21640","21260"
"In post","2022","20-29","Other","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Westminster","London","440","435","32330","28760"
"In post","2022","20-29","Other","Wiltshire","Outside London","60","60","23890","21170"
"In post","2022","20-29","Other","Wirral","Outside London","10","10","28010","27570"
"In post","2022","20-29","Other","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning","Westminster","London","25","25","37350","33210"
"In post","2022","20-29","Planning","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Planning Inspectors","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","20","31500","33000"
"In post","2022","20-29","Policy","Belfast","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Policy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Birmingham","Outside London","85","85","29650","30190"
"In post","2022","20-29","Policy","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Bristol, City of","Outside London","215","210","33330","30250"
"In post","2022","20-29","Policy","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Camden and City of London","London","20","20","42870","42000"
"In post","2022","20-29","Policy","Cardiff and Vale of Glamorgan","Outside London","135","130","31010","29430"
"In post","2022","20-29","Policy","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Policy","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","City of Edinburgh","Outside London","20","20","32190","30190"
"In post","2022","20-29","Policy","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Coventry","Outside London","75","75","31560","29730"
"In post","2022","20-29","Policy","Croydon","London","35","35","44230","37930"
"In post","2022","20-29","Policy","Darlington","Outside London","65","65","33230","29360"
"In post","2022","20-29","Policy","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Policy","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Glasgow City","Outside London","25","25","26830","26270"
"In post","2022","20-29","Policy","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Greater Manchester South West","Outside London","100","100","34240","30820"
"In post","2022","20-29","Policy","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Hackney and Newham","London","25","25","40220","37930"
"In post","2022","20-29","Policy","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Hertfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Policy","Hounslow and Richmond upon Thames","London","10","10","37050","38720"
"In post","2022","20-29","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Leeds","Outside London","170","165","34810","31990"
"In post","2022","20-29","Policy","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Liverpool","Outside London","15","15","31590","31940"
"In post","2022","20-29","Policy","Manchester","Outside London","185","185","34240","32080"
"In post","2022","20-29","Policy","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Monmouthshire and Newport","Outside London","25","25","34250","30710"
"In post","2022","20-29","Policy","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Nottingham","Outside London","45","45","31490","30090"
"In post","2022","20-29","Policy","Overseas","Overseas","180","180","35250","33230"
"In post","2022","20-29","Policy","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Sheffield","Outside London","150","150","33220","31990"
"In post","2022","20-29","Policy","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Policy","South Lanarkshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Policy","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Southampton","Outside London","30","30","29200","30730"
"In post","2022","20-29","Policy","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Swansea","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Tower Hamlets","London","55","55","36540","33400"
"In post","2022","20-29","Policy","Tyneside","Outside London","45","45","31020","29360"
"In post","2022","20-29","Policy","Unknown","Unknown","10","10","34450","32790"
"In post","2022","20-29","Policy","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Warrington","Outside London","15","15","30230","29180"
"In post","2022","20-29","Policy","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Policy","Westminster","London","6590","6560","40380","37820"
"In post","2022","20-29","Policy","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Policy","Wolverhampton","Outside London","25","25","30670","30190"
"In post","2022","20-29","Policy","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Policy","York","Outside London","65","65","31320","29180"
"In post","2022","20-29","Project Delivery","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","480","475","30130","30420"
"In post","2022","20-29","Project Delivery","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Project Delivery","Birmingham","Outside London","35","35","33480","30730"
"In post","2022","20-29","Project Delivery","Blackpool","Outside London","25","20","22580","21260"
"In post","2022","20-29","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Bristol, City of","Outside London","15","15","39100","36340"
"In post","2022","20-29","Project Delivery","Buckinghamshire","Outside London","10","10","35030","35000"
"In post","2022","20-29","Project Delivery","Cambridgeshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Project Delivery","Camden and City of London","London","5","5","[c]","[c]"
"In post","2022","20-29","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","10","10","35410","34170"
"In post","2022","20-29","Project Delivery","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Central Hampshire","Outside London","60","60","32460","33000"
"In post","2022","20-29","Project Delivery","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","City of Edinburgh","Outside London","10","10","42200","40180"
"In post","2022","20-29","Project Delivery","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Croydon","London","95","90","36780","35050"
"In post","2022","20-29","Project Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Devon CC","Outside London","30","30","27910","24650"
"In post","2022","20-29","Project Delivery","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Durham","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Glasgow City","Outside London","10","10","32990","32530"
"In post","2022","20-29","Project Delivery","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Greater Manchester South West","Outside London","20","20","33420","33080"
"In post","2022","20-29","Project Delivery","Hackney and Newham","London","15","10","37540","37930"
"In post","2022","20-29","Project Delivery","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Hertfordshire CC","Outside London","15","15","41410","37640"
"In post","2022","20-29","Project Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Leeds","Outside London","50","50","34120","31000"
"In post","2022","20-29","Project Delivery","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Project Delivery","Liverpool","Outside London","60","60","36350","33370"
"In post","2022","20-29","Project Delivery","Manchester","Outside London","40","40","34520","34020"
"In post","2022","20-29","Project Delivery","Mid Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Project Delivery","Milton Keynes","Outside London","10","10","[c]","[c]"
