"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Declared disabled","Ministry of Justice (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Infrastructure Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Infrastructure Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Savings and Investments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office for Budget Responsibility","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Public Health England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Public Health England","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Public Health England","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Public Health England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Public Health England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Public Health England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Rural Payments Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Serious Fraud Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Serious Fraud Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Social Security Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Student Awards Agency for Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The Insolvency Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The Insolvency Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Health Security Agency","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Health Security Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Health Security Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Space Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Statistics Authority","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Veterinary Medicines Directorate","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Welsh Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Welsh Revenue Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Animal and Plant Health Agency","AO","30","[c]","22340","21300"
"Leaver CS","2022","20-29","Declared non-disabled","Animal and Plant Health Agency","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Cabinet Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Charity Commission","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Companies House","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Companies House","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Competition and Markets Authority","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Competition and Markets Authority","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Prosecution Service","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Prosecution Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Electronics and Components Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Equipment and Support","EO","85","[c]","22140","20480"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Equipment and Support","HEO","60","[c]","28730","29750"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Equipment and Support","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Science and Technology Laboratory","AA","30","[c]","17560","17540"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Science and Technology Laboratory","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Science and Technology Laboratory","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Science and Technology Laboratory","HEO","45","[c]","29280","29230"
"Leaver CS","2022","20-29","Declared non-disabled","Defence Science and Technology Laboratory","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Education (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Education (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for International Trade","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for International Trade","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for International Trade","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Transport (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Transport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Transport (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Transport (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","AO","675","[c]","21610","21260"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","EO","595","[c]","28760","27570"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department for Work and Pensions (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Disclosure Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
