"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Legal","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","G6/G7","G7","20","[c]","61900","62590"
"Leaver CS","2022","65+","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","AA/AO","AA","285","[c]","19050","19150"
"Leaver CS","2022","65+","No function","AA/AO","AO","915","[c]","21560","21260"
"Leaver CS","2022","65+","No function","EO","EO","700","[c]","28020","27570"
"Leaver CS","2022","65+","No function","G6/G7","G6","35","[c]","69660","68720"
"Leaver CS","2022","65+","No function","G6/G7","G7","80","[c]","58890","56910"
"Leaver CS","2022","65+","No function","SCS level","SCS level","30","[c]","99750","97580"
"Leaver CS","2022","65+","No function","SEO/HEO","HEO","155","[c]","33690","33840"
"Leaver CS","2022","65+","No function","SEO/HEO","SEO","125","[c]","44350","43530"
"Leaver CS","2022","65+","No function","Unknown","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","EO","EO","35","[c]","23020","22090"
"Leaver CS","2022","65+","Project Delivery","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","G6/G7","G7","10","[c]","55010","55270"
"Leaver CS","2022","65+","Project Delivery","SEO/HEO","HEO","35","[c]","34150","33840"
"Leaver CS","2022","65+","Project Delivery","SEO/HEO","SEO","30","[c]","42950","42650"
"Leaver CS","2022","65+","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","AA/AO","AA","30","[c]","19210","19010"
"Leaver CS","2022","65+","Property","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","EO","EO","20","[c]","26890","27000"
"Leaver CS","2022","65+","Property","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","SEO/HEO","HEO","20","[c]","34870","35480"
"Leaver CS","2022","65+","Property","SEO/HEO","SEO","15","[c]","45270","45250"
"Leaver CS","2022","65+","Security","AA/AO","AA","40","[c]","21000","20060"
"Leaver CS","2022","65+","Security","AA/AO","AO","30","[c]","29630","26090"
"Leaver CS","2022","65+","Security","EO","EO","20","[c]","29890","26850"
"Leaver CS","2022","65+","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","SEO/HEO","HEO","20","[c]","35090","34640"
"Leaver CS","2022","65+","Security","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","AA/AO","AA","160","[c]","19900","19300"
"Leaver CS","2022","65+","Unknown","AA/AO","AO","540","[c]","22580","21680"
"Leaver CS","2022","65+","Unknown","EO","EO","365","[c]","28820","28850"
"Leaver CS","2022","65+","Unknown","G6/G7","G6","40","[c]","74570","75340"
"Leaver CS","2022","65+","Unknown","G6/G7","G7","55","[c]","62600","62140"
"Leaver CS","2022","65+","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","SEO/HEO","HEO","195","[c]","35900","36130"
"Leaver CS","2022","65+","Unknown","SEO/HEO","SEO","100","[c]","44840","44430"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","15","[c]","42730","34160"
"Leaver CS","2022","Unknown","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","AA/AO","AA","10","[c]","21050","22350"
"Leaver Dept.","2022","16-19","No function","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","EO","EO","20","[c]","27080","26440"
"Leaver Dept.","2022","20-29","Analysis","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","G6/G7","G7","35","[c]","53610","53130"
"Leaver Dept.","2022","20-29","Analysis","SEO/HEO","HEO","140","[c]","32690","32870"
"Leaver Dept.","2022","20-29","Analysis","SEO/HEO","SEO","45","[c]","41360","41990"
"Leaver Dept.","2022","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","EO","EO","15","[c]","25760","26670"
"Leaver Dept.","2022","20-29","Commercial","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","SEO/HEO","HEO","35","[c]","32730","33780"
"Leaver Dept.","2022","20-29","Commercial","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","EO","EO","40","[c]","28090","27800"
"Leaver Dept.","2022","20-29","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","SEO/HEO","HEO","50","[c]","34080","33610"
"Leaver Dept.","2022","20-29","Communications","SEO/HEO","SEO","15","[c]","42690","40640"
"Leaver Dept.","2022","20-29","Counter Fraud","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","EO","EO","15","[c]","27490","27570"
"Leaver Dept.","2022","20-29","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","AA/AO","AO","15","[c]","21220","21260"
"Leaver Dept.","2022","20-29","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","EO","EO","40","[c]","27160","26880"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","SEO/HEO","HEO","75","[c]","32840","33100"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","SEO/HEO","SEO","40","[c]","39680","40070"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","EO","EO","35","[c]","25840","25340"
"Leaver Dept.","2022","20-29","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","SEO/HEO","HEO","40","[c]","33030","33210"
"Leaver Dept.","2022","20-29","Finance","SEO/HEO","SEO","20","[c]","39240","40000"
"Leaver Dept.","2022","20-29","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","AA/AO","AO","20","[c]","21150","21300"
"Leaver Dept.","2022","20-29","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","AA/AO","AO","25","[c]","21730","21170"
"Leaver Dept.","2022","20-29","Human Resources","EO","EO","85","[c]","26900","27500"
"Leaver Dept.","2022","20-29","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","SEO/HEO","HEO","85","[c]","31660","32000"
"Leaver Dept.","2022","20-29","Human Resources","SEO/HEO","SEO","15","[c]","37990","38630"
"Leaver Dept.","2022","20-29","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","AA/AO","AO","30","[c]","23420","23770"
"Leaver Dept.","2022","20-29","Legal","EO","EO","25","[c]","27150","27050"
"Leaver Dept.","2022","20-29","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","AA/AO","AA","100","[c]","19760","19100"
"Leaver Dept.","2022","20-29","No function","AA/AO","AO","765","[c]","21380","21090"
"Leaver Dept.","2022","20-29","No function","EO","EO","1355","[c]","27100","27570"
"Leaver Dept.","2022","20-29","No function","G6/G7","G6","15","[c]","62630","64500"
"Leaver Dept.","2022","20-29","No function","G6/G7","G7","280","[c]","53580","53510"
"Leaver Dept.","2022","20-29","No function","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","SEO/HEO","HEO","1550","[c]","32070","32000"
"Leaver Dept.","2022","20-29","No function","SEO/HEO","SEO","460","[c]","39460","40070"
"Leaver Dept.","2022","20-29","No function","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","EO","EO","75","[c]","24880","26160"
"Leaver Dept.","2022","20-29","Project Delivery","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","SEO/HEO","HEO","75","[c]","31140","31250"
"Leaver Dept.","2022","20-29","Project Delivery","SEO/HEO","SEO","20","[c]","39820","40580"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","AA/AO","AO","10","[c]","21810","22030"
"Leaver Dept.","2022","20-29","Property","EO","EO","10","[c]","26760","26880"
"Leaver Dept.","2022","20-29","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","EO","EO","15","[c]","27640","27500"
"Leaver Dept.","2022","20-29","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","SEO/HEO","HEO","20","[c]","33780","33930"
"Leaver Dept.","2022","20-29","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","AO","355","[c]","22150","21680"
"Leaver Dept.","2022","20-29","Unknown","EO","EO","335","[c]","26960","26350"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","G7","55","[c]","57180","57440"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","HEO","265","[c]","34400","35070"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","SEO","80","[c]","42320","41970"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","G6/G7","G7","55","[c]","54620","54120"
"Leaver Dept.","2022","30-39","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","SEO/HEO","HEO","35","[c]","33240","32270"
"Leaver Dept.","2022","30-39","Analysis","SEO/HEO","SEO","40","[c]","41840","42410"
"Leaver Dept.","2022","30-39","Commercial","EO","EO","10","[c]","26570","26510"
"Leaver Dept.","2022","30-39","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","G6/G7","G7","20","[c]","52160","53120"
"Leaver Dept.","2022","30-39","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","SEO/HEO","HEO","30","[c]","32170","33000"
"Leaver Dept.","2022","30-39","Commercial","SEO/HEO","SEO","65","[c]","40150","40580"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","G6/G7","G7","40","[c]","54910","55110"
"Leaver Dept.","2022","30-39","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","SEO/HEO","HEO","50","[c]","34750","34550"
"Leaver Dept.","2022","30-39","Communications","SEO/HEO","SEO","50","[c]","41010","40600"
"Leaver Dept.","2022","30-39","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","EO","EO","10","[c]","27210","27570"
"Leaver Dept.","2022","30-39","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","SEO/HEO","HEO","10","[c]","32870","32550"
"Leaver Dept.","2022","30-39","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","AA/AO","AO","10","[c]","21130","21260"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","EO","EO","30","[c]","27840","27570"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","G6/G7","G7","55","[c]","54350","54540"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","SEO/HEO","HEO","75","[c]","33100","32710"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","SEO/HEO","SEO","70","[c]","39680","39530"
"Leaver Dept.","2022","30-39","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","EO","EO","20","[c]","26810","27010"
"Leaver Dept.","2022","30-39","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","G6/G7","G7","30","[c]","55010","54430"
"Leaver Dept.","2022","30-39","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","SEO/HEO","HEO","40","[c]","32110","31990"
"Leaver Dept.","2022","30-39","Finance","SEO/HEO","SEO","40","[c]","39840","39960"
"Leaver Dept.","2022","30-39","Grants Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","AA/AO","AO","20","[c]","21450","21170"
"Leaver Dept.","2022","30-39","Human Resources","EO","EO","55","[c]","27040","27570"
"Leaver Dept.","2022","30-39","Human Resources","G6/G7","G6","15","[c]","67600","66440"
"Leaver Dept.","2022","30-39","Human Resources","G6/G7","G7","30","[c]","53230","52630"
"Leaver Dept.","2022","30-39","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","SEO/HEO","HEO","55","[c]","32440","32330"
"Leaver Dept.","2022","30-39","Human Resources","SEO/HEO","SEO","25","[c]","39120","39530"
"Leaver Dept.","2022","30-39","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","EO","EO","10","[c]","26710","26970"
"Leaver Dept.","2022","30-39","Legal","G6/G7","G6","15","[c]","65740","65180"
"Leaver Dept.","2022","30-39","Legal","G6/G7","G7","30","[c]","53870","51830"
"Leaver Dept.","2022","30-39","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","AA/AO","AA","40","[c]","20240","19520"
"Leaver Dept.","2022","30-39","No function","AA/AO","AO","455","[c]","21490","21260"
"Leaver Dept.","2022","30-39","No function","EO","EO","885","[c]","27220","27570"
"Leaver Dept.","2022","30-39","No function","G6/G7","G6","230","[c]","66950","64990"
"Leaver Dept.","2022","30-39","No function","G6/G7","G7","710","[c]","53170","53380"
"Leaver Dept.","2022","30-39","No function","SCS level","SCS level","105","[c]","82580","77930"
"Leaver Dept.","2022","30-39","No function","SEO/HEO","HEO","870","[c]","32200","32310"
"Leaver Dept.","2022","30-39","No function","SEO/HEO","SEO","745","[c]","39580","40070"
"Leaver Dept.","2022","30-39","No function","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","EO","EO","20","[c]","23830","24840"
"Leaver Dept.","2022","30-39","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","G6/G7","G7","40","[c]","51790","52840"
"Leaver Dept.","2022","30-39","Project Delivery","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","SEO/HEO","HEO","60","[c]","32260","32960"
"Leaver Dept.","2022","30-39","Project Delivery","SEO/HEO","SEO","45","[c]","40700","40580"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SEO/HEO","HEO","15","[c]","34590","33930"
"Leaver Dept.","2022","30-39","Security","SEO/HEO","SEO","10","[c]","40470","40580"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","AO","230","[c]","22230","21680"
"Leaver Dept.","2022","30-39","Unknown","EO","EO","335","[c]","26320","25220"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","G6","45","[c]","69290","68720"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","G7","165","[c]","58020","57460"
"Leaver Dept.","2022","30-39","Unknown","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","HEO","240","[c]","34070","34600"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","SEO","160","[c]","42520","41970"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","G6/G7","G7","25","[c]","54980","53370"
"Leaver Dept.","2022","40-49","Analysis","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","SEO/HEO","HEO","15","[c]","32750","33000"
"Leaver Dept.","2022","40-49","Analysis","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","G6/G7","G6","15","[c]","67750","68420"
"Leaver Dept.","2022","40-49","Commercial","G6/G7","G7","30","[c]","54490","53690"
"Leaver Dept.","2022","40-49","Commercial","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","SEO/HEO","HEO","15","[c]","33250","33300"
"Leaver Dept.","2022","40-49","Commercial","SEO/HEO","SEO","25","[c]","41080","40960"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","G6/G7","G7","30","[c]","54920","55150"
"Leaver Dept.","2022","40-49","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","SEO/HEO","HEO","25","[c]","33650","33440"
"Leaver Dept.","2022","40-49","Communications","SEO/HEO","SEO","20","[c]","41100","40840"
"Leaver Dept.","2022","40-49","Counter Fraud","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","EO","EO","25","[c]","27640","27570"
"Leaver Dept.","2022","40-49","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","AA/AO","AO","10","[c]","20990","21260"
"Leaver Dept.","2022","40-49","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","EO","EO","15","[c]","27870","27570"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","G6/G7","G6","20","[c]","70070","67300"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","G6/G7","G7","60","[c]","55500","54700"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","SEO/HEO","HEO","50","[c]","33430","32180"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","SEO/HEO","SEO","65","[c]","40640","40020"
"Leaver Dept.","2022","40-49","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","EO","EO","20","[c]","25450","25130"
"Leaver Dept.","2022","40-49","Finance","G6/G7","G6","15","[c]","68040","67580"
