"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Tower Hamlets","G7","Female","215","210","56030","54700"
"In post","2022","Digital, Data & Technology","Tower Hamlets","G7","Male","330","325","57530","55470"
"In post","2022","Digital, Data & Technology","Tower Hamlets","HEO","Female","85","85","34730","34550"
"In post","2022","Digital, Data & Technology","Tower Hamlets","HEO","Male","85","85","35060","34550"
"In post","2022","Digital, Data & Technology","Tower Hamlets","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tower Hamlets","SCS level","Male","35","35","96640","92600"
"In post","2022","Digital, Data & Technology","Tower Hamlets","SEO","Female","105","105","41740","41230"
"In post","2022","Digital, Data & Technology","Tower Hamlets","SEO","Male","100","95","42710","41420"
"In post","2022","Digital, Data & Technology","Tyneside","AO","Female","20","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tyneside","AO","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tyneside","EO","Female","120","105","27470","27570"
"In post","2022","Digital, Data & Technology","Tyneside","EO","Male","150","145","27360","27570"
"In post","2022","Digital, Data & Technology","Tyneside","G6","Female","50","50","66280","67910"
"In post","2022","Digital, Data & Technology","Tyneside","G6","Male","115","115","69620","67910"
"In post","2022","Digital, Data & Technology","Tyneside","G7","Female","150","140","52710","52340"
"In post","2022","Digital, Data & Technology","Tyneside","G7","Male","345","340","54110","54160"
"In post","2022","Digital, Data & Technology","Tyneside","HEO","Female","180","165","32540","32730"
"In post","2022","Digital, Data & Technology","Tyneside","HEO","Male","330","320","32650","32740"
"In post","2022","Digital, Data & Technology","Tyneside","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tyneside","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tyneside","SEO","Female","185","175","39280","40180"
"In post","2022","Digital, Data & Technology","Tyneside","SEO","Male","410","405","39860","40180"
"In post","2022","Digital, Data & Technology","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","G7","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","G7","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","HEO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","HEO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SEO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SEO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","EO","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","HEO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","HEO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","SEO","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","SEO","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wakefield","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Walsall","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Walsall","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","EO","Female","15","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","EO","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","G6","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","G7","Female","20","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","G7","Male","35","35","51030","48990"
"In post","2022","Digital, Data & Technology","Warrington","HEO","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","HEO","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","SEO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warrington","SEO","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Warwickshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","EO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Essex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Essex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Kent","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Kent","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Kent","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Kent","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Lothian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Lothian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","EO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","EO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","HEO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","SEO","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Surrey","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (North East)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","EO","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","EO","Male","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","G6","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","G6","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","G7","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","G7","Male","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","HEO","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","HEO","Male","35","35","33690","33370"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","SEO","Female","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Sussex (South West)","SEO","Male","35","35","40890","40520"
"In post","2022","Digital, Data & Technology","Westminster","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Westminster","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Westminster","AO","Female","25","25","[c]","[c]"
"In post","2022","Digital, Data & Technology","Westminster","AO","Male","45","45","25300","24370"
"In post","2022","Digital, Data & Technology","Westminster","EO","Female","100","100","29400","29330"
"In post","2022","Digital, Data & Technology","Westminster","EO","Male","140","140","29830","30100"
"In post","2022","Digital, Data & Technology","Westminster","G6","Female","80","80","67520","66240"
"In post","2022","Digital, Data & Technology","Westminster","G6","Male","120","120","68830","67910"
"In post","2022","Digital, Data & Technology","Westminster","G7","Female","285","275","56720","54760"
"In post","2022","Digital, Data & Technology","Westminster","G7","Male","400","395","58820","57180"
"In post","2022","Digital, Data & Technology","Westminster","HEO","Female","200","195","34970","34260"
"In post","2022","Digital, Data & Technology","Westminster","HEO","Male","250","250","35640","35010"
"In post","2022","Digital, Data & Technology","Westminster","SCS level","Female","30","30","86260","79070"
"In post","2022","Digital, Data & Technology","Westminster","SCS level","Male","60","60","94580","90740"
"In post","2022","Digital, Data & Technology","Westminster","SEO","Female","225","220","42400","41750"
"In post","2022","Digital, Data & Technology","Westminster","SEO","Male","305","300","43140","42220"
"In post","2022","Digital, Data & Technology","Wiltshire","AO","Female","40","40","21770","21170"
"In post","2022","Digital, Data & Technology","Wiltshire","AO","Male","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","EO","Female","55","50","26680","26670"
"In post","2022","Digital, Data & Technology","Wiltshire","EO","Male","65","65","27060","26670"
"In post","2022","Digital, Data & Technology","Wiltshire","G6","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","G6","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","G7","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","G7","Male","30","30","57450","54540"
"In post","2022","Digital, Data & Technology","Wiltshire","HEO","Female","80","80","33050","33300"
"In post","2022","Digital, Data & Technology","Wiltshire","HEO","Male","90","90","34280","33300"
"In post","2022","Digital, Data & Technology","Wiltshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","SEO","Female","45","40","41260","40580"
"In post","2022","Digital, Data & Technology","Wiltshire","SEO","Male","95","95","42390","40580"
"In post","2022","Digital, Data & Technology","Wiltshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wiltshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","EO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","EO","Male","10","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wirral","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wolverhampton","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","EO","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","EO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","HEO","Female","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","HEO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Worcestershire CC","SEO","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","EO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","EO","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","G6","Male","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","G7","Female","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","G7","Male","40","40","50960","50420"
"In post","2022","Digital, Data & Technology","York","HEO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","HEO","Male","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","SEO","Female","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","York","SEO","Male","25","25","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Aberdeen City and Aberdeenshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Angus and Dundee City","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Antrim and Newtownabbey","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Antrim and Newtownabbey","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ards and North Down","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ards and North Down","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barking & Dagenham and Havering","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barking & Dagenham and Havering","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnet","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Barnsley, Doncaster and Rotherham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","100","90","23710","25000"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","85","85","22640","22000"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Female","15","15","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Male","15","15","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Female","35","35","55540","56500"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Male","30","30","56470","57450"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Female","75","70","32520","33000"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Male","60","60","32890","33000"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Female","80","75","43140","42550"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Male","55","55","44500","44430"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","25","25","[c]","[c]"
"In post","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Finance","Bedford","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedford","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","EO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Belfast","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","HEO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Belfast","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Belfast","SEO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Belfast","SEO","Male","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","EO","Female","10","10","[c]","[c]"
"In post","2022","Finance","Berkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","HEO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Berkshire","SEO","Female","5","5","[c]","[c]"
"In post","2022","Finance","Berkshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bexley and Greenwich","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","AO","Female","30","30","21260","21250"
"In post","2022","Finance","Birmingham","AO","Male","35","35","21240","21250"
"In post","2022","Finance","Birmingham","EO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Birmingham","EO","Male","10","10","[c]","[c]"
"In post","2022","Finance","Birmingham","G6","Female","5","5","[c]","[c]"
"In post","2022","Finance","Birmingham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","G7","Female","15","15","[c]","[c]"
"In post","2022","Finance","Birmingham","G7","Male","15","15","[c]","[c]"
"In post","2022","Finance","Birmingham","HEO","Female","20","20","[c]","[c]"
"In post","2022","Finance","Birmingham","HEO","Male","20","15","[c]","[c]"
"In post","2022","Finance","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Birmingham","SEO","Female","25","20","[c]","[c]"
