"Status","Year","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","20","15","60630","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","30","30","66460","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Yorkshire","20","20","59660","55580"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","45","40","61070","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","25","20","63440","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","85","80","45870","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","40","40","66320","72390"
"In post","2022","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Wales","15","15","49550","43910"
"In post","2022","Office of Gas and Electricity Markets","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","740","725","48630","43860"
"In post","2022","Office of Gas and Electricity Markets","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Central Scotland","580","570","36280","31720"
"In post","2022","Office of Gas and Electricity Markets","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","285","275","44330","40190"
"In post","2022","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","51410","51310"
"In post","2022","Office of Rail and Road","Greater Manchester","35","30","50190","51310"
"In post","2022","Office of Rail and Road","Inner London - East","205","200","55810","55430"
"In post","2022","Office of Rail and Road","North Yorkshire","25","25","50040","51310"
"In post","2022","Office of Rail and Road","West Central Scotland","30","25","53640","51900"
"In post","2022","Office of Rail and Road","West Midlands","30","30","52240","51310"
"In post","2022","Office of the Secretary of State for Scotland","Eastern Scotland","80","75","48520","49860"
"In post","2022","Office of the Secretary of State for Scotland","Inner London - West","40","40","48400","41750"
"In post","2022","Office of the Secretary of State for Wales","East Wales","20","20","38400","30450"
"In post","2022","Office of the Secretary of State for Wales","Inner London - West","25","25","50500","45360"
"In post","2022","Scottish Government","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Eastern Scotland","14015","13360","38930","35000"
"In post","2022","Scottish Government","Highlands and Islands","1045","980","32250","30040"
"In post","2022","Scottish Government","Inner London - West","15","15","50690","47100"
"In post","2022","Scottish Government","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North Eastern Scotland","1190","1120","34480","31540"
"In post","2022","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","15","15","70800","68670"
"In post","2022","Scottish Government","Southern Scotland","1800","1675","31240","27360"
"In post","2022","Scottish Government","West Central Scotland","7245","6915","36860","33070"
"In post","2022","The National Archives","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outer London - West and North West","575","550","35690","33260"
"In post","2022","UK Export Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Inner London - West","470","465","53170","49000"
"In post","2022","UK Export Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","East Wales","3015","2860","35760","31700"
"In post","2022","UK Statistics Authority","Eastern Scotland","15","15","41850","37590"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","2490","2040","29780","24250"
"In post","2022","UK Statistics Authority","Inner London - West","340","330","45480","39840"
"In post","2022","UK Statistics Authority","Southern Scotland","10","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Tees Valley and Durham","15","15","31410","30710"
"In post","2022","UK Supreme Court","Inner London - West","50","50","38660","31960"
"In post","2022","Water Services Regulation Authority","Inner London - West","80","80","65430","63240"
"In post","2022","Water Services Regulation Authority","West Midlands","180","170","49710","43270"
"In post","2022","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","East Wales","3345","3160","43650","38160"
"In post","2022","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Inner London - West","10","5","[c]","[c]"
"In post","2022","Welsh Government","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Overseas","15","15","54180","61440"
"In post","2022","Welsh Government","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","West Wales and The Valleys","2580","2440","39620","38160"
"In post","2022","Welsh Government","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","44490","53050"
"Leaver CS","2022","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","20","[c]","30050","25480"
"Leaver CS","2022","Attorney General's Departments","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East Wales","15","[c]","50330","54480"
"Leaver CS","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Essex","10","[c]","36880","31560"
"Leaver CS","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","40610","34240"
"Leaver CS","2022","Attorney General's Departments","Greater Manchester","15","[c]","44630","43040"
"Leaver CS","2022","Attorney General's Departments","Hampshire and Isle of Wight","15","[c]","39800","27670"
"Leaver CS","2022","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Inner London - West","350","[c]","48270","51250"
"Leaver CS","2022","Attorney General's Departments","Kent","10","[c]","39130","41580"
"Leaver CS","2022","Attorney General's Departments","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","15","[c]","36770","34480"
"Leaver CS","2022","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Merseyside","15","[c]","46760","51470"
"Leaver CS","2022","Attorney General's Departments","North Yorkshire","10","[c]","40490","29000"
"Leaver CS","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","15","[c]","36240","26080"
"Leaver CS","2022","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Surrey, East and West Sussex","10","[c]","32970","24180"
"Leaver CS","2022","Attorney General's Departments","Tees Valley and Durham","10","[c]","39740","38000"
"Leaver CS","2022","Attorney General's Departments","West Midlands","30","[c]","37190","33900"
"Leaver CS","2022","Attorney General's Departments","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Yorkshire","30","[c]","42920","38000"
"Leaver CS","2022","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","49900","34980"
"Leaver CS","2022","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Anglia","20","[c]","46760","36340"
"Leaver CS","2022","Cabinet Office","East Wales","15","[c]","37060","32310"
"Leaver CS","2022","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","62680","52630"
"Leaver CS","2022","Cabinet Office","Greater Manchester","20","[c]","46880","38090"
"Leaver CS","2022","Cabinet Office","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Inner London - East","130","[c]","55270","54700"
"Leaver CS","2022","Cabinet Office","Inner London - West","370","[c]","51470","43890"
"Leaver CS","2022","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Merseyside","30","[c]","44910","40000"
"Leaver CS","2022","Cabinet Office","North Yorkshire","40","[c]","29450","26670"
"Leaver CS","2022","Cabinet Office","Northumberland, and Tyne and Wear","15","[c]","29550","21050"
"Leaver CS","2022","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","90","[c]","51210","42750"
"Leaver CS","2022","Cabinet Office","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands","15","[c]","43180","34800"
"Leaver CS","2022","Cabinet Office","West Yorkshire","15","[c]","53240","57410"
"Leaver CS","2022","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Inner London - West","50","[c]","49510","45580"
"Leaver CS","2022","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Dorset and Somerset","15","[c]","45320","55230"
"Leaver CS","2022","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Merseyside","40","[c]","31280","29160"
"Leaver CS","2022","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Inner London - East","90","[c]","53200","54190"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","10","[c]","37550","32790"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Devon","125","[c]","34330","33910"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Wales","160","[c]","32000","24800"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","34990","36100"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","15","[c]","35960","30360"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","10","[c]","40470","33280"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","325","[c]","46830","40220"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands","30","[c]","33000","30360"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Yorkshire","15","[c]","25930","21130"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","145","[c]","42480","36520"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Derbyshire and Nottinghamshire","10","[c]","42860","39870"
"Leaver CS","2022","Department for Education","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","36840","36500"
"Leaver CS","2022","Department for Education","Greater Manchester","70","[c]","38200","36500"
"Leaver CS","2022","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Inner London - West","180","[c]","43820","37280"
"Leaver CS","2022","Department for Education","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South Yorkshire","60","[c]","40270","36500"
"Leaver CS","2022","Department for Education","Tees Valley and Durham","30","[c]","35850","31310"
"Leaver CS","2022","Department for Education","West Midlands","70","[c]","42910","37030"
"Leaver CS","2022","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","30500","25310"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cheshire","25","[c]","26290","25190"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Cumbria","55","[c]","26060","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","15","[c]","25680","26420"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Devon","30","[c]","27710","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","20","[c]","27940","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Anglia","75","[c]","33160","30220"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","25180","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","40","[c]","25520","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Inner London - West","235","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","70","[c]","25740","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","35","[c]","23820","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","15","[c]","28400","25600"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","80","[c]","34740","27960"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","25","[c]","25680","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Inner London - West","200","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","36780","28860"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Inner London - West","135","[c]","45330","40000"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands","10","[c]","43120","39620"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Bedfordshire and Hertfordshire","10","[c]","28750","27350"
"Leaver CS","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","26610","26130"
"Leaver CS","2022","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Derbyshire and Nottinghamshire","40","[c]","34770","30730"
"Leaver CS","2022","Department for Transport","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Anglia","20","[c]","27570","26700"
"Leaver CS","2022","Department for Transport","East Wales","25","[c]","25730","26520"
"Leaver CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","10","[c]","35790","27680"
"Leaver CS","2022","Department for Transport","Eastern Scotland","5","[c]","[c]","[c]"
