"Status","Year","Age","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outside London","25","[c]","52530","48860"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","40","[c]","61620","60800"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Outside London","20","[c]","46820","42390"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Outside London","170","[c]","37580","34010"
"Leaver CS","2022","40-49","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","London","15","[c]","36390","33560"
"Leaver CS","2022","40-49","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Outside London","50","[c]","33170","30210"
"Leaver CS","2022","40-49","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","Outside London","15","[c]","61250","63500"
"Leaver CS","2022","40-49","Welsh Government","Outside London","25","[c]","46870","42870"
"Leaver CS","2022","50-59","Attorney General's Departments","London","50","[c]","56050","55000"
"Leaver CS","2022","50-59","Attorney General's Departments","Outside London","80","[c]","45480","44060"
"Leaver CS","2022","50-59","Cabinet Office","London","50","[c]","74020","69440"
"Leaver CS","2022","50-59","Cabinet Office","Outside London","55","[c]","52600","40210"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","20","[c]","72630","73000"
"Leaver CS","2022","50-59","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Outside London","15","[c]","45140","39860"
"Leaver CS","2022","50-59","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","London","30","[c]","60280","55800"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outside London","70","[c]","36640","32140"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","London","15","[c]","65510","55050"
"Leaver CS","2022","50-59","Department for Education","London","20","[c]","53540","53420"
"Leaver CS","2022","50-59","Department for Education","Outside London","40","[c]","52090","50630"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","London","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Outside London","110","[c]","34120","30710"
"Leaver CS","2022","50-59","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","London","25","[c]","53080","53130"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","Outside London","20","[c]","45820","43740"
"Leaver CS","2022","50-59","Department for Transport","London","35","[c]","46560","39670"
"Leaver CS","2022","50-59","Department for Transport","Outside London","145","[c]","30570","26700"
"Leaver CS","2022","50-59","Department for Transport","Unknown","40","[c]","29190","21840"
"Leaver CS","2022","50-59","Department for Work and Pensions","London","145","[c]","34750","31060"
"Leaver CS","2022","50-59","Department for Work and Pensions","Outside London","1615","[c]","27630","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions","Unknown","20","[c]","30860","27570"
"Leaver CS","2022","50-59","Department of Health and Social Care","London","320","[c]","52840","48860"
"Leaver CS","2022","50-59","Department of Health and Social Care","Outside London","325","[c]","48590","42380"
"Leaver CS","2022","50-59","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Outside London","20","[c]","36760","30810"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","London","35","[c]","66240","70100"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Outside London","20","[c]","47390","38500"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Outside London","85","[c]","34650","33840"
"Leaver CS","2022","50-59","HM Revenue and Customs","London","115","[c]","43670","39790"
"Leaver CS","2022","50-59","HM Revenue and Customs","Outside London","925","[c]","30380","22040"
"Leaver CS","2022","50-59","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","London","150","[c]","44800","35060"
"Leaver CS","2022","50-59","Home Office","Outside London","285","[c]","28860","26160"
"Leaver CS","2022","50-59","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","London","50","[c]","38100","34000"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","895","[c]","34470","33000"
"Leaver CS","2022","50-59","Ministry of Defence","Overseas","15","[c]","48220","46600"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","40","[c]","36890","34310"
"Leaver CS","2022","50-59","Ministry of Justice","London","210","[c]","37600","28510"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","1335","[c]","26830","20970"
"Leaver CS","2022","50-59","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","London","20","[c]","58500","48560"
"Leaver CS","2022","50-59","National Crime Agency","Outside London","65","[c]","43420","40700"
"Leaver CS","2022","50-59","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","50","[c]","63490","75500"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","London","15","[c]","75670","82380"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","10","[c]","42130","33240"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","Outside London","295","[c]","38490","35000"
"Leaver CS","2022","50-59","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","85","[c]","31760","23330"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Outside London","45","[c]","47320","38740"
"Leaver CS","2022","60-64","Attorney General's Departments","London","35","[c]","58180","62590"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","60","[c]","45540","54780"
"Leaver CS","2022","60-64","Cabinet Office","London","25","[c]","65870","60640"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","30","[c]","43440","38330"
"Leaver CS","2022","60-64","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","25","[c]","46660","43210"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","65","[c]","39040","39650"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","London","20","[c]","55190","56140"
"Leaver CS","2022","60-64","Department for Education","Outside London","40","[c]","46670","43120"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","95","[c]","34220","30400"
"Leaver CS","2022","60-64","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Outside London","15","[c]","47270","47080"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","London","30","[c]","44250","42680"
"Leaver CS","2022","60-64","Department for Transport","Outside London","95","[c]","33030","26780"
"Leaver CS","2022","60-64","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","Unknown","55","[c]","24600","21840"
"Leaver CS","2022","60-64","Department for Work and Pensions","London","90","[c]","37550","31880"
"Leaver CS","2022","60-64","Department for Work and Pensions","Outside London","1200","[c]","28630","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions","Unknown","10","[c]","35290","29720"
"Leaver CS","2022","60-64","Department of Health and Social Care","London","110","[c]","60320","53860"
"Leaver CS","2022","60-64","Department of Health and Social Care","Outside London","95","[c]","48130","40560"
"Leaver CS","2022","60-64","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","Outside London","15","[c]","32990","29300"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","London","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Outside London","15","[c]","41650","41820"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Outside London","55","[c]","34800","33840"
"Leaver CS","2022","60-64","HM Revenue and Customs","London","130","[c]","41900","43710"
"Leaver CS","2022","60-64","HM Revenue and Customs","Outside London","925","[c]","32340","28920"
