"Status","Year","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","North Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Transport","North Hampshire","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Transport","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Northamptonshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Transport","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Northamptonshire","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport","North Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northumberland","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Norwich and East Norfolk","Heterosexual / straight","35","30","30150","27930"
"In post","2022","Department for Transport","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Norwich and East Norfolk","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Nottingham","Heterosexual / straight","180","170","36070","33040"
"In post","2022","Department for Transport","Nottingham","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Transport","Nottingham","Undeclared","50","50","37180","38650"
"In post","2022","Department for Transport","Nottingham","Unknown","50","50","32910","30730"
"In post","2022","Department for Transport","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Oxfordshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Oxfordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Perth and Kinross, and Stirling","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Transport","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Peterborough","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Transport","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Peterborough","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Plymouth","Heterosexual / straight","40","40","36060","27930"
"In post","2022","Department for Transport","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Plymouth","Undeclared","10","5","[c]","[c]"
"In post","2022","Department for Transport","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Portsmouth","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Redbridge and Waltham Forest","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Transport","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Redbridge and Waltham Forest","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Transport","Redbridge and Waltham Forest","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport","Sandwell","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sefton","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Transport","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sefton","Undeclared","10","5","[c]","[c]"
"In post","2022","Department for Transport","Sheffield","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Department for Transport","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sheffield","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","Sheffield","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport","Shetland Islands","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shropshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Somerset CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Somerset CC","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Hampshire","Heterosexual / straight","110","110","33760","31780"
"In post","2022","Department for Transport","South Hampshire","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Transport","South Hampshire","Undeclared","20","20","[c]","[c]"
"In post","2022","Department for Transport","South Hampshire","Unknown","40","40","28380","26840"
"In post","2022","Department for Transport","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Nottinghamshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Department for Transport","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","South Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport","South Teesside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South West Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Transport","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South West Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Transport","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southampton","Heterosexual / straight","450","430","39740","38650"
"In post","2022","Department for Transport","Southampton","LGBO","25","25","[c]","[c]"
"In post","2022","Department for Transport","Southampton","Undeclared","70","65","39700","38100"
"In post","2022","Department for Transport","Southampton","Unknown","50","45","34200","26800"
"In post","2022","Department for Transport","Southend-on-Sea","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Staffordshire CC","Heterosexual / straight","75","70","29030","26830"
"In post","2022","Department for Transport","Staffordshire CC","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Transport","Staffordshire CC","Undeclared","20","15","[c]","[c]"
"In post","2022","Department for Transport","Staffordshire CC","Unknown","30","30","26580","26700"
"In post","2022","Department for Transport","Stoke-on-Trent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Stoke-on-Trent","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","Stoke-on-Trent","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Suffolk CC","Heterosexual / straight","45","45","30060","27930"
"In post","2022","Department for Transport","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Suffolk CC","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Transport","Suffolk CC","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sunderland","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","Swansea","Heterosexual / straight","4160","3760","27440","21840"
"In post","2022","Department for Transport","Swansea","LGBO","190","180","25290","21840"
"In post","2022","Department for Transport","Swansea","Undeclared","1425","1185","25700","21840"
"In post","2022","Department for Transport","Swansea","Unknown","890","805","25300","21840"
"In post","2022","Department for Transport","Swindon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Swindon","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Telford and Wrekin","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Telford and Wrekin","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Thurrock","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Department for Transport","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Torbay","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Tyneside","Heterosexual / straight","170","155","27980","26780"
"In post","2022","Department for Transport","Tyneside","LGBO","15","10","[c]","[c]"
"In post","2022","Department for Transport","Tyneside","Undeclared","65","60","25590","21840"
"In post","2022","Department for Transport","Tyneside","Unknown","55","50","26050","26130"
"In post","2022","Department for Transport","Wakefield","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Department for Transport","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wakefield","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","Wakefield","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Transport","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Warwickshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Transport","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Warwickshire CC","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Cumbria","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Lothian","Heterosexual / straight","30","30","32930","31060"
"In post","2022","Department for Transport","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Lothian","Undeclared","10","5","[c]","[c]"
"In post","2022","Department for Transport","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Surrey","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Department for Transport","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Surrey","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Transport","West Surrey","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (North East)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (North East)","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (South West)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Westminster","Heterosexual / straight","1960","1920","51370","54110"
"In post","2022","Department for Transport","Westminster","LGBO","205","200","49690","46310"
"In post","2022","Department for Transport","Westminster","Undeclared","245","235","50820","54110"
"In post","2022","Department for Transport","Westminster","Unknown","520","515","45210","42470"
"In post","2022","Department for Transport","Wiltshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wiltshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Department for Transport","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Transport","Wirral","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wolverhampton","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department for Transport","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Worcestershire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Department for Transport","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Worcestershire CC","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Transport","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Heterosexual / straight","265","240","43090","27570"
"In post","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Undeclared","45","40","42210","27570"
"In post","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Unknown","45","40","35030","27570"
"In post","2022","Department for Work and Pensions","Angus and Dundee City","Heterosexual / straight","595","545","24530","21260"
"In post","2022","Department for Work and Pensions","Angus and Dundee City","LGBO","45","45","23530","21260"
"In post","2022","Department for Work and Pensions","Angus and Dundee City","Undeclared","80","70","23490","21260"
"In post","2022","Department for Work and Pensions","Angus and Dundee City","Unknown","170","155","23220","21260"
"In post","2022","Department for Work and Pensions","Barking & Dagenham and Havering","Heterosexual / straight","350","320","31300","31060"
"In post","2022","Department for Work and Pensions","Barking & Dagenham and Havering","LGBO","15","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Barking & Dagenham and Havering","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Barking & Dagenham and Havering","Unknown","105","95","31060","31060"
"In post","2022","Department for Work and Pensions","Barnet","Heterosexual / straight","220","200","30950","31060"
"In post","2022","Department for Work and Pensions","Barnet","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Barnet","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Barnet","Unknown","55","50","30330","31060"
"In post","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Heterosexual / straight","940","805","25640","27570"
"In post","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","LGBO","50","50","26270","27570"
"In post","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Undeclared","100","85","24660","23460"
"In post","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Unknown","255","210","24950","27570"
"In post","2022","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","195","175","27760","27570"
"In post","2022","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","30","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","35","30","26620","27570"
"In post","2022","Department for Work and Pensions","Bedford","Heterosexual / straight","155","145","31750","27570"
"In post","2022","Department for Work and Pensions","Bedford","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedford","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bedford","Unknown","40","30","30910","28370"
"In post","2022","Department for Work and Pensions","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire","Heterosexual / straight","315","290","29590","29290"
"In post","2022","Department for Work and Pensions","Berkshire","LGBO","20","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire","Undeclared","40","35","29150","29290"
"In post","2022","Department for Work and Pensions","Berkshire","Unknown","75","65","30430","29290"
"In post","2022","Department for Work and Pensions","Bexley and Greenwich","Heterosexual / straight","260","245","31240","31060"
"In post","2022","Department for Work and Pensions","Bexley and Greenwich","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bexley and Greenwich","Undeclared","30","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bexley and Greenwich","Unknown","60","55","30890","31060"
"In post","2022","Department for Work and Pensions","Birmingham","Heterosexual / straight","1500","1365","27890","27570"
"In post","2022","Department for Work and Pensions","Birmingham","LGBO","75","70","28340","27570"
"In post","2022","Department for Work and Pensions","Birmingham","Undeclared","210","185","28040","27570"
"In post","2022","Department for Work and Pensions","Birmingham","Unknown","550","475","26250","27570"
"In post","2022","Department for Work and Pensions","Blackburn with Darwen","Heterosexual / straight","225","200","27160","27570"
"In post","2022","Department for Work and Pensions","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Blackburn with Darwen","Undeclared","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Blackburn with Darwen","Unknown","75","65","25350","27570"
"In post","2022","Department for Work and Pensions","Blackpool","Heterosexual / straight","3605","3330","29970","27570"
"In post","2022","Department for Work and Pensions","Blackpool","LGBO","220","210","27460","27570"
"In post","2022","Department for Work and Pensions","Blackpool","Undeclared","395","360","30100","27570"
"In post","2022","Department for Work and Pensions","Blackpool","Unknown","1085","975","29060","27570"
"In post","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Heterosexual / straight","180","160","27620","27570"
"In post","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Undeclared","25","25","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Unknown","55","45","27690","27570"
"In post","2022","Department for Work and Pensions","Bradford","Heterosexual / straight","635","565","25510","27570"
"In post","2022","Department for Work and Pensions","Bradford","LGBO","40","35","25460","27570"
"In post","2022","Department for Work and Pensions","Bradford","Undeclared","65","55","24680","26120"
"In post","2022","Department for Work and Pensions","Bradford","Unknown","195","165","25600","27570"
"In post","2022","Department for Work and Pensions","Breckland and South Norfolk","Heterosexual / straight","40","35","28230","27570"
"In post","2022","Department for Work and Pensions","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Breckland and South Norfolk","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Brent","Heterosexual / straight","160","155","30870","31060"
"In post","2022","Department for Work and Pensions","Brent","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Brent","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Brent","Unknown","55","50","29900","31060"
"In post","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","Heterosexual / straight","325","290","26170","27570"
"In post","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","Unknown","85","70","25860","27570"
"In post","2022","Department for Work and Pensions","Brighton and Hove","Heterosexual / straight","150","135","28450","27570"
"In post","2022","Department for Work and Pensions","Brighton and Hove","LGBO","50","45","27460","27570"
"In post","2022","Department for Work and Pensions","Brighton and Hove","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Brighton and Hove","Unknown","40","35","28520","27570"
"In post","2022","Department for Work and Pensions","Bristol, City of","Heterosexual / straight","600","530","27270","27570"
"In post","2022","Department for Work and Pensions","Bristol, City of","LGBO","45","40","29810","27570"
"In post","2022","Department for Work and Pensions","Bristol, City of","Undeclared","95","85","27800","27570"
"In post","2022","Department for Work and Pensions","Bristol, City of","Unknown","175","145","25340","27570"
"In post","2022","Department for Work and Pensions","Bromley","Heterosexual / straight","190","175","31220","31060"
"In post","2022","Department for Work and Pensions","Bromley","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bromley","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","Bromley","Unknown","45","40","31260","31150"
"In post","2022","Department for Work and Pensions","Buckinghamshire","Heterosexual / straight","130","120","28090","27570"
"In post","2022","Department for Work and Pensions","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Buckinghamshire","Undeclared","15","15","[c]","[c]"
