"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
