"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Operational Delivery","London","AA/AO","1535","1480","26920","25330"
"In post","2022","Unknown","Operational Delivery","London","EO","1310","1260","30150","30320"
"In post","2022","Unknown","Operational Delivery","London","G6/G7","490","480","59500","56860"
"In post","2022","Unknown","Operational Delivery","London","SCS level","100","95","95910","86540"
"In post","2022","Unknown","Operational Delivery","London","SEO/HEO","935","915","38140","37920"
"In post","2022","Unknown","Operational Delivery","London","Unknown","360","330","32690","29570"
"In post","2022","Unknown","Operational Delivery","Outside London","AA/AO","15485","14210","22420","21300"
"In post","2022","Unknown","Operational Delivery","Outside London","EO","8080","7605","28020","27130"
"In post","2022","Unknown","Operational Delivery","Outside London","G6/G7","475","460","56510","54160"
"In post","2022","Unknown","Operational Delivery","Outside London","SCS level","40","40","82730","76390"
"In post","2022","Unknown","Operational Delivery","Outside London","SEO/HEO","2635","2510","35660","33370"
"In post","2022","Unknown","Operational Delivery","Outside London","Unknown","3240","2915","27730","25480"
"In post","2022","Unknown","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","EO","35","35","28400","27570"
"In post","2022","Unknown","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","Unknown","Operational Research","London","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Research","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Operational Research","London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Operational Research","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Operational Research","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Operational Research","Outside London","G6/G7","15","10","[c]","[c]"
"In post","2022","Unknown","Operational Research","Outside London","SEO/HEO","40","40","34340","33900"
"In post","2022","Unknown","Other","London","AA/AO","50","50","23990","24280"
"In post","2022","Unknown","Other","London","EO","165","160","28900","28650"
"In post","2022","Unknown","Other","London","G6/G7","120","115","59320","57430"
"In post","2022","Unknown","Other","London","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Other","London","SEO/HEO","150","150","36590","35050"
"In post","2022","Unknown","Other","Outside London","AA/AO","800","750","22070","21260"
"In post","2022","Unknown","Other","Outside London","EO","450","435","27130","27570"
"In post","2022","Unknown","Other","Outside London","G6/G7","95","90","57300","55210"
"In post","2022","Unknown","Other","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Outside London","SEO/HEO","335","310","37410","38060"
"In post","2022","Unknown","Other","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Unknown","Other","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Overseas","G6/G7","35","35","61600","60720"
"In post","2022","Unknown","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Overseas","SEO/HEO","150","150","42460","41600"
"In post","2022","Unknown","Other","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","Unknown","1760","1760","37450","34160"
"In post","2022","Unknown","Planning","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Outside London","G6/G7","35","35","51320","47660"
"In post","2022","Unknown","Policy","London","AA/AO","40","35","24230","24370"
"In post","2022","Unknown","Policy","London","EO","240","235","28700","28500"
"In post","2022","Unknown","Policy","London","G6/G7","1180","1155","58440","57430"
"In post","2022","Unknown","Policy","London","SCS level","120","115","88210","77900"
"In post","2022","Unknown","Policy","London","SEO/HEO","1265","1245","37790","38090"
"In post","2022","Unknown","Policy","London","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Policy","Outside London","AA/AO","35","35","21060","21250"
"In post","2022","Unknown","Policy","Outside London","EO","100","95","25880","25120"
"In post","2022","Unknown","Policy","Outside London","G6/G7","275","265","53730","52050"
"In post","2022","Unknown","Policy","Outside London","SCS level","15","10","[c]","[c]"
"In post","2022","Unknown","Policy","Outside London","SEO/HEO","500","480","34520","35030"
"In post","2022","Unknown","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","G6/G7","115","115","57340","55600"
"In post","2022","Unknown","Policy","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Policy","Overseas","SEO/HEO","40","40","36150","37250"
"In post","2022","Unknown","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","London","AA/AO","10","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","London","EO","50","50","29070","28650"
"In post","2022","Unknown","Project Delivery","London","G6/G7","185","185","60410","57460"
"In post","2022","Unknown","Project Delivery","London","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","London","SEO/HEO","255","245","38640","38160"
"In post","2022","Unknown","Project Delivery","Outside London","AA/AO","30","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Outside London","EO","110","105","26210","26350"
"In post","2022","Unknown","Project Delivery","Outside London","G6/G7","240","240","55280","54540"
"In post","2022","Unknown","Project Delivery","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Outside London","SEO/HEO","545","530","36440","37180"
"In post","2022","Unknown","Project Delivery","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Property","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","London","EO","50","50","29630","29610"
"In post","2022","Unknown","Property","London","G6/G7","30","30","61200","61020"
"In post","2022","Unknown","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","London","SEO/HEO","90","90","39540","38810"
"In post","2022","Unknown","Property","Outside London","AA/AO","130","115","19370","19010"
"In post","2022","Unknown","Property","Outside London","EO","195","190","26140","26030"
"In post","2022","Unknown","Property","Outside London","G6/G7","80","80","56910","55210"
"In post","2022","Unknown","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Outside London","SEO/HEO","235","230","36060","33400"
"In post","2022","Unknown","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2022","Unknown","Psychology","Outside London","EO","55","55","29280","27380"
"In post","2022","Unknown","Psychology","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Outside London","SEO/HEO","80","75","34800","31180"
"In post","2022","Unknown","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Outside London","AA/AO","105","100","21790","22200"
"In post","2022","Unknown","Science and Engineering","Outside London","EO","160","160","24180","25830"
"In post","2022","Unknown","Science and Engineering","Outside London","G6/G7","135","130","56460","57490"
"In post","2022","Unknown","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Outside London","SEO/HEO","380","365","35970","36260"
"In post","2022","Unknown","Science and Engineering","Outside London","Unknown","65","65","36080","31250"
"In post","2022","Unknown","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","London","AA/AO","45","45","28440","25630"
"In post","2022","Unknown","Security","London","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Security","London","G6/G7","30","30","[c]","[c]"
"In post","2022","Unknown","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","London","SEO/HEO","70","70","39220","37930"
"In post","2022","Unknown","Security","London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Outside London","AA/AO","755","750","27830","25000"
"In post","2022","Unknown","Security","Outside London","EO","55","55","35400","38500"
"In post","2022","Unknown","Security","Outside London","G6/G7","35","35","59300","55210"
"In post","2022","Unknown","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Outside London","SEO/HEO","90","90","38590","36790"
"In post","2022","Unknown","Security","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","London","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Social Research","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","London","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Unknown","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Social Research","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Outside London","SEO/HEO","60","60","35210","36840"
"In post","2022","Unknown","Statistics","London","AA/AO","30","30","22670","22460"
"In post","2022","Unknown","Statistics","London","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Statistics","London","G6/G7","30","30","[c]","[c]"
"In post","2022","Unknown","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","London","SEO/HEO","65","65","38100","37770"
"In post","2022","Unknown","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Outside London","EO","15","10","[c]","[c]"
"In post","2022","Unknown","Statistics","Outside London","G6/G7","30","30","[c]","[c]"
"In post","2022","Unknown","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Outside London","SEO/HEO","75","75","35840","36840"
"In post","2022","Unknown","Statistics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
