"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Peterborough","Outside London","Unknown","65","[c]","29540","27860"
"New entrant CS","2022","No function","Plymouth","Outside London","AA/AO","25","[c]","22110","22600"
"New entrant CS","2022","No function","Plymouth","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Plymouth","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Plymouth","Outside London","Unknown","65","[c]","26080","24090"
"New entrant CS","2022","No function","Portsmouth","Outside London","AA/AO","40","[c]","21190","21250"
"New entrant CS","2022","No function","Portsmouth","Outside London","EO","15","[c]","26930","27570"
"New entrant CS","2022","No function","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Portsmouth","Outside London","Unknown","55","[c]","26990","24800"
"New entrant CS","2022","No function","Powys","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Powys","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Redbridge and Waltham Forest","London","AA/AO","15","[c]","24100","23780"
"New entrant CS","2022","No function","Redbridge and Waltham Forest","London","EO","55","[c]","30570","31060"
"New entrant CS","2022","No function","Redbridge and Waltham Forest","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Redbridge and Waltham Forest","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Redbridge and Waltham Forest","London","Unknown","80","[c]","33760","32090"
"New entrant CS","2022","No function","Sandwell","Outside London","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","No function","Sandwell","Outside London","EO","35","[c]","27440","27570"
"New entrant CS","2022","No function","Sandwell","Outside London","Unknown","45","[c]","28450","28200"
"New entrant CS","2022","No function","Scottish Borders","Outside London","AA/AO","15","[c]","21130","21050"
"New entrant CS","2022","No function","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Borders","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Sefton","Outside London","AA/AO","120","[c]","20600","21260"
"New entrant CS","2022","No function","Sefton","Outside London","EO","145","[c]","26700","27570"
"New entrant CS","2022","No function","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Sefton","Outside London","SEO/HEO","35","[c]","37360","37910"
"New entrant CS","2022","No function","Sefton","Outside London","Unknown","80","[c]","26880","24090"
"New entrant CS","2022","No function","Sheffield","Outside London","AA/AO","85","[c]","21250","21260"
"New entrant CS","2022","No function","Sheffield","Outside London","EO","90","[c]","26850","27570"
"New entrant CS","2022","No function","Sheffield","Outside London","G6/G7","10","[c]","54100","50190"
"New entrant CS","2022","No function","Sheffield","Outside London","SEO/HEO","55","[c]","35210","36500"
"New entrant CS","2022","No function","Sheffield","Outside London","Unknown","130","[c]","28870","28200"
"New entrant CS","2022","No function","Shetland Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire","Outside London","AA/AO","25","[c]","21890","20890"
"New entrant CS","2022","No function","Shropshire","Outside London","EO","20","[c]","26870","27570"
"New entrant CS","2022","No function","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire","Outside London","Unknown","20","[c]","28130","26150"
"New entrant CS","2022","No function","Solihull","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Solihull","Outside London","EO","60","[c]","27570","27570"
"New entrant CS","2022","No function","Solihull","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Solihull","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Somerset CC","Outside London","AA/AO","70","[c]","20570","20420"
"New entrant CS","2022","No function","Somerset CC","Outside London","EO","20","[c]","27130","26740"
"New entrant CS","2022","No function","Somerset CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Somerset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Somerset CC","Outside London","SEO/HEO","20","[c]","34770","33290"
"New entrant CS","2022","No function","Somerset CC","Outside London","Unknown","80","[c]","27600","24090"
"New entrant CS","2022","No function","South and West Derbyshire","Outside London","AA/AO","60","[c]","22120","23140"
"New entrant CS","2022","No function","South and West Derbyshire","Outside London","EO","15","[c]","26650","27570"
"New entrant CS","2022","No function","South and West Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South and West Derbyshire","Outside London","SEO/HEO","10","[c]","35220","32410"
"New entrant CS","2022","No function","South and West Derbyshire","Outside London","Unknown","20","[c]","25830","24800"
"New entrant CS","2022","No function","South Ayrshire","Outside London","AA/AO","15","[c]","21170","21110"
"New entrant CS","2022","No function","South Ayrshire","Outside London","EO","35","[c]","27400","27570"
"New entrant CS","2022","No function","South Hampshire","Outside London","AA/AO","245","[c]","20330","19860"
"New entrant CS","2022","No function","South Hampshire","Outside London","EO","30","[c]","25990","23880"
"New entrant CS","2022","No function","South Hampshire","Outside London","G6/G7","10","[c]","54380","50210"
"New entrant CS","2022","No function","South Hampshire","Outside London","SEO/HEO","30","[c]","34000","33730"
"New entrant CS","2022","No function","South Hampshire","Outside London","Unknown","45","[c]","30250","24980"
"New entrant CS","2022","No function","South Lanarkshire","Outside London","AA/AO","150","[c]","21350","21250"
"New entrant CS","2022","No function","South Lanarkshire","Outside London","EO","45","[c]","27400","27570"
"New entrant CS","2022","No function","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Lanarkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Nottinghamshire","Outside London","AA/AO","55","[c]","22460","23140"
"New entrant CS","2022","No function","South Nottinghamshire","Outside London","EO","20","[c]","28090","26130"
"New entrant CS","2022","No function","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Nottinghamshire","Outside London","SEO/HEO","20","[c]","32500","30990"
"New entrant CS","2022","No function","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Teesside","Outside London","AA/AO","15","[c]","21090","21260"
"New entrant CS","2022","No function","South Teesside","Outside London","EO","25","[c]","27240","27570"
"New entrant CS","2022","No function","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Teesside","Outside London","Unknown","50","[c]","28700","28200"
"New entrant CS","2022","No function","South West Wales","Outside London","AA/AO","50","[c]","21290","21260"
"New entrant CS","2022","No function","South West Wales","Outside London","EO","10","[c]","26700","27570"
"New entrant CS","2022","No function","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","South West Wales","Outside London","Unknown","35","[c]","26400","24090"
"New entrant CS","2022","No function","Southampton","Outside London","AA/AO","20","[c]","22570","21840"
"New entrant CS","2022","No function","Southampton","Outside London","EO","30","[c]","26970","27570"
"New entrant CS","2022","No function","Southampton","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Southampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Southampton","Outside London","SEO/HEO","20","[c]","36900","37350"
"New entrant CS","2022","No function","Southampton","Outside London","Unknown","75","[c]","28130","24800"
"New entrant CS","2022","No function","Southend-on-Sea","Outside London","AA/AO","15","[c]","22800","24250"
"New entrant CS","2022","No function","Southend-on-Sea","Outside London","EO","15","[c]","28350","29290"
"New entrant CS","2022","No function","Southend-on-Sea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Southend-on-Sea","Outside London","Unknown","70","[c]","28450","25560"
"New entrant CS","2022","No function","Staffordshire CC","Outside London","AA/AO","325","[c]","22110","23140"
"New entrant CS","2022","No function","Staffordshire CC","Outside London","EO","50","[c]","26930","27570"
"New entrant CS","2022","No function","Staffordshire CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Staffordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Staffordshire CC","Outside London","SEO/HEO","20","[c]","33100","30450"
"New entrant CS","2022","No function","Staffordshire CC","Outside London","Unknown","85","[c]","26400","24770"
"New entrant CS","2022","No function","Stoke-on-Trent","Outside London","AA/AO","100","[c]","20930","20970"
"New entrant CS","2022","No function","Stoke-on-Trent","Outside London","EO","20","[c]","26820","27570"
"New entrant CS","2022","No function","Stoke-on-Trent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Stoke-on-Trent","Outside London","Unknown","65","[c]","26850","24800"
"New entrant CS","2022","No function","Suffolk CC","Outside London","AA/AO","205","[c]","22990","21260"
"New entrant CS","2022","No function","Suffolk CC","Outside London","EO","45","[c]","26480","27570"
"New entrant CS","2022","No function","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Suffolk CC","Outside London","SEO/HEO","20","[c]","36220","35900"
"New entrant CS","2022","No function","Suffolk CC","Outside London","Unknown","110","[c]","29050","25370"
"New entrant CS","2022","No function","Sunderland","Outside London","AA/AO","160","[c]","21250","21250"
"New entrant CS","2022","No function","Sunderland","Outside London","EO","65","[c]","27800","27570"
"New entrant CS","2022","No function","Sunderland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Sunderland","Outside London","Unknown","50","[c]","28300","26430"
"New entrant CS","2022","No function","Swansea","Outside London","AA/AO","560","[c]","20350","21260"
"New entrant CS","2022","No function","Swansea","Outside London","EO","20","[c]","26330","27130"
"New entrant CS","2022","No function","Swansea","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Swansea","Outside London","SEO/HEO","15","[c]","33040","31920"
"New entrant CS","2022","No function","Swansea","Outside London","Unknown","60","[c]","23800","23170"
"New entrant CS","2022","No function","Swindon","Outside London","AA/AO","20","[c]","21640","20970"
"New entrant CS","2022","No function","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Swindon","Outside London","Unknown","45","[c]","27570","24090"
"New entrant CS","2022","No function","Telford and Wrekin","Outside London","AA/AO","15","[c]","22510","22600"
"New entrant CS","2022","No function","Telford and Wrekin","Outside London","EO","20","[c]","27360","27570"
"New entrant CS","2022","No function","Telford and Wrekin","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Telford and Wrekin","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Telford and Wrekin","Outside London","Unknown","40","[c]","30130","24800"
"New entrant CS","2022","No function","Thurrock","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Thurrock","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Thurrock","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Torbay","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Torbay","Outside London","Unknown","35","[c]","28430","26560"
"New entrant CS","2022","No function","Tower Hamlets","London","AA/AO","40","[c]","22110","23720"
"New entrant CS","2022","No function","Tower Hamlets","London","EO","105","[c]","27630","26130"
"New entrant CS","2022","No function","Tower Hamlets","London","G6/G7","35","[c]","62280","60000"
"New entrant CS","2022","No function","Tower Hamlets","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tower Hamlets","London","SEO/HEO","90","[c]","35910","34260"
"New entrant CS","2022","No function","Tower Hamlets","London","Unknown","35","[c]","31780","27060"
"New entrant CS","2022","No function","Tyneside","Outside London","AA/AO","765","[c]","21230","21260"
"New entrant CS","2022","No function","Tyneside","Outside London","EO","205","[c]","26390","26590"
"New entrant CS","2022","No function","Tyneside","Outside London","G6/G7","20","[c]","53000","49280"
"New entrant CS","2022","No function","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tyneside","Outside London","SEO/HEO","155","[c]","33030","33080"
"New entrant CS","2022","No function","Tyneside","Outside London","Unknown","185","[c]","27760","26310"
"New entrant CS","2022","No function","Unknown","Unknown","AA/AO","100","[c]","20950","20970"
"New entrant CS","2022","No function","Unknown","Unknown","EO","60","[c]","28780","29290"
"New entrant CS","2022","No function","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","SEO/HEO","90","[c]","29840","28000"
"New entrant CS","2022","No function","Unknown","Unknown","Unknown","245","[c]","32880","28200"
"New entrant CS","2022","No function","Wakefield","Outside London","AA/AO","100","[c]","22660","23140"
"New entrant CS","2022","No function","Wakefield","Outside London","EO","30","[c]","29640","27570"
"New entrant CS","2022","No function","Wakefield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wakefield","Outside London","SEO/HEO","15","[c]","31040","31920"
"New entrant CS","2022","No function","Wakefield","Outside London","Unknown","100","[c]","27980","24800"
"New entrant CS","2022","No function","Walsall","Outside London","AA/AO","35","[c]","21240","21260"
"New entrant CS","2022","No function","Walsall","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Walsall","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Walsall","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Walsall","Outside London","Unknown","20","[c]","27100","24090"
"New entrant CS","2022","No function","Wandsworth","London","AA/AO","105","[c]","28690","30520"
"New entrant CS","2022","No function","Wandsworth","London","EO","35","[c]","30670","31060"
"New entrant CS","2022","No function","Wandsworth","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wandsworth","London","Unknown","25","[c]","32100","27520"
"New entrant CS","2022","No function","Warrington","Outside London","AA/AO","95","[c]","21760","21260"
"New entrant CS","2022","No function","Warrington","Outside London","EO","65","[c]","30390","28840"
"New entrant CS","2022","No function","Warrington","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Warrington","Outside London","SEO/HEO","40","[c]","35060","35900"
"New entrant CS","2022","No function","Warrington","Outside London","Unknown","20","[c]","27460","25480"
"New entrant CS","2022","No function","Warwickshire CC","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Warwickshire CC","Outside London","EO","60","[c]","27240","27570"
"New entrant CS","2022","No function","Warwickshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Warwickshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Warwickshire CC","Outside London","Unknown","60","[c]","29180","24800"
"New entrant CS","2022","No function","West Cumbria","Outside London","AA/AO","10","[c]","21120","20370"
"New entrant CS","2022","No function","West Cumbria","Outside London","EO","15","[c]","26600","27570"
"New entrant CS","2022","No function","West Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Cumbria","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Cumbria","Outside London","Unknown","30","[c]","27750","27140"
"New entrant CS","2022","No function","West Essex","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Essex","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Essex","Outside London","SEO/HEO","15","[c]","36830","36330"
"New entrant CS","2022","No function","West Essex","Outside London","Unknown","15","[c]","26660","26310"
"New entrant CS","2022","No function","West Kent","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Kent","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Kent","Outside London","Unknown","15","[c]","27790","26410"
"New entrant CS","2022","No function","West Lothian","Outside London","AA/AO","20","[c]","21410","21260"
"New entrant CS","2022","No function","West Lothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Lothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Northamptonshire","Outside London","AA/AO","60","[c]","21890","21260"
"New entrant CS","2022","No function","West Northamptonshire","Outside London","EO","35","[c]","26750","27570"
"New entrant CS","2022","No function","West Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Northamptonshire","Outside London","Unknown","60","[c]","29180","25080"
"New entrant CS","2022","No function","West Surrey","Outside London","AA/AO","160","[c]","25270","24370"
"New entrant CS","2022","No function","West Surrey","Outside London","EO","45","[c]","28280","27960"
"New entrant CS","2022","No function","West Surrey","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Surrey","Outside London","SEO/HEO","35","[c]","35450","33000"
"New entrant CS","2022","No function","West Surrey","Outside London","Unknown","90","[c]","29950","27060"
"New entrant CS","2022","No function","West Sussex (North East)","Outside London","EO","20","[c]","27150","27570"
"New entrant CS","2022","No function","West Sussex (North East)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Sussex (North East)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Sussex (North East)","Outside London","Unknown","30","[c]","27420","24800"
"New entrant CS","2022","No function","West Sussex (South West)","Outside London","AA/AO","35","[c]","21420","20970"
"New entrant CS","2022","No function","West Sussex (South West)","Outside London","EO","40","[c]","27010","27570"
"New entrant CS","2022","No function","West Sussex (South West)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Sussex (South West)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Sussex (South West)","Outside London","Unknown","45","[c]","28750","25970"
"New entrant CS","2022","No function","Westminster","London","AA/AO","185","[c]","22430","23720"
"New entrant CS","2022","No function","Westminster","London","EO","800","[c]","27570","27680"
"New entrant CS","2022","No function","Westminster","London","G6/G7","575","[c]","56320","54110"
"New entrant CS","2022","No function","Westminster","London","SCS level","80","[c]","98440","85100"
"New entrant CS","2022","No function","Westminster","London","SEO/HEO","2225","[c]","34070","33570"
"New entrant CS","2022","No function","Westminster","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wiltshire","Outside London","AA/AO","210","[c]","20460","19880"
"New entrant CS","2022","No function","Wiltshire","Outside London","EO","55","[c]","24230","23490"
"New entrant CS","2022","No function","Wiltshire","Outside London","G6/G7","50","[c]","51980","49580"
"New entrant CS","2022","No function","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wiltshire","Outside London","SEO/HEO","230","[c]","30920","29230"
"New entrant CS","2022","No function","Wiltshire","Outside London","Unknown","45","[c]","29000","26810"
"New entrant CS","2022","No function","Wirral","Outside London","AA/AO","135","[c]","21460","21260"
"New entrant CS","2022","No function","Wirral","Outside London","EO","30","[c]","27090","27130"
"New entrant CS","2022","No function","Wirral","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Wirral","Outside London","Unknown","75","[c]","27510","24850"
"New entrant CS","2022","No function","Wolverhampton","Outside London","AA/AO","40","[c]","21010","21260"
"New entrant CS","2022","No function","Wolverhampton","Outside London","EO","40","[c]","25600","24830"
"New entrant CS","2022","No function","Wolverhampton","Outside London","G6/G7","10","[c]","48370","48200"
"New entrant CS","2022","No function","Wolverhampton","Outside London","SEO/HEO","35","[c]","30780","30190"
"New entrant CS","2022","No function","Wolverhampton","Outside London","Unknown","85","[c]","28970","26310"
"New entrant CS","2022","No function","Worcestershire CC","Outside London","AA/AO","160","[c]","22110","23140"
"New entrant CS","2022","No function","Worcestershire CC","Outside London","EO","30","[c]","26930","27570"
"New entrant CS","2022","No function","Worcestershire CC","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Worcestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Worcestershire CC","Outside London","SEO/HEO","25","[c]","32110","30350"
"New entrant CS","2022","No function","Worcestershire CC","Outside London","Unknown","90","[c]","28850","26350"
"New entrant CS","2022","No function","York","Outside London","AA/AO","40","[c]","21420","21300"
"New entrant CS","2022","No function","York","Outside London","EO","60","[c]","26080","26370"
"New entrant CS","2022","No function","York","Outside London","G6/G7","25","[c]","52470","48860"
"New entrant CS","2022","No function","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","York","Outside London","SEO/HEO","95","[c]","33440","30410"
"New entrant CS","2022","No function","York","Outside London","Unknown","70","[c]","26660","24800"
"New entrant CS","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","250","[c]","21950","22000"
"New entrant CS","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","45","[c]","56620","55000"
"New entrant CS","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","315","[c]","36170","35000"
"New entrant CS","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","120","[c]","35770","32000"
"New entrant CS","2022","Project Delivery","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Belfast","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Birmingham","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Birmingham","Outside London","SEO/HEO","25","[c]","36790","36740"
"New entrant CS","2022","Project Delivery","Blackpool","Outside London","AA/AO","40","[c]","21260","21260"
"New entrant CS","2022","Project Delivery","Blackpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bristol, City of","Outside London","SEO/HEO","10","[c]","32800","33080"
"New entrant CS","2022","Project Delivery","Buckinghamshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Buckinghamshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cambridgeshire CC","Outside London","SEO/HEO","10","[c]","34460","33000"
"New entrant CS","2022","Project Delivery","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Camden and City of London","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","15","[c]","40130","40180"
"New entrant CS","2022","Project Delivery","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Central Hampshire","Outside London","EO","15","[c]","23830","23490"
"New entrant CS","2022","Project Delivery","Central Hampshire","Outside London","G6/G7","15","[c]","55490","53500"
"New entrant CS","2022","Project Delivery","Central Hampshire","Outside London","SEO/HEO","35","[c]","33200","33000"
"New entrant CS","2022","Project Delivery","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Central Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Conwy and Denbighshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
