"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Unknown","Department for Transport","London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department for Transport","Outside London","30","[c]","31950","28850"
"Leaver CS","2022","30-39","Unknown","Department for Transport","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department for Work and Pensions","London","40","[c]","32920","31060"
"Leaver CS","2022","30-39","Unknown","Department for Work and Pensions","Outside London","225","[c]","27460","27570"
"Leaver CS","2022","30-39","Unknown","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department of Health and Social Care","London","180","[c]","45070","40870"
"Leaver CS","2022","30-39","Unknown","Department of Health and Social Care","Outside London","75","[c]","40610","35070"
"Leaver CS","2022","30-39","Unknown","Department of Health and Social Care","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","HM Land Registry","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","HM Revenue and Customs","Outside London","250","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Home Office","London","35","[c]","39820","39460"
"Leaver CS","2022","30-39","Unknown","Home Office","Outside London","35","[c]","32240","24880"
"Leaver CS","2022","30-39","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Ministry of Defence","Outside London","135","[c]","31410","28750"
"Leaver CS","2022","30-39","Unknown","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Ministry of Defence","Unknown","60","[c]","34150","32700"
"Leaver CS","2022","30-39","Unknown","Ministry of Justice","London","115","[c]","30590","23720"
"Leaver CS","2022","30-39","Unknown","Ministry of Justice","Outside London","425","[c]","23400","20970"
"Leaver CS","2022","30-39","Unknown","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","National Crime Agency","London","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","National Crime Agency","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Scottish Government","Outside London","110","[c]","30860","28990"
"Leaver CS","2022","30-39","Unknown","UK Statistics Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","UK Statistics Authority","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Work and Pensions","London","30","[c]","32200","31060"
"Leaver CS","2022","40-49","Declared disabled","Department for Work and Pensions","Outside London","130","[c]","26140","27570"
"Leaver CS","2022","40-49","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department of Health and Social Care","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department of Health and Social Care","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Revenue and Customs","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Home Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Home Office","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Defence","Outside London","40","[c]","33410","25120"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Justice","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Justice","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Scottish Government","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Attorney General's Departments","London","40","[c]","57630","63730"
"Leaver CS","2022","40-49","Declared non-disabled","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Cabinet Office","London","55","[c]","68510","65000"
"Leaver CS","2022","40-49","Declared non-disabled","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","38660","38200"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Education","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","80","[c]","29280","25880"
"Leaver CS","2022","40-49","Declared non-disabled","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Transport","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Transport","Outside London","65","[c]","35000","29910"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Transport","Unknown","40","[c]","26710","21840"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","London","115","[c]","32480","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","Outside London","690","[c]","27370","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","London","175","[c]","48760","47130"
"Leaver CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","Outside London","180","[c]","44560","40060"
"Leaver CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Land Registry","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Revenue and Customs","Outside London","215","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Home Office","London","65","[c]","45090","41950"
"Leaver CS","2022","40-49","Declared non-disabled","Home Office","Outside London","105","[c]","28340","24890"
"Leaver CS","2022","40-49","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence","Outside London","330","[c]","35020","33000"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Justice","London","100","[c]","46720","41750"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Justice","Outside London","655","[c]","26140","21030"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Gas and Electricity Markets","London","35","[c]","59430","56100"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Government","Outside London","70","[c]","39890","39520"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","The National Archives","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Statistics Authority","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Welsh Government","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Work and Pensions","Outside London","45","[c]","30050","27570"
"Leaver CS","2022","40-49","Undeclared","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Revenue and Customs","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Home Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Defence","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Justice","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Attorney General's Departments","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cabinet Office","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Education","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Transport","Outside London","35","[c]","28060","26130"
"Leaver CS","2022","40-49","Unknown","Department for Transport","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions","Outside London","135","[c]","26900","27570"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care","London","160","[c]","52380","50730"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care","Outside London","90","[c]","51460","48860"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Land Registry","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs","Outside London","185","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Home Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Home Office","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence","Outside London","115","[c]","33800","31530"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","London","65","[c]","37090","34260"
