"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Welsh Government (excl. agencies)","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government (excl. agencies)","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government (excl. agencies)","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government (excl. agencies)","SEO/HEO","HEO","50","[c]","36140","37410"
"Leaver CS","2022","White","Welsh Government (excl. agencies)","SEO/HEO","SEO","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Revenue Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Revenue Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Wilton Park","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Wilton Park","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Wilton Park","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Wilton Park","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Advisory, Conciliation and Arbitration Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Advisory, Conciliation and Arbitration Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Advisory, Conciliation and Arbitration Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Advisory, Conciliation and Arbitration Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Advisory, Conciliation and Arbitration Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Animal and Plant Health Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Animal and Plant Health Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Animal and Plant Health Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Animal and Plant Health Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Animal and Plant Health Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office (excl. agencies)","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office (excl. agencies)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office (excl. agencies)","G6/G7","G7","30","[c]","55520","54700"
"Leaver Dept.","2022","Asian","Cabinet Office (excl. agencies)","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office (excl. agencies)","SEO/HEO","HEO","35","[c]","33990","34550"
"Leaver Dept.","2022","Asian","Cabinet Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Companies House","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Companies House","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Companies House","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Companies House","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Companies House","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Companies House","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Criminal Injuries Compensation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Criminal Injuries Compensation Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Criminal Injuries Compensation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Commercial Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Commercial Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Commercial Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Commercial Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Commercial Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Commercial Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Commercial Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Office and Procurator Fiscal Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Office and Procurator Fiscal Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Office and Procurator Fiscal Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Office and Procurator Fiscal Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Office and Procurator Fiscal Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Prosecution Service","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Prosecution Service","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Prosecution Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Prosecution Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Prosecution Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Prosecution Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Crown Prosecution Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Equipment and Support","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Equipment and Support","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Equipment and Support","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Equipment and Support","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Equipment and Support","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Equipment and Support","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Science and Technology Laboratory","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Science and Technology Laboratory","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Science and Technology Laboratory","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Science and Technology Laboratory","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Science and Technology Laboratory","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Defence Science and Technology Laboratory","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education (excl. agencies)","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","AO","65","[c]","21620","21260"
"Leaver Dept.","2022","Asian","Department for Work and Pensions (excl. agencies)","EO","EO","320","[c]","28920","27570"
"Leaver Dept.","2022","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Disclosure Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Disclosure Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Licensing Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Licensing Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Licensing Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Licensing Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Licensing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Driver and Vehicle Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Education and Skills Funding Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Education and Skills Funding Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Education and Skills Funding Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Education and Skills Funding Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Education and Skills Funding Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Education and Skills Funding Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","FCDO Services","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","FCDO Services","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Forestry and Land Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Forestry and Land Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Forestry and Land Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Forestry and Land Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Forestry and Land Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Forestry and Land Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Actuary's Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Actuary's Department","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Actuary's Department","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Internal Audit Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Internal Audit Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Internal Audit Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Internal Audit Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Internal Audit Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Legal Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Legal Department","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Legal Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Legal Department","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Legal Department","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Legal Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Legal Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Property Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Property Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Property Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Property Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Government Property Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Health and Safety Executive","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Health and Safety Executive","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Health and Safety Executive","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Health and Safety Executive","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Health and Safety Executive","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Health and Safety Executive","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","AA/AO","AO","55","[c]","21480","20970"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Crown Prosecution Service Inspectorate","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Crown Prosecution Service Inspectorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Crown Prosecution Service Inspectorate","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Prison and Probation Service","AA/AO","AA","[c]","[c]","[c]","[c]"
