"Status","Year","Organisation","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","SEO","65","65","40830","40850"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","G7","5","5","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","HEO","10","10","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","EO","15","15","28110","27680"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","G6","60","55","71120","67750"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","G7","60","60","54400","53830"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","HEO","55","55","33250","32960"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","SCS level","15","15","86950","81630"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","SEO","95","95","41850","41040"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","EO","10","10","25340","25630"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","G6","35","35","60270","60490"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","G7","75","75","47570","47960"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","HEO","30","30","32900","32730"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","SEO","45","45","38550","38200"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Communications","G7","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Communications","HEO","10","10","32500","32730"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Communications","SEO","10","10","38630","38300"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AA","40","40","17400","17900"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","80","80","26490","25940"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6","15","15","63820","64850"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","60","60","52340","52460"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","120","120","35290","36160"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","75","70","43550","44400"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Finance","G7","10","10","48290","48020"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Finance","HEO","10","10","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","EO","10","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","G6","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","G7","15","15","46720","46220"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","30","30","33470","32810"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","10","10","38140","37420"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Legal","G7","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","20","20","25430","25630"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6","20","20","60360","60490"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","45","45","47690","47960"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","55","55","35320","36110"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","70","70","41600","39890"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Other","EO","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Other","G7","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","25","25","25120","24150"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","G6","15","15","62050","60490"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","G7","60","60","47360","47960"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","HEO","40","40","32390","31660"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO","55","50","39830","39650"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Property","EO","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Property","SEO","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","AO","65","65","21290","21430"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","EO","45","45","25550","24970"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","G6","60","55","61090","60490"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","G7","145","135","48040","47960"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","HEO","240","230","32530","32730"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO","405","375","39570","39650"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","AO","55","50","21880","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","EO","210","205","26990","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","G6","20","20","69860","69020"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","G7","35","35","55310","54540"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","HEO","305","295","34270","34500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","SCS level","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","SEO","310","300","41840","41500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","AA","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","AO","75","70","21570","21370"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","EO","150","140","27630","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","G6","10","10","72500","72150"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","G7","35","30","59290","59750"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","HEO","140","140","34970","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","SCS level","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","SEO","100","100","43490","42170"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","AO","245","235","21950","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","EO","585","570","27620","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","G6","40","40","66810","64220"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","G7","125","120","55940","54540"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","HEO","610","600","34310","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","SCS level","15","15","98280","93810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","SEO","360","355","41640","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","AA","15","15","19610","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","AO","315","285","21770","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","EO","1015","980","27280","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","G6","110","110","67640","67220"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","G7","290","285","56800","56500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","HEO","1135","1115","34350","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","SCS level","80","80","91900","86450"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","SEO","710","695","43460","41500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Unknown","20","20","43510","40000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Geography","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Geography","AO","10","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Geography","EO","15","15","27570","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Geography","HEO","25","25","33120","33000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Geography","SEO","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","AA","30","30","20030","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","AO","725","655","21610","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","EO","325","305","27300","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","G6","45","45","66900","66800"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","G7","110","105","56970","56730"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","HEO","360","345","34250","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","SCS level","25","25","89990","80000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","SEO","200","195","42610","42200"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","AO","20","15","24360","24360"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","EO","250","240","28850","29200"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","G6","15","15","67440","67550"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","G7","50","50","58030","58550"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","HEO","310","300","35540","35500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","SEO","190","190","44120","44500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","EO","25","25","27320","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","G7","10","10","56300","54560"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","HEO","55","55","34720","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","SEO","35","35","43690","42070"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","AA","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","AO","185","180","22180","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","EO","160","160","27750","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","G6","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","G7","20","20","56570","54810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","HEO","135","135","34450","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Knowledge and Information Management","SEO","50","50","42260","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Legal","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Legal","G6","15","15","73860","74000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Legal","G7","15","10","51920","53500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Legal","HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","AA","65","60","19240","19010"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","AO","260","240","23440","23280"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","EO","260","230","32360","31530"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","G6","285","235","84080","87080"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","G7","160","135","66590","70530"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","HEO","410","370","38230","39030"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","SCS level","40","30","100800","101430"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Medicine","SEO","170","150","44890","45840"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","AA","1750","1670","19490","19050"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","AO","4720","4490","21710","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","EO","2265","2215","28170","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","G6","20","20","66900","64220"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","G7","130","125","58130","56360"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","HEO","1405","1380","35990","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","SEO","460","450","44700","40720"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Other","Unknown","25","20","39080","31470"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","AA","10","10","20450","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","AO","100","95","22620","21830"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","EO","185","180","28740","27750"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","G6","80","80","68290","68500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","G7","225","225","58500","58550"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","HEO","210","205","35450","34980"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","SCS level","70","70","84160","76480"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","SEO","330","325","43830","44500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","AO","20","20","21610","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","EO","200","195","27030","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","G6","195","190","66200","64220"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","G7","510","500","55670","54540"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","HEO","685","670","33920","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","SCS level","55","55","83760","79690"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","SEO","1015","985","41660","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","AA","515","500","18160","17480"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","AO","105","105","21410","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","EO","285","280","26850","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","G6","25","25","65420","64220"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","G7","115","110","54810","54540"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","HEO","640","620","33640","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","SCS level","10","10","99010","78480"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Property","SEO","390","375","41680","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","AA","55","50","18780","19010"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","AO","450","440","22310","22750"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","EO","395","390","26890","26350"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","G6","35","35","70370","69500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","G7","125","125","59030","57930"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","HEO","335","330","36410","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","SCS level","15","15","99940","93000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","SEO","300","295","45080","43360"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Science and Engineering","Unknown","20","20","25640","27370"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","AA","2420","2355","20630","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","AO","2730","2685","33010","39070"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","EO","590","580","36800","43770"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","G6","10","10","77110","73010"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","G7","45","40","59570","58550"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","HEO","325","320","41750","37210"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","SCS level","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","SEO","145","140","46360","44500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Security","Unknown","85","85","29720","27370"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Statistics","AO","10","10","22580","22640"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Statistics","EO","55","55","28130","27850"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Statistics","G6","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Statistics","G7","30","30","59260","59270"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Statistics","HEO","75","70","36480","36300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Statistics","SEO","60","55","44730","45000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","HEO","10","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Unknown","10","10","30700","29360"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","EO","35","35","26300","25770"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","HEO","25","25","31910","31090"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","SEO","90","90","41580","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","AO","[c]","[c]","[c]","[c]"
