"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Calderdale and Kirklees","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","EO","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cambridgeshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","EO","EO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","EO","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Cardiff and Vale of Glamorgan","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Causeway Coast and Glens","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Bedfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Central Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire West and Chester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chorley and West Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","EO","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","City of Edinburgh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Clackmannanshire and Fife","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Conwy and Denbighshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","EO","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Coventry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","EO","EO","40","35","29920","30460"
"In post","2022","Other ethnicity","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Croydon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Darlington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derby","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derry City and Strabane","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derry City and Strabane","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Derry City and Strabane","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Devon CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dorset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dudley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","EO","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ealing","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","EO","EO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Lothian and Midlothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
