"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Planning Inspectors","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Policy","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","50-59","Policy","Berkshire, Buckinghamshire and Oxfordshire","40","40","44800","38610"
"In post","2022","50-59","Policy","Cheshire","20","20","46630","44390"
"In post","2022","50-59","Policy","Cornwall and Isles of Scilly","15","10","33410","32350"
"In post","2022","50-59","Policy","Cumbria","10","10","37690","32490"
"In post","2022","50-59","Policy","Derbyshire and Nottinghamshire","65","65","44110","37100"
"In post","2022","50-59","Policy","Devon","30","30","45380","39100"
"In post","2022","50-59","Policy","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","50-59","Policy","East Anglia","25","25","44700","34980"
"In post","2022","50-59","Policy","East Wales","350","335","47450","47470"
"In post","2022","50-59","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Policy","Eastern Scotland","25","25","44530","46100"
"In post","2022","50-59","Policy","Essex","30","30","47400","43710"
"In post","2022","50-59","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","135","130","46650","43280"
"In post","2022","50-59","Policy","Greater Manchester","170","160","47140","49080"
"In post","2022","50-59","Policy","Hampshire and Isle of Wight","90","90","39690","39470"
"In post","2022","50-59","Policy","Herefordshire, Worcestershire and Warwickshire","20","20","49060","47550"
"In post","2022","50-59","Policy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Policy","Inner London - East","155","150","55870","57880"
"In post","2022","50-59","Policy","Inner London - West","2955","2885","53390","53600"
"In post","2022","50-59","Policy","Kent","10","10","46860","41420"
"In post","2022","50-59","Policy","Lancashire","40","40","37080","33630"
"In post","2022","50-59","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Policy","Lincolnshire","10","10","[c]","[c]"
"In post","2022","50-59","Policy","Merseyside","85","80","44210","40520"
"In post","2022","50-59","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Policy","North Yorkshire","95","95","39950","35900"
"In post","2022","50-59","Policy","Northern Ireland","25","25","45840","40060"
"In post","2022","50-59","Policy","Northumberland, and Tyne and Wear","95","90","47200","45820"
"In post","2022","50-59","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Policy","Outer London - South","105","100","55420","57460"
"In post","2022","50-59","Policy","Outer London - West and North West","20","20","46810","44020"
"In post","2022","50-59","Policy","Overseas","395","390","59540","58660"
"In post","2022","50-59","Policy","Shropshire and Staffordshire","35","30","37290","37450"
"In post","2022","50-59","Policy","South Yorkshire","220","210","45570","42220"
"In post","2022","50-59","Policy","Southern Scotland","25","25","50060","53270"
"In post","2022","50-59","Policy","Surrey, East and West Sussex","15","15","45050","40880"
"In post","2022","50-59","Policy","Tees Valley and Durham","85","80","41340","37100"
"In post","2022","50-59","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Policy","West Central Scotland","45","40","39980","33860"
"In post","2022","50-59","Policy","West Midlands","150","145","44990","38000"
"In post","2022","50-59","Policy","West Wales and The Valleys","230","220","42390","38160"
"In post","2022","50-59","Policy","West Yorkshire","160","155","46420","47620"
"In post","2022","50-59","Project Delivery","Bedfordshire and Hertfordshire","25","25","44040","41480"
"In post","2022","50-59","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","75","75","42820","40580"
"In post","2022","50-59","Project Delivery","Cheshire","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Cumbria","30","25","47040","49120"
"In post","2022","50-59","Project Delivery","Derbyshire and Nottinghamshire","80","75","46270","40540"
"In post","2022","50-59","Project Delivery","Devon","75","75","46570","42750"
"In post","2022","50-59","Project Delivery","Dorset and Somerset","45","45","41720","40650"
"In post","2022","50-59","Project Delivery","East Anglia","100","95","42820","39070"
"In post","2022","50-59","Project Delivery","East Wales","120","115","47150","44360"
"In post","2022","50-59","Project Delivery","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Eastern Scotland","50","50","47500","46280"
"In post","2022","50-59","Project Delivery","Essex","40","35","46880","42120"
"In post","2022","50-59","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","990","965","47680","44350"
"In post","2022","50-59","Project Delivery","Greater Manchester","110","110","46590","43710"
"In post","2022","50-59","Project Delivery","Hampshire and Isle of Wight","395","375","40450","40260"
"In post","2022","50-59","Project Delivery","Herefordshire, Worcestershire and Warwickshire","20","20","37180","35040"
"In post","2022","50-59","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Inner London - East","240","225","54540","44210"
"In post","2022","50-59","Project Delivery","Inner London - West","455","450","54880","54100"
"In post","2022","50-59","Project Delivery","Kent","20","20","41390","37850"
"In post","2022","50-59","Project Delivery","Lancashire","250","240","40080","35940"
"In post","2022","50-59","Project Delivery","Leicestershire, Rutland and Northamptonshire","15","15","41190","38550"
"In post","2022","50-59","Project Delivery","Lincolnshire","20","20","39010","35340"
"In post","2022","50-59","Project Delivery","Merseyside","210","200","45230","40520"
"In post","2022","50-59","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","North Yorkshire","25","25","42880","40580"
"In post","2022","50-59","Project Delivery","Northern Ireland","25","20","45510","40520"
"In post","2022","50-59","Project Delivery","Northumberland, and Tyne and Wear","335","320","45030","40520"
"In post","2022","50-59","Project Delivery","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","50-59","Project Delivery","Outer London - South","200","200","51220","46070"
"In post","2022","50-59","Project Delivery","Outer London - West and North West","20","15","48970","45380"
"In post","2022","50-59","Project Delivery","Overseas","30","30","55820","55860"
"In post","2022","50-59","Project Delivery","Shropshire and Staffordshire","90","90","46050","40750"
"In post","2022","50-59","Project Delivery","South Yorkshire","75","70","44050","37590"
"In post","2022","50-59","Project Delivery","Southern Scotland","50","50","42960","40350"
"In post","2022","50-59","Project Delivery","Surrey, East and West Sussex","40","35","42200","40080"
"In post","2022","50-59","Project Delivery","Tees Valley and Durham","40","35","38550","35640"
"In post","2022","50-59","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Project Delivery","West Central Scotland","85","85","45660","40800"
"In post","2022","50-59","Project Delivery","West Midlands","100","100","43190","40350"
"In post","2022","50-59","Project Delivery","West Wales and The Valleys","80","80","40990","38160"
"In post","2022","50-59","Project Delivery","West Yorkshire","160","155","45280","40520"
"In post","2022","50-59","Property","Bedfordshire and Hertfordshire","15","15","36490","35880"
"In post","2022","50-59","Property","Berkshire, Buckinghamshire and Oxfordshire","110","105","40300","38200"
"In post","2022","50-59","Property","Cheshire","15","15","40740","36740"
"In post","2022","50-59","Property","Cornwall and Isles of Scilly","25","20","30170","29360"
"In post","2022","50-59","Property","Cumbria","10","10","33280","31240"
"In post","2022","50-59","Property","Derbyshire and Nottinghamshire","135","125","42460","40330"
"In post","2022","50-59","Property","Devon","85","80","40320","39580"
"In post","2022","50-59","Property","Dorset and Somerset","40","40","35590","33300"
"In post","2022","50-59","Property","East Anglia","160","155","36100","33300"
"In post","2022","50-59","Property","East Wales","85","85","40050","34610"
"In post","2022","50-59","Property","East Yorkshire and Northern Lincolnshire","35","35","39320","34000"
"In post","2022","50-59","Property","Eastern Scotland","65","60","38720","33630"
"In post","2022","50-59","Property","Essex","50","50","30730","27000"
"In post","2022","50-59","Property","Gloucestershire, Wiltshire and Bath/Bristol area","155","150","39480","36460"
"In post","2022","50-59","Property","Greater Manchester","80","80","43530","41090"
"In post","2022","50-59","Property","Hampshire and Isle of Wight","125","120","38700","33740"
"In post","2022","50-59","Property","Herefordshire, Worcestershire and Warwickshire","20","20","39410","36720"
"In post","2022","50-59","Property","Highlands and Islands","20","20","35650","33300"
"In post","2022","50-59","Property","Inner London - East","100","100","45480","39050"
"In post","2022","50-59","Property","Inner London - West","195","190","53640","53200"
"In post","2022","50-59","Property","Kent","45","40","38490","33370"
"In post","2022","50-59","Property","Lancashire","60","55","39280","37940"
"In post","2022","50-59","Property","Leicestershire, Rutland and Northamptonshire","30","30","36690","33000"
"In post","2022","50-59","Property","Lincolnshire","25","25","29740","29830"
"In post","2022","50-59","Property","Merseyside","50","45","36160","33370"
"In post","2022","50-59","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","North Yorkshire","70","70","36730","33300"
"In post","2022","50-59","Property","Northern Ireland","40","40","28320","24550"
"In post","2022","50-59","Property","Northumberland, and Tyne and Wear","80","80","37810","33830"
"In post","2022","50-59","Property","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","50-59","Property","Outer London - South","70","70","43350","41750"
"In post","2022","50-59","Property","Outer London - West and North West","70","65","39250","36140"
"In post","2022","50-59","Property","Overseas","65","65","40700","40580"
"In post","2022","50-59","Property","Shropshire and Staffordshire","105","100","38490","33900"
"In post","2022","50-59","Property","South Yorkshire","55","50","44340","46500"
"In post","2022","50-59","Property","Southern Scotland","15","15","35100","33300"
"In post","2022","50-59","Property","Surrey, East and West Sussex","65","65","43340","40160"
"In post","2022","50-59","Property","Tees Valley and Durham","50","50","41850","37100"
"In post","2022","50-59","Property","Unknown","15","15","43900","39400"
"In post","2022","50-59","Property","West Central Scotland","30","30","32340","27260"
"In post","2022","50-59","Property","West Midlands","80","75","37510","34000"
"In post","2022","50-59","Property","West Wales and The Valleys","70","70","36230","33300"
"In post","2022","50-59","Property","West Yorkshire","100","95","42130","37340"
"In post","2022","50-59","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Berkshire, Buckinghamshire and Oxfordshire","10","10","46690","51150"
"In post","2022","50-59","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","Devon","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","East Anglia","15","15","44130","31250"
"In post","2022","50-59","Psychology","East Wales","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","East Yorkshire and Northern Lincolnshire","15","10","32880","27380"
"In post","2022","50-59","Psychology","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","Greater Manchester","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Kent","10","10","26950","26860"
"In post","2022","50-59","Psychology","Lancashire","15","15","38720","31180"
"In post","2022","50-59","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","50-59","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","50-59","Psychology","Tees Valley and Durham","10","10","41370","35780"
"In post","2022","50-59","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Psychology","West Yorkshire","5","5","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Bedfordshire and Hertfordshire","60","60","52250","45570"
"In post","2022","50-59","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","85","80","47140","45650"
"In post","2022","50-59","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Cornwall and Isles of Scilly","35","30","24720","23360"
"In post","2022","50-59","Science and Engineering","Cumbria","25","25","41900","43810"
"In post","2022","50-59","Science and Engineering","Derbyshire and Nottinghamshire","110","100","46380","45870"
"In post","2022","50-59","Science and Engineering","Devon","215","205","43640","40760"
"In post","2022","50-59","Science and Engineering","Dorset and Somerset","125","125","37370","37070"
"In post","2022","50-59","Science and Engineering","East Anglia","175","170","36320","33420"
"In post","2022","50-59","Science and Engineering","East Wales","200","190","39450","32890"
"In post","2022","50-59","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Eastern Scotland","30","30","34460","25660"
"In post","2022","50-59","Science and Engineering","Essex","15","15","42010","41390"
"In post","2022","50-59","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","1130","1110","47190","44920"
"In post","2022","50-59","Science and Engineering","Greater Manchester","30","30","42930","40310"
"In post","2022","50-59","Science and Engineering","Hampshire and Isle of Wight","250","250","43170","43520"
"In post","2022","50-59","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","20","20","27530","25190"
"In post","2022","50-59","Science and Engineering","Highlands and Islands","20","20","31890","26180"
"In post","2022","50-59","Science and Engineering","Inner London - East","50","50","59140","53220"
"In post","2022","50-59","Science and Engineering","Inner London - West","70","70","63580","59730"
"In post","2022","50-59","Science and Engineering","Kent","50","45","43160","47010"
"In post","2022","50-59","Science and Engineering","Lancashire","15","10","39980","40580"
"In post","2022","50-59","Science and Engineering","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Lincolnshire","75","75","36200","34830"
"In post","2022","50-59","Science and Engineering","Merseyside","35","30","42600","44020"
"In post","2022","50-59","Science and Engineering","North Eastern Scotland","10","10","[c]","[c]"
"In post","2022","50-59","Science and Engineering","North Yorkshire","80","75","37460","35910"
"In post","2022","50-59","Science and Engineering","Northern Ireland","20","20","28380","24120"
"In post","2022","50-59","Science and Engineering","Northumberland, and Tyne and Wear","15","15","38120","26450"
"In post","2022","50-59","Science and Engineering","Outer London - South","10","10","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Outer London - West and North West","95","95","49270","51480"
"In post","2022","50-59","Science and Engineering","Overseas","25","25","46440","44010"
"In post","2022","50-59","Science and Engineering","Shropshire and Staffordshire","20","20","33060","25920"
"In post","2022","50-59","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Southern Scotland","20","20","26470","20760"
"In post","2022","50-59","Science and Engineering","Surrey, East and West Sussex","130","125","37310","34500"
"In post","2022","50-59","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Science and Engineering","West Central Scotland","80","80","46900","46650"
"In post","2022","50-59","Science and Engineering","West Midlands","50","50","42630","39460"
"In post","2022","50-59","Science and Engineering","West Wales and The Valleys","20","20","37270","37400"
"In post","2022","50-59","Science and Engineering","West Yorkshire","25","25","44710","40060"
"In post","2022","50-59","Security","Bedfordshire and Hertfordshire","30","30","29560","24270"
"In post","2022","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","265","265","37730","39070"
"In post","2022","50-59","Security","Cheshire","15","15","33260","31650"
"In post","2022","50-59","Security","Cornwall and Isles of Scilly","35","35","23520","19810"
"In post","2022","50-59","Security","Cumbria","35","35","30960","30070"
"In post","2022","50-59","Security","Derbyshire and Nottinghamshire","15","15","32760","28300"
"In post","2022","50-59","Security","Devon","165","160","30380","26670"
"In post","2022","50-59","Security","Dorset and Somerset","55","55","25060","21040"
"In post","2022","50-59","Security","East Anglia","160","160","39560","39070"
"In post","2022","50-59","Security","East Wales","75","75","30020","25000"
"In post","2022","50-59","Security","East Yorkshire and Northern Lincolnshire","15","15","36840","39070"
"In post","2022","50-59","Security","Eastern Scotland","45","45","27310","20310"
"In post","2022","50-59","Security","Essex","35","35","37690","39070"
"In post","2022","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","240","240","32760","33330"
"In post","2022","50-59","Security","Greater Manchester","55","55","39310","36480"
"In post","2022","50-59","Security","Hampshire and Isle of Wight","280","275","29240","22630"
"In post","2022","50-59","Security","Herefordshire, Worcestershire and Warwickshire","65","65","37310","39070"
"In post","2022","50-59","Security","Highlands and Islands","15","15","27460","20310"
"In post","2022","50-59","Security","Inner London - East","30","30","40460","40900"
"In post","2022","50-59","Security","Inner London - West","325","325","42590","38800"
"In post","2022","50-59","Security","Kent","30","30","31310","25000"
"In post","2022","50-59","Security","Lancashire","45","40","34110","32470"
"In post","2022","50-59","Security","Leicestershire, Rutland and Northamptonshire","10","10","35030","37530"
"In post","2022","50-59","Security","Lincolnshire","30","30","22690","20310"
"In post","2022","50-59","Security","Merseyside","25","25","28170","20310"
"In post","2022","50-59","Security","North Eastern Scotland","25","25","44890","44070"
"In post","2022","50-59","Security","North Yorkshire","105","105","32470","39070"
"In post","2022","50-59","Security","Northern Ireland","180","180","22080","20560"
"In post","2022","50-59","Security","Northumberland, and Tyne and Wear","55","50","36720","31990"
"In post","2022","50-59","Security","Outer London - East and North East","20","20","36580","37430"
"In post","2022","50-59","Security","Outer London - South","55","55","33530","29370"
"In post","2022","50-59","Security","Outer London - West and North West","30","30","26910","23150"
"In post","2022","50-59","Security","Overseas","50","50","36990","34220"
"In post","2022","50-59","Security","Shropshire and Staffordshire","70","70","29800","21830"
"In post","2022","50-59","Security","South Yorkshire","50","50","36620","38150"
"In post","2022","50-59","Security","Southern Scotland","25","25","28140","21500"
"In post","2022","50-59","Security","Surrey, East and West Sussex","20","20","27370","19810"
"In post","2022","50-59","Security","Tees Valley and Durham","20","20","38820","36480"
"In post","2022","50-59","Security","Unknown","30","30","29190","27370"
"In post","2022","50-59","Security","West Central Scotland","400","390","33200","39070"
"In post","2022","50-59","Security","West Midlands","25","25","39260","36480"
"In post","2022","50-59","Security","West Wales and The Valleys","35","30","24510","21840"
"In post","2022","50-59","Security","West Yorkshire","45","45","43170","37710"
"In post","2022","50-59","Social Research","East Wales","25","25","51370","51430"
"In post","2022","50-59","Social Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Hampshire and Isle of Wight","15","15","49080","45890"
"In post","2022","50-59","Social Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Inner London - East","10","10","59710","61290"
"In post","2022","50-59","Social Research","Inner London - West","30","25","59240","59590"
"In post","2022","50-59","Social Research","Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Social Research","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","East Wales","45","45","49440","51210"
"In post","2022","50-59","Statistics","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","Essex","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","47680","39850"
"In post","2022","50-59","Statistics","Greater Manchester","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","Hampshire and Isle of Wight","25","25","51080","51210"
"In post","2022","50-59","Statistics","Inner London - East","25","25","54670","56360"
"In post","2022","50-59","Statistics","Inner London - West","95","95","56000","57050"
"In post","2022","50-59","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Merseyside","10","10","53050","58710"
"In post","2022","50-59","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","50-59","Statistics","Outer London - South","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","South Yorkshire","10","10","[c]","[c]"
"In post","2022","50-59","Statistics","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","West Midlands","5","5","[c]","[c]"
"In post","2022","50-59","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Statistics","West Yorkshire","5","5","[c]","[c]"
"In post","2022","50-59","Tax","Berkshire, Buckinghamshire and Oxfordshire","100","100","38910","35980"
"In post","2022","50-59","Tax","Derbyshire and Nottinghamshire","355","345","38820","33640"
"In post","2022","50-59","Tax","East Anglia","60","55","39270","34050"
"In post","2022","50-59","Tax","East Wales","300","285","35660","33370"
"In post","2022","50-59","Tax","Eastern Scotland","220","210","34870","33370"
"In post","2022","50-59","Tax","Essex","35","30","33600","33080"
"In post","2022","50-59","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","165","155","43490","40520"
"In post","2022","50-59","Tax","Greater Manchester","390","375","39420","33680"
"In post","2022","50-59","Tax","Hampshire and Isle of Wight","130","120","35790","33370"
"In post","2022","50-59","Tax","Inner London - East","540","530","43550","40200"
"In post","2022","50-59","Tax","Inner London - West","45","40","61780","62120"
"In post","2022","50-59","Tax","Kent","5","5","[c]","[c]"
"In post","2022","50-59","Tax","Lancashire","25","25","37430","34420"
"In post","2022","50-59","Tax","Leicestershire, Rutland and Northamptonshire","15","15","33640","33370"
"In post","2022","50-59","Tax","Merseyside","355","340","37100","33370"
"In post","2022","50-59","Tax","Northern Ireland","165","155","38980","35980"
"In post","2022","50-59","Tax","Northumberland, and Tyne and Wear","405","380","34100","33080"
"In post","2022","50-59","Tax","Outer London - South","310","300","45000","40910"
"In post","2022","50-59","Tax","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Tax","Shropshire and Staffordshire","35","35","37980","33680"
"In post","2022","50-59","Tax","Southern Scotland","90","85","34410","33370"
"In post","2022","50-59","Tax","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Tax","Tees Valley and Durham","25","25","36960","33430"
"In post","2022","50-59","Tax","West Central Scotland","165","160","41360","40180"
"In post","2022","50-59","Tax","West Midlands","290","275","39770","35840"
"In post","2022","50-59","Tax","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Tax","West Yorkshire","320","305","38470","33370"
"In post","2022","50-59","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","45","45","36680","33300"
"In post","2022","50-59","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Derbyshire and Nottinghamshire","75","75","45950","34240"
"In post","2022","50-59","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","East Anglia","35","30","55340","52050"
"In post","2022","50-59","Unknown","East Wales","55","55","36250","33370"
"In post","2022","50-59","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Eastern Scotland","2110","2040","47370","47250"
"In post","2022","50-59","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","57770","52080"
"In post","2022","50-59","Unknown","Greater Manchester","150","145","43290","38950"
"In post","2022","50-59","Unknown","Hampshire and Isle of Wight","85","80","61610","72030"
"In post","2022","50-59","Unknown","Highlands and Islands","240","235","34520","31540"
"In post","2022","50-59","Unknown","Inner London - East","220","215","57480","57710"
"In post","2022","50-59","Unknown","Inner London - West","920","905","64440","56730"
"In post","2022","50-59","Unknown","Kent","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Lancashire","50","50","45220","49610"
"In post","2022","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Merseyside","110","110","39720","33080"
"In post","2022","50-59","Unknown","North Eastern Scotland","190","180","40010","36130"
"In post","2022","50-59","Unknown","North Yorkshire","160","155","31690","32000"
"In post","2022","50-59","Unknown","Northern Ireland","20","15","32930","26820"
"In post","2022","50-59","Unknown","Northumberland, and Tyne and Wear","165","160","33550","26820"
"In post","2022","50-59","Unknown","Outer London - South","60","60","49610","37930"
"In post","2022","50-59","Unknown","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Shropshire and Staffordshire","25","25","63130","58710"
"In post","2022","50-59","Unknown","South Yorkshire","45","45","53580","49700"
"In post","2022","50-59","Unknown","Southern Scotland","275","260","33670","30040"
"In post","2022","50-59","Unknown","Surrey, East and West Sussex","30","30","43360","42560"
"In post","2022","50-59","Unknown","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","40","40","50030","40330"
"In post","2022","50-59","Unknown","West Central Scotland","980","950","46270","43000"
"In post","2022","50-59","Unknown","West Midlands","80","80","55040","40180"
"In post","2022","50-59","Unknown","West Wales and The Valleys","15","15","59550","51380"
"In post","2022","50-59","Unknown","West Yorkshire","105","105","46750","40250"
"In post","2022","50-59","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Veterinarian","Cumbria","5","5","[c]","[c]"
"In post","2022","50-59","Veterinarian","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","50-59","Veterinarian","Devon","10","10","[c]","[c]"
"In post","2022","50-59","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
