"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Home Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intellectual Property Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intellectual Property Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal Aid Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal Aid Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal Aid Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal Aid Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal Aid Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","South East (England)","SEO/HEO","15","[c]","38570","38650"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","15","[c]","58640","53830"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","15","[c]","35160","33140"
"Leaver CS","2022","40-49","Met Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Met Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Met Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Met Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Met Office","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Met Office","South West (England)","SEO/HEO","15","[c]","38380","39650"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East Midlands (England)","AA/AO","10","[c]","20970","21070"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East of England","AA/AO","20","[c]","21200","21170"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East of England","EO","10","[c]","29030","29100"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","London","SEO/HEO","10","[c]","41190","42570"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","15","[c]","38010","37990"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Scotland","AA/AO","10","[c]","26580","21380"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Scotland","SEO/HEO","10","[c]","40750","39030"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South East (England)","AA/AO","45","[c]","24070","21810"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South East (England)","EO","20","[c]","30030","26670"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South East (England)","SEO/HEO","30","[c]","37440","37330"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South West (England)","AA/AO","30","[c]","24690","21170"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South West (England)","EO","20","[c]","29150","29070"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South West (England)","G6/G7","10","[c]","62440","63860"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","South West (England)","SEO/HEO","30","[c]","39540","40580"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","West Midlands (England)","AA/AO","10","[c]","23030","21170"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","AA/AO","10","[c]","23970","21170"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","London","G6/G7","20","[c]","61530","58870"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","London","SEO/HEO","20","[c]","41310","41750"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Records of Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Records of Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Records of Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Records of Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","G6/G7","20","[c]","65710","67860"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Scottish Charity Regulator","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","East of England","G6/G7","15","[c]","55760","54250"
"Leaver CS","2022","40-49","Public Health England","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","East of England","SEO/HEO","15","[c]","38240","38950"
"Leaver CS","2022","40-49","Public Health England","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","London","EO","10","[c]","26040","26880"
"Leaver CS","2022","40-49","Public Health England","London","G6/G7","65","[c]","56500","55530"
"Leaver CS","2022","40-49","Public Health England","London","SCS level","10","[c]","95090","93740"
"Leaver CS","2022","40-49","Public Health England","London","SEO/HEO","45","[c]","36720","38200"
"Leaver CS","2022","40-49","Public Health England","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","North East (England)","G6/G7","10","[c]","52150","50390"
"Leaver CS","2022","40-49","Public Health England","North East (England)","SEO/HEO","10","[c]","36830","38040"
"Leaver CS","2022","40-49","Public Health England","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","West Midlands (England)","G6/G7","15","[c]","56350","53220"
"Leaver CS","2022","40-49","Public Health England","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","Yorkshire and The Humber","EO","15","[c]","24920","25070"
"Leaver CS","2022","40-49","Public Health England","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","Yorkshire and The Humber","SEO/HEO","20","[c]","37090","37190"
"Leaver CS","2022","40-49","Registers of Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Registers of Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Revenue Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Royal Fleet Auxiliary","Unknown","Unknown","25","[c]","36200","32700"
"Leaver CS","2022","40-49","Rural Payments Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","Scotland","EO","10","[c]","28360","28460"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","Scotland","G6/G7","10","[c]","57270","55330"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","Scotland","SEO/HEO","30","[c]","40060","39660"
"Leaver CS","2022","40-49","Scottish Housing Regulator","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","Scotland","AA/AO","20","[c]","24540","26160"
"Leaver CS","2022","40-49","Scottish Prison Service","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","Scotland","SEO/HEO","5","[c]","[c]","[c]"
