"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Bedfordshire and Hertfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","25","37620","40720"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Inner London - West","G6/G7","45","45","57230","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Inner London - West","SEO/HEO","20","20","39910","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","Inner London - West","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","Inner London - West","G6/G7","35","35","56980","53240"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Economics","Inner London - West","SEO/HEO","15","15","32840","33210"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Bedfordshire and Hertfordshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Bedfordshire and Hertfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Inner London - West","G6/G7","45","40","59370","54260"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Inner London - West","SEO/HEO","25","25","39490","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","West Midlands","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Inner London - West","G6/G7","15","15","60930","62480"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Inner London - West","SEO/HEO","10","10","36870","35940"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Merseyside","AA/AO","10","10","23320","23320"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Merseyside","SEO/HEO","10","10","31360","30190"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Internal Audit","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Internal Audit","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Internal Audit","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Internal Audit","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","26990","27530"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Cheshire","G6/G7","10","10","54120","50790"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Cheshire","SEO/HEO","30","30","34260","34690"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Derbyshire and Nottinghamshire","G6/G7","10","10","51240","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","15","15","36090","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Devon","SEO/HEO","20","20","35930","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","East Anglia","AA/AO","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","East Anglia","SEO/HEO","10","10","35370","34690"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","140","130","21520","21520"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","60","55","26640","26050"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","35","34390","34860"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Inner London - West","AA/AO","20","20","26860","26870"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Inner London - West","EO","30","30","29190","27850"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Inner London - West","G6/G7","25","25","59000","58140"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Inner London - West","SEO/HEO","80","80","36760","34370"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","10","10","53400","49230"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","25","25","33840","34830"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","West Midlands","EO","10","10","24970","24830"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","West Midlands","G6/G7","15","15","52400","48500"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","West Midlands","SEO/HEO","50","50","33370","30600"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","West Yorkshire","SEO/HEO","15","15","35010","35500"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Research","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","30","35960","32780"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","54900","54940"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","25","37800","39100"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Inner London - West","EO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Inner London - West","G6/G7","30","30","58840","56570"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Inner London - West","SEO/HEO","40","40","39160","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Bedfordshire and Hertfordshire","G6/G7","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Cheshire","G6/G7","10","10","57560","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Derbyshire and Nottinghamshire","G6/G7","25","20","55810","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Devon","G6/G7","15","10","56580","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Dorset and Somerset","G6/G7","10","10","52590","49380"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","East Anglia","G6/G7","15","15","60120","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","East Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Essex","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","20","57210","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Greater Manchester","G6/G7","15","10","53910","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Hampshire and Isle of Wight","G6/G7","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G6/G7","15","10","53180","47660"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Inner London - East","G6/G7","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Kent","G6/G7","10","10","63230","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Lancashire","G6/G7","10","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","G6/G7","10","10","59590","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Lincolnshire","G6/G7","10","10","56070","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","North Yorkshire","G6/G7","15","15","61750","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Northumberland, and Tyne and Wear","G6/G7","25","25","54190","53240"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outer London - South","G6/G7","5","5","[c]","[c]"
