"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Male","65","[c]","55890","54070"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Female","310","[c]","34370","33170"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Male","215","[c]","35310","35310"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Female","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Female","210","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Male","210","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Female","320","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Male","220","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Female","35","[c]","21060","21590"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Female","30","[c]","35710","33350"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Department for Education","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Food Standards Agency","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G6/G7","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G6/G7","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SEO/HEO","Female","105","[c]","37160","38500"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SEO/HEO","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","G6/G7","Female","30","[c]","57470","52070"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Cabinet Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Female","190","[c]","20870","20970"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","Male","115","[c]","20730","20970"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","EO","Female","70","[c]","25130","25120"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Female","75","[c]","34870","34260"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","Male","30","[c]","34060","32460"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","AA/AO","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","AA/AO","Male","110","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Female","320","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","Male","250","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","Male","120","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","Female","150","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","Male","150","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Home Office","AA/AO","Female","90","[c]","22220","21680"
"Leaver Dept.","2022","Home Office","Home Office","AA/AO","Male","80","[c]","22010","21680"
"Leaver Dept.","2022","Home Office","Home Office","EO","Female","285","[c]","26390","25040"
"Leaver Dept.","2022","Home Office","Home Office","EO","Male","250","[c]","26330","25220"
"Leaver Dept.","2022","Home Office","Home Office","G6/G7","Female","105","[c]","61110","57740"
"Leaver Dept.","2022","Home Office","Home Office","G6/G7","Male","100","[c]","61180","57740"
"Leaver Dept.","2022","Home Office","Home Office","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Home Office","SEO/HEO","Female","240","[c]","37330","37050"
"Leaver Dept.","2022","Home Office","Home Office","SEO/HEO","Male","220","[c]","36930","35900"
"Leaver Dept.","2022","Home Office","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Ministry of Justice","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Female","80","[c]","21760","21170"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Male","50","[c]","22310","21170"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Female","65","[c]","28100","26670"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Male","45","[c]","28130","26670"
