"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Undeclared","500","465","26850","27090"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Unknown","920","840","25970","26750"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Heterosexual / straight","830","805","67860","66800"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","LGBO","30","30","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Undeclared","145","135","67960","66440"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Unknown","195","185","70440","67840"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Heterosexual / straight","2515","2435","52870","53500"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","LGBO","120","115","51920","51610"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Undeclared","365","350","52780","53500"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Unknown","1090","1045","52020","49580"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Heterosexual / straight","215","210","95270","89220"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Undeclared","30","30","94070","86670"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Unknown","40","40","117380","112920"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Heterosexual / straight","4620","4415","31870","32930"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","LGBO","250","245","31200","31740"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Undeclared","595","560","32710","33230"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Unknown","1150","1110","31320","29960"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Heterosexual / straight","4375","4210","40640","40580"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","LGBO","185","180","39230","39460"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Undeclared","675","640","41250","40580"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Unknown","980","940","39920","38550"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Heterosexual / straight","1730","1650","38230","34340"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","LGBO","75","75","29960","27540"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Undeclared","210","200","41010","38120"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Unknown","235","225","32450","28660"
"In post","2022","Greater Manchester","AA/AO","AA","Heterosexual / straight","285","255","20240","20480"
"In post","2022","Greater Manchester","AA/AO","AA","LGBO","30","30","[c]","[c]"
"In post","2022","Greater Manchester","AA/AO","AA","Undeclared","30","30","20290","20890"
"In post","2022","Greater Manchester","AA/AO","AA","Unknown","115","100","20390","20890"
"In post","2022","Greater Manchester","AA/AO","AO","Heterosexual / straight","2980","2710","21920","21260"
"In post","2022","Greater Manchester","AA/AO","AO","LGBO","260","250","22000","21260"
"In post","2022","Greater Manchester","AA/AO","AO","Undeclared","405","360","22050","21260"
"In post","2022","Greater Manchester","AA/AO","AO","Unknown","1410","1270","21990","21250"
"In post","2022","Greater Manchester","EO","EO","Heterosexual / straight","3815","3595","26900","27370"
"In post","2022","Greater Manchester","EO","EO","LGBO","330","325","26700","26820"
"In post","2022","Greater Manchester","EO","EO","Undeclared","470","435","27010","27370"
"In post","2022","Greater Manchester","EO","EO","Unknown","1380","1295","26930","26820"
"In post","2022","Greater Manchester","G6/G7","G6","Heterosexual / straight","440","435","66890","67910"
"In post","2022","Greater Manchester","G6/G7","G6","LGBO","40","40","64810","63490"
"In post","2022","Greater Manchester","G6/G7","G6","Undeclared","50","50","67230","67910"
"In post","2022","Greater Manchester","G6/G7","G6","Unknown","105","105","68630","67780"
"In post","2022","Greater Manchester","G6/G7","G7","Heterosexual / straight","1365","1325","53550","54160"
"In post","2022","Greater Manchester","G6/G7","G7","LGBO","105","100","53210","52600"
"In post","2022","Greater Manchester","G6/G7","G7","Undeclared","145","140","53380","52900"
"In post","2022","Greater Manchester","G6/G7","G7","Unknown","335","320","54730","55210"
"In post","2022","Greater Manchester","SCS level","SCS level","Heterosexual / straight","95","95","87260","80230"
"In post","2022","Greater Manchester","SCS level","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","Greater Manchester","SCS level","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Greater Manchester","SCS level","SCS level","Unknown","30","25","[c]","[c]"
"In post","2022","Greater Manchester","SEO/HEO","HEO","Heterosexual / straight","2380","2285","32510","33080"
"In post","2022","Greater Manchester","SEO/HEO","HEO","LGBO","220","215","32350","33080"
"In post","2022","Greater Manchester","SEO/HEO","HEO","Undeclared","280","270","32800","33080"
"In post","2022","Greater Manchester","SEO/HEO","HEO","Unknown","860","840","32730","33080"
"In post","2022","Greater Manchester","SEO/HEO","SEO","Heterosexual / straight","1710","1655","39720","40180"
"In post","2022","Greater Manchester","SEO/HEO","SEO","LGBO","130","130","39050","39410"
"In post","2022","Greater Manchester","SEO/HEO","SEO","Undeclared","185","175","39970","40180"
"In post","2022","Greater Manchester","SEO/HEO","SEO","Unknown","410","395","39810","40180"
"In post","2022","Greater Manchester","Unknown","Unknown","Heterosexual / straight","780","740","30270","28200"
"In post","2022","Greater Manchester","Unknown","Unknown","LGBO","85","85","29210","26310"
"In post","2022","Greater Manchester","Unknown","Unknown","Undeclared","70","65","30750","28200"
"In post","2022","Greater Manchester","Unknown","Unknown","Unknown","255","230","27210","24900"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AA","Heterosexual / straight","795","665","20100","19810"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AA","LGBO","35","30","20050","19810"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AA","Undeclared","75","65","19830","19810"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AA","Unknown","210","160","20520","19860"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AO","Heterosexual / straight","2290","1965","23230","21260"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AO","LGBO","120","115","23810","21660"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AO","Undeclared","320","280","24150","21410"
"In post","2022","Hampshire and Isle of Wight","AA/AO","AO","Unknown","610","515","23580","21250"
"In post","2022","Hampshire and Isle of Wight","EO","EO","Heterosexual / straight","2590","2440","27160","26780"
"In post","2022","Hampshire and Isle of Wight","EO","EO","LGBO","135","130","27220","27570"
"In post","2022","Hampshire and Isle of Wight","EO","EO","Undeclared","350","330","27660","26950"
"In post","2022","Hampshire and Isle of Wight","EO","EO","Unknown","525","485","27050","26820"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G6","Heterosexual / straight","220","210","69960","66620"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G6","Undeclared","35","35","73250","67910"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G6","Unknown","80","75","69580","67780"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G7","Heterosexual / straight","895","865","54770","53500"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G7","LGBO","30","25","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G7","Undeclared","110","110","56030","54540"
"In post","2022","Hampshire and Isle of Wight","G6/G7","G7","Unknown","665","630","52720","50210"
"In post","2022","Hampshire and Isle of Wight","SCS level","SCS level","Heterosexual / straight","75","70","90990","87940"
"In post","2022","Hampshire and Isle of Wight","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","SCS level","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","SCS level","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Heterosexual / straight","1925","1850","33110","33300"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","LGBO","115","115","31930","32000"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Undeclared","295","285","33960","33300"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Unknown","535","515","31650","30210"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Heterosexual / straight","1305","1260","41200","40580"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","LGBO","60","60","40510","39620"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Undeclared","205","195","41920","40580"
"In post","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Unknown","425","410","40130","38110"
"In post","2022","Hampshire and Isle of Wight","Unknown","Unknown","Heterosexual / straight","345","315","30720","28200"
"In post","2022","Hampshire and Isle of Wight","Unknown","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Unknown","Unknown","Undeclared","30","30","30230","28200"
"In post","2022","Hampshire and Isle of Wight","Unknown","Unknown","Unknown","100","85","28380","27260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","Heterosexual / straight","235","220","20240","20890"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","LGBO","10","10","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","Undeclared","15","15","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","Unknown","55","50","21680","20890"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Heterosexual / straight","925","860","24080","21680"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","LGBO","65","60","24310","23960"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Undeclared","135","125","23850","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Unknown","295","275","23900","21300"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Heterosexual / straight","835","780","27190","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","LGBO","35","35","26790","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Undeclared","110","100","27700","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Unknown","155","140","27220","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Heterosexual / straight","45","40","70220","65310"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Heterosexual / straight","95","90","55240","51470"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Heterosexual / straight","305","290","32790","31990"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Undeclared","50","50","32630","31990"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Unknown","55","50","32020","31470"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Heterosexual / straight","210","200","42470","41060"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Undeclared","30","30","42350","38250"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Unknown","35","35","41240","40290"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Heterosexual / straight","315","295","30420","28200"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Unknown","45","35","27500","25980"
"In post","2022","Highlands and Islands","AA/AO","AA","Heterosexual / straight","115","110","20700","19810"
"In post","2022","Highlands and Islands","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Highlands and Islands","AA/AO","AA","Unknown","45","35","21310","20950"
"In post","2022","Highlands and Islands","AA/AO","AO","Heterosexual / straight","365","340","22950","21380"
"In post","2022","Highlands and Islands","AA/AO","AO","LGBO","15","10","[c]","[c]"
"In post","2022","Highlands and Islands","AA/AO","AO","Undeclared","30","30","22720","21260"
"In post","2022","Highlands and Islands","AA/AO","AO","Unknown","230","220","25430","24020"
"In post","2022","Highlands and Islands","EO","EO","Heterosexual / straight","440","410","28700","27570"
"In post","2022","Highlands and Islands","EO","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Highlands and Islands","EO","EO","Undeclared","50","50","29400","27570"
"In post","2022","Highlands and Islands","EO","EO","Unknown","180","175","30360","30040"
"In post","2022","Highlands and Islands","G6/G7","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G7","Heterosexual / straight","30","30","57580","54770"
"In post","2022","Highlands and Islands","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","G6/G7","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Highlands and Islands","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","SEO/HEO","HEO","Heterosexual / straight","180","175","34770","34290"
"In post","2022","Highlands and Islands","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","SEO/HEO","HEO","Undeclared","25","25","[c]","[c]"
"In post","2022","Highlands and Islands","SEO/HEO","HEO","Unknown","70","70","36390","36360"
"In post","2022","Highlands and Islands","SEO/HEO","SEO","Heterosexual / straight","95","95","43880","43000"
"In post","2022","Highlands and Islands","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","SEO/HEO","SEO","Undeclared","15","10","[c]","[c]"
"In post","2022","Highlands and Islands","SEO/HEO","SEO","Unknown","30","30","47060","47250"
"In post","2022","Highlands and Islands","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","AA/AO","AA","Heterosexual / straight","120","110","23210","22040"
"In post","2022","Inner London - East","AA/AO","AA","LGBO","10","10","[c]","[c]"
"In post","2022","Inner London - East","AA/AO","AA","Undeclared","25","25","[c]","[c]"
"In post","2022","Inner London - East","AA/AO","AA","Unknown","80","75","24180","25170"
"In post","2022","Inner London - East","AA/AO","AO","Heterosexual / straight","1350","1250","26540","25110"
"In post","2022","Inner London - East","AA/AO","AO","LGBO","95","90","27220","25330"
"In post","2022","Inner London - East","AA/AO","AO","Undeclared","195","180","25550","25110"
"In post","2022","Inner London - East","AA/AO","AO","Unknown","785","700","27370","25630"
"In post","2022","Inner London - East","EO","EO","Heterosexual / straight","3165","3030","31270","31060"
"In post","2022","Inner London - East","EO","EO","LGBO","215","210","31300","31060"
"In post","2022","Inner London - East","EO","EO","Undeclared","415","400","31110","31060"
"In post","2022","Inner London - East","EO","EO","Unknown","1155","1085","31210","31060"
"In post","2022","Inner London - East","G6/G7","G6","Heterosexual / straight","810","775","72430","73430"
"In post","2022","Inner London - East","G6/G7","G6","LGBO","70","70","72120","71700"
"In post","2022","Inner London - East","G6/G7","G6","Undeclared","120","115","73420","72300"
"In post","2022","Inner London - East","G6/G7","G6","Unknown","230","225","74130","74850"
"In post","2022","Inner London - East","G6/G7","G7","Heterosexual / straight","1785","1730","58620","59050"
"In post","2022","Inner London - East","G6/G7","G7","LGBO","170","165","58350","58090"
"In post","2022","Inner London - East","G6/G7","G7","Undeclared","250","245","58940","59520"
"In post","2022","Inner London - East","G6/G7","G7","Unknown","535","515","59140","60280"
"In post","2022","Inner London - East","SCS level","SCS level","Heterosexual / straight","395","380","97820","95000"
"In post","2022","Inner London - East","SCS level","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","Inner London - East","SCS level","SCS level","Undeclared","55","50","91330","86970"
"In post","2022","Inner London - East","SCS level","SCS level","Unknown","125","120","98420","88070"
"In post","2022","Inner London - East","SEO/HEO","HEO","Heterosexual / straight","2175","2115","37490","37610"
"In post","2022","Inner London - East","SEO/HEO","HEO","LGBO","175","175","36580","36930"
"In post","2022","Inner London - East","SEO/HEO","HEO","Undeclared","270","260","37240","37930"
"In post","2022","Inner London - East","SEO/HEO","HEO","Unknown","840","815","37540","37930"
"In post","2022","Inner London - East","SEO/HEO","SEO","Heterosexual / straight","1590","1550","44490","43810"
"In post","2022","Inner London - East","SEO/HEO","SEO","LGBO","110","110","44500","43760"
"In post","2022","Inner London - East","SEO/HEO","SEO","Undeclared","215","210","44500","43810"
"In post","2022","Inner London - East","SEO/HEO","SEO","Unknown","470","460","44380","43810"
"In post","2022","Inner London - East","Unknown","Unknown","Heterosexual / straight","715","690","35300","34100"
"In post","2022","Inner London - East","Unknown","Unknown","LGBO","55","55","38790","36580"
"In post","2022","Inner London - East","Unknown","Unknown","Undeclared","90","85","38450","34100"
"In post","2022","Inner London - East","Unknown","Unknown","Unknown","160","145","33750","32240"
"In post","2022","Inner London - West","AA/AO","AA","Heterosexual / straight","375","355","22920","22460"
"In post","2022","Inner London - West","AA/AO","AA","LGBO","15","15","[c]","[c]"
"In post","2022","Inner London - West","AA/AO","AA","Undeclared","35","35","22030","21650"
"In post","2022","Inner London - West","AA/AO","AA","Unknown","165","155","23570","22460"
"In post","2022","Inner London - West","AA/AO","AO","Heterosexual / straight","2240","2130","26540","24590"
"In post","2022","Inner London - West","AA/AO","AO","LGBO","150","150","27020","25110"
"In post","2022","Inner London - West","AA/AO","AO","Undeclared","295","275","25860","24490"
"In post","2022","Inner London - West","AA/AO","AO","Unknown","740","705","26730","24490"
"In post","2022","Inner London - West","EO","EO","Heterosexual / straight","4740","4615","29410","29080"
"In post","2022","Inner London - West","EO","EO","LGBO","415","405","28870","28310"
"In post","2022","Inner London - West","EO","EO","Undeclared","670","650","29220","28500"
"In post","2022","Inner London - West","EO","EO","Unknown","1275","1240","29320","28650"
"In post","2022","Inner London - West","G6/G7","G6","Heterosexual / straight","4675","4490","68390","66560"
"In post","2022","Inner London - West","G6/G7","G6","LGBO","420","415","67190","66230"
"In post","2022","Inner London - West","G6/G7","G6","Undeclared","685","660","68970","67330"
"In post","2022","Inner London - West","G6/G7","G6","Unknown","1295","1250","69020","66250"
"In post","2022","Inner London - West","G6/G7","G7","Heterosexual / straight","10315","9985","56030","54700"
"In post","2022","Inner London - West","G6/G7","G7","LGBO","1090","1075","55490","54270"
"In post","2022","Inner London - West","G6/G7","G7","Undeclared","1500","1460","56180","54700"
"In post","2022","Inner London - West","G6/G7","G7","Unknown","2785","2710","56800","54700"
"In post","2022","Inner London - West","SCS level","SCS level","Heterosexual / straight","2615","2520","89070","79890"
"In post","2022","Inner London - West","SCS level","SCS level","LGBO","230","225","86980","78580"
"In post","2022","Inner London - West","SCS level","SCS level","Undeclared","300","290","87700","80000"
"In post","2022","Inner London - West","SCS level","SCS level","Unknown","575","560","95590","85820"
"In post","2022","Inner London - West","SEO/HEO","HEO","Heterosexual / straight","7765","7640","35290","34680"
"In post","2022","Inner London - West","SEO/HEO","HEO","LGBO","855","850","34770","34260"
"In post","2022","Inner London - West","SEO/HEO","HEO","Undeclared","1150","1135","35340","34550"
"In post","2022","Inner London - West","SEO/HEO","HEO","Unknown","3180","3140","33260","33250"
"In post","2022","Inner London - West","SEO/HEO","SEO","Heterosexual / straight","6555","6415","42770","41950"
"In post","2022","Inner London - West","SEO/HEO","SEO","LGBO","700","695","42160","41750"
"In post","2022","Inner London - West","SEO/HEO","SEO","Undeclared","940","915","42760","41950"
"In post","2022","Inner London - West","SEO/HEO","SEO","Unknown","1750","1715","42190","41750"
"In post","2022","Inner London - West","Unknown","Unknown","Heterosexual / straight","185","180","37090","36580"
"In post","2022","Inner London - West","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Inner London - West","Unknown","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2022","Inner London - West","Unknown","Unknown","Unknown","55","55","34130","27060"
"In post","2022","Kent","AA/AO","AA","Heterosexual / straight","280","260","20850","20890"
"In post","2022","Kent","AA/AO","AA","LGBO","25","25","[c]","[c]"
"In post","2022","Kent","AA/AO","AA","Undeclared","20","20","[c]","[c]"
"In post","2022","Kent","AA/AO","AA","Unknown","85","85","20800","20920"
"In post","2022","Kent","AA/AO","AO","Heterosexual / straight","1685","1585","26070","24250"
"In post","2022","Kent","AA/AO","AO","LGBO","95","90","26780","26140"
"In post","2022","Kent","AA/AO","AO","Undeclared","180","165","25550","24250"
"In post","2022","Kent","AA/AO","AO","Unknown","560","530","25770","25110"
"In post","2022","Kent","EO","EO","Heterosexual / straight","2545","2360","28180","27370"
"In post","2022","Kent","EO","EO","LGBO","130","125","28730","29290"
"In post","2022","Kent","EO","EO","Undeclared","405","365","28220","27370"
"In post","2022","Kent","EO","EO","Unknown","480","440","28880","29210"
"In post","2022","Kent","G6/G7","G6","Heterosexual / straight","40","35","70110","66260"
"In post","2022","Kent","G6/G7","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Kent","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","G6/G7","G6","Unknown","10","10","[c]","[c]"
"In post","2022","Kent","G6/G7","G7","Heterosexual / straight","145","140","55800","53050"
"In post","2022","Kent","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Kent","G6/G7","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Kent","G6/G7","G7","Unknown","80","70","54360","51540"
"In post","2022","Kent","SCS level","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Kent","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Kent","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","SEO/HEO","HEO","Heterosexual / straight","695","670","34260","33300"
"In post","2022","Kent","SEO/HEO","HEO","LGBO","55","50","35260","35120"
"In post","2022","Kent","SEO/HEO","HEO","Undeclared","135","125","33620","33080"
"In post","2022","Kent","SEO/HEO","HEO","Unknown","110","105","34790","33970"
"In post","2022","Kent","SEO/HEO","SEO","Heterosexual / straight","345","330","42770","40890"
"In post","2022","Kent","SEO/HEO","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","Kent","SEO/HEO","SEO","Undeclared","55","50","43350","40730"
"In post","2022","Kent","SEO/HEO","SEO","Unknown","70","65","40960","40170"
"In post","2022","Kent","Unknown","Unknown","Heterosexual / straight","310","285","30340","28650"
"In post","2022","Kent","Unknown","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","Kent","Unknown","Unknown","Undeclared","30","30","31990","32340"
"In post","2022","Kent","Unknown","Unknown","Unknown","115","105","28350","26640"
"In post","2022","Lancashire","AA/AO","AA","Heterosexual / straight","290","255","20540","20890"
"In post","2022","Lancashire","AA/AO","AA","LGBO","25","20","[c]","[c]"
"In post","2022","Lancashire","AA/AO","AA","Undeclared","25","25","[c]","[c]"
"In post","2022","Lancashire","AA/AO","AA","Unknown","110","95","21110","20890"
"In post","2022","Lancashire","AA/AO","AO","Heterosexual / straight","3580","3215","22280","21260"
"In post","2022","Lancashire","AA/AO","AO","LGBO","225","215","22550","21260"
"In post","2022","Lancashire","AA/AO","AO","Undeclared","395","345","22300","21260"
"In post","2022","Lancashire","AA/AO","AO","Unknown","1370","1200","22540","21260"
"In post","2022","Lancashire","EO","EO","Heterosexual / straight","2970","2700","27630","27570"
"In post","2022","Lancashire","EO","EO","LGBO","155","145","27840","27570"
"In post","2022","Lancashire","EO","EO","Undeclared","365","330","27610","27570"
"In post","2022","Lancashire","EO","EO","Unknown","950","860","27620","27570"
"In post","2022","Lancashire","G6/G7","G6","Heterosexual / straight","205","195","68340","66610"
"In post","2022","Lancashire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","G6/G7","G6","Undeclared","15","15","[c]","[c]"
"In post","2022","Lancashire","G6/G7","G6","Unknown","45","45","69380","65530"
"In post","2022","Lancashire","G6/G7","G7","Heterosexual / straight","540","515","53390","51980"
"In post","2022","Lancashire","G6/G7","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Lancashire","G6/G7","G7","Undeclared","40","40","54830","55060"
"In post","2022","Lancashire","G6/G7","G7","Unknown","125","120","53810","53260"
"In post","2022","Lancashire","SCS level","SCS level","Heterosexual / straight","35","35","84490","76540"
"In post","2022","Lancashire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","SCS level","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Lancashire","SEO/HEO","HEO","Heterosexual / straight","1095","1020","33210","32690"
"In post","2022","Lancashire","SEO/HEO","HEO","LGBO","50","50","32570","31990"
"In post","2022","Lancashire","SEO/HEO","HEO","Undeclared","140","130","33730","33370"
