"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","North Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Hampshire","SEO","Female","20","20","[c]","[c]"
"In post","2022","40-49","North Hampshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","North Hampshire","Unknown","Female","15","15","[c]","[c]"
"In post","2022","40-49","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","AO","Female","145","120","21540","21260"
"In post","2022","40-49","North Lanarkshire","AO","Male","70","70","22210","21260"
"In post","2022","40-49","North Lanarkshire","EO","Female","90","85","27940","27570"
"In post","2022","40-49","North Lanarkshire","EO","Male","80","75","29690","27570"
"In post","2022","40-49","North Lanarkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","G7","Female","10","10","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","G7","Male","5","5","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","HEO","Female","40","40","33160","33370"
"In post","2022","40-49","North Lanarkshire","HEO","Male","30","30","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","SEO","Female","20","20","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","AO","Female","40","35","21260","21260"
"In post","2022","40-49","North Northamptonshire","AO","Male","10","10","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","EO","Female","25","25","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","EO","Male","20","20","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","Unknown","Female","15","10","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","AA","Female","5","5","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","AA","Male","5","5","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","AO","Female","20","20","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","AO","Male","30","30","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","EO","Female","50","45","27450","27570"
"In post","2022","40-49","North Nottinghamshire","EO","Male","30","30","28800","27570"
"In post","2022","40-49","North Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","G7","Female","10","5","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","HEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","SEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","SEO","Male","5","5","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","Unknown","Female","25","25","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","Unknown","Male","5","5","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","AA","Female","10","10","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","AA","Male","20","20","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","AO","Female","65","60","23660","21280"
"In post","2022","40-49","North Yorkshire CC","AO","Male","55","55","28530","23540"
"In post","2022","40-49","North Yorkshire CC","EO","Female","60","55","28160","27570"
"In post","2022","40-49","North Yorkshire CC","EO","Male","45","45","28030","27570"
"In post","2022","40-49","North Yorkshire CC","G6","Female","5","5","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","G6","Male","10","10","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","G7","Female","25","20","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","G7","Male","15","15","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","HEO","Female","40","35","33000","33000"
"In post","2022","40-49","North Yorkshire CC","HEO","Male","30","30","34540","33150"
"In post","2022","40-49","North Yorkshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","SEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","SEO","Male","15","15","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","Unknown","Female","20","15","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northumberland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northumberland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northumberland","AO","Female","10","5","[c]","[c]"
"In post","2022","40-49","Northumberland","AO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Northumberland","EO","Female","40","35","27540","27570"
"In post","2022","40-49","Northumberland","EO","Male","20","20","[c]","[c]"
"In post","2022","40-49","Northumberland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northumberland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northumberland","G7","Female","5","5","[c]","[c]"
"In post","2022","40-49","Northumberland","G7","Male","5","5","[c]","[c]"
"In post","2022","40-49","Northumberland","HEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Northumberland","HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Northumberland","SEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Northumberland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northumberland","Unknown","Female","15","15","[c]","[c]"
"In post","2022","40-49","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","AA","Female","10","10","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","AA","Male","10","10","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","AO","Female","60","45","22030","21260"
"In post","2022","40-49","Norwich and East Norfolk","AO","Male","55","50","24160","23140"
"In post","2022","40-49","Norwich and East Norfolk","EO","Female","85","75","27250","27570"
"In post","2022","40-49","Norwich and East Norfolk","EO","Male","65","65","28210","27570"
"In post","2022","40-49","Norwich and East Norfolk","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","G7","Female","20","15","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","G7","Male","20","20","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","HEO","Female","25","20","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","HEO","Male","30","30","33350","32640"
"In post","2022","40-49","Norwich and East Norfolk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","SEO","Female","25","25","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","SEO","Male","30","30","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","Unknown","Female","40","35","30670","30210"
"In post","2022","40-49","Norwich and East Norfolk","Unknown","Male","30","30","33470","32100"
"In post","2022","40-49","Nottingham","AA","Female","15","10","[c]","[c]"
"In post","2022","40-49","Nottingham","AA","Male","10","10","[c]","[c]"
"In post","2022","40-49","Nottingham","AO","Female","205","180","21750","21250"
"In post","2022","40-49","Nottingham","AO","Male","165","160","22480","21260"
"In post","2022","40-49","Nottingham","EO","Female","290","255","26960","26820"
"In post","2022","40-49","Nottingham","EO","Male","195","195","27120","26820"
"In post","2022","40-49","Nottingham","G6","Female","50","50","66090","66610"
"In post","2022","40-49","Nottingham","G6","Male","30","30","[c]","[c]"
"In post","2022","40-49","Nottingham","G7","Female","145","135","53590","54160"
"In post","2022","40-49","Nottingham","G7","Male","135","135","54210","55210"
"In post","2022","40-49","Nottingham","HEO","Female","235","220","32790","33370"
"In post","2022","40-49","Nottingham","HEO","Male","210","210","33010","33370"
"In post","2022","40-49","Nottingham","SCS level","Female","5","5","[c]","[c]"
"In post","2022","40-49","Nottingham","SCS level","Male","5","5","[c]","[c]"
"In post","2022","40-49","Nottingham","SEO","Female","195","180","40220","40180"
"In post","2022","40-49","Nottingham","SEO","Male","125","125","40440","40520"
"In post","2022","40-49","Nottingham","Unknown","Female","50","45","31340","31420"
"In post","2022","40-49","Nottingham","Unknown","Male","15","15","[c]","[c]"
"In post","2022","40-49","Orkney Islands","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Orkney Islands","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Overseas","AO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Overseas","AO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Overseas","EO","Female","45","45","27480","26870"
"In post","2022","40-49","Overseas","EO","Male","40","40","27190","26940"
"In post","2022","40-49","Overseas","G6","Female","90","90","66060","64840"
"In post","2022","40-49","Overseas","G6","Male","90","90","65810","64950"
"In post","2022","40-49","Overseas","G7","Female","115","115","57030","56110"
"In post","2022","40-49","Overseas","G7","Male","160","160","56800","55060"
"In post","2022","40-49","Overseas","HEO","Female","120","120","38230","36450"
"In post","2022","40-49","Overseas","HEO","Male","150","150","36160","34220"
"In post","2022","40-49","Overseas","SCS level","Female","60","60","82190","75380"
"In post","2022","40-49","Overseas","SCS level","Male","75","75","82220","74650"
"In post","2022","40-49","Overseas","SEO","Female","40","40","44280","40660"
"In post","2022","40-49","Overseas","SEO","Male","80","80","48770","42100"
"In post","2022","40-49","Overseas","Unknown","Female","30","30","[c]","[c]"
"In post","2022","40-49","Overseas","Unknown","Male","45","45","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","AA","Female","10","10","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","AA","Male","20","20","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","AO","Female","75","70","23350","21490"
"In post","2022","40-49","Oxfordshire CC","AO","Male","80","80","29720","30700"
"In post","2022","40-49","Oxfordshire CC","EO","Female","65","60","27430","26670"
"In post","2022","40-49","Oxfordshire CC","EO","Male","40","40","30240","27570"
"In post","2022","40-49","Oxfordshire CC","G6","Female","10","10","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","G7","Female","35","30","55050","54540"
"In post","2022","40-49","Oxfordshire CC","G7","Male","20","20","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","HEO","Female","60","55","33700","33300"
"In post","2022","40-49","Oxfordshire CC","HEO","Male","55","55","34640","33300"
"In post","2022","40-49","Oxfordshire CC","SCS level","Female","5","5","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Oxfordshire CC","SEO","Female","40","40","42400","40570"
"In post","2022","40-49","Oxfordshire CC","SEO","Male","35","35","42320","40580"
"In post","2022","40-49","Oxfordshire CC","Unknown","Female","30","25","35200","34100"
"In post","2022","40-49","Oxfordshire CC","Unknown","Male","10","10","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","AA","Female","10","10","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","AA","Male","5","5","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","AO","Female","40","35","24340","23900"
"In post","2022","40-49","Perth and Kinross, and Stirling","AO","Male","40","40","25730","26900"
"In post","2022","40-49","Perth and Kinross, and Stirling","EO","Female","60","55","30840","30040"
"In post","2022","40-49","Perth and Kinross, and Stirling","EO","Male","45","45","31680","32170"
"In post","2022","40-49","Perth and Kinross, and Stirling","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","G7","Female","10","10","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","G7","Male","10","10","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","HEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","HEO","Male","30","30","37700","37240"
"In post","2022","40-49","Perth and Kinross, and Stirling","SEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Perth and Kinross, and Stirling","SEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Peterborough","AA","Female","5","5","[c]","[c]"
"In post","2022","40-49","Peterborough","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Peterborough","AO","Female","80","60","21540","21680"
"In post","2022","40-49","Peterborough","AO","Male","45","40","22270","21680"
"In post","2022","40-49","Peterborough","EO","Female","60","55","26830","27130"
"In post","2022","40-49","Peterborough","EO","Male","35","35","26630","26670"
"In post","2022","40-49","Peterborough","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Peterborough","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Peterborough","G7","Female","15","15","[c]","[c]"
"In post","2022","40-49","Peterborough","G7","Male","10","10","[c]","[c]"
"In post","2022","40-49","Peterborough","HEO","Female","25","20","[c]","[c]"
"In post","2022","40-49","Peterborough","HEO","Male","20","20","[c]","[c]"
"In post","2022","40-49","Peterborough","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Peterborough","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Peterborough","SEO","Female","20","15","[c]","[c]"
"In post","2022","40-49","Peterborough","SEO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Peterborough","Unknown","Female","20","15","[c]","[c]"
"In post","2022","40-49","Peterborough","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Plymouth","AA","Female","5","5","[c]","[c]"
"In post","2022","40-49","Plymouth","AA","Male","20","20","[c]","[c]"
"In post","2022","40-49","Plymouth","AO","Female","80","70","22450","22010"
"In post","2022","40-49","Plymouth","AO","Male","80","80","27180","22040"
"In post","2022","40-49","Plymouth","EO","Female","115","100","27310","27570"
"In post","2022","40-49","Plymouth","EO","Male","85","85","28170","27570"
"In post","2022","40-49","Plymouth","G6","Female","5","5","[c]","[c]"
"In post","2022","40-49","Plymouth","G6","Male","5","5","[c]","[c]"
"In post","2022","40-49","Plymouth","G7","Female","20","15","[c]","[c]"
"In post","2022","40-49","Plymouth","G7","Male","30","30","56060","56460"
"In post","2022","40-49","Plymouth","HEO","Female","55","50","34030","33840"
"In post","2022","40-49","Plymouth","HEO","Male","60","60","35920","38450"
"In post","2022","40-49","Plymouth","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Plymouth","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Plymouth","SEO","Female","50","45","41090","39100"
"In post","2022","40-49","Plymouth","SEO","Male","70","70","43150","43160"
"In post","2022","40-49","Plymouth","Unknown","Female","35","30","33250","32500"
"In post","2022","40-49","Plymouth","Unknown","Male","25","25","[c]","[c]"
"In post","2022","40-49","Portsmouth","AA","Female","10","5","[c]","[c]"
"In post","2022","40-49","Portsmouth","AA","Male","15","15","[c]","[c]"
"In post","2022","40-49","Portsmouth","AO","Female","105","80","22380","21260"
"In post","2022","40-49","Portsmouth","AO","Male","80","80","31070","29890"
"In post","2022","40-49","Portsmouth","EO","Female","110","100","27320","26820"
"In post","2022","40-49","Portsmouth","EO","Male","120","120","28350","26740"
"In post","2022","40-49","Portsmouth","G6","Female","5","5","[c]","[c]"
"In post","2022","40-49","Portsmouth","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Portsmouth","G7","Female","30","30","56800","54770"
"In post","2022","40-49","Portsmouth","G7","Male","35","35","57160","55210"
"In post","2022","40-49","Portsmouth","HEO","Female","85","75","33300","33300"
"In post","2022","40-49","Portsmouth","HEO","Male","55","55","33310","33300"
"In post","2022","40-49","Portsmouth","SCS level","Female","5","5","[c]","[c]"
"In post","2022","40-49","Portsmouth","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Portsmouth","SEO","Female","45","45","41060","40580"
"In post","2022","40-49","Portsmouth","SEO","Male","40","40","41990","40520"
"In post","2022","40-49","Portsmouth","Unknown","Female","15","10","[c]","[c]"
"In post","2022","40-49","Portsmouth","Unknown","Male","5","5","[c]","[c]"
"In post","2022","40-49","Powys","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Powys","AA","Male","5","5","[c]","[c]"
"In post","2022","40-49","Powys","AO","Female","20","15","[c]","[c]"
"In post","2022","40-49","Powys","AO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Powys","EO","Female","40","35","27900","27570"
"In post","2022","40-49","Powys","EO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Powys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Powys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Powys","G7","Female","5","5","[c]","[c]"
"In post","2022","40-49","Powys","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Powys","HEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","Powys","HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Powys","SEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","Powys","SEO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Powys","Unknown","Female","5","5","[c]","[c]"
"In post","2022","40-49","Powys","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","AO","Female","45","35","24600","25110"
"In post","2022","40-49","Redbridge and Waltham Forest","AO","Male","20","20","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","EO","Female","75","70","30520","31060"
"In post","2022","40-49","Redbridge and Waltham Forest","EO","Male","30","30","30620","31060"
"In post","2022","40-49","Redbridge and Waltham Forest","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","HEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","HEO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","Unknown","Female","15","15","[c]","[c]"
"In post","2022","40-49","Redbridge and Waltham Forest","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","AO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Sandwell","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","EO","Female","50","45","27340","27570"
"In post","2022","40-49","Sandwell","EO","Male","20","20","[c]","[c]"
"In post","2022","40-49","Sandwell","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","HEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Sandwell","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sandwell","Unknown","Female","15","15","[c]","[c]"
"In post","2022","40-49","Sandwell","Unknown","Male","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Borders","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Borders","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Borders","AO","Female","25","20","[c]","[c]"
"In post","2022","40-49","Scottish Borders","AO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Scottish Borders","EO","Female","25","25","[c]","[c]"
"In post","2022","40-49","Scottish Borders","EO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Scottish Borders","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Borders","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Borders","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Borders","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Borders","HEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Scottish Borders","HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Scottish Borders","SEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Borders","SEO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Sefton","AA","Female","15","10","[c]","[c]"
"In post","2022","40-49","Sefton","AA","Male","25","25","[c]","[c]"
"In post","2022","40-49","Sefton","AO","Female","140","115","21560","21680"
"In post","2022","40-49","Sefton","AO","Male","70","65","21490","21680"
"In post","2022","40-49","Sefton","EO","Female","240","215","26600","26820"
"In post","2022","40-49","Sefton","EO","Male","145","140","26640","26820"
"In post","2022","40-49","Sefton","G6","Female","10","10","[c]","[c]"
"In post","2022","40-49","Sefton","G6","Male","20","20","[c]","[c]"
"In post","2022","40-49","Sefton","G7","Female","60","55","53600","53360"
"In post","2022","40-49","Sefton","G7","Male","60","60","54450","53500"
"In post","2022","40-49","Sefton","HEO","Female","105","100","31600","31710"
"In post","2022","40-49","Sefton","HEO","Male","95","95","31800","31990"
"In post","2022","40-49","Sefton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sefton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Sefton","SEO","Female","95","90","40280","39390"
"In post","2022","40-49","Sefton","SEO","Male","100","100","42340","40520"
"In post","2022","40-49","Sefton","Unknown","Female","20","15","[c]","[c]"
"In post","2022","40-49","Sefton","Unknown","Male","5","5","[c]","[c]"
"In post","2022","40-49","Sheffield","AA","Female","5","5","[c]","[c]"
"In post","2022","40-49","Sheffield","AA","Male","10","5","[c]","[c]"
"In post","2022","40-49","Sheffield","AO","Female","135","105","21490","21680"
"In post","2022","40-49","Sheffield","AO","Male","110","110","21510","21680"
"In post","2022","40-49","Sheffield","EO","Female","225","185","26590","26160"
"In post","2022","40-49","Sheffield","EO","Male","175","170","26270","25460"
"In post","2022","40-49","Sheffield","G6","Female","70","65","63470","62730"
"In post","2022","40-49","Sheffield","G6","Male","80","75","64240","63260"
"In post","2022","40-49","Sheffield","G7","Female","160","150","51470","50620"
"In post","2022","40-49","Sheffield","G7","Male","160","160","53020","52050"
"In post","2022","40-49","Sheffield","HEO","Female","165","145","31760","31120"
"In post","2022","40-49","Sheffield","HEO","Male","125","125","31500","30980"
"In post","2022","40-49","Sheffield","SCS level","Female","15","10","[c]","[c]"
"In post","2022","40-49","Sheffield","SCS level","Male","20","20","[c]","[c]"
"In post","2022","40-49","Sheffield","SEO","Female","175","160","37830","36960"
"In post","2022","40-49","Sheffield","SEO","Male","165","160","38060","37270"
"In post","2022","40-49","Sheffield","Unknown","Female","45","40","31220","29600"
"In post","2022","40-49","Sheffield","Unknown","Male","10","10","[c]","[c]"
"In post","2022","40-49","Shetland Islands","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shetland Islands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shetland Islands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shetland Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shetland Islands","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shetland Islands","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shetland Islands","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shetland Islands","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shropshire","AA","Female","10","10","[c]","[c]"
"In post","2022","40-49","Shropshire","AA","Male","5","5","[c]","[c]"
"In post","2022","40-49","Shropshire","AO","Female","40","40","21990","21380"
"In post","2022","40-49","Shropshire","AO","Male","30","30","[c]","[c]"
"In post","2022","40-49","Shropshire","EO","Female","30","30","27680","27570"
"In post","2022","40-49","Shropshire","EO","Male","45","45","28880","29350"
"In post","2022","40-49","Shropshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shropshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shropshire","G7","Female","10","5","[c]","[c]"
"In post","2022","40-49","Shropshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Shropshire","HEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Shropshire","HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Shropshire","SEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Shropshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Shropshire","Unknown","Female","15","15","[c]","[c]"
"In post","2022","40-49","Shropshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Solihull","AA","Female","[c]","[c]","[c]","[c]"
