"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Serious Fraud Office","Inner London - West","London","25","[c]","40320","38870"
"Leaver CS","2022","Counter Fraud","Serious Fraud Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","The Insolvency Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","15","[c]","25140","24250"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","15","[c]","21910","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","20","[c]","22830","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","21680","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","20","[c]","21940","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","21070","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","30","[c]","23580","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","25","[c]","21510","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","20","[c]","21120","21260"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","15","[c]","22280","21260"
"Leaver CS","2022","Debt","Health and Safety Executive","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Inner London - East","London","95","[c]","54780","54700"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Inner London - West","London","20","[c]","47360","54700"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Charity Commission","Merseyside","Outside London","10","[c]","31780","29160"
"Leaver CS","2022","Digital, Data & Technology","Companies House","East Wales","Outside London","15","[c]","42680","37260"
"Leaver CS","2022","Digital, Data & Technology","Competition and Markets Authority","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Crown Commercial Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Crown Commercial Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Crown Commercial Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Crown Commercial Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Crown Prosecution Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Crown Prosecution Service","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Defence Electronics and Components Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","10","[c]","43690","40050"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Greater Manchester","Outside London","15","[c]","40990","36500"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Inner London - West","London","30","[c]","47170","40500"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","West Midlands","Outside London","10","[c]","41470","39350"
"Leaver CS","2022","Digital, Data & Technology","Department for Education (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","Inner London - West","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","10","[c]","49710","53130"
"Leaver CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","35","[c]","52240","51250"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Inner London - West","London","15","[c]","51700","54450"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","30","[c]","44570","42100"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","65","[c]","44580","40670"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","15","[c]","50900","48950"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","35","[c]","46020","41410"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Inner London - West","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Unknown","Unknown","40","[c]","39060","36850"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","15","[c]","35750","35330"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","10","[c]","35300","31040"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","FCDO Services","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Food Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","20","[c]","38190","36210"
"Leaver CS","2022","Digital, Data & Technology","Health and Safety Executive","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Devon","Outside London","45","[c]","37160","38450"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Land Registry","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Intellectual Property Office","East Wales","Outside London","15","[c]","38770","35160"
"Leaver CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","15","[c]","45910","36790"
"Leaver CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","15","[c]","41940","32980"
"Leaver CS","2022","Digital, Data & Technology","Met Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","Devon","Outside London","75","[c]","33490","33050"
"Leaver CS","2022","Digital, Data & Technology","Met Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Met Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","55","[c]","38440","35930"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Outside London","30","[c]","31870","26800"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","22660","21170"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Outside London","10","[c]","35520","29200"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","National Savings and Investments","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","London","10","[c]","64180","65120"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Planning Inspectorate","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Planning Inspectorate","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
