"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Northern Ireland","AO","Male","160","160","21350","21250"
"In post","2022","Unknown","Northern Ireland","EO","Female","95","90","26200","26590"
"In post","2022","Unknown","Northern Ireland","EO","Male","135","135","26330","26590"
"In post","2022","Unknown","Northern Ireland","G6","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G6","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","HEO","Female","55","55","33100","33080"
"In post","2022","Unknown","Northern Ireland","HEO","Male","70","70","33340","33370"
"In post","2022","Unknown","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO","Male","30","30","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Male","35","35","66320","64850"
"In post","2022","Unknown","Overseas","G7","Female","75","75","55360","54850"
"In post","2022","Unknown","Overseas","G7","Male","85","85","55530","54340"
"In post","2022","Unknown","Overseas","HEO","Female","135","135","40770","41550"
"In post","2022","Unknown","Overseas","HEO","Male","80","80","40140","40120"
"In post","2022","Unknown","Overseas","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","AA","Female","590","520","21630","21050"
"In post","2022","Unknown","Scotland","AA","Male","510","480","21570","21050"
"In post","2022","Unknown","Scotland","AO","Female","1825","1635","22890","22000"
"In post","2022","Unknown","Scotland","AO","Male","1650","1600","24120","22080"
"In post","2022","Unknown","Scotland","EO","Female","1435","1340","29160","27860"
"In post","2022","Unknown","Scotland","EO","Male","1560","1490","30830","30450"
"In post","2022","Unknown","Scotland","G6","Female","125","120","71740","72480"
"In post","2022","Unknown","Scotland","G6","Male","125","125","72260","72200"
"In post","2022","Unknown","Scotland","G7","Female","315","300","54280","53480"
"In post","2022","Unknown","Scotland","G7","Male","270","265","55770","54170"
"In post","2022","Unknown","Scotland","HEO","Female","710","680","33690","33080"
"In post","2022","Unknown","Scotland","HEO","Male","735","710","34990","33370"
"In post","2022","Unknown","Scotland","SCS level","Female","30","30","[c]","[c]"
"In post","2022","Unknown","Scotland","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Scotland","SEO","Female","435","405","43000","42660"
"In post","2022","Unknown","Scotland","SEO","Male","415","395","44780","43110"
"In post","2022","Unknown","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","AA","Female","190","155","20720","20350"
"In post","2022","Unknown","South East (England)","AA","Male","185","165","20990","20890"
"In post","2022","Unknown","South East (England)","AO","Female","650","590","23990","21830"
"In post","2022","Unknown","South East (England)","AO","Male","800","770","26640","26140"
"In post","2022","Unknown","South East (England)","EO","Female","495","455","27640","27010"
"In post","2022","Unknown","South East (England)","EO","Male","610","580","28700","26820"
"In post","2022","Unknown","South East (England)","G6","Female","30","25","71990","67620"
"In post","2022","Unknown","South East (England)","G6","Male","40","40","71560","66490"
"In post","2022","Unknown","South East (England)","G7","Female","115","105","56770","53500"
"In post","2022","Unknown","South East (England)","G7","Male","150","150","56480","54540"
"In post","2022","Unknown","South East (England)","HEO","Female","225","215","33340","33000"
"In post","2022","Unknown","South East (England)","HEO","Male","250","240","33160","33000"
"In post","2022","Unknown","South East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","South East (England)","SEO","Female","125","120","40800","40000"
"In post","2022","Unknown","South East (England)","SEO","Male","185","180","41200","40240"
"In post","2022","Unknown","South East (England)","Unknown","Female","355","320","28020","26310"
"In post","2022","Unknown","South East (England)","Unknown","Male","145","125","29250","28200"
"In post","2022","Unknown","South West (England)","AA","Female","110","100","19860","19460"
"In post","2022","Unknown","South West (England)","AA","Male","155","150","20580","19810"
"In post","2022","Unknown","South West (England)","AO","Female","565","505","21900","21260"
"In post","2022","Unknown","South West (England)","AO","Male","460","455","23540","22040"
"In post","2022","Unknown","South West (England)","EO","Female","440","400","26460","26820"
"In post","2022","Unknown","South West (England)","EO","Male","480","470","26220","26740"
"In post","2022","Unknown","South West (England)","G6","Female","50","45","70670","67950"
"In post","2022","Unknown","South West (England)","G6","Male","75","75","69020","66490"
"In post","2022","Unknown","South West (England)","G7","Female","145","140","52420","51240"
"In post","2022","Unknown","South West (England)","G7","Male","210","205","53380","53500"
"In post","2022","Unknown","South West (England)","HEO","Female","290","275","31420","32000"
"In post","2022","Unknown","South West (England)","HEO","Male","455","445","32270","33000"
"In post","2022","Unknown","South West (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","South West (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Unknown","South West (England)","SEO","Female","185","175","39980","39990"
"In post","2022","Unknown","South West (England)","SEO","Male","350","340","40700","40180"
"In post","2022","Unknown","South West (England)","Unknown","Female","210","185","27740","24730"
"In post","2022","Unknown","South West (England)","Unknown","Male","170","165","32760","28760"
"In post","2022","Unknown","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","AO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Female","35","35","28180","27570"
"In post","2022","Unknown","Unknown","EO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","G6","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","G7","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Unknown","G7","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","HEO","Female","150","150","31500","29250"
"In post","2022","Unknown","Unknown","HEO","Male","120","120","30830","29250"
"In post","2022","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","Male","10","5","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Female","190","185","32850","32250"
"In post","2022","Unknown","Unknown","Unknown","Male","1605","1600","37900","34460"
"In post","2022","Unknown","Wales","AA","Female","160","135","18730","18310"
"In post","2022","Unknown","Wales","AA","Male","145","135","19450","18310"
"In post","2022","Unknown","Wales","AO","Female","915","805","21620","21680"
"In post","2022","Unknown","Wales","AO","Male","650","625","22120","21680"
"In post","2022","Unknown","Wales","EO","Female","515","480","26310","26740"
"In post","2022","Unknown","Wales","EO","Male","490","485","26650","26820"
"In post","2022","Unknown","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","G6","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Wales","G6","Male","45","45","69740","67910"
"In post","2022","Unknown","Wales","G7","Female","125","115","54050","54180"
"In post","2022","Unknown","Wales","G7","Male","180","180","56520","56430"
"In post","2022","Unknown","Wales","HEO","Female","250","240","32100","31990"
"In post","2022","Unknown","Wales","HEO","Male","340","335","32680","33080"
"In post","2022","Unknown","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Wales","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Wales","SEO","Female","160","150","40150","39910"
"In post","2022","Unknown","Wales","SEO","Male","230","225","41190","40180"
"In post","2022","Unknown","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Unknown","Female","165","155","27070","24090"
"In post","2022","Unknown","Wales","Unknown","Male","90","90","29520","28760"
"In post","2022","Unknown","West Midlands (England)","AA","Female","95","90","20170","20890"
"In post","2022","Unknown","West Midlands (England)","AA","Male","90","85","20560","20890"
"In post","2022","Unknown","West Midlands (England)","AO","Female","775","715","21860","21250"
"In post","2022","Unknown","West Midlands (England)","AO","Male","600","580","22830","21260"
"In post","2022","Unknown","West Midlands (England)","EO","Female","555","520","26790","26820"
"In post","2022","Unknown","West Midlands (England)","EO","Male","460","455","27130","26820"
"In post","2022","Unknown","West Midlands (England)","G6","Female","40","35","68430","64420"
"In post","2022","Unknown","West Midlands (England)","G6","Male","40","40","72850","67910"
"In post","2022","Unknown","West Midlands (England)","G7","Female","125","120","54090","52650"
"In post","2022","Unknown","West Midlands (England)","G7","Male","130","125","54880","54160"
"In post","2022","Unknown","West Midlands (England)","HEO","Female","290","270","32230","33080"
"In post","2022","Unknown","West Midlands (England)","HEO","Male","290","285","32850","33080"
"In post","2022","Unknown","West Midlands (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","SEO","Female","150","145","39640","40000"
"In post","2022","Unknown","West Midlands (England)","SEO","Male","145","145","39980","40180"
"In post","2022","Unknown","West Midlands (England)","Unknown","Female","250","220","27990","26310"
"In post","2022","Unknown","West Midlands (England)","Unknown","Male","105","80","28430","28200"
"In post","2022","Unknown","Yorkshire and The Humber","AA","Female","80","75","20670","20890"
"In post","2022","Unknown","Yorkshire and The Humber","AA","Male","115","115","20450","20890"
"In post","2022","Unknown","Yorkshire and The Humber","AO","Female","800","725","21970","21260"
"In post","2022","Unknown","Yorkshire and The Humber","AO","Male","875","855","23060","21680"
"In post","2022","Unknown","Yorkshire and The Humber","EO","Female","625","580","26620","26820"
"In post","2022","Unknown","Yorkshire and The Humber","EO","Male","705","685","26910","26820"
"In post","2022","Unknown","Yorkshire and The Humber","G6","Female","90","85","65560","62400"
"In post","2022","Unknown","Yorkshire and The Humber","G6","Male","80","80","66150","64360"
"In post","2022","Unknown","Yorkshire and The Humber","G7","Female","240","230","53230","50430"
"In post","2022","Unknown","Yorkshire and The Humber","G7","Male","245","245","55250","53810"
"In post","2022","Unknown","Yorkshire and The Humber","HEO","Female","370","355","31860","32000"
"In post","2022","Unknown","Yorkshire and The Humber","HEO","Male","395","385","32200","33080"
"In post","2022","Unknown","Yorkshire and The Humber","SCS level","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","SEO","Female","205","200","38660","37300"
"In post","2022","Unknown","Yorkshire and The Humber","SEO","Male","230","225","39420","39650"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","Female","245","220","27690","25480"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","Male","110","100","28530","28200"
"In post","2022","White","East Midlands (England)","AA","Female","410","370","20190","20480"
"In post","2022","White","East Midlands (England)","AA","Male","390","375","20300","20890"
"In post","2022","White","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","AO","Female","2680","2335","22280","21260"
"In post","2022","White","East Midlands (England)","AO","Male","1910","1840","24660","23140"
"In post","2022","White","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","EO","Female","2630","2335","27210","27570"
"In post","2022","White","East Midlands (England)","EO","Male","1775","1705","27960","27570"
"In post","2022","White","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","G6","Female","160","155","67130","67410"
"In post","2022","White","East Midlands (England)","G6","Male","160","150","70410","67910"
"In post","2022","White","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","G7","Female","520","490","54270","54160"
"In post","2022","White","East Midlands (England)","G7","Male","490","475","55460","55210"
"In post","2022","White","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","HEO","Female","1295","1205","32900","33170"
"In post","2022","White","East Midlands (England)","HEO","Male","1125","1095","33910","33370"
"In post","2022","White","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","SCS level","Female","40","40","87190","79410"
"In post","2022","White","East Midlands (England)","SCS level","Male","30","30","90020","86050"
"In post","2022","White","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","SEO","Female","845","790","41760","40520"
"In post","2022","White","East Midlands (England)","SEO","Male","670","655","42570","40720"
"In post","2022","White","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East Midlands (England)","Unknown","Female","805","735","29760","28200"
"In post","2022","White","East Midlands (England)","Unknown","Male","215","205","31320","28620"
"In post","2022","White","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","AA","Female","510","465","20300","19810"
"In post","2022","White","East of England","AA","Male","525","500","20660","20890"
"In post","2022","White","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","AO","Female","2480","2165","23330","21830"
"In post","2022","White","East of England","AO","Male","2025","1960","26700","25970"
"In post","2022","White","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","EO","Female","2970","2640","28060","27570"
"In post","2022","White","East of England","EO","Male","2215","2115","28750","27570"
"In post","2022","White","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","G6","Female","115","110","70150","67910"
"In post","2022","White","East of England","G6","Male","165","160","69120","67160"
"In post","2022","White","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","G7","Female","440","410","55460","53860"
"In post","2022","White","East of England","G7","Male","405","395","55710","54260"
"In post","2022","White","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","HEO","Female","1255","1175","33290","33300"
"In post","2022","White","East of England","HEO","Male","1295","1255","34140","33300"
"In post","2022","White","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","SCS level","Female","40","40","96660","95380"
"In post","2022","White","East of England","SCS level","Male","55","55","94160","92750"
"In post","2022","White","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","SEO","Female","765","720","42240","40580"
"In post","2022","White","East of England","SEO","Male","775","755","42550","40580"
"In post","2022","White","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","East of England","Unknown","Female","885","805","29320","28200"
"In post","2022","White","East of England","Unknown","Male","270","255","30200","28200"
"In post","2022","White","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","AA","Female","325","285","23090","22460"
"In post","2022","White","London","AA","Male","365","350","22870","22460"
"In post","2022","White","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","AO","Female","1940","1755","26020","25110"
"In post","2022","White","London","AO","Male","1665","1615","28160","25630"
"In post","2022","White","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","EO","Female","4345","4080","30150","30200"
"In post","2022","White","London","EO","Male","3635","3525","30630","30460"
"In post","2022","White","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","G6","Female","3090","2885","68730","67170"
"In post","2022","White","London","G6","Male","3120","3065","70100","68700"
"In post","2022","White","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","G7","Female","6255","5925","56230","54730"
"In post","2022","White","London","G7","Male","6205","6110","57210","56400"
"In post","2022","White","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","HEO","Female","4955","4785","35580","35050"
"In post","2022","White","London","HEO","Male","4810","4750","36220","35590"
"In post","2022","White","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","SCS level","Female","1605","1510","87780","80000"
"In post","2022","White","London","SCS level","Male","1705","1680","93240","84100"
"In post","2022","White","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","SEO","Female","4285","4115","43100","42010"
"In post","2022","White","London","SEO","Male","4215","4155","43730","42680"
"In post","2022","White","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","London","Unknown","Female","630","595","36440","34100"
"In post","2022","White","London","Unknown","Male","265","260","37370","34100"
"In post","2022","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","AA","Female","495","380","20700","21250"
"In post","2022","White","North East (England)","AA","Male","360","330","20590","20890"
"In post","2022","White","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","AO","Female","5885","4780","21800","21260"
"In post","2022","White","North East (England)","AO","Male","3455","3230","23020","21260"
"In post","2022","White","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","EO","Female","4295","3765","27090","27570"
"In post","2022","White","North East (England)","EO","Male","2545","2425","27440","27570"
"In post","2022","White","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","G6","Female","245","235","65840","66610"
"In post","2022","White","North East (England)","G6","Male","270","265","66690","66610"
"In post","2022","White","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","G7","Female","805","770","52900","52620"
"In post","2022","White","North East (England)","G7","Male","915","900","53490","54160"
"In post","2022","White","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","HEO","Female","2005","1875","32540","33080"
"In post","2022","White","North East (England)","HEO","Male","1570","1525","33000","33080"
"In post","2022","White","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","SCS level","Female","60","60","84520","76310"
"In post","2022","White","North East (England)","SCS level","Male","50","50","90030","84380"
"In post","2022","White","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","SEO","Female","1315","1235","39700","40180"
"In post","2022","White","North East (England)","SEO","Male","1115","1085","40250","40180"
"In post","2022","White","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North East (England)","Unknown","Female","775","730","29300","28200"
"In post","2022","White","North East (England)","Unknown","Male","210","205","31470","30210"
"In post","2022","White","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","AA","Female","675","570","19920","19810"
"In post","2022","White","North West (England)","AA","Male","625","580","20400","20890"
"In post","2022","White","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","AO","Female","8710","7420","21720","21260"
"In post","2022","White","North West (England)","AO","Male","5245","5010","23040","21260"
"In post","2022","White","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","EO","Female","8905","7955","27040","27570"
"In post","2022","White","North West (England)","EO","Male","5625","5415","27430","27570"
"In post","2022","White","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","G6","Female","505","490","66160","65590"
"In post","2022","White","North West (England)","G6","Male","575","565","67910","67910"
"In post","2022","White","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","G7","Female","1760","1670","53300","53350"
"In post","2022","White","North West (England)","G7","Male","1550","1520","54410","54240"
"In post","2022","White","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","HEO","Female","3845","3590","32580","32720"
"In post","2022","White","North West (England)","HEO","Male","3035","2955","33280","33080"
"In post","2022","White","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","SCS level","Female","110","105","84140","77170"
"In post","2022","White","North West (England)","SCS level","Male","115","115","90340","83700"
"In post","2022","White","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","SEO","Female","2635","2500","39810","39850"
"In post","2022","White","North West (England)","SEO","Male","2095","2045","40770","40180"
"In post","2022","White","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","North West (England)","Unknown","Female","1700","1590","29950","28200"
"In post","2022","White","North West (England)","Unknown","Male","570","545","33610","31420"
"In post","2022","White","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","AA","Female","65","60","19880","20560"
"In post","2022","White","Northern Ireland","AA","Male","370","365","20240","20560"
"In post","2022","White","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","AO","Female","435","370","21830","21680"
"In post","2022","White","Northern Ireland","AO","Male","375","360","22020","21680"
"In post","2022","White","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","EO","Female","460","420","27110","26820"
"In post","2022","White","Northern Ireland","EO","Male","380","370","27120","26820"
"In post","2022","White","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","G6","Female","25","20","[c]","[c]"
"In post","2022","White","Northern Ireland","G6","Male","25","20","[c]","[c]"
"In post","2022","White","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","G7","Female","95","90","53810","55210"
"In post","2022","White","Northern Ireland","G7","Male","115","110","55290","55210"
"In post","2022","White","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","HEO","Female","320","305","33420","33370"
"In post","2022","White","Northern Ireland","HEO","Male","315","310","33890","33370"
"In post","2022","White","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","SCS level","Female","5","5","[c]","[c]"
"In post","2022","White","Northern Ireland","SCS level","Male","5","5","[c]","[c]"
"In post","2022","White","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","SEO","Female","160","150","39910","40180"
"In post","2022","White","Northern Ireland","SEO","Male","165","165","40630","40180"
"In post","2022","White","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","AO","Female","20","20","[c]","[c]"
"In post","2022","White","Overseas","AO","Male","20","20","[c]","[c]"
"In post","2022","White","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","EO","Female","95","90","27890","26930"
"In post","2022","White","Overseas","EO","Male","100","100","27510","26930"
"In post","2022","White","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","G6","Female","145","145","66570","65140"
"In post","2022","White","Overseas","G6","Male","190","190","67000","65310"
"In post","2022","White","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","G7","Female","235","235","55930","55060"
"In post","2022","White","Overseas","G7","Male","330","330","56250","54540"
"In post","2022","White","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","HEO","Female","245","245","34670","33850"
"In post","2022","White","Overseas","HEO","Male","435","435","35130","34220"
"In post","2022","White","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","SCS level","Female","95","95","86580","76730"
"In post","2022","White","Overseas","SCS level","Male","130","130","85950","78120"
"In post","2022","White","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","SEO","Female","95","95","43510","40750"
"In post","2022","White","Overseas","SEO","Male","255","255","47830","42200"
"In post","2022","White","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Overseas","Unknown","Female","50","50","[c]","[c]"
"In post","2022","White","Overseas","Unknown","Male","90","90","[c]","[c]"
"In post","2022","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","AA","Female","805","735","21530","21050"
"In post","2022","White","Scotland","AA","Male","970","925","21210","21050"
"In post","2022","White","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","AO","Female","5680","4860","22160","21260"
"In post","2022","White","Scotland","AO","Male","3880","3735","24190","21420"
"In post","2022","White","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","EO","Female","6050","5450","27890","27570"
"In post","2022","White","Scotland","EO","Male","4395","4205","28800","27570"
"In post","2022","White","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","G6","Female","760","725","71490","72200"
"In post","2022","White","Scotland","G6","Male","660","645","71860","71550"
"In post","2022","White","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","G7","Female","1580","1490","56790","55210"
"In post","2022","White","Scotland","G7","Male","1285","1265","57320","56170"
"In post","2022","White","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","HEO","Female","3315","3125","33800","33370"
"In post","2022","White","Scotland","HEO","Male","2850","2770","34890","33370"
"In post","2022","White","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","SCS level","Female","145","140","86470","83230"
"In post","2022","White","Scotland","SCS level","Male","160","160","87520","83230"
"In post","2022","White","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","SEO","Female","2415","2290","43930","41750"
"In post","2022","White","Scotland","SEO","Male","2165","2105","44900","43000"
"In post","2022","White","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Scotland","Unknown","Female","30","30","[c]","[c]"
"In post","2022","White","Scotland","Unknown","Male","60","60","43760","44000"
"In post","2022","White","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","South East (England)","AA","Female","905","750","20670","19850"
"In post","2022","White","South East (England)","AA","Male","935","885","20590","19810"
"In post","2022","White","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","South East (England)","AO","Female","4365","3825","23660","21830"
