"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Unknown","Wales","35","30","43900","40180"
"In post","2022","Digital, Data & Technology","Unknown","West Midlands (England)","55","55","44130","40520"
"In post","2022","Digital, Data & Technology","Unknown","Yorkshire and The Humber","65","65","44830","40520"
"In post","2022","Finance","Commercial","East Midlands (England)","15","10","38560","34290"
"In post","2022","Finance","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Commercial","London","90","90","43640","39000"
"In post","2022","Finance","Commercial","North East (England)","65","60","37070","34190"
"In post","2022","Finance","Commercial","North West (England)","130","120","33610","31990"
"In post","2022","Finance","Commercial","Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Commercial","South East (England)","5","5","[c]","[c]"
"In post","2022","Finance","Commercial","South West (England)","25","25","36010","34290"
"In post","2022","Finance","Commercial","Wales","25","25","40270","34290"
"In post","2022","Finance","Commercial","West Midlands (England)","40","40","38800","36780"
"In post","2022","Finance","Commercial","Yorkshire and The Humber","220","205","35280","31990"
"In post","2022","Finance","Communications","London","5","5","[c]","[c]"
"In post","2022","Finance","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","London","35","35","48140","44620"
"In post","2022","Finance","Corporate Finance","Scotland","10","10","45380","42200"
"In post","2022","Finance","Corporate Finance","South East (England)","25","25","37750","38070"
"In post","2022","Finance","Corporate Finance","South West (England)","25","25","51550","47010"
"In post","2022","Finance","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","West Midlands (England)","10","10","44560","40800"
"In post","2022","Finance","Corporate Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","North East (England)","20","20","32480","29960"
"In post","2022","Finance","Digital, Data and Technology","North West (England)","15","15","35290","30310"
"In post","2022","Finance","Digital, Data and Technology","South West (England)","15","15","37860","36500"
"In post","2022","Finance","Digital, Data and Technology","West Midlands (England)","120","120","41430","37100"
"In post","2022","Finance","Digital, Data and Technology","Yorkshire and The Humber","50","50","36570","36500"
"In post","2022","Finance","Economics","London","10","5","[c]","[c]"
"In post","2022","Finance","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","East Midlands (England)","215","205","36680","33350"
"In post","2022","Finance","Finance","East of England","310","295","37460","34200"
"In post","2022","Finance","Finance","London","2300","2250","49240","44500"
"In post","2022","Finance","Finance","North East (England)","570","545","40410","36500"
"In post","2022","Finance","Finance","North West (England)","1020","960","37310","35310"
"In post","2022","Finance","Finance","Northern Ireland","35","35","40010","37050"
"In post","2022","Finance","Finance","Overseas","35","35","34630","33300"
"In post","2022","Finance","Finance","Scotland","400","375","33950","30840"
"In post","2022","Finance","Finance","South East (England)","890","850","37750","33370"
"In post","2022","Finance","Finance","South West (England)","1105","1055","38810","33860"
"In post","2022","Finance","Finance","Unknown","10","10","41640","34250"
"In post","2022","Finance","Finance","Wales","405","385","34910","30770"
"In post","2022","Finance","Finance","West Midlands (England)","580","560","39600","36500"
"In post","2022","Finance","Finance","Yorkshire and The Humber","1025","975","39320","36500"
"In post","2022","Finance","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","London","10","10","[c]","[c]"
"In post","2022","Finance","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Yorkshire and The Humber","20","20","29080","28970"
"In post","2022","Finance","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","East Midlands (England)","35","30","33310","33370"
"In post","2022","Finance","Operational Delivery","East of England","10","10","24090","22080"
"In post","2022","Finance","Operational Delivery","London","175","170","39660","34500"
"In post","2022","Finance","Operational Delivery","North East (England)","115","105","30810","28920"
"In post","2022","Finance","Operational Delivery","North West (England)","95","90","33680","33370"
"In post","2022","Finance","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Scotland","545","460","24870","22080"
"In post","2022","Finance","Operational Delivery","South East (England)","90","80","25760","22080"
"In post","2022","Finance","Operational Delivery","South West (England)","15","15","30790","21490"
"In post","2022","Finance","Operational Delivery","Wales","5","5","[c]","[c]"
"In post","2022","Finance","Operational Delivery","West Midlands (England)","75","70","24660","21250"
"In post","2022","Finance","Operational Delivery","Yorkshire and The Humber","325","270","23750","22080"
"In post","2022","Finance","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","London","15","15","60740","64840"
"In post","2022","Finance","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","South West (England)","20","15","35990","30870"
"In post","2022","Finance","Policy","London","25","25","51060","52560"
"In post","2022","Finance","Policy","North West (England)","5","5","[c]","[c]"
"In post","2022","Finance","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Scotland","10","10","[c]","[c]"
"In post","2022","Finance","Policy","South West (England)","10","10","[c]","[c]"
"In post","2022","Finance","Policy","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Finance","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","London","15","10","43390","41000"
"In post","2022","Finance","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Project Delivery","South West (England)","20","20","36390","32210"
"In post","2022","Finance","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","London","10","10","[c]","[c]"
"In post","2022","Finance","Property","North East (England)","5","5","[c]","[c]"
"In post","2022","Finance","Property","North West (England)","10","10","37590","32930"
"In post","2022","Finance","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Finance","Property","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Finance","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","London","80","80","45110","39960"
"In post","2022","Finance","Security","North East (England)","65","60","39420","35310"
"In post","2022","Finance","Security","North West (England)","80","80","41480","35720"
"In post","2022","Finance","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","South West (England)","5","5","[c]","[c]"
"In post","2022","Finance","Security","Wales","5","5","[c]","[c]"
"In post","2022","Finance","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Yorkshire and The Humber","70","70","44810","37380"
"In post","2022","Finance","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Tax","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Finance","Tax","London","30","30","47490","43430"
"In post","2022","Finance","Tax","North East (England)","5","5","[c]","[c]"
"In post","2022","Finance","Tax","North West (England)","5","5","[c]","[c]"
"In post","2022","Finance","Tax","Scotland","15","15","30010","21250"
"In post","2022","Finance","Tax","South East (England)","5","5","[c]","[c]"
"In post","2022","Finance","Tax","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","West Midlands (England)","10","10","24360","21250"
"In post","2022","Finance","Tax","Yorkshire and The Humber","15","15","28660","21250"
"In post","2022","Finance","Unknown","East Midlands (England)","25","25","38700","33370"
"In post","2022","Finance","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","London","185","185","51040","43810"
"In post","2022","Finance","Unknown","North East (England)","30","30","40920","40350"
"In post","2022","Finance","Unknown","North West (England)","15","15","41000","33370"
"In post","2022","Finance","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Scotland","20","20","34190","33370"
"In post","2022","Finance","Unknown","South East (England)","10","10","[c]","[c]"
"In post","2022","Finance","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Yorkshire and The Humber","20","20","38130","33080"
"In post","2022","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","East Midlands (England)","100","95","24700","21300"
"In post","2022","Grants Management","Operational Delivery","East of England","60","60","25030","22430"
"In post","2022","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","North East (England)","400","370","24520","21300"
"In post","2022","Grants Management","Operational Delivery","North West (England)","890","800","24180","21300"
"In post","2022","Grants Management","Operational Delivery","South East (England)","175","160","28060","25190"
"In post","2022","Grants Management","Operational Delivery","South West (England)","260","235","26540","25190"
"In post","2022","Grants Management","Operational Delivery","Wales","5","5","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","West Midlands (England)","170","155","25120","24920"
"In post","2022","Grants Management","Operational Delivery","Yorkshire and The Humber","250","235","25930","24920"
"In post","2022","Grants Management","Policy","South East (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","London","10","10","[c]","[c]"
"In post","2022","Human Resources","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","East Midlands (England)","425","405","38190","33680"
"In post","2022","Human Resources","Human Resources","East of England","270","255","36350","33300"
"In post","2022","Human Resources","Human Resources","London","2185","2115","46600","41750"
"In post","2022","Human Resources","Human Resources","North East (England)","300","285","37200","33440"
"In post","2022","Human Resources","Human Resources","North West (England)","1195","1125","34770","31950"
"In post","2022","Human Resources","Human Resources","Northern Ireland","15","15","35450","31590"
"In post","2022","Human Resources","Human Resources","Overseas","40","40","43120","35610"
"In post","2022","Human Resources","Human Resources","Scotland","775","730","30040","26670"
"In post","2022","Human Resources","Human Resources","South East (England)","530","505","36830","33300"
"In post","2022","Human Resources","Human Resources","South West (England)","1015","945","36260","33250"
"In post","2022","Human Resources","Human Resources","Unknown","15","15","35500","32390"
"In post","2022","Human Resources","Human Resources","Wales","650","615","35570","31650"
"In post","2022","Human Resources","Human Resources","West Midlands (England)","400","380","37980","34110"
"In post","2022","Human Resources","Human Resources","Yorkshire and The Humber","640","605","39810","35410"
"In post","2022","Human Resources","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","East Midlands (England)","95","90","31110","27570"
"In post","2022","Human Resources","Operational Delivery","East of England","50","45","31350","29230"
"In post","2022","Human Resources","Operational Delivery","London","155","150","36820","31880"
"In post","2022","Human Resources","Operational Delivery","North East (England)","205","185","27830","27570"
"In post","2022","Human Resources","Operational Delivery","North West (England)","355","335","30250","27570"
"In post","2022","Human Resources","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Scotland","230","210","28210","27190"
"In post","2022","Human Resources","Operational Delivery","South East (England)","110","100","28080","27570"
"In post","2022","Human Resources","Operational Delivery","South West (England)","40","35","29440","27570"
"In post","2022","Human Resources","Operational Delivery","Wales","80","75","29920","27570"
"In post","2022","Human Resources","Operational Delivery","West Midlands (England)","90","85","29870","27570"
"In post","2022","Human Resources","Operational Delivery","Yorkshire and The Humber","110","105","32370","27780"
"In post","2022","Human Resources","Other","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Other","Scotland","40","40","39640","40280"
"In post","2022","Human Resources","Other","South West (England)","35","35","32260","31090"
"In post","2022","Human Resources","Policy","London","25","25","42380","39210"
"In post","2022","Human Resources","Policy","Wales","5","5","[c]","[c]"
"In post","2022","Human Resources","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","London","20","20","47300","47590"
"In post","2022","Human Resources","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","South West (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","East Midlands (England)","25","25","31310","33080"
"In post","2022","Human Resources","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","London","25","25","43080","40910"
"In post","2022","Human Resources","Tax","North East (England)","25","25","31290","28920"
"In post","2022","Human Resources","Tax","North West (England)","40","35","33940","33370"
"In post","2022","Human Resources","Tax","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Human Resources","Tax","Scotland","30","30","35560","33080"
"In post","2022","Human Resources","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","South West (England)","10","5","[c]","[c]"
"In post","2022","Human Resources","Tax","Wales","15","15","29530","26820"
"In post","2022","Human Resources","Tax","West Midlands (England)","15","15","40110","35980"
"In post","2022","Human Resources","Tax","Yorkshire and The Humber","15","15","34890","28920"
"In post","2022","Human Resources","Unknown","East Midlands (England)","40","35","38770","33370"
"In post","2022","Human Resources","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","London","465","455","48350","42270"
"In post","2022","Human Resources","Unknown","North East (England)","385","355","27840","24100"
"In post","2022","Human Resources","Unknown","North West (England)","170","165","39980","37300"
"In post","2022","Human Resources","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Scotland","40","40","37550","32000"
"In post","2022","Human Resources","Unknown","South East (England)","25","25","40240","36010"
"In post","2022","Human Resources","Unknown","South West (England)","10","10","43040","35940"
"In post","2022","Human Resources","Unknown","Unknown","25","25","42030","37300"
"In post","2022","Human Resources","Unknown","Wales","15","15","40870","33370"
"In post","2022","Human Resources","Unknown","West Midlands (England)","35","35","58630","53940"
"In post","2022","Human Resources","Unknown","Yorkshire and The Humber","105","100","41570","38420"
"In post","2022","Internal Audit","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","East Midlands (England)","25","25","45090","43710"
"In post","2022","Internal Audit","Internal Audit","East of England","25","25","40560","40580"
"In post","2022","Internal Audit","Internal Audit","London","205","200","53660","50500"
"In post","2022","Internal Audit","Internal Audit","North East (England)","45","40","45050","43310"
"In post","2022","Internal Audit","Internal Audit","North West (England)","60","55","42320","40630"
"In post","2022","Internal Audit","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Scotland","55","50","41540","38500"
"In post","2022","Internal Audit","Internal Audit","South East (England)","70","65","38360","38650"
"In post","2022","Internal Audit","Internal Audit","South West (England)","105","100","43550","42200"
"In post","2022","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Wales","30","30","46560","44980"
"In post","2022","Internal Audit","Internal Audit","West Midlands (England)","50","45","51920","47180"
"In post","2022","Internal Audit","Internal Audit","Yorkshire and The Humber","50","50","48480","47180"
"In post","2022","Internal Audit","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","London","20","20","35990","30910"
"In post","2022","Internal Audit","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","Scotland","5","5","[c]","[c]"
"In post","2022","Legal","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","London","5","5","[c]","[c]"
"In post","2022","Legal","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Legal","Finance","East of England","15","15","26550","23770"
"In post","2022","Legal","Finance","London","15","15","29070","27760"
"In post","2022","Legal","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","North West (England)","10","10","25580","24060"
"In post","2022","Legal","Finance","South East (England)","5","5","[c]","[c]"
"In post","2022","Legal","Finance","South West (England)","5","5","[c]","[c]"
"In post","2022","Legal","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Legal","Finance","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Legal","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","London","10","10","33430","32020"
"In post","2022","Legal","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","London","20","20","49770","51170"
"In post","2022","Legal","Knowledge and Information Management","Yorkshire and The Humber","60","55","28970","27570"
"In post","2022","Legal","Legal","East Midlands (England)","290","265","50360","51320"
"In post","2022","Legal","Legal","East of England","285","260","53910","54390"
"In post","2022","Legal","Legal","London","3555","3325","60290","61860"
"In post","2022","Legal","Legal","North East (England)","210","195","50920","51470"
"In post","2022","Legal","Legal","North West (England)","665","620","51330","53220"
"In post","2022","Legal","Legal","Northern Ireland","10","10","41350","31110"
"In post","2022","Legal","Legal","Overseas","10","10","60240","64330"
"In post","2022","Legal","Legal","Scotland","820","775","53690","53490"
"In post","2022","Legal","Legal","South East (England)","435","395","54880","54390"
"In post","2022","Legal","Legal","South West (England)","340","315","50970","51960"
"In post","2022","Legal","Legal","Wales","285","265","51410","54200"
"In post","2022","Legal","Legal","West Midlands (England)","385","365","52720","51550"
"In post","2022","Legal","Legal","Yorkshire and The Humber","460","430","52900","53780"
"In post","2022","Legal","Operational Delivery","East Midlands (England)","240","220","25970","25480"
"In post","2022","Legal","Operational Delivery","East of England","220","195","26870","25480"
"In post","2022","Legal","Operational Delivery","London","845","795","28710","26970"
"In post","2022","Legal","Operational Delivery","North East (England)","185","165","26660","25480"
"In post","2022","Legal","Operational Delivery","North West (England)","540","495","26690","25920"
"In post","2022","Legal","Operational Delivery","Northern Ireland","15","15","25160","22080"
"In post","2022","Legal","Operational Delivery","Scotland","25","25","30210","26820"
"In post","2022","Legal","Operational Delivery","South East (England)","330","310","27730","26970"
"In post","2022","Legal","Operational Delivery","South West (England)","125","120","27420","25480"
"In post","2022","Legal","Operational Delivery","Wales","160","150","26190","25480"
"In post","2022","Legal","Operational Delivery","West Midlands (England)","255","240","25830","25480"
"In post","2022","Legal","Operational Delivery","Yorkshire and The Humber","310","280","26360","25480"
"In post","2022","Legal","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","London","415","395","33030","27580"
"In post","2022","Legal","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","North West (England)","5","5","[c]","[c]"
"In post","2022","Legal","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","South West (England)","5","5","[c]","[c]"
"In post","2022","Legal","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Yorkshire and The Humber","25","20","39800","29120"
"In post","2022","Legal","Policy","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Legal","Policy","London","70","70","47600","42390"
"In post","2022","Legal","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Scotland","15","15","52490","48680"
"In post","2022","Legal","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","London","10","10","[c]","[c]"
"In post","2022","Legal","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","East Midlands (England)","20","15","35910","33370"
"In post","2022","Legal","Tax","London","40","40","50680","43810"
"In post","2022","Legal","Tax","North East (England)","15","15","46860","54160"
"In post","2022","Legal","Tax","North West (England)","90","85","40450","35980"
"In post","2022","Legal","Tax","Northern Ireland","10","10","36490","35980"
"In post","2022","Legal","Tax","Scotland","25","25","39980","40520"
"In post","2022","Legal","Tax","South East (England)","25","20","38540","35160"
