"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Southern Scotland","Outside London","HEO","50","[c]","33990","33930"
"Leaver CS","2022","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","SEO","25","[c]","40080","39190"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","AA","70","[c]","18700","18760"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","AO","365","[c]","22090","21260"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","EO","280","[c]","28090","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","G7","30","[c]","57960","54510"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","HEO","60","[c]","34610","33910"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","SEO","60","[c]","42210","41100"
"Leaver CS","2022","Surrey, East and West Sussex","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","AA","80","[c]","19820","20830"
"Leaver CS","2022","Tees Valley and Durham","Outside London","AO","370","[c]","21380","21260"
"Leaver CS","2022","Tees Valley and Durham","Outside London","EO","130","[c]","26940","27570"
"Leaver CS","2022","Tees Valley and Durham","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","G7","15","[c]","57980","55610"
"Leaver CS","2022","Tees Valley and Durham","Outside London","HEO","40","[c]","32590","33090"
"Leaver CS","2022","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Outside London","SEO","35","[c]","41650","40330"
"Leaver CS","2022","Tees Valley and Durham","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA","115","[c]","18480","18310"
"Leaver CS","2022","Unknown","Unknown","AO","270","[c]","21830","21840"
"Leaver CS","2022","Unknown","Unknown","EO","125","[c]","27330","27570"
"Leaver CS","2022","Unknown","Unknown","G6","25","[c]","72780","67940"
"Leaver CS","2022","Unknown","Unknown","G7","55","[c]","58450","56520"
"Leaver CS","2022","Unknown","Unknown","HEO","70","[c]","33890","33350"
"Leaver CS","2022","Unknown","Unknown","SCS level","20","[c]","99780","84560"
"Leaver CS","2022","Unknown","Unknown","SEO","70","[c]","42070","41090"
"Leaver CS","2022","Unknown","Unknown","Unknown","485","[c]","35910","33270"
"Leaver CS","2022","West Central Scotland","Outside London","AA","65","[c]","21140","21050"
"Leaver CS","2022","West Central Scotland","Outside London","AO","515","[c]","23540","21260"
"Leaver CS","2022","West Central Scotland","Outside London","EO","325","[c]","28530","27570"
"Leaver CS","2022","West Central Scotland","Outside London","G6","30","[c]","72270","75340"
"Leaver CS","2022","West Central Scotland","Outside London","G7","50","[c]","56680","55540"
"Leaver CS","2022","West Central Scotland","Outside London","HEO","120","[c]","34930","33950"
"Leaver CS","2022","West Central Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Outside London","SEO","95","[c]","43590","42170"
"Leaver CS","2022","West Central Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Outside London","AA","40","[c]","18970","19150"
"Leaver CS","2022","West Midlands","Outside London","AO","510","[c]","21020","21010"
"Leaver CS","2022","West Midlands","Outside London","EO","415","[c]","26960","27570"
"Leaver CS","2022","West Midlands","Outside London","G6","40","[c]","70050","68720"
"Leaver CS","2022","West Midlands","Outside London","G7","105","[c]","53840","52360"
"Leaver CS","2022","West Midlands","Outside London","HEO","160","[c]","33730","33000"
"Leaver CS","2022","West Midlands","Outside London","SCS level","25","[c]","111550","101430"
"Leaver CS","2022","West Midlands","Outside London","SEO","125","[c]","41900","38330"
"Leaver CS","2022","West Midlands","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","AA","25","[c]","18780","19200"
"Leaver CS","2022","West Wales and The Valleys","Outside London","AO","260","[c]","21320","21260"
"Leaver CS","2022","West Wales and The Valleys","Outside London","EO","165","[c]","27510","27570"
"Leaver CS","2022","West Wales and The Valleys","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","G7","25","[c]","59680","60830"
"Leaver CS","2022","West Wales and The Valleys","Outside London","HEO","60","[c]","34120","34290"
"Leaver CS","2022","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Outside London","SEO","45","[c]","43160","43200"
"Leaver CS","2022","West Wales and The Valleys","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Outside London","AA","115","[c]","18910","19200"
"Leaver CS","2022","West Yorkshire","Outside London","AO","660","[c]","21200","21260"
"Leaver CS","2022","West Yorkshire","Outside London","EO","535","[c]","26730","27570"
"Leaver CS","2022","West Yorkshire","Outside London","G6","45","[c]","66000","65000"
"Leaver CS","2022","West Yorkshire","Outside London","G7","120","[c]","53960","52610"
"Leaver CS","2022","West Yorkshire","Outside London","HEO","190","[c]","32640","32110"
"Leaver CS","2022","West Yorkshire","Outside London","SCS level","15","[c]","109050","100070"
"Leaver CS","2022","West Yorkshire","Outside London","SEO","160","[c]","39420","38910"
"Leaver CS","2022","West Yorkshire","Outside London","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","AO","10","[c]","22890","23470"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","EO","35","[c]","28650","29290"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","HEO","10","[c]","34630","34440"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","SEO","15","[c]","42440","44500"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","70","[c]","22230","21820"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","70","[c]","27640","27570"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","25","[c]","72030","71550"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","95","[c]","54260","52330"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","60","[c]","32870","31920"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","15","[c]","103870","112930"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","90","[c]","40280","40060"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Outside London","AO","25","[c]","21610","21170"
"Leaver Dept.","2022","Cheshire","Outside London","EO","25","[c]","27790","27570"
"Leaver Dept.","2022","Cheshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Outside London","HEO","15","[c]","35040","36740"
"Leaver Dept.","2022","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","AO","10","[c]","21250","21300"
"Leaver Dept.","2022","Cumbria","Outside London","EO","15","[c]","26460","26990"
"Leaver Dept.","2022","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","AO","100","[c]","20650","20970"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","EO","140","[c]","25690","26360"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","G6","15","[c]","72660","69840"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","G7","35","[c]","51640","50210"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","HEO","110","[c]","31160","31040"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","SCS level","10","[c]","99900","103200"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","SEO","65","[c]","39480","39620"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","AO","40","[c]","21190","21260"
"Leaver Dept.","2022","Devon","Outside London","EO","35","[c]","25270","26670"
"Leaver Dept.","2022","Devon","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","G7","15","[c]","52350","51150"
"Leaver Dept.","2022","Devon","Outside London","HEO","25","[c]","31640","31990"
"Leaver Dept.","2022","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Outside London","SEO","25","[c]","39360","40060"
"Leaver Dept.","2022","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","EO","10","[c]","27150","27570"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Outside London","SEO","10","[c]","40200","41820"
"Leaver Dept.","2022","East Anglia","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Outside London","AO","90","[c]","21590","21820"
"Leaver Dept.","2022","East Anglia","Outside London","EO","100","[c]","25930","25460"
"Leaver Dept.","2022","East Anglia","Outside London","G6","20","[c]","71270","66480"
"Leaver Dept.","2022","East Anglia","Outside London","G7","45","[c]","51810","50970"
"Leaver Dept.","2022","East Anglia","Outside London","HEO","90","[c]","32020","31950"
"Leaver Dept.","2022","East Anglia","Outside London","SCS level","25","[c]","108460","107720"
"Leaver Dept.","2022","East Anglia","Outside London","SEO","75","[c]","39370","38910"
"Leaver Dept.","2022","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","AO","105","[c]","21310","21300"
"Leaver Dept.","2022","East Wales","Outside London","EO","165","[c]","26440","27210"
"Leaver Dept.","2022","East Wales","Outside London","G6","20","[c]","66140","65270"
"Leaver Dept.","2022","East Wales","Outside London","G7","65","[c]","53710","51700"
"Leaver Dept.","2022","East Wales","Outside London","HEO","135","[c]","32070","31620"
"Leaver Dept.","2022","East Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Outside London","SEO","60","[c]","39170","38340"
"Leaver Dept.","2022","East Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","AO","215","[c]","21590","21260"
"Leaver Dept.","2022","Eastern Scotland","Outside London","EO","165","[c]","27640","27570"
"Leaver Dept.","2022","Eastern Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","HEO","45","[c]","33500","33070"
"Leaver Dept.","2022","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Outside London","SEO","25","[c]","43130","44480"
"Leaver Dept.","2022","Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","AO","15","[c]","22130","21750"
"Leaver Dept.","2022","Essex","Outside London","EO","40","[c]","27790","29290"
"Leaver Dept.","2022","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","HEO","25","[c]","32500","32310"
"Leaver Dept.","2022","Essex","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Outside London","SEO","20","[c]","39380","40060"
"Leaver Dept.","2022","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","50","[c]","19270","19100"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","195","[c]","21030","20480"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","350","[c]","25000","24890"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","85","[c]","70660","67940"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","280","[c]","52310","51200"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","450","[c]","30480","29550"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","45","[c]","104670","99900"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","420","[c]","39480","39330"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","20","[c]","37170","38660"
"Leaver Dept.","2022","Greater Manchester","Outside London","AA","25","[c]","19330","19100"
"Leaver Dept.","2022","Greater Manchester","Outside London","AO","200","[c]","20850","20970"
"Leaver Dept.","2022","Greater Manchester","Outside London","EO","315","[c]","26140","27520"
"Leaver Dept.","2022","Greater Manchester","Outside London","G6","30","[c]","65960","61820"
"Leaver Dept.","2022","Greater Manchester","Outside London","G7","85","[c]","51070","49860"
"Leaver Dept.","2022","Greater Manchester","Outside London","HEO","165","[c]","31520","31720"
"Leaver Dept.","2022","Greater Manchester","Outside London","SCS level","25","[c]","102900","100670"
"Leaver Dept.","2022","Greater Manchester","Outside London","SEO","130","[c]","38430","37460"
"Leaver Dept.","2022","Greater Manchester","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","AA","10","[c]","21120","19860"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","AO","35","[c]","21110","20940"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","EO","70","[c]","25890","26670"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","G6","10","[c]","68530","64220"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","G7","30","[c]","52030","50210"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","HEO","55","[c]","30910","30210"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","SEO","55","[c]","39590","39250"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","25","[c]","20820","21010"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","20","[c]","25960","27570"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","EO","10","[c]","27540","27570"
"Leaver Dept.","2022","Highlands and Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","London","AA","15","[c]","21400","21650"
"Leaver Dept.","2022","Inner London - East","London","AO","90","[c]","22890","23070"
"Leaver Dept.","2022","Inner London - East","London","EO","395","[c]","28370","27730"
"Leaver Dept.","2022","Inner London - East","London","G6","240","[c]","70370","67370"
"Leaver Dept.","2022","Inner London - East","London","G7","510","[c]","54040","53120"
"Leaver Dept.","2022","Inner London - East","London","HEO","530","[c]","32880","32330"
"Leaver Dept.","2022","Inner London - East","London","SCS level","140","[c]","101420","95140"
"Leaver Dept.","2022","Inner London - East","London","SEO","480","[c]","40530","40070"
"Leaver Dept.","2022","Inner London - East","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","London","AO","140","[c]","24010","23770"
"Leaver Dept.","2022","Inner London - West","London","EO","735","[c]","28570","28310"
"Leaver Dept.","2022","Inner London - West","London","G6","505","[c]","66940","66230"
"Leaver Dept.","2022","Inner London - West","London","G7","1340","[c]","55250","54700"
"Leaver Dept.","2022","Inner London - West","London","HEO","1915","[c]","33690","33710"
"Leaver Dept.","2022","Inner London - West","London","SCS level","365","[c]","87610","79050"
"Leaver Dept.","2022","Inner London - West","London","SEO","970","[c]","41470","40940"
"Leaver Dept.","2022","Inner London - West","London","Unknown","85","[c]","47580","53100"
"Leaver Dept.","2022","Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","AO","35","[c]","22870","21830"
"Leaver Dept.","2022","Kent","Outside London","EO","50","[c]","27830","29290"
"Leaver Dept.","2022","Kent","Outside London","G6","10","[c]","72630","66400"
"Leaver Dept.","2022","Kent","Outside London","G7","15","[c]","52920","52610"
"Leaver Dept.","2022","Kent","Outside London","HEO","35","[c]","32810","31460"
"Leaver Dept.","2022","Kent","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Outside London","SEO","20","[c]","39400","38620"
"Leaver Dept.","2022","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","AO","75","[c]","21010","21260"
"Leaver Dept.","2022","Lancashire","Outside London","EO","60","[c]","27100","27570"
"Leaver Dept.","2022","Lancashire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","G7","20","[c]","52500","51510"
"Leaver Dept.","2022","Lancashire","Outside London","HEO","40","[c]","32170","32170"
"Leaver Dept.","2022","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Outside London","SEO","40","[c]","37790","36330"
"Leaver Dept.","2022","Lancashire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AO","50","[c]","20560","20970"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","EO","30","[c]","25860","27230"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","20","[c]","31570","31990"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","AO","155","[c]","21350","21430"
"Leaver Dept.","2022","Merseyside","Outside London","EO","265","[c]","26030","25310"
"Leaver Dept.","2022","Merseyside","Outside London","G6","15","[c]","68540","63600"
"Leaver Dept.","2022","Merseyside","Outside London","G7","45","[c]","51060","50730"
"Leaver Dept.","2022","Merseyside","Outside London","HEO","110","[c]","30670","30820"
"Leaver Dept.","2022","Merseyside","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Outside London","SEO","70","[c]","39540","37990"
"Leaver Dept.","2022","Merseyside","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","EO","10","[c]","27080","27570"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","AO","35","[c]","21370","21050"
"Leaver Dept.","2022","North Yorkshire","Outside London","EO","35","[c]","26110","26670"
"Leaver Dept.","2022","North Yorkshire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","G7","35","[c]","53380","53490"
"Leaver Dept.","2022","North Yorkshire","Outside London","HEO","50","[c]","31530","32000"
"Leaver Dept.","2022","North Yorkshire","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Outside London","SEO","50","[c]","39780","40010"
"Leaver Dept.","2022","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","EO","20","[c]","25480","24970"
"Leaver Dept.","2022","Northern Ireland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","AO","265","[c]","21070","21260"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","EO","220","[c]","26880","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","G6","15","[c]","64710","63030"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","G7","55","[c]","51190","50390"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","HEO","115","[c]","31380","31990"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","SCS level","15","[c]","106070","103990"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","SEO","85","[c]","38550","37300"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","10","[c]","[c]","[c]"
