"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","London","London","HEO","1580","[c]","33150","33100"
"Leaver Dept.","2022","20-29","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","London","SEO","485","[c]","40770","40270"
"Leaver Dept.","2022","20-29","London","London","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","AO","120","[c]","21090","21260"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","EO","85","[c]","26890","27570"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","HEO","30","[c]","30430","30600"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","SEO","10","[c]","37730","36550"
"Leaver Dept.","2022","20-29","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","AA","10","[c]","18920","19100"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","AO","205","[c]","20940","21010"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","EO","205","[c]","25860","25120"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","HEO","85","[c]","30660","30820"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","SEO","25","[c]","37620","36640"
"Leaver Dept.","2022","20-29","North West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","Outside London","AO","130","[c]","21500","21260"
"Leaver Dept.","2022","20-29","Scotland","Outside London","EO","120","[c]","26750","27570"
"Leaver Dept.","2022","20-29","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","Outside London","HEO","25","[c]","32400","32000"
"Leaver Dept.","2022","20-29","Scotland","Outside London","SEO","10","[c]","39660","39640"
"Leaver Dept.","2022","20-29","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","AO","75","[c]","21890","21820"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","EO","60","[c]","26630","26880"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","HEO","55","[c]","30680","30460"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","SEO","20","[c]","38410","38200"
"Leaver Dept.","2022","20-29","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","AA","35","[c]","19200","19100"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","AO","110","[c]","20950","20620"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","EO","205","[c]","24490","24100"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","HEO","145","[c]","29430","28870"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","SEO","45","[c]","37060","36330"
"Leaver Dept.","2022","20-29","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AO","30","[c]","21970","21840"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","40","[c]","27220","27500"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G7","15","[c]","52970","53380"
"Leaver Dept.","2022","20-29","Unknown","Unknown","HEO","160","[c]","31940","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","SEO","35","[c]","39390","39370"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","Outside London","AO","60","[c]","21580","21300"
"Leaver Dept.","2022","20-29","Wales","Outside London","EO","80","[c]","26850","27570"
"Leaver Dept.","2022","20-29","Wales","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","Outside London","HEO","55","[c]","31150","30660"
"Leaver Dept.","2022","20-29","Wales","Outside London","SEO","15","[c]","38000","38340"
"Leaver Dept.","2022","20-29","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","AO","130","[c]","20520","20480"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","EO","145","[c]","25710","25940"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","HEO","40","[c]","30790","30730"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","SEO","10","[c]","37890","36780"
"Leaver Dept.","2022","20-29","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","AO","105","[c]","20880","21170"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","EO","140","[c]","26220","27570"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","G7","15","[c]","51200","52150"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","HEO","130","[c]","30980","30600"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","SEO","40","[c]","37870","36820"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","AO","35","[c]","20680","20970"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","EO","55","[c]","25570","26360"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","HEO","40","[c]","30950","30980"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","Outside London","SEO","15","[c]","40180","40060"
"Leaver Dept.","2022","30-39","East of England","Outside London","AO","25","[c]","21850","21820"
"Leaver Dept.","2022","30-39","East of England","Outside London","EO","45","[c]","26370","26350"
"Leaver Dept.","2022","30-39","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East of England","Outside London","G7","15","[c]","49600","50130"
"Leaver Dept.","2022","30-39","East of England","Outside London","HEO","40","[c]","32460","31990"
"Leaver Dept.","2022","30-39","East of England","Outside London","SEO","30","[c]","38570","38200"
"Leaver Dept.","2022","30-39","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","London","AA","10","[c]","22290","22350"
"Leaver Dept.","2022","30-39","London","London","AO","80","[c]","24280","23940"
"Leaver Dept.","2022","30-39","London","London","EO","335","[c]","28870","28670"
"Leaver Dept.","2022","30-39","London","London","G6","290","[c]","67120","65310"
"Leaver Dept.","2022","30-39","London","London","G7","820","[c]","54520","54290"
"Leaver Dept.","2022","30-39","London","London","HEO","710","[c]","33690","33350"
"Leaver Dept.","2022","30-39","London","London","SCS level","110","[c]","80830","75600"
"Leaver Dept.","2022","30-39","London","London","SEO","655","[c]","41270","40650"
"Leaver Dept.","2022","30-39","London","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","AO","95","[c]","21090","21260"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","EO","85","[c]","27140","27570"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","G7","20","[c]","52220","50400"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","HEO","50","[c]","31360","31990"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","SEO","35","[c]","38520","37200"
"Leaver Dept.","2022","30-39","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","AA","10","[c]","19060","19100"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","AO","120","[c]","21230","21260"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","EO","225","[c]","26140","26670"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","G6","10","[c]","68070","64050"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","G7","35","[c]","51500","49860"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","HEO","95","[c]","31220","30880"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","SEO","80","[c]","37990","37460"
"Leaver Dept.","2022","30-39","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","Outside London","AO","125","[c]","21730","21260"
"Leaver Dept.","2022","30-39","Scotland","Outside London","EO","160","[c]","26870","27570"
"Leaver Dept.","2022","30-39","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","Outside London","G7","25","[c]","50820","51050"
"Leaver Dept.","2022","30-39","Scotland","Outside London","HEO","55","[c]","33160","31990"
"Leaver Dept.","2022","30-39","Scotland","Outside London","SEO","25","[c]","41040","39810"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","AO","30","[c]","21950","21490"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","EO","65","[c]","27550","27220"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","G7","25","[c]","51660","50750"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","HEO","40","[c]","33310","31920"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","SEO","60","[c]","39890","39400"
"Leaver Dept.","2022","30-39","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","AO","55","[c]","21260","21170"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","EO","70","[c]","25250","25310"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","G7","80","[c]","51330","51060"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","HEO","165","[c]","30540","29960"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","SEO","165","[c]","39000","38020"
"Leaver Dept.","2022","30-39","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","AO","25","[c]","21700","21840"
"Leaver Dept.","2022","30-39","Unknown","Unknown","EO","30","[c]","27250","27500"
"Leaver Dept.","2022","30-39","Unknown","Unknown","G6","25","[c]","66060","64500"
"Leaver Dept.","2022","30-39","Unknown","Unknown","G7","30","[c]","55370","54700"
"Leaver Dept.","2022","30-39","Unknown","Unknown","HEO","65","[c]","32370","32000"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SEO","20","[c]","39360","39040"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","Outside London","AO","35","[c]","21220","21260"
"Leaver Dept.","2022","30-39","Wales","Outside London","EO","80","[c]","26820","27570"
"Leaver Dept.","2022","30-39","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","Outside London","G7","30","[c]","53160","51540"
"Leaver Dept.","2022","30-39","Wales","Outside London","HEO","60","[c]","32640","31990"
"Leaver Dept.","2022","30-39","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","Outside London","SEO","35","[c]","39130","38650"
"Leaver Dept.","2022","30-39","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","AO","80","[c]","20850","20970"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","EO","150","[c]","26140","27570"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","G7","20","[c]","52260","49920"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","HEO","65","[c]","31640","30970"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","SEO","50","[c]","38790","38190"
"Leaver Dept.","2022","30-39","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","AO","45","[c]","21050","21220"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","EO","105","[c]","26650","27570"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","G6","15","[c]","68550","68180"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","G7","70","[c]","52540","51380"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","HEO","105","[c]","31020","30880"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","SEO","100","[c]","37990","37200"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","AO","30","[c]","20680","20970"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","EO","35","[c]","25840","26670"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","G7","15","[c]","51060","49970"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","HEO","40","[c]","31880","31990"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","SEO","25","[c]","38290","38150"
"Leaver Dept.","2022","40-49","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","Outside London","AO","20","[c]","21660","21820"
"Leaver Dept.","2022","40-49","East of England","Outside London","EO","40","[c]","27470","27570"
"Leaver Dept.","2022","40-49","East of England","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","Outside London","G7","20","[c]","51900","51940"
"Leaver Dept.","2022","40-49","East of England","Outside London","HEO","30","[c]","32090","33120"
"Leaver Dept.","2022","40-49","East of England","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","Outside London","SEO","30","[c]","39980","40060"
"Leaver Dept.","2022","40-49","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","London","AO","65","[c]","23670","23780"
"Leaver Dept.","2022","40-49","London","London","EO","180","[c]","28800","28650"
"Leaver Dept.","2022","40-49","London","London","G6","300","[c]","68510","66870"
"Leaver Dept.","2022","40-49","London","London","G7","530","[c]","55420","54440"
"Leaver Dept.","2022","40-49","London","London","HEO","250","[c]","34220","34020"
"Leaver Dept.","2022","40-49","London","London","SCS level","235","[c]","89900","85680"
"Leaver Dept.","2022","40-49","London","London","SEO","370","[c]","41310","40980"
"Leaver Dept.","2022","40-49","London","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","AO","80","[c]","21210","21260"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","EO","55","[c]","26950","27570"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","G7","30","[c]","51120","50820"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","HEO","40","[c]","31710","31990"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","Outside London","SEO","35","[c]","39160","37960"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","AO","65","[c]","21350","21260"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","EO","150","[c]","26670","27570"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","G6","25","[c]","68720","64540"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","G7","60","[c]","51110","50370"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","HEO","90","[c]","31770","31990"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","SCS level","10","[c]","101180","99900"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","SEO","85","[c]","39410","38110"
"Leaver Dept.","2022","40-49","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","Outside London","AO","85","[c]","21880","21260"
"Leaver Dept.","2022","40-49","Scotland","Outside London","EO","125","[c]","27070","27570"
"Leaver Dept.","2022","40-49","Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","Outside London","G7","15","[c]","53700","52410"
"Leaver Dept.","2022","40-49","Scotland","Outside London","HEO","40","[c]","32900","33250"
"Leaver Dept.","2022","40-49","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","Outside London","SEO","30","[c]","43000","42440"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","AO","25","[c]","23020","21820"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","EO","65","[c]","27450","27570"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","G6","20","[c]","69120","65860"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","G7","60","[c]","54320","52330"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","HEO","40","[c]","32620","31420"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","SCS level","10","[c]","96830","97130"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","SEO","55","[c]","40450","40070"
"Leaver Dept.","2022","40-49","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","AO","45","[c]","21090","21100"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","EO","70","[c]","26280","26710"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","G6","35","[c]","70930","67220"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","G7","110","[c]","52330","50780"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","HEO","95","[c]","31550","31020"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","SCS level","15","[c]","92550","96550"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","SEO","135","[c]","39830","39850"
"Leaver Dept.","2022","40-49","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","EO","25","[c]","27380","26780"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","G7","20","[c]","54420","54700"
"Leaver Dept.","2022","40-49","Unknown","Unknown","HEO","40","[c]","32060","32000"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","SEO","20","[c]","41540","41090"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","Outside London","AO","20","[c]","21590","21550"
"Leaver Dept.","2022","40-49","Wales","Outside London","EO","50","[c]","26670","27570"
"Leaver Dept.","2022","40-49","Wales","Outside London","G6","10","[c]","63040","59740"
"Leaver Dept.","2022","40-49","Wales","Outside London","G7","20","[c]","54420","51930"
"Leaver Dept.","2022","40-49","Wales","Outside London","HEO","30","[c]","32470","31990"
"Leaver Dept.","2022","40-49","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","Outside London","SEO","25","[c]","40900","39830"
"Leaver Dept.","2022","40-49","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","AO","55","[c]","20850","20970"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","EO","85","[c]","26550","27570"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","G6","20","[c]","69970","71000"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","G7","45","[c]","50980","50000"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","HEO","65","[c]","32800","31990"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","SEO","45","[c]","39390","38160"
"Leaver Dept.","2022","40-49","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","AO","30","[c]","21410","20970"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","EO","65","[c]","26970","27570"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","G6","35","[c]","67260","63620"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","G7","95","[c]","52220","51150"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","HEO","75","[c]","31830","31990"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","SCS level","15","[c]","91040","93820"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","SEO","70","[c]","39400","39880"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","AO","20","[c]","20210","20370"
