"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Coventry","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","AA","25","[c]","22340","22460"
"Leaver CS","2022","Unknown","Croydon","AO","65","[c]","25630","25630"
"Leaver CS","2022","Unknown","Croydon","EO","120","[c]","29050","28850"
"Leaver CS","2022","Unknown","Croydon","G6","25","[c]","71840","69260"
"Leaver CS","2022","Unknown","Croydon","G7","45","[c]","59490","59430"
"Leaver CS","2022","Unknown","Croydon","HEO","95","[c]","35950","35200"
"Leaver CS","2022","Unknown","Croydon","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","SEO","50","[c]","43900","44080"
"Leaver CS","2022","Unknown","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Darlington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Darlington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derby","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derby","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derry City and Strabane","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derry City and Strabane","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","AO","15","[c]","21230","21170"
"Leaver CS","2022","Unknown","Devon CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dudley","AO","15","[c]","21210","21260"
"Leaver CS","2022","Unknown","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dumfries and Galloway","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dumfries and Galloway","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dumfries and Galloway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","AO","70","[c]","21560","21680"
"Leaver CS","2022","Unknown","Durham","EO","20","[c]","26020","25310"
"Leaver CS","2022","Unknown","Durham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ealing","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ealing","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Ayrshire and North Ayrshire mainland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Ayrshire and North Ayrshire mainland","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","AO","35","[c]","22510","21680"
"Leaver CS","2022","Unknown","East Kent","EO","70","[c]","27830","27370"
"Leaver CS","2022","Unknown","East Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Lothian and Midlothian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Lothian and Midlothian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","EO","25","[c]","27450","26930"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Haven Gateway","AO","20","[c]","21410","21380"
"Leaver CS","2022","Unknown","Essex Haven Gateway","EO","15","[c]","27600","27240"
"Leaver CS","2022","Unknown","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Thames Gateway","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Falkirk","AO","15","[c]","21160","21140"
"Leaver CS","2022","Unknown","Falkirk","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Falkirk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Glasgow City","AA","25","[c]","21360","21050"
"Leaver CS","2022","Unknown","Glasgow City","AO","90","[c]","21750","21430"
"Leaver CS","2022","Unknown","Glasgow City","EO","60","[c]","26710","27230"
"Leaver CS","2022","Unknown","Glasgow City","G6","15","[c]","73490","75340"
"Leaver CS","2022","Unknown","Glasgow City","G7","20","[c]","57760","59680"
"Leaver CS","2022","Unknown","Glasgow City","HEO","35","[c]","33710","33300"
"Leaver CS","2022","Unknown","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Glasgow City","SEO","40","[c]","43130","43000"
"Leaver CS","2022","Unknown","Gloucestershire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North West","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","AO","20","[c]","21180","21260"
"Leaver CS","2022","Unknown","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","AO","180","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","EO","60","[c]","25320","25040"
"Leaver CS","2022","Unknown","Greater Manchester South West","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","HEO","45","[c]","32120","30830"
"Leaver CS","2022","Unknown","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","SEO","25","[c]","39950","39050"
"Leaver CS","2022","Unknown","Gwent Valleys","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","AO","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","EO","80","[c]","31000","31060"
"Leaver CS","2022","Unknown","Hackney and Newham","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","AO","25","[c]","25650","25630"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","EO","95","[c]","31130","30500"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","HEO","30","[c]","36900","36780"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","AA","15","[c]","22230","22460"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","EO","20","[c]","28720","28870"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","G6","10","[c]","54080","52590"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","10","[c]","20470","19810"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","20","[c]","22630","21550"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","15","[c]","29130","29200"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Anglesey","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","EO","10","[c]","25990","25470"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lambeth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lambeth","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lambeth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lambeth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lambeth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancaster and Wyre","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancaster and Wyre","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancaster and Wyre","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leeds","AO","125","[c]","21410","21260"
"Leaver CS","2022","Unknown","Leeds","EO","100","[c]","25850","26030"
"Leaver CS","2022","Unknown","Leeds","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leeds","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leeds","HEO","45","[c]","32260","32310"
"Leaver CS","2022","Unknown","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leeds","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leeds","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicester","AO","120","[c]","21170","21260"
"Leaver CS","2022","Unknown","Leicester","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicester","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicester","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire CC and Rutland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire CC and Rutland","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire CC and Rutland","EO","10","[c]","28790","27570"
"Leaver CS","2022","Unknown","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lewisham and Southwark","EO","20","[c]","29700","28760"
"Leaver CS","2022","Unknown","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire CC","AA","15","[c]","19160","19560"
"Leaver CS","2022","Unknown","Lincolnshire CC","AO","25","[c]","21300","21170"
"Leaver CS","2022","Unknown","Lincolnshire CC","EO","20","[c]","28220","27570"
"Leaver CS","2022","Unknown","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire CC","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire CC","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Liverpool","AA","20","[c]","18210","18240"
"Leaver CS","2022","Unknown","Liverpool","AO","250","[c]","21720","21680"
"Leaver CS","2022","Unknown","Liverpool","EO","140","[c]","25720","25040"
"Leaver CS","2022","Unknown","Liverpool","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Liverpool","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Liverpool","HEO","30","[c]","31350","30860"
"Leaver CS","2022","Unknown","Liverpool","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Luton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Luton","EO","15","[c]","29010","27370"
"Leaver CS","2022","Unknown","Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","AO","40","[c]","21340","21260"
"Leaver CS","2022","Unknown","Manchester","EO","55","[c]","27770","27370"
"Leaver CS","2022","Unknown","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Manchester","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","AO","105","[c]","21250","21260"
"Leaver CS","2022","Unknown","Mid Lancashire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Milton Keynes","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Milton Keynes","EO","10","[c]","27570","27570"
"Leaver CS","2022","Unknown","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","AO","30","[c]","21700","21680"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","EO","10","[c]","25340","24890"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Monmouthshire and Newport","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Na h-Eileanan Siar","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and North East Lincolnshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and West Norfolk","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and West Norfolk","AO","10","[c]","21730","21170"
"Leaver CS","2022","Unknown","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Hampshire","AO","10","[c]","21620","21210"
"Leaver CS","2022","Unknown","North Hampshire","EO","15","[c]","27340","27190"
"Leaver CS","2022","Unknown","North Hampshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","AO","90","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
