"Status","Year","Ethnicity","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","East Anglia","Outside London","Female","75","[c]","31150","21820"
"Leaver CS","2022","Unknown","East Anglia","Outside London","Male","110","[c]","28610","26470"
"Leaver CS","2022","Unknown","East Wales","Outside London","Female","115","[c]","28070","21300"
"Leaver CS","2022","Unknown","East Wales","Outside London","Male","160","[c]","31060","25480"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Outside London","Female","270","[c]","31750","27230"
"Leaver CS","2022","Unknown","Eastern Scotland","Outside London","Male","285","[c]","33330","30450"
"Leaver CS","2022","Unknown","Essex","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","195","[c]","30320","25000"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","230","[c]","29300","26130"
"Leaver CS","2022","Unknown","Greater Manchester","Outside London","Female","150","[c]","27460","24880"
"Leaver CS","2022","Unknown","Greater Manchester","Outside London","Male","185","[c]","31590","27570"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Outside London","Female","90","[c]","28690","22080"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Outside London","Male","85","[c]","28440","24900"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","55","[c]","22550","21300"
"Leaver CS","2022","Unknown","Highlands and Islands","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","London","Female","165","[c]","38790","31060"
"Leaver CS","2022","Unknown","Inner London - East","London","Male","155","[c]","42150","31880"
"Leaver CS","2022","Unknown","Inner London - West","London","Female","840","[c]","40930","34260"
"Leaver CS","2022","Unknown","Inner London - West","London","Male","690","[c]","44810","38600"
"Leaver CS","2022","Unknown","Kent","Outside London","Female","75","[c]","27810","23720"
"Leaver CS","2022","Unknown","Kent","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Outside London","Female","105","[c]","25650","21260"
"Leaver CS","2022","Unknown","Lancashire","Outside London","Male","95","[c]","25970","21260"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Female","125","[c]","22560","20970"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Male","80","[c]","22620","21260"
"Leaver CS","2022","Unknown","Lincolnshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Outside London","Female","125","[c]","26410","25000"
"Leaver CS","2022","Unknown","Merseyside","Outside London","Male","105","[c]","30910","24880"
"Leaver CS","2022","Unknown","North Eastern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Outside London","Male","50","[c]","30640","25210"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","Female","225","[c]","26680","21260"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Outside London","Male","175","[c]","27700","23050"
"Leaver CS","2022","Unknown","Outer London - East and North East","London","Female","55","[c]","27780","30130"
"Leaver CS","2022","Unknown","Outer London - East and North East","London","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","London","Female","70","[c]","29540","28650"
"Leaver CS","2022","Unknown","Outer London - South","London","Male","80","[c]","36100","31060"
"Leaver CS","2022","Unknown","Outer London - West and North West","London","Female","90","[c]","28290","25760"
"Leaver CS","2022","Unknown","Outer London - West and North West","London","Male","65","[c]","32380","30850"
"Leaver CS","2022","Unknown","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Outside London","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Outside London","Female","60","[c]","26740","23280"
"Leaver CS","2022","Unknown","South Yorkshire","Outside London","Male","65","[c]","34040","27570"
"Leaver CS","2022","Unknown","Southern Scotland","Outside London","Female","80","[c]","26670","23780"
"Leaver CS","2022","Unknown","Southern Scotland","Outside London","Male","65","[c]","32980","27570"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Outside London","Female","90","[c]","26660","24010"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Outside London","Male","75","[c]","27610","25770"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Outside London","Female","60","[c]","23810","22030"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","310","[c]","31440","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","385","[c]","36720","32700"
"Leaver CS","2022","Unknown","West Central Scotland","Outside London","Female","130","[c]","28010","24880"
"Leaver CS","2022","Unknown","West Central Scotland","Outside London","Male","150","[c]","31350","27940"
"Leaver CS","2022","Unknown","West Midlands","Outside London","Female","165","[c]","26380","21430"
"Leaver CS","2022","Unknown","West Midlands","Outside London","Male","135","[c]","31310","26120"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Outside London","Female","55","[c]","25280","26130"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Outside London","Male","45","[c]","26400","26130"
"Leaver CS","2022","Unknown","West Yorkshire","Outside London","Female","230","[c]","27530","22200"
"Leaver CS","2022","Unknown","West Yorkshire","Outside London","Male","250","[c]","34690","27570"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Outside London","Female","190","[c]","32250","29290"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Outside London","Male","180","[c]","32730","29290"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","405","[c]","30170","27570"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","465","[c]","30780","26670"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Outside London","Female","145","[c]","30410","27570"
"Leaver CS","2022","White","Cheshire","Outside London","Male","130","[c]","33300","27570"
"Leaver CS","2022","White","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Outside London","Female","90","[c]","26090","21260"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Outside London","Male","50","[c]","26390","21260"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Outside London","Female","90","[c]","28060","26400"
"Leaver CS","2022","White","Cumbria","Outside London","Male","75","[c]","33130","27570"
"Leaver CS","2022","White","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Outside London","Female","410","[c]","28250","27570"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Outside London","Male","305","[c]","31470","27570"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Outside London","Female","255","[c]","27810","26120"
"Leaver CS","2022","White","Devon","Outside London","Male","300","[c]","31900","27570"
"Leaver CS","2022","White","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Outside London","Female","205","[c]","28570","27130"
"Leaver CS","2022","White","Dorset and Somerset","Outside London","Male","200","[c]","31970","29100"
"Leaver CS","2022","White","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Outside London","Female","580","[c]","30210","27570"
"Leaver CS","2022","White","East Anglia","Outside London","Male","545","[c]","33320","27570"
"Leaver CS","2022","White","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Wales","Outside London","Female","565","[c]","30530","26120"
"Leaver CS","2022","White","East Wales","Outside London","Male","530","[c]","36550","29540"
"Leaver CS","2022","White","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Outside London","Female","140","[c]","26220","26120"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Outside London","Male","200","[c]","28880","26930"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Outside London","Female","540","[c]","32980","27570"
"Leaver CS","2022","White","Eastern Scotland","Outside London","Male","475","[c]","36380","30040"
"Leaver CS","2022","White","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Outside London","Female","245","[c]","30560","29290"
"Leaver CS","2022","White","Essex","Outside London","Male","195","[c]","30140","29070"
"Leaver CS","2022","White","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","865","[c]","32960","27570"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","985","[c]","36350","33300"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Outside London","Female","550","[c]","30210","27090"
"Leaver CS","2022","White","Greater Manchester","Outside London","Male","465","[c]","32880","27570"
"Leaver CS","2022","White","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Outside London","Female","535","[c]","28740","26670"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Outside London","Male","620","[c]","32570","27570"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","160","[c]","27080","25100"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","165","[c]","29080","27570"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Outside London","Female","80","[c]","26020","23230"
"Leaver CS","2022","White","Highlands and Islands","Outside London","Male","75","[c]","30490","27570"
"Leaver CS","2022","White","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - East","London","Female","835","[c]","45160","40060"
"Leaver CS","2022","White","Inner London - East","London","Male","530","[c]","50150","42760"
"Leaver CS","2022","White","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - West","London","Female","1085","[c]","45550","41000"
"Leaver CS","2022","White","Inner London - West","London","Male","1145","[c]","49610","45130"
"Leaver CS","2022","White","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Outside London","Female","290","[c]","29890","29290"
"Leaver CS","2022","White","Kent","Outside London","Male","295","[c]","32880","29290"
"Leaver CS","2022","White","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Outside London","Female","470","[c]","26790","21300"
"Leaver CS","2022","White","Lancashire","Outside London","Male","345","[c]","26840","21260"
"Leaver CS","2022","White","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Outside London","Female","305","[c]","28220","26120"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Outside London","Male","210","[c]","33740","27570"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Outside London","Female","110","[c]","26140","26670"
"Leaver CS","2022","White","Lincolnshire","Outside London","Male","130","[c]","30850","27570"
"Leaver CS","2022","White","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Outside London","Female","625","[c]","27880","25040"
"Leaver CS","2022","White","Merseyside","Outside London","Male","395","[c]","28750","25040"
"Leaver CS","2022","White","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Outside London","Female","45","[c]","30570","27570"
"Leaver CS","2022","White","North Eastern Scotland","Outside London","Male","55","[c]","32600","27570"
"Leaver CS","2022","White","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Outside London","Female","155","[c]","30020","27000"
"Leaver CS","2022","White","North Yorkshire","Outside London","Male","145","[c]","34420","31530"
"Leaver CS","2022","White","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Outside London","Female","95","[c]","27670","22710"
"Leaver CS","2022","White","Northern Ireland","Outside London","Male","105","[c]","28310","22130"
"Leaver CS","2022","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Outside London","Female","830","[c]","28240","23720"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Outside London","Male","470","[c]","28360","21260"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","London","Female","90","[c]","30880","31060"
"Leaver CS","2022","White","Outer London - East and North East","London","Male","60","[c]","32230","31060"
"Leaver CS","2022","White","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","London","Female","190","[c]","35500","31060"
"Leaver CS","2022","White","Outer London - South","London","Male","170","[c]","37120","31060"
"Leaver CS","2022","White","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","London","Female","185","[c]","33010","31060"
"Leaver CS","2022","White","Outer London - West and North West","London","Male","190","[c]","34170","31060"
"Leaver CS","2022","White","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Overseas","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Overseas","Male","60","[c]","54960","49690"
"Leaver CS","2022","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Outside London","Female","335","[c]","28360","26720"
"Leaver CS","2022","White","Shropshire and Staffordshire","Outside London","Male","250","[c]","30600","27570"
"Leaver CS","2022","White","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","South Yorkshire","Outside London","Female","310","[c]","29490","27570"
"Leaver CS","2022","White","South Yorkshire","Outside London","Male","235","[c]","31820","27570"
"Leaver CS","2022","White","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Outside London","Female","205","[c]","29550","27570"
"Leaver CS","2022","White","Southern Scotland","Outside London","Male","165","[c]","31670","27570"
"Leaver CS","2022","White","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","Outside London","Female","390","[c]","29900","27570"
"Leaver CS","2022","White","Surrey, East and West Sussex","Outside London","Male","270","[c]","30820","27570"
"Leaver CS","2022","White","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Outside London","Female","305","[c]","27290","25220"
"Leaver CS","2022","White","Tees Valley and Durham","Outside London","Male","245","[c]","27760","22400"
"Leaver CS","2022","White","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Female","275","[c]","25470","21840"
"Leaver CS","2022","White","Unknown","Unknown","Male","185","[c]","30710","26350"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Outside London","Female","440","[c]","28620","25640"
"Leaver CS","2022","White","West Central Scotland","Outside London","Male","420","[c]","33610","27570"
"Leaver CS","2022","White","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Outside London","Female","495","[c]","35880","27570"
"Leaver CS","2022","White","West Midlands","Outside London","Male","320","[c]","34650","27570"
"Leaver CS","2022","White","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Outside London","Female","305","[c]","27370","22330"
"Leaver CS","2022","White","West Wales and The Valleys","Outside London","Male","200","[c]","31920","27570"
"Leaver CS","2022","White","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Outside London","Female","670","[c]","30560","27570"
"Leaver CS","2022","White","West Yorkshire","Outside London","Male","435","[c]","32630","27570"
"Leaver CS","2022","White","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","70","[c]","36460","28870"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","35","[c]","34200","30260"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Outside London","Female","65","[c]","27920","24890"
"Leaver Dept.","2022","Asian","Greater Manchester","Outside London","Male","70","[c]","27930","27570"
"Leaver Dept.","2022","Asian","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","London","Female","205","[c]","41330","32880"
"Leaver Dept.","2022","Asian","Inner London - East","London","Male","125","[c]","42560","32650"
"Leaver Dept.","2022","Asian","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","London","Female","335","[c]","41500","35630"
"Leaver Dept.","2022","Asian","Inner London - West","London","Male","235","[c]","40470","35070"
"Leaver Dept.","2022","Asian","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - East and North East","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - East and North East","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
