"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South East","Outside London","20","[c]","24270","21260"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","Outside London","310","[c]","36790","33140"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","Outside London","225","[c]","37410","27570"
"Leaver CS","2022","Unknown","North West (England)","Manchester","Outside London","130","[c]","34180","27570"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","Outside London","140","[c]","21670","21260"
"Leaver CS","2022","Unknown","North West (England)","Sefton","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Warrington","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","West Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Wirral","Outside London","25","[c]","23280","21260"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","Outside London","55","[c]","33920","30040"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","Outside London","160","[c]","34920","27940"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","Outside London","640","[c]","40960","36130"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","Outside London","25","[c]","31580","28980"
"Leaver CS","2022","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Falkirk","Outside London","20","[c]","23080","21260"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","Outside London","230","[c]","37660","30040"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","30","[c]","31300","27570"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","20","[c]","29080","27360"
"Leaver CS","2022","Unknown","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","Outside London","135","[c]","24490","21260"
"Leaver CS","2022","Unknown","Scotland","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","Outside London","30","[c]","31570","30040"
"Leaver CS","2022","Unknown","Scotland","Scottish Borders","Outside London","25","[c]","32820","28990"
"Leaver CS","2022","Unknown","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","Outside London","215","[c]","29410","27780"
"Leaver CS","2022","Unknown","Scotland","West Lothian","Outside London","30","[c]","43500","32040"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","Outside London","25","[c]","37190","29290"
"Leaver CS","2022","Unknown","South East (England)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Kent","Outside London","20","[c]","24940","24250"
"Leaver CS","2022","Unknown","South East (England)","East Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Sussex CC","Outside London","20","[c]","24960","21840"
"Leaver CS","2022","Unknown","South East (England)","Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Kent Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Medway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Mid Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Milton Keynes","Outside London","40","[c]","29140","27570"
"Leaver CS","2022","Unknown","South East (England)","North Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Oxfordshire CC","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Portsmouth","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Southampton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Surrey","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Sussex (South West)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Bristol, City of","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","15","[c]","23130","21260"
"Leaver CS","2022","Unknown","South West (England)","Devon CC","Outside London","25","[c]","24890","21260"
"Leaver CS","2022","Unknown","South West (England)","Dorset","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Somerset CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Swindon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Wiltshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","285","[c]","45470","34550"
"Leaver CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","Outside London","315","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Central Valleys","Outside London","20","[c]","26460","27570"
"Leaver CS","2022","Unknown","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Flintshire and Wrexham","Outside London","20","[c]","23730","21260"
"Leaver CS","2022","Unknown","Wales","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Gwynedd","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Monmouthshire and Newport","Outside London","15","[c]","30890","27570"
"Leaver CS","2022","Unknown","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Swansea","Outside London","15","[c]","22300","21260"
"Leaver CS","2022","Unknown","West Midlands (England)","Birmingham","Outside London","295","[c]","31810","27570"
"Leaver CS","2022","Unknown","West Midlands (England)","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Dudley","Outside London","20","[c]","21540","21260"
"Leaver CS","2022","Unknown","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Sandwell","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Solihull","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Staffordshire CC","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Telford and Wrekin","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Warwickshire CC","Outside London","20","[c]","24190","24410"
"Leaver CS","2022","Unknown","West Midlands (England)","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Worcestershire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","50","[c]","23220","21260"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Bradford","Outside London","190","[c]","26370","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","15","[c]","25720","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Leeds","Outside London","315","[c]","33900","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Sheffield","Outside London","50","[c]","26990","21260"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Wakefield","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","York","Outside London","50","[c]","29240","26670"
"Leaver CS","2022","Veterinarian","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Barnet","London","15","[c]","43850","40470"
"Leaver Dept.","2022","Commercial","London","Croydon","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Lambeth","London","35","[c]","52290","53860"
"Leaver Dept.","2022","Commercial","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Westminster","London","85","[c]","48200","44110"
"Leaver Dept.","2022","Commercial","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Liverpool","Outside London","10","[c]","40710","39080"
"Leaver Dept.","2022","Commercial","North West (England)","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Glasgow City","Outside London","10","[c]","35730","36100"
"Leaver Dept.","2022","Commercial","Scotland","South Lanarkshire","Outside London","10","[c]","37340","33930"
"Leaver Dept.","2022","Commercial","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","80","[c]","34530","32120"
"Leaver Dept.","2022","Commercial","South West (England)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Wiltshire","Outside London","35","[c]","42440","40580"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Unknown","50","[c]","35790","31990"
"Leaver Dept.","2022","Commercial","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Leeds","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Barnet","London","20","[c]","35030","34210"
"Leaver Dept.","2022","Communications","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Lambeth","London","50","[c]","48850","43880"
"Leaver Dept.","2022","Communications","London","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Westminster","London","200","[c]","45090","38600"
"Leaver Dept.","2022","Communications","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Leeds","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Westminster","London","20","[c]","37960","33100"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","24360","25410"
"Leaver Dept.","2022","Counter Fraud","Wales","Central Valleys","Outside London","5","[c]","[c]","[c]"
