"Status","Year","Age","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Human Resources","South West (England)","Outside London","15","10","31670","27570"
"In post","2022","65+","Human Resources","Wales","Outside London","10","10","34470","28450"
"In post","2022","65+","Human Resources","West Midlands (England)","Outside London","10","10","31850","31740"
"In post","2022","65+","Human Resources","Yorkshire and The Humber","Outside London","10","10","31700","32470"
"In post","2022","65+","Internal Audit","London","London","5","5","[c]","[c]"
"In post","2022","65+","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Legal","East of England","Outside London","10","10","49890","55610"
"In post","2022","65+","Legal","London","London","105","85","52440","60900"
"In post","2022","65+","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","North West (England)","Outside London","30","20","39950","28570"
"In post","2022","65+","Legal","Scotland","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Outside London","35","20","52610","57490"
"In post","2022","65+","Legal","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Legal","Wales","Outside London","15","10","44890","55610"
"In post","2022","65+","Legal","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","65+","No function","East Midlands (England)","Outside London","345","255","28590","26750"
"In post","2022","65+","No function","East of England","Outside London","440","330","29300","27130"
"In post","2022","65+","No function","London","London","1205","1000","36650","31060"
"In post","2022","65+","No function","North East (England)","Outside London","510","365","24900","22080"
"In post","2022","65+","No function","North West (England)","Outside London","930","670","26980","25700"
"In post","2022","65+","No function","Northern Ireland","Outside London","35","25","31950","27700"
"In post","2022","65+","No function","Overseas","Overseas","10","5","[c]","[c]"
"In post","2022","65+","No function","Scotland","Outside London","570","400","28490","26640"
"In post","2022","65+","No function","South East (England)","Outside London","940","700","28590","25060"
"In post","2022","65+","No function","South West (England)","Outside London","555","400","29590","27530"
"In post","2022","65+","No function","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","65+","No function","Wales","Outside London","545","375","25830","21840"
"In post","2022","65+","No function","West Midlands (England)","Outside London","505","365","28140","26780"
"In post","2022","65+","No function","Yorkshire and The Humber","Outside London","420","295","28170","27130"
"In post","2022","65+","Project Delivery","East Midlands (England)","Outside London","10","10","40110","40990"
"In post","2022","65+","Project Delivery","East of England","Outside London","30","25","39090","35980"
"In post","2022","65+","Project Delivery","London","London","90","75","48120","40910"
"In post","2022","65+","Project Delivery","North East (England)","Outside London","15","10","37960","35430"
"In post","2022","65+","Project Delivery","North West (England)","Outside London","45","40","35790","34290"
"In post","2022","65+","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Scotland","Outside London","20","15","34200","31500"
"In post","2022","65+","Project Delivery","South East (England)","Outside London","60","45","36860","33300"
"In post","2022","65+","Project Delivery","South West (England)","Outside London","235","195","41000","40580"
"In post","2022","65+","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Project Delivery","Wales","Outside London","10","5","[c]","[c]"
"In post","2022","65+","Project Delivery","West Midlands (England)","Outside London","20","20","37210","31500"
"In post","2022","65+","Project Delivery","Yorkshire and The Humber","Outside London","15","10","37070","34290"
"In post","2022","65+","Property","East Midlands (England)","Outside London","15","15","38820","34000"
"In post","2022","65+","Property","East of England","Outside London","25","25","31650","31250"
"In post","2022","65+","Property","London","London","90","85","36920","30620"
"In post","2022","65+","Property","North East (England)","Outside London","15","15","29590","27000"
"In post","2022","65+","Property","North West (England)","Outside London","20","15","34070","31880"
"In post","2022","65+","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Scotland","Outside London","30","25","27660","26290"
"In post","2022","65+","Property","South East (England)","Outside London","45","40","30520","29690"
"In post","2022","65+","Property","South West (England)","Outside London","50","45","28490","26950"
"In post","2022","65+","Property","Wales","Outside London","20","15","30360","22740"
"In post","2022","65+","Property","West Midlands (England)","Outside London","20","15","31230","27520"
"In post","2022","65+","Property","Yorkshire and The Humber","Outside London","40","35","35550","33300"
"In post","2022","65+","Security","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Security","East of England","Outside London","20","20","30470","29930"
"In post","2022","65+","Security","London","London","55","45","38310","39090"
"In post","2022","65+","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2022","65+","Security","Northern Ireland","Outside London","15","10","21880","20560"
"In post","2022","65+","Security","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","65+","Security","Scotland","Outside London","25","15","24170","20310"
"In post","2022","65+","Security","South East (England)","Outside London","65","55","29220","26350"
"In post","2022","65+","Security","South West (England)","Outside London","60","55","25030","25000"
"In post","2022","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Wales","Outside London","15","15","26720","20840"
"In post","2022","65+","Security","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","65+","Security","Yorkshire and The Humber","Outside London","20","15","29550","22610"
"In post","2022","65+","Unknown","East Midlands (England)","Outside London","60","55","26810","21380"
"In post","2022","65+","Unknown","East of England","Outside London","120","95","26830","21830"
"In post","2022","65+","Unknown","London","London","460","375","33020","29080"
"In post","2022","65+","Unknown","North East (England)","Outside London","50","35","21650","21680"
"In post","2022","65+","Unknown","North West (England)","Outside London","170","130","24810","21680"
"In post","2022","65+","Unknown","Northern Ireland","Outside London","30","25","21990","21680"
"In post","2022","65+","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","65+","Unknown","Scotland","Outside London","315","265","34900","30040"
"In post","2022","65+","Unknown","South East (England)","Outside London","365","315","30440","27370"
"In post","2022","65+","Unknown","South West (England)","Outside London","200","175","27340","25190"
"In post","2022","65+","Unknown","Unknown","Unknown","30","30","37210","32700"
"In post","2022","65+","Unknown","Wales","Outside London","230","180","39510","34610"
"In post","2022","65+","Unknown","West Midlands (England)","Outside London","100","90","30960","26670"
"In post","2022","65+","Unknown","Yorkshire and The Humber","Outside London","120","100","26290","21680"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","London","London","20","[c]","22850","21120"
"Leaver CS","2022","16-19","No function","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","North West (England)","Outside London","15","[c]","21070","21260"
"Leaver CS","2022","16-19","No function","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","South West (England)","Outside London","15","[c]","18430","17140"
"Leaver CS","2022","16-19","No function","Unknown","Unknown","15","[c]","19340","18310"
"Leaver CS","2022","16-19","No function","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","London","London","165","[c]","31810","31260"
"Leaver CS","2022","20-29","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","South East (England)","Outside London","15","[c]","28780","29230"
"Leaver CS","2022","20-29","Analysis","South West (England)","Outside London","10","[c]","28240","27010"
"Leaver CS","2022","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Wales","Outside London","50","[c]","23500","19610"
"Leaver CS","2022","20-29","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","London","35","[c]","35290","28430"
"Leaver CS","2022","20-29","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","South West (England)","Outside London","20","[c]","30340","33000"
"Leaver CS","2022","20-29","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","London","London","100","[c]","33300","33570"
"Leaver CS","2022","20-29","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","London","London","15","[c]","29940","27150"
"Leaver CS","2022","20-29","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","West Midlands (England)","Outside London","10","[c]","21200","21260"
"Leaver CS","2022","20-29","Debt","Yorkshire and The Humber","Outside London","10","[c]","21210","21260"
"Leaver CS","2022","20-29","Digital, Data & Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","London","London","105","[c]","34860","32940"
"Leaver CS","2022","20-29","Digital, Data & Technology","North East (England)","Outside London","15","[c]","38500","36950"
"Leaver CS","2022","20-29","Digital, Data & Technology","North West (England)","Outside London","25","[c]","36520","37110"
"Leaver CS","2022","20-29","Digital, Data & Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","South East (England)","Outside London","20","[c]","28890","30110"
"Leaver CS","2022","20-29","Digital, Data & Technology","South West (England)","Outside London","70","[c]","27810","26580"
"Leaver CS","2022","20-29","Digital, Data & Technology","Unknown","Unknown","15","[c]","30690","26130"
"Leaver CS","2022","20-29","Digital, Data & Technology","Wales","Outside London","45","[c]","29150","29540"
"Leaver CS","2022","20-29","Digital, Data & Technology","West Midlands (England)","Outside London","20","[c]","32110","29100"
"Leaver CS","2022","20-29","Digital, Data & Technology","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","London","London","40","[c]","30040","28370"
"Leaver CS","2022","20-29","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","South West (England)","Outside London","20","[c]","27720","25560"
"Leaver CS","2022","20-29","Finance","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","North East (England)","Outside London","10","[c]","22900","21300"
"Leaver CS","2022","20-29","Grants Management","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","London","London","80","[c]","30630","27680"
"Leaver CS","2022","20-29","Human Resources","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","North West (England)","Outside London","15","[c]","23220","21260"
"Leaver CS","2022","20-29","Human Resources","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","South West (England)","Outside London","15","[c]","24500","21050"
"Leaver CS","2022","20-29","Human Resources","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","East Midlands (England)","Outside London","15","[c]","24810","25480"
"Leaver CS","2022","20-29","Legal","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","London","London","80","[c]","32480","27350"
"Leaver CS","2022","20-29","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","South East (England)","Outside London","15","[c]","25510","23770"
"Leaver CS","2022","20-29","Legal","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Yorkshire and The Humber","Outside London","10","[c]","23760","22200"
"Leaver CS","2022","20-29","No function","East Midlands (England)","Outside London","385","[c]","22920","21260"
"Leaver CS","2022","20-29","No function","East of England","Outside London","440","[c]","26310","27570"
"Leaver CS","2022","20-29","No function","London","London","1875","[c]","30510","30850"
"Leaver CS","2022","20-29","No function","North East (England)","Outside London","260","[c]","22280","21260"
"Leaver CS","2022","20-29","No function","North West (England)","Outside London","555","[c]","22810","21260"
"Leaver CS","2022","20-29","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Scotland","Outside London","230","[c]","23900","21640"
"Leaver CS","2022","20-29","No function","South East (England)","Outside London","725","[c]","24550","24370"
"Leaver CS","2022","20-29","No function","South West (England)","Outside London","580","[c]","23040","21260"
"Leaver CS","2022","20-29","No function","Unknown","Unknown","180","[c]","22430","21840"
"Leaver CS","2022","20-29","No function","Wales","Outside London","290","[c]","22570","21260"
"Leaver CS","2022","20-29","No function","West Midlands (England)","Outside London","470","[c]","23930","21260"
"Leaver CS","2022","20-29","No function","Yorkshire and The Humber","Outside London","460","[c]","24650","23390"
"Leaver CS","2022","20-29","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","London","50","[c]","38360","34020"
"Leaver CS","2022","20-29","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Scotland","Outside London","10","[c]","23110","23700"
"Leaver CS","2022","20-29","Project Delivery","South East (England)","Outside London","15","[c]","24420","23620"
"Leaver CS","2022","20-29","Project Delivery","South West (England)","Outside London","170","[c]","26890","26150"
"Leaver CS","2022","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","East Midlands (England)","Outside London","15","[c]","22060","19010"
"Leaver CS","2022","20-29","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","London","10","[c]","29640","26250"
"Leaver CS","2022","20-29","Property","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","South West (England)","Outside London","20","[c]","26230","24500"
"Leaver CS","2022","20-29","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Yorkshire and The Humber","Outside London","15","[c]","23750","22030"
"Leaver CS","2022","20-29","Security","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","London","30","[c]","31720","29250"
"Leaver CS","2022","20-29","Security","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","South East (England)","Outside London","40","[c]","27370","26680"
"Leaver CS","2022","20-29","Security","South West (England)","Outside London","15","[c]","26070","25000"
"Leaver CS","2022","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Midlands (England)","Outside London","75","[c]","24370","21260"
"Leaver CS","2022","20-29","Unknown","East of England","Outside London","50","[c]","24630","24210"
"Leaver CS","2022","20-29","Unknown","London","London","495","[c]","30440","28670"
"Leaver CS","2022","20-29","Unknown","North East (England)","Outside London","185","[c]","22930","21260"
"Leaver CS","2022","20-29","Unknown","North West (England)","Outside London","340","[c]","24900","21680"
"Leaver CS","2022","20-29","Unknown","Northern Ireland","Outside London","35","[c]","22550","21680"
"Leaver CS","2022","20-29","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Scotland","Outside London","395","[c]","27050","25940"
"Leaver CS","2022","20-29","Unknown","South East (England)","Outside London","120","[c]","22840","21680"
"Leaver CS","2022","20-29","Unknown","South West (England)","Outside London","85","[c]","23830","21260"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","75","[c]","27590","28980"
"Leaver CS","2022","20-29","Unknown","Wales","Outside London","140","[c]","25200","24030"
"Leaver CS","2022","20-29","Unknown","West Midlands (England)","Outside London","125","[c]","23870","21260"
"Leaver CS","2022","20-29","Unknown","Yorkshire and The Humber","Outside London","230","[c]","23790","21260"
"Leaver CS","2022","30-39","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","London","London","60","[c]","48380","48680"
"Leaver CS","2022","30-39","Analysis","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
