"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SCS level","SCS level","15","15","79620","76870"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","HEO","210","205","33640","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","SEO","160","155","39940","39630"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","AO","15","15","25800","25580"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","EO","25","20","27200","25580"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","G7","10","10","56650","57330"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","HEO","20","15","33410","32700"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","AO","120","110","22600","22600"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","EO","EO","235","210","27130","27130"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","G7","35","30","58070","56750"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","HEO","125","110","33840","33840"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","SEO","85","80","41320","39100"
"In post","2022","HM Land Registry","Devon","AA/AO","AA","30","30","21570","21290"
"In post","2022","HM Land Registry","Devon","AA/AO","AO","140","125","22600","22600"
"In post","2022","HM Land Registry","Devon","EO","EO","255","230","28500","27130"
"In post","2022","HM Land Registry","Devon","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Devon","G6/G7","G7","50","45","57710","56750"
"In post","2022","HM Land Registry","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Devon","SEO/HEO","HEO","220","200","36310","38450"
"In post","2022","HM Land Registry","Devon","SEO/HEO","SEO","215","205","42960","43160"
"In post","2022","HM Land Registry","Dorset and Somerset","AA/AO","AO","90","85","22600","22600"
"In post","2022","HM Land Registry","Dorset and Somerset","EO","EO","100","90","27130","27130"
"In post","2022","HM Land Registry","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","G6/G7","G7","10","5","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO/HEO","HEO","60","50","34000","33840"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO/HEO","SEO","30","25","39930","38830"
"In post","2022","HM Land Registry","East Anglia","AA/AO","AO","85","80","22600","22600"
"In post","2022","HM Land Registry","East Anglia","EO","EO","90","80","27180","27130"
"In post","2022","HM Land Registry","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G6/G7","G7","10","10","60400","60520"
"In post","2022","HM Land Registry","East Anglia","SEO/HEO","HEO","75","65","34150","33840"
"In post","2022","HM Land Registry","East Anglia","SEO/HEO","SEO","40","35","41460","40860"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","AO","100","95","22600","22600"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","EO","150","135","27160","27130"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","65","55","33880","33840"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","30","25","40750","38830"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","85","80","22660","22600"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","150","125","27160","27130"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","85","70","33840","33840"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","35","30","40780","39100"
"In post","2022","HM Land Registry","Lancashire","AA/AO","AO","135","125","22600","22600"
"In post","2022","HM Land Registry","Lancashire","EO","EO","155","140","27170","27130"
"In post","2022","HM Land Registry","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","G6/G7","G7","10","10","60930","60520"
"In post","2022","HM Land Registry","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","SEO/HEO","HEO","80","70","33900","33840"
"In post","2022","HM Land Registry","Lancashire","SEO/HEO","SEO","45","40","40720","38550"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","100","95","22600","22600"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","EO","110","100","27170","27130"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","60","55","33840","33840"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","35","30","40520","39100"
"In post","2022","HM Land Registry","Merseyside","AA/AO","AO","160","145","22600","22600"
"In post","2022","HM Land Registry","Merseyside","EO","EO","195","165","27160","27130"
"In post","2022","HM Land Registry","Merseyside","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","G6/G7","G7","15","10","58420","60520"
"In post","2022","HM Land Registry","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","SEO/HEO","HEO","105","90","33930","33840"
"In post","2022","HM Land Registry","Merseyside","SEO/HEO","SEO","55","55","40670","39100"
"In post","2022","HM Land Registry","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","AA/AO","AO","55","55","25860","25850"
"In post","2022","HM Land Registry","Outer London - South","EO","EO","110","105","30810","30600"
"In post","2022","HM Land Registry","Outer London - South","G6/G7","G6","20","20","75250","75000"
"In post","2022","HM Land Registry","Outer London - South","G6/G7","G7","35","30","63780","64230"
"In post","2022","HM Land Registry","Outer London - South","SCS level","SCS level","10","10","100030","93410"
"In post","2022","HM Land Registry","Outer London - South","SEO/HEO","HEO","100","90","37640","37290"
"In post","2022","HM Land Registry","Outer London - South","SEO/HEO","SEO","75","70","45520","44260"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","AA/AO","AO","115","110","22600","22600"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","EO","EO","130","120","27170","27130"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","G6/G7","G7","10","10","58710","60520"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","HEO","55","45","33840","33840"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","SEO","35","30","40370","38550"
"In post","2022","HM Land Registry","Tees Valley and Durham","AA/AO","AO","250","235","22600","22600"
"In post","2022","HM Land Registry","Tees Valley and Durham","EO","EO","275","250","27150","27130"
"In post","2022","HM Land Registry","Tees Valley and Durham","G6/G7","G7","20","20","58800","56750"
"In post","2022","HM Land Registry","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Tees Valley and Durham","SEO/HEO","HEO","120","110","33920","33840"
"In post","2022","HM Land Registry","Tees Valley and Durham","SEO/HEO","SEO","65","60","40270","38550"
"In post","2022","HM Land Registry","West Midlands","AA/AO","AO","65","65","22600","22600"
"In post","2022","HM Land Registry","West Midlands","EO","EO","95","80","27180","27130"
"In post","2022","HM Land Registry","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","G6/G7","G7","10","10","59010","56750"
"In post","2022","HM Land Registry","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","SEO/HEO","HEO","60","55","33920","33840"
"In post","2022","HM Land Registry","West Midlands","SEO/HEO","SEO","35","30","41010","40860"
"In post","2022","HM Land Registry","West Wales and The Valleys","AA/AO","AO","210","195","22600","22600"
"In post","2022","HM Land Registry","West Wales and The Valleys","EO","EO","305","275","27130","27130"
"In post","2022","HM Land Registry","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Wales and The Valleys","G6/G7","G7","15","15","59940","60520"
"In post","2022","HM Land Registry","West Wales and The Valleys","SEO/HEO","HEO","160","135","33930","33840"
"In post","2022","HM Land Registry","West Wales and The Valleys","SEO/HEO","SEO","75","70","40940","40860"
"In post","2022","HM Revenue and Customs","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Bedfordshire and Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","115","105","22090","21250"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","120","115","28980","28920"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","15","15","69850","67910"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","25","25","56350","56160"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","110","100","36040","35980"
"In post","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","50","50","42610","42190"
"In post","2022","HM Revenue and Customs","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cornwall and Isles of Scilly","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cornwall and Isles of Scilly","EO","EO","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cornwall and Isles of Scilly","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","AA","10","10","21250","21250"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","AO","700","635","21610","21250"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","EO","1040","985","26850","26820"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","G6","130","125","66930","67910"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","G7","400","390","54580","55210"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","SCS level","30","30","86790","79410"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","HEO","1210","1165","33320","33370"
"In post","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","SEO","545","525","40540","40520"
"In post","2022","HM Revenue and Customs","Devon","AA/AO","AO","255","240","21980","22010"
"In post","2022","HM Revenue and Customs","Devon","EO","EO","90","85","26210","26520"
"In post","2022","HM Revenue and Customs","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Devon","G6/G7","G7","25","25","55290","56170"
"In post","2022","HM Revenue and Customs","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Devon","SEO/HEO","HEO","50","45","32580","32890"
"In post","2022","HM Revenue and Customs","Devon","SEO/HEO","SEO","40","35","42890","43370"
"In post","2022","HM Revenue and Customs","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","East Anglia","AA/AO","AO","150","135","21670","21720"
"In post","2022","HM Revenue and Customs","East Anglia","EO","EO","185","170","27380","26820"
"In post","2022","HM Revenue and Customs","East Anglia","G6/G7","G6","10","10","68060","67910"
"In post","2022","HM Revenue and Customs","East Anglia","G6/G7","G7","30","30","55480","55210"
"In post","2022","HM Revenue and Customs","East Anglia","SEO/HEO","HEO","175","165","33400","33370"
"In post","2022","HM Revenue and Customs","East Anglia","SEO/HEO","SEO","75","70","41980","40890"
"In post","2022","HM Revenue and Customs","East Wales","AA/AO","AA","20","15","21460","21250"
"In post","2022","HM Revenue and Customs","East Wales","AA/AO","AO","1335","1185","21470","21250"
"In post","2022","HM Revenue and Customs","East Wales","EO","EO","1275","1200","26760","26820"
"In post","2022","HM Revenue and Customs","East Wales","G6/G7","G6","65","65","67860","67910"
"In post","2022","HM Revenue and Customs","East Wales","G6/G7","G7","275","265","53830","55210"
"In post","2022","HM Revenue and Customs","East Wales","SCS level","SCS level","15","15","82770","74700"
"In post","2022","HM Revenue and Customs","East Wales","SEO/HEO","HEO","1135","1085","33190","33370"
"In post","2022","HM Revenue and Customs","East Wales","SEO/HEO","SEO","450","435","40150","40520"
"In post","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","EO","EO","35","30","26950","26880"
"In post","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","15","15","33340","33370"
"In post","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","10","10","44900","46500"
"In post","2022","HM Revenue and Customs","Eastern Scotland","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Eastern Scotland","AA/AO","AO","885","830","21370","21250"
"In post","2022","HM Revenue and Customs","Eastern Scotland","EO","EO","530","495","26990","26820"
"In post","2022","HM Revenue and Customs","Eastern Scotland","G6/G7","G6","55","50","67750","67910"
"In post","2022","HM Revenue and Customs","Eastern Scotland","G6/G7","G7","160","155","54570","55210"
"In post","2022","HM Revenue and Customs","Eastern Scotland","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","Eastern Scotland","SEO/HEO","HEO","490","470","33260","33370"
"In post","2022","HM Revenue and Customs","Eastern Scotland","SEO/HEO","SEO","210","200","40210","40520"
"In post","2022","HM Revenue and Customs","Essex","AA/AO","AA","10","10","21250","21250"
"In post","2022","HM Revenue and Customs","Essex","AA/AO","AO","115","95","21830","22080"
"In post","2022","HM Revenue and Customs","Essex","EO","EO","185","165","27450","26820"
"In post","2022","HM Revenue and Customs","Essex","G6/G7","G6","20","20","67360","67910"
"In post","2022","HM Revenue and Customs","Essex","G6/G7","G7","85","85","55310","55210"
"In post","2022","HM Revenue and Customs","Essex","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","Essex","SEO/HEO","HEO","205","190","33820","33370"
"In post","2022","HM Revenue and Customs","Essex","SEO/HEO","SEO","180","170","41210","40520"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","125","115","21670","21880"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","345","320","27120","26820"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","90","85","68180","67910"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","225","215","54670","55210"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","10","10","80200","77690"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","505","485","33250","33370"
"In post","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","245","235","40770","40520"
"In post","2022","HM Revenue and Customs","Greater Manchester","AA/AO","AA","40","30","21250","21250"
"In post","2022","HM Revenue and Customs","Greater Manchester","AA/AO","AO","1400","1280","21420","21250"
"In post","2022","HM Revenue and Customs","Greater Manchester","EO","EO","1635","1560","26740","26820"
"In post","2022","HM Revenue and Customs","Greater Manchester","G6/G7","G6","225","215","67360","67910"
"In post","2022","HM Revenue and Customs","Greater Manchester","G6/G7","G7","665","645","54340","55210"
"In post","2022","HM Revenue and Customs","Greater Manchester","SCS level","SCS level","35","35","79510","75500"
"In post","2022","HM Revenue and Customs","Greater Manchester","SEO/HEO","HEO","1800","1735","33240","33370"
"In post","2022","HM Revenue and Customs","Greater Manchester","SEO/HEO","SEO","925","895","40420","40520"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","AA","30","25","21250","21250"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","AO","385","330","21560","21250"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","EO","EO","245","215","27480","26820"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","G6","20","20","68530","67910"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","G7","60","55","55810","55210"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","HEO","205","185","33820","33370"
"In post","2022","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","SEO","90","85","41360","40520"
"In post","2022","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Highlands and Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Inner London - East","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Inner London - East","AA/AO","AO","475","420","25900","26400"
"In post","2022","HM Revenue and Customs","Inner London - East","EO","EO","1205","1140","31610","31020"
"In post","2022","HM Revenue and Customs","Inner London - East","G6/G7","G6","365","350","75270","74850"
"In post","2022","HM Revenue and Customs","Inner London - East","G6/G7","G7","825","795","61610","62120"
"In post","2022","HM Revenue and Customs","Inner London - East","SCS level","SCS level","95","95","86840","82340"
"In post","2022","HM Revenue and Customs","Inner London - East","SEO/HEO","HEO","1530","1480","38230","37930"
"In post","2022","HM Revenue and Customs","Inner London - East","SEO/HEO","SEO","855","830","44550","43810"
"In post","2022","HM Revenue and Customs","Inner London - West","AA/AO","AO","15","15","26130","26400"
"In post","2022","HM Revenue and Customs","Inner London - West","EO","EO","55","50","31780","31020"
"In post","2022","HM Revenue and Customs","Inner London - West","G6/G7","G6","225","215","74360","74850"
"In post","2022","HM Revenue and Customs","Inner London - West","G6/G7","G7","400","390","61410","62120"
"In post","2022","HM Revenue and Customs","Inner London - West","SCS level","SCS level","105","100","91940","82560"
"In post","2022","HM Revenue and Customs","Inner London - West","SEO/HEO","HEO","170","165","38040","37930"
"In post","2022","HM Revenue and Customs","Inner London - West","SEO/HEO","SEO","220","210","44070","43810"
"In post","2022","HM Revenue and Customs","Kent","AA/AO","AO","15","15","21760","22080"
"In post","2022","HM Revenue and Customs","Kent","EO","EO","115","105","27270","26820"
"In post","2022","HM Revenue and Customs","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Kent","G6/G7","G7","10","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Kent","SEO/HEO","HEO","65","65","33610","33370"
"In post","2022","HM Revenue and Customs","Kent","SEO/HEO","SEO","45","40","41460","40520"
"In post","2022","HM Revenue and Customs","Lancashire","AA/AO","AA","40","35","21250","21250"
"In post","2022","HM Revenue and Customs","Lancashire","AA/AO","AO","785","670","21600","21250"
"In post","2022","HM Revenue and Customs","Lancashire","EO","EO","340","300","27190","26820"
"In post","2022","HM Revenue and Customs","Lancashire","G6/G7","G6","35","35","66780","67910"
"In post","2022","HM Revenue and Customs","Lancashire","G6/G7","G7","110","105","54440","55210"
"In post","2022","HM Revenue and Customs","Lancashire","SCS level","SCS level","10","10","76090","75450"
"In post","2022","HM Revenue and Customs","Lancashire","SEO/HEO","HEO","245","225","33450","33370"
"In post","2022","HM Revenue and Customs","Lancashire","SEO/HEO","SEO","185","175","40680","40520"
"In post","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","110","100","21590","21250"
"In post","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","EO","EO","40","35","27620","26820"
"In post","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","15","15","55460","55210"
"In post","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","50","50","33510","33370"
"In post","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","30","25","41020","40520"
"In post","2022","HM Revenue and Customs","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Merseyside","AA/AO","AA","30","25","21250","21250"
"In post","2022","HM Revenue and Customs","Merseyside","AA/AO","AO","2235","1990","21490","21250"
"In post","2022","HM Revenue and Customs","Merseyside","EO","EO","1290","1205","26680","26820"
"In post","2022","HM Revenue and Customs","Merseyside","G6/G7","G6","140","140","67400","67910"
"In post","2022","HM Revenue and Customs","Merseyside","G6/G7","G7","480","465","54570","55210"
"In post","2022","HM Revenue and Customs","Merseyside","SCS level","SCS level","25","25","82640","75180"
"In post","2022","HM Revenue and Customs","Merseyside","SEO/HEO","HEO","1200","1155","33160","33370"
"In post","2022","HM Revenue and Customs","Merseyside","SEO/HEO","SEO","675","650","40280","40520"
"In post","2022","HM Revenue and Customs","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Northern Ireland","AA/AO","AA","10","5","21250","21250"
"In post","2022","HM Revenue and Customs","Northern Ireland","AA/AO","AO","720","655","21400","21250"
"In post","2022","HM Revenue and Customs","Northern Ireland","EO","EO","645","605","26810","26820"
"In post","2022","HM Revenue and Customs","Northern Ireland","G6/G7","G6","40","35","67430","67910"
"In post","2022","HM Revenue and Customs","Northern Ireland","G6/G7","G7","150","145","54530","55210"
"In post","2022","HM Revenue and Customs","Northern Ireland","SCS level","SCS level","10","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Northern Ireland","SEO/HEO","HEO","555","540","33230","33370"
"In post","2022","HM Revenue and Customs","Northern Ireland","SEO/HEO","SEO","235","225","40240","40520"
"In post","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","AA","410","295","21250","21250"
"In post","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","AO","3910","3250","21600","21250"
"In post","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","EO","2445","2265","26750","26820"
"In post","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","G6","210","205","67080","67910"
"In post","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","G7","765","745","54380","55210"
