"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Human Resources","15","[c]","36950","34540"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Operational Delivery","125","[c]","23320","21300"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Policy","95","[c]","40100","35900"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Property","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Veterinarian","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","International Trade","10","[c]","57330","53860"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Policy","15","[c]","45210","48200"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Digital, Data and Technology","15","[c]","40790","38650"
"New entrant CS","2022","50-59","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Finance","10","[c]","41670","41650"
"New entrant CS","2022","50-59","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Operational Delivery","270","[c]","25870","26130"
"New entrant CS","2022","50-59","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Policy","10","[c]","39170","36190"
"New entrant CS","2022","50-59","Department for Transport","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Property","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Unknown","20","[c]","51450","48770"
"New entrant CS","2022","50-59","Department for Work and Pensions","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Counter Fraud","95","[c]","26300","27570"
"New entrant CS","2022","50-59","Department for Work and Pensions","Digital, Data and Technology","50","[c]","45170","52000"
"New entrant CS","2022","50-59","Department for Work and Pensions","Finance","10","[c]","39960","35310"
"New entrant CS","2022","50-59","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Operational Delivery","1115","[c]","25450","27570"
"New entrant CS","2022","50-59","Department for Work and Pensions","Other","80","[c]","22700","21260"
"New entrant CS","2022","50-59","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Work and Pensions","Unknown","185","[c]","27640","27570"
"New entrant CS","2022","50-59","Department of Health and Social Care","Commercial","20","[c]","45300","46000"
"New entrant CS","2022","50-59","Department of Health and Social Care","Communications","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Finance","20","[c]","45040","45670"
"New entrant CS","2022","50-59","Department of Health and Social Care","Human Resources","35","[c]","46500","43390"
"New entrant CS","2022","50-59","Department of Health and Social Care","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Operational Delivery","220","[c]","43760","37130"
"New entrant CS","2022","50-59","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Science and Engineering","65","[c]","39160","38710"
"New entrant CS","2022","50-59","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Estyn","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Estyn","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Operational Delivery","55","[c]","25100","22600"
"New entrant CS","2022","50-59","HM Land Registry","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Digital, Data and Technology","30","[c]","42330","40180"
"New entrant CS","2022","50-59","HM Revenue and Customs","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Legal","10","[c]","36660","33080"
"New entrant CS","2022","50-59","HM Revenue and Customs","Operational Delivery","320","[c]","23760","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Project Delivery","20","[c]","51760","52080"
"New entrant CS","2022","50-59","HM Revenue and Customs","Property","25","[c]","32990","31020"
"New entrant CS","2022","50-59","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Tax","180","[c]","27450","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs","Unknown","120","[c]","32330","26590"
"New entrant CS","2022","50-59","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Digital, Data and Technology","40","[c]","53140","56990"
"New entrant CS","2022","50-59","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Operational Delivery","330","[c]","29560","27370"
"New entrant CS","2022","50-59","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Policy","10","[c]","46130","37450"
"New entrant CS","2022","50-59","Home Office","Project Delivery","10","[c]","40810","36250"
"New entrant CS","2022","50-59","Home Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Commercial","15","[c]","31320","28000"
"New entrant CS","2022","50-59","Ministry of Defence","Communications","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Digital, Data and Technology","30","[c]","35570","30200"
"New entrant CS","2022","50-59","Ministry of Defence","Finance","45","[c]","42320","40000"
"New entrant CS","2022","50-59","Ministry of Defence","Geography","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Human Resources","25","[c]","32580","23490"
"New entrant CS","2022","50-59","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Medicine","35","[c]","46560","39030"
"New entrant CS","2022","50-59","Ministry of Defence","Operational Delivery","15","[c]","28240","27370"
"New entrant CS","2022","50-59","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Other","265","[c]","28120","25760"
"New entrant CS","2022","50-59","Ministry of Defence","Policy","15","[c]","41410","40750"
"New entrant CS","2022","50-59","Ministry of Defence","Project Delivery","80","[c]","44130","40000"
"New entrant CS","2022","50-59","Ministry of Defence","Property","55","[c]","31250","33000"
"New entrant CS","2022","50-59","Ministry of Defence","Science and Engineering","110","[c]","42100","44000"
"New entrant CS","2022","50-59","Ministry of Defence","Security","110","[c]","29630","25000"
"New entrant CS","2022","50-59","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Digital, Data and Technology","35","[c]","47070","50430"
"New entrant CS","2022","50-59","Ministry of Justice","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Human Resources","15","[c]","32910","31970"
"New entrant CS","2022","50-59","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Operational Delivery","2810","[c]","28890","26970"
"New entrant CS","2022","50-59","Ministry of Justice","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Property","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Operational Delivery","120","[c]","39120","36410"
"New entrant CS","2022","50-59","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","55","[c]","59760","51360"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Human Resources","10","[c]","47300","46630"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Other","10","[c]","40990","26240"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Secretary of State for Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Operational Delivery","100","[c]","22910","21640"
"New entrant CS","2022","50-59","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Unknown","460","[c]","35190","31540"
"New entrant CS","2022","50-59","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","Operational Delivery","10","[c]","43780","43000"
"New entrant CS","2022","50-59","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Operational Delivery","95","[c]","23270","19860"
"New entrant CS","2022","50-59","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Supreme Court","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Operational Delivery","10","[c]","31460","26820"
"New entrant CS","2022","50-59","Welsh Government","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Planning","15","[c]","49710","57860"
"New entrant CS","2022","50-59","Welsh Government","Policy","10","[c]","38850","40100"
"New entrant CS","2022","50-59","Welsh Government","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","Unknown","25","[c]","39820","32000"
"New entrant CS","2022","60-64","Chancellor's other departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Operational Delivery","20","[c]","22310","21300"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Property","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Operational Delivery","45","[c]","25000","26130"
"New entrant CS","2022","60-64","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions","Counter Fraud","10","[c]","24940","24250"
"New entrant CS","2022","60-64","Department for Work and Pensions","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions","Operational Delivery","255","[c]","24090","21260"
"New entrant CS","2022","60-64","Department for Work and Pensions","Other","15","[c]","22530","21260"
"New entrant CS","2022","60-64","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions","Unknown","30","[c]","24540","21260"
"New entrant CS","2022","60-64","Department of Health and Social Care","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care","Human Resources","5","[c]","[c]","[c]"
