"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Food Standards Agency","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Midlands","EO","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Wales and The Valleys","EO","10","10","26940","26750"
"In post","2022","50-59","Food Standards Agency","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Wales and The Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","50","50","24330","25000"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","50","50","29270","28700"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","65","60","63950","63180"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","130","130","42770","43430"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Inner London - West","AA/AO","65","60","28640","28250"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Inner London - West","EO","130","130","33150","33680"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","400","390","64730","65000"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","105","105","91200","79720"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","275","270","41660","39770"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","EO","25","25","28260","28680"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","G6/G7","245","245","61370","60720"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","SCS level","95","95","88250","79720"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","160","160","37610","34770"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Southern Scotland","EO","30","30","25560","26120"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","80","80","57220","55060"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Southern Scotland","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","95","85","37340","33930"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","20","20","22600","22600"
"In post","2022","50-59","HM Land Registry","Derbyshire and Nottinghamshire","EO","105","95","27130","27130"
"In post","2022","50-59","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","15","15","60860","58630"
"In post","2022","50-59","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","100","95","36560","33840"
"In post","2022","50-59","HM Land Registry","Devon","AA/AO","40","35","22600","22600"
"In post","2022","50-59","HM Land Registry","Devon","EO","75","65","28520","27130"
"In post","2022","50-59","HM Land Registry","Devon","G6/G7","25","25","60610","59280"
"In post","2022","50-59","HM Land Registry","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Devon","SEO/HEO","145","135","39600","38450"
"In post","2022","50-59","HM Land Registry","Dorset and Somerset","AA/AO","25","20","22600","22600"
"In post","2022","50-59","HM Land Registry","Dorset and Somerset","EO","55","45","27130","27130"
"In post","2022","50-59","HM Land Registry","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Dorset and Somerset","SEO/HEO","55","50","36020","33840"
"In post","2022","50-59","HM Land Registry","East Anglia","AA/AO","20","15","22600","22600"
"In post","2022","50-59","HM Land Registry","East Anglia","EO","55","45","27220","27130"
"In post","2022","50-59","HM Land Registry","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","East Anglia","SEO/HEO","65","65","35990","33840"
"In post","2022","50-59","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","15","15","22600","22600"
"In post","2022","50-59","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","75","65","27200","27130"
"In post","2022","50-59","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","60","50","35970","33840"
"In post","2022","50-59","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","15","22600","22600"
"In post","2022","50-59","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","45","27220","27130"
"In post","2022","50-59","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","55","50","35960","33840"
"In post","2022","50-59","HM Land Registry","Lancashire","AA/AO","20","20","22600","22600"
"In post","2022","50-59","HM Land Registry","Lancashire","EO","50","45","27130","27130"
"In post","2022","50-59","HM Land Registry","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Lancashire","SEO/HEO","60","55","36770","33840"
"In post","2022","50-59","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AA/AO","15","15","22600","22600"
"In post","2022","50-59","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","45","40","27230","27130"
"In post","2022","50-59","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","50","45","36340","33840"
"In post","2022","50-59","HM Land Registry","Merseyside","AA/AO","30","25","22600","22600"
"In post","2022","50-59","HM Land Registry","Merseyside","EO","95","80","27180","27130"
"In post","2022","50-59","HM Land Registry","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Merseyside","SEO/HEO","75","70","36080","33840"
"In post","2022","50-59","HM Land Registry","Outer London - South","AA/AO","15","15","25890","25850"
"In post","2022","50-59","HM Land Registry","Outer London - South","EO","35","30","30880","30600"
"In post","2022","50-59","HM Land Registry","Outer London - South","G6/G7","25","25","69580","70090"
"In post","2022","50-59","HM Land Registry","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Outer London - South","SEO/HEO","80","75","41290","38560"
"In post","2022","50-59","HM Land Registry","Shropshire and Staffordshire","AA/AO","25","20","22600","22600"
"In post","2022","50-59","HM Land Registry","Shropshire and Staffordshire","EO","60","55","27210","27130"
"In post","2022","50-59","HM Land Registry","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","50","45","36400","33840"
"In post","2022","50-59","HM Land Registry","Tees Valley and Durham","AA/AO","45","40","22600","22600"
"In post","2022","50-59","HM Land Registry","Tees Valley and Durham","EO","110","95","27130","27130"
"In post","2022","50-59","HM Land Registry","Tees Valley and Durham","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","HM Land Registry","Tees Valley and Durham","SEO/HEO","105","100","36220","33840"
"In post","2022","50-59","HM Land Registry","West Midlands","AA/AO","15","15","22600","22600"
"In post","2022","50-59","HM Land Registry","West Midlands","EO","45","40","27230","27130"
"In post","2022","50-59","HM Land Registry","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Land Registry","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","West Midlands","SEO/HEO","55","50","36150","33840"
"In post","2022","50-59","HM Land Registry","West Wales and The Valleys","AA/AO","30","25","22600","22600"
"In post","2022","50-59","HM Land Registry","West Wales and The Valleys","EO","110","95","27130","27130"
"In post","2022","50-59","HM Land Registry","West Wales and The Valleys","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Land Registry","West Wales and The Valleys","SEO/HEO","105","95","36110","33840"
"In post","2022","50-59","HM Revenue and Customs","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","35","35","22320","21250"
"In post","2022","50-59","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","45","45","29640","28920"
"In post","2022","50-59","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","25","20","61460","58710"
"In post","2022","50-59","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","90","85","37790","36950"
"In post","2022","50-59","HM Revenue and Customs","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","185","165","21900","21250"
"In post","2022","50-59","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","210","195","27370","26820"
"In post","2022","50-59","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","195","195","58230","55210"
"In post","2022","50-59","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","20","20","87920","78480"
"In post","2022","50-59","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","510","490","36700","34000"
"In post","2022","50-59","HM Revenue and Customs","Devon","AA/AO","65","60","22000","22040"
"In post","2022","50-59","HM Revenue and Customs","Devon","EO","25","20","26620","26880"
"In post","2022","50-59","HM Revenue and Customs","Devon","G6/G7","10","10","58360","57150"
"In post","2022","50-59","HM Revenue and Customs","Devon","SEO/HEO","35","30","39240","42750"
"In post","2022","50-59","HM Revenue and Customs","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","East Anglia","AA/AO","65","55","21870","22080"
"In post","2022","50-59","HM Revenue and Customs","East Anglia","EO","65","60","28080","28920"
"In post","2022","50-59","HM Revenue and Customs","East Anglia","G6/G7","20","20","58930","57420"
"In post","2022","50-59","HM Revenue and Customs","East Anglia","SEO/HEO","105","100","36240","33680"
"In post","2022","50-59","HM Revenue and Customs","East Wales","AA/AO","330","280","21690","21920"
"In post","2022","50-59","HM Revenue and Customs","East Wales","EO","255","235","27100","26820"
"In post","2022","50-59","HM Revenue and Customs","East Wales","G6/G7","100","100","56850","55210"
"In post","2022","50-59","HM Revenue and Customs","East Wales","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","East Wales","SEO/HEO","355","345","36100","33370"
"In post","2022","50-59","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","EO","10","10","27120","27000"
"In post","2022","50-59","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","SEO/HEO","15","15","40570","42750"
"In post","2022","50-59","HM Revenue and Customs","Eastern Scotland","AA/AO","185","175","21540","21250"
"In post","2022","50-59","HM Revenue and Customs","Eastern Scotland","EO","110","105","27570","26820"
"In post","2022","50-59","HM Revenue and Customs","Eastern Scotland","G6/G7","65","65","60000","55210"
"In post","2022","50-59","HM Revenue and Customs","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Eastern Scotland","SEO/HEO","160","155","36460","33680"
"In post","2022","50-59","HM Revenue and Customs","Essex","AA/AO","50","45","21920","22080"
"In post","2022","50-59","HM Revenue and Customs","Essex","EO","80","75","27500","26820"
"In post","2022","50-59","HM Revenue and Customs","Essex","G6/G7","60","55","57350","55210"
"In post","2022","50-59","HM Revenue and Customs","Essex","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Essex","SEO/HEO","170","165","37980","40520"
"In post","2022","50-59","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","45","45","21870","22080"
"In post","2022","50-59","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","85","80","27610","26920"
"In post","2022","50-59","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","95","95","59220","55210"
"In post","2022","50-59","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","190","185","37230","35980"
"In post","2022","50-59","HM Revenue and Customs","Greater Manchester","AA/AO","325","295","21630","21250"
"In post","2022","50-59","HM Revenue and Customs","Greater Manchester","EO","305","285","27110","26820"
"In post","2022","50-59","HM Revenue and Customs","Greater Manchester","G6/G7","290","285","59290","55210"
"In post","2022","50-59","HM Revenue and Customs","Greater Manchester","SCS level","15","15","81700","78760"
"In post","2022","50-59","HM Revenue and Customs","Greater Manchester","SEO/HEO","620","595","36940","35840"
"In post","2022","50-59","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","170","145","21650","21370"
"In post","2022","50-59","HM Revenue and Customs","Hampshire and Isle of Wight","EO","110","95","27730","27720"
"In post","2022","50-59","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","40","40","58770","55410"
"In post","2022","50-59","HM Revenue and Customs","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","130","125","36830","35980"
"In post","2022","50-59","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Inner London - East","AA/AO","220","200","25990","26400"
"In post","2022","50-59","HM Revenue and Customs","Inner London - East","EO","390","375","32200","33440"
"In post","2022","50-59","HM Revenue and Customs","Inner London - East","G6/G7","400","390","67090","62910"
"In post","2022","50-59","HM Revenue and Customs","Inner London - East","SCS level","40","40","87140","83610"
"In post","2022","50-59","HM Revenue and Customs","Inner London - East","SEO/HEO","800","780","41250","40910"
"In post","2022","50-59","HM Revenue and Customs","Inner London - West","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Inner London - West","EO","20","20","32010","31020"
"In post","2022","50-59","HM Revenue and Customs","Inner London - West","G6/G7","170","165","67500","64230"
"In post","2022","50-59","HM Revenue and Customs","Inner London - West","SCS level","40","40","100010","86080"
"In post","2022","50-59","HM Revenue and Customs","Inner London - West","SEO/HEO","100","95","41970","43810"
"In post","2022","50-59","HM Revenue and Customs","Kent","AA/AO","10","10","21890","22080"
"In post","2022","50-59","HM Revenue and Customs","Kent","EO","35","35","27960","28680"
"In post","2022","50-59","HM Revenue and Customs","Kent","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Kent","SEO/HEO","50","50","37360","35750"
"In post","2022","50-59","HM Revenue and Customs","Lancashire","AA/AO","250","215","21800","22080"
"In post","2022","50-59","HM Revenue and Customs","Lancashire","EO","130","115","27610","27080"
"In post","2022","50-59","HM Revenue and Customs","Lancashire","G6/G7","65","65","58520","55210"
"In post","2022","50-59","HM Revenue and Customs","Lancashire","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Lancashire","SEO/HEO","165","155","37060","35980"
"In post","2022","50-59","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","35","30","21840","22080"
"In post","2022","50-59","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","EO","15","15","28190","28810"
"In post","2022","50-59","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","30","30","36810","34280"
"In post","2022","50-59","HM Revenue and Customs","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Merseyside","AA/AO","580","505","21670","21680"
"In post","2022","50-59","HM Revenue and Customs","Merseyside","EO","285","265","27120","26820"
"In post","2022","50-59","HM Revenue and Customs","Merseyside","G6/G7","225","220","58380","55210"
"In post","2022","50-59","HM Revenue and Customs","Merseyside","SCS level","20","20","83260","75500"
"In post","2022","50-59","HM Revenue and Customs","Merseyside","SEO/HEO","455","440","36650","35170"
"In post","2022","50-59","HM Revenue and Customs","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Northern Ireland","AA/AO","120","105","21640","21250"
"In post","2022","50-59","HM Revenue and Customs","Northern Ireland","EO","140","130","27400","26820"
"In post","2022","50-59","HM Revenue and Customs","Northern Ireland","G6/G7","60","55","58100","55210"
"In post","2022","50-59","HM Revenue and Customs","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Northern Ireland","SEO/HEO","220","215","36470","33600"
"In post","2022","50-59","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","1355","1080","21720","22080"
"In post","2022","50-59","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","540","490","27050","26820"
"In post","2022","50-59","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","335","325","57960","55210"
"In post","2022","50-59","HM Revenue and Customs","Northumberland, and Tyne and Wear","SCS level","20","20","77130","74700"
"In post","2022","50-59","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO/HEO","710","670","36560","33680"
"In post","2022","50-59","HM Revenue and Customs","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Outer London - South","AA/AO","115","105","25950","26400"
"In post","2022","50-59","HM Revenue and Customs","Outer London - South","EO","205","195","31730","31020"
"In post","2022","50-59","HM Revenue and Customs","Outer London - South","G6/G7","220","210","66480","62960"
"In post","2022","50-59","HM Revenue and Customs","Outer London - South","SCS level","20","20","90600","83600"
"In post","2022","50-59","HM Revenue and Customs","Outer London - South","SEO/HEO","430","420","41150","40910"
"In post","2022","50-59","HM Revenue and Customs","Outer London - West and North West","AA/AO","10","10","26010","25750"
"In post","2022","50-59","HM Revenue and Customs","Outer London - West and North West","EO","25","20","30760","30600"
"In post","2022","50-59","HM Revenue and Customs","Outer London - West and North West","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Outer London - West and North West","SEO/HEO","25","25","43580","42500"
"In post","2022","50-59","HM Revenue and Customs","Shropshire and Staffordshire","AA/AO","20","15","21790","22040"
"In post","2022","50-59","HM Revenue and Customs","Shropshire and Staffordshire","EO","45","40","27240","26820"
"In post","2022","50-59","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","110","110","58610","55210"
"In post","2022","50-59","HM Revenue and Customs","Shropshire and Staffordshire","SCS level","10","10","78460","74660"
"In post","2022","50-59","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","135","130","38120","40520"
"In post","2022","50-59","HM Revenue and Customs","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Southern Scotland","AA/AO","340","275","21610","21250"
"In post","2022","50-59","HM Revenue and Customs","Southern Scotland","EO","145","120","26840","26820"
"In post","2022","50-59","HM Revenue and Customs","Southern Scotland","G6/G7","35","35","56190","55210"
"In post","2022","50-59","HM Revenue and Customs","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Southern Scotland","SEO/HEO","135","125","35880","33430"
"In post","2022","50-59","HM Revenue and Customs","Surrey, East and West Sussex","AA/AO","55","50","21930","22080"
"In post","2022","50-59","HM Revenue and Customs","Surrey, East and West Sussex","EO","70","60","28100","28920"
"In post","2022","50-59","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","45","45","57160","55210"
"In post","2022","50-59","HM Revenue and Customs","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","110","105","37540","35980"
"In post","2022","50-59","HM Revenue and Customs","Tees Valley and Durham","AA/AO","125","115","21850","22010"
"In post","2022","50-59","HM Revenue and Customs","Tees Valley and Durham","EO","40","35","27560","27790"
"In post","2022","50-59","HM Revenue and Customs","Tees Valley and Durham","G6/G7","20","20","57760","57140"
"In post","2022","50-59","HM Revenue and Customs","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","30","30","36500","33840"
"In post","2022","50-59","HM Revenue and Customs","West Central Scotland","AA/AO","365","295","21700","22080"
"In post","2022","50-59","HM Revenue and Customs","West Central Scotland","EO","165","150","27410","26820"
"In post","2022","50-59","HM Revenue and Customs","West Central Scotland","G6/G7","105","105","59120","55210"
"In post","2022","50-59","HM Revenue and Customs","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","West Central Scotland","SEO/HEO","300","285","36050","33430"
"In post","2022","50-59","HM Revenue and Customs","West Midlands","AA/AO","180","160","21620","21250"
"In post","2022","50-59","HM Revenue and Customs","West Midlands","EO","190","175","27250","26820"
"In post","2022","50-59","HM Revenue and Customs","West Midlands","G6/G7","130","130","60020","55210"
"In post","2022","50-59","HM Revenue and Customs","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","West Midlands","SEO/HEO","360","345","36750","35070"
"In post","2022","50-59","HM Revenue and Customs","West Wales and The Valleys","AA/AO","10","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","West Wales and The Valleys","G6/G7","10","10","57530","57150"
"In post","2022","50-59","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","West Yorkshire","AA/AO","335","285","21700","22080"
"In post","2022","50-59","HM Revenue and Customs","West Yorkshire","EO","300","275","27330","26820"
"In post","2022","50-59","HM Revenue and Customs","West Yorkshire","G6/G7","240","230","58660","55210"
"In post","2022","50-59","HM Revenue and Customs","West Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","HM Revenue and Customs","West Yorkshire","SEO/HEO","505","485","36190","33430"
"In post","2022","50-59","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","HM Treasury","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","East Anglia","EO","5","5","[c]","[c]"
"In post","2022","50-59","HM Treasury","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","HM Treasury","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Treasury","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
