"Status","Year","Disability","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Manchester","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","North Lanarkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Nottingham","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Sefton","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Sunderland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Tyneside","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Westminster","London","60","[c]","40020","36800"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Wiltshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Southampton","Outside London","[c]","[c]","[c]","[c]"
